,MTOR (2475)
ACH-000235,-1.1137229379133875
ACH-000237,-1.0273378138273843
ACH-000238,-1.0601929852845176
ACH-000242,-1.329050477337048
ACH-000243,-1.2941937494180245
ACH-000244,-0.8162654045714406
ACH-000246,-1.1418115551031784
ACH-000248,-1.07127056186314
ACH-000250,-0.9797404396834424
ACH-000251,-1.1425757915936954
ACH-000252,-1.2328514051956068
ACH-000253,-1.0576543659034483
ACH-000255,-1.3055746269570347
ACH-000256,-0.8708954051961606
ACH-000257,-1.3369716521152029
ACH-000258,-0.8124506378220173
ACH-000259,-1.1508823265296595
ACH-000260,-1.0359759586167459
ACH-000261,-0.9818863557707432
ACH-000262,-1.0618838433001647
ACH-000263,-1.110031490814817
ACH-000264,-0.923910439580984
ACH-000265,-0.9400910059724558
ACH-000266,-0.8036275238735733
ACH-000272,-1.2780438475484448
ACH-000274,-0.7980813056748544
ACH-000277,-0.8685498831751444
ACH-000278,-1.09504282888278
ACH-000279,-1.4519282856157416
ACH-000280,-0.9573801738108848
ACH-000281,-1.1261438550656089
ACH-000288,-1.1902381445071284
ACH-000291,-1.116617764302028
ACH-000293,-0.8646992115481793
ACH-000294,-0.6286129138011799
ACH-000295,-1.1963641401502858
ACH-000296,-1.0846333811545672
ACH-000302,-0.7945749516779785
ACH-000304,-1.1262560460081512
ACH-000307,-1.1034458925315922
ACH-000308,-0.9865347437098644
ACH-000310,-0.7188894888597595
ACH-000311,-0.8965043717132766
ACH-000312,-1.1626764661648012
ACH-000315,-1.3736581491613171
ACH-000316,-1.4151964426609311
ACH-000317,-1.3916241371681508
ACH-000318,-0.8445582849312618
ACH-000319,-1.0044694759345094
ACH-000320,-1.3597900477138225
ACH-000322,-0.9168125032891438
ACH-000323,-1.1228278887835743
ACH-000324,-0.7857343125544418
ACH-000329,-1.1337701824046211
ACH-000330,-1.3235532162325037
ACH-000331,-1.0032789807468931
ACH-000332,-0.9037440160291196
ACH-000334,-0.9878483405215202
ACH-000335,-1.2412156800683969
ACH-000336,-1.073471163704886
ACH-000337,-1.1765539866486454
ACH-000338,-0.8285862436763857
ACH-000339,-0.9896518213982788
ACH-000341,-1.0664073605789035
ACH-000348,-0.9542232749956714
ACH-000350,-0.7038178659979355
ACH-000352,-1.1531483035568135
ACH-000356,-1.1719842833062104
ACH-000361,-0.9096883394714058
ACH-000362,-0.8882583758377929
ACH-000363,-0.9248048816238728
ACH-000364,-1.1323572548619505
ACH-000365,-1.1383632637805163
ACH-000366,-1.0609989795211665
ACH-000368,-1.0825482851961474
ACH-000374,-0.8946382218187601
ACH-000375,-1.0463841844661868
ACH-000376,-1.2331080282276632
ACH-000381,-1.0665411870219057
ACH-000383,-1.142124464004893
ACH-000387,-0.9839275498139708
ACH-000389,-0.8747890148000943
ACH-000390,-0.9328031935575922
ACH-000393,-0.8769076892411777
ACH-000395,-0.9860224314545826
ACH-000396,-1.2388198571651878
ACH-000397,-1.1367958335621722
ACH-000401,-0.9374920444179564
ACH-000402,-0.9485860685060096
ACH-000403,-0.9294281664731128
ACH-000404,-0.8610030463742281
ACH-000406,-1.0147349696984174
ACH-000407,-0.9964350817903572
ACH-000408,-1.2340745016846293
ACH-000410,-1.0859298225364111
ACH-000411,-1.05852252673791
ACH-000414,-1.0577434048056318
ACH-000415,-1.0766927405609548
ACH-000416,-0.9314886123181654
ACH-000420,-1.3232232689284271
ACH-000421,-0.8808552334584986
ACH-000424,-0.9510251209017324
ACH-000425,-1.1247951147746722
ACH-000426,-1.2372555421060505
ACH-000427,-0.9994369065163604
ACH-000433,-1.0522146123555125
ACH-000435,-1.276649246148253
ACH-000436,-0.9510791360793179
ACH-000444,-1.1745042779172865
ACH-000445,-1.321051008672379
ACH-000448,-0.977707288113434
ACH-000450,-0.9788920540007744
ACH-000452,-0.4484801275812801
ACH-000454,-1.0840125021193252
ACH-000458,-1.0078112099545251
ACH-000459,-1.096570286567592
ACH-000460,-1.156264397921603
ACH-000461,-0.8872354215970545
ACH-000463,-1.026643406858877
ACH-000464,-1.183918042228833
ACH-000466,-1.0612173100270577
ACH-000467,-1.1644803488080282
ACH-000468,-1.0362418489553724
ACH-000469,-0.9383928361732676
ACH-000470,-0.7472769970146359
ACH-000471,-1.4258161553827708
ACH-000472,-0.9941237368207808
ACH-000473,-1.1424154808395486
ACH-000475,-1.09488296848225
ACH-000476,-0.930590901012724
ACH-000477,-0.9696366486658268
ACH-000479,-1.1543427341671209
ACH-000480,-1.2440645908798111
ACH-000481,-1.0194473900081558
ACH-000483,-1.1610957957397101
ACH-000484,-0.9508535710487648
ACH-000485,-0.7537917445200386
ACH-000486,-0.9143270773675388
ACH-000487,-1.0900677979764326
ACH-000488,-0.9970860440558216
ACH-000490,-1.012412613094784
ACH-000491,-1.0319102837642586
ACH-000495,-1.0765381407595216
ACH-000496,-1.3618496908403177
ACH-000499,-1.2659393890976611
ACH-000500,-0.707315487829479
ACH-000502,-1.1575446452397928
ACH-000503,-1.1094439377918954
ACH-000505,-0.9698173640320114
ACH-000507,-0.8252908661272714
ACH-000510,-0.92911588767853
ACH-000511,-1.0655252201839651
ACH-000512,-1.0103035078744291
ACH-000516,-0.9392683554945984
ACH-000517,-1.1754594183714169
ACH-000518,-0.9877171430192846
ACH-000520,-1.0215971904409225
ACH-000521,-1.067418649923261
ACH-000522,-1.086070351812606
ACH-000524,-0.977220954126003
ACH-000527,-1.011251925054052
ACH-000528,-1.0577960205310768
ACH-000537,-1.233280454547949
ACH-000541,-1.1926852844332394
ACH-000542,-1.2230481036257883
ACH-000544,-1.1470996716705009
ACH-000545,-0.9832946326877204
ACH-000547,-0.973094743940432
ACH-000548,-0.9988154679394764
ACH-000549,-0.96479137577267
ACH-000550,-1.309033710137549
ACH-000552,-1.0300459562649562
ACH-000556,-0.8343417205289183
ACH-000557,-0.8903972279048571
ACH-000569,-0.9867719014020432
ACH-000570,-0.9849932831948828
ACH-000571,-0.8686955166738403
ACH-000573,-1.2874156251461788
ACH-000576,-1.1065126573306634
ACH-000579,-0.7365783494336371
ACH-000580,-1.0081620530225048
ACH-000584,-1.0770949625805954
ACH-000585,-1.318575569745433
ACH-000588,-1.0154205642922964
ACH-000589,-0.9170247931975498
ACH-000591,-0.968164698348014
ACH-000593,-1.2073187468723587
ACH-000600,-1.1994034854067537
ACH-000601,-1.0382501073617392
ACH-000605,-0.9002992384468002
ACH-000606,-0.7970256402043728
ACH-000608,-0.8455076478135486
ACH-000614,-1.0619574609569786
ACH-000616,-0.9987647513363892
ACH-000618,-0.7671644866838246
ACH-000619,-0.973582213017527
ACH-000620,-1.1875128445942835
ACH-000621,-0.8972190982807653
ACH-000622,-1.1750652461260769
ACH-000623,-1.0136081671218444
ACH-000624,-0.8018891872104594
ACH-000627,-1.1396769899638646
ACH-000630,-1.2723644489796018
ACH-000631,-1.1150789816023374
ACH-000632,-0.90697783382196
ACH-000633,-0.9946176079495492
ACH-000637,-0.9563525414994264
ACH-000638,-0.9238472639850684
ACH-000646,-1.2012912916105505
ACH-000647,-0.9499408240911325
ACH-000648,-1.3272677353706142
ACH-000649,-1.1830852601779442
ACH-000651,-1.0420136421492163
ACH-000652,-1.1263721671913076
ACH-000653,-0.7495362337235134
ACH-000657,-0.9743416031257844
ACH-000658,-1.179064162481951
ACH-000661,-0.9902100349919499
ACH-000662,-1.0182396260685245
ACH-000663,-1.1236452690204708
ACH-000665,-0.9962711703307648
ACH-000671,-0.8531802175107044
ACH-000672,-1.0194726597008932
ACH-000673,-1.1839546333652684
ACH-000676,-1.1017924648098911
ACH-000677,-0.9857061817729108
ACH-000681,-1.1731009796747895
ACH-000683,-0.8217442094178729
ACH-000684,-1.4336257504787433
ACH-000688,-1.0173356873704051
ACH-000693,-0.9003153021410908
ACH-000694,-0.9762894049897868
ACH-000695,-0.7395058690744514
ACH-000696,-1.0690714438315347
ACH-000697,-0.8985764056034272
ACH-000699,-0.9280804002782264
ACH-000701,-0.7897930732383212
ACH-000706,-1.0613712585285628
ACH-000711,-1.12639374305176
ACH-000713,-0.7815733593802598
ACH-000714,-1.0363716884134102
ACH-000718,-0.9266142654694652
ACH-000720,-1.0670233091092785
ACH-000721,-0.942970642236834
ACH-000724,-1.0662537989889282
ACH-000725,-0.9080585474542562
ACH-000732,-1.082651341706667
ACH-000734,-0.937656219568164
ACH-000735,-0.8735112371727975
ACH-000736,-0.8830906890847467
ACH-000738,-0.9588101054360544
ACH-000746,-0.9580585584983916
ACH-000747,-1.1689866605928994
ACH-000748,-1.0279657486772409
ACH-000753,-0.8454765983121266
ACH-000756,-0.8840825286905722
ACH-000757,-0.9562805040911811
ACH-000758,-0.6552040729311636
ACH-000760,-1.324807277201303
ACH-000762,-0.7853822213735887
ACH-000763,-0.9925053856141752
ACH-000764,-0.8014053787829837
ACH-000765,-0.9547413634010392
ACH-000766,-1.120559392333408
ACH-000767,-0.8085545263763124
ACH-000768,-1.0235218517586504
ACH-000769,-1.1068597930191435
ACH-000770,-0.9958043598761894
ACH-000771,-0.7866865096071989
ACH-000773,-0.9023502178992618
ACH-000776,-0.9902544648778822
ACH-000777,-0.8745351162412444
ACH-000778,-0.6420034347956944
ACH-000781,-1.144398878847801
ACH-000782,-1.007876185319122
ACH-000783,-0.8971501031946147
ACH-000784,-1.0342740078637085
ACH-000785,-0.9076431973664618
ACH-000787,-1.0747399775185424
ACH-000788,-1.096275817693933
ACH-000791,-1.011481901343605
ACH-000792,-1.2111429505739597
ACH-000794,-0.9910467546895656
ACH-000796,-1.1001614312221033
ACH-000798,-1.0810481889441286
ACH-000799,-0.9987688940357624
ACH-000800,-0.6827380640823703
ACH-000802,-0.9674373851796884
ACH-000804,-1.0652166937412206
ACH-000805,-0.9903482805134192
ACH-000809,-1.1501970062298392
ACH-000810,-1.045932962877754
ACH-000811,-1.1096529304083007
ACH-000817,-1.2705610489467003
ACH-000819,-1.0126535202550773
ACH-000820,-1.325661283145671
ACH-000821,-0.9535189649952936
ACH-000822,-0.5506668395800373
ACH-000823,-1.1198246142120931
ACH-000824,-0.8429942671235604
ACH-000827,-1.0527255462888876
ACH-000829,-0.9472516371947054
ACH-000831,-0.655506120102876
ACH-000832,-0.7116098365620904
ACH-000833,-0.8935046521319017
ACH-000834,-1.026960522102438
ACH-000835,-1.2302212299969124
ACH-000836,-1.177992657610883
ACH-000837,-0.9639392685364048
ACH-000838,-1.353898926517605
ACH-000839,-1.0803527608046868
ACH-000840,-0.9378352607742128
ACH-000841,-0.9672342822460964
ACH-000843,-0.9703195090632108
ACH-000846,-0.6786520357252771
ACH-000847,-1.170874755218927
ACH-000848,-1.072307068738481
ACH-000849,-1.0982469544768572
ACH-000851,-1.1424524672509733
ACH-000855,-1.25199357718757
ACH-000856,-0.8893204372410317
ACH-000858,-1.0086183578634151
ACH-000859,-1.0045273788251072
ACH-000861,-0.9377501602945058
ACH-000862,-0.8667893396599686
ACH-000865,-1.084180260962018
ACH-000866,-1.0821906445756198
ACH-000867,-0.6846077218454667
ACH-000869,-1.306427871625201
ACH-000872,-1.1169088553006794
ACH-000873,-0.8009280942884786
ACH-000876,-1.220072799111239
ACH-000878,-0.9863185419522688
ACH-000880,-0.7791441111542777
ACH-000881,-1.036881168400522
ACH-000882,-0.940299282719782
ACH-000884,-1.2581199669439933
ACH-000885,-1.0500057032609111
ACH-000887,-1.1329088814812138
ACH-000889,-1.2436696203071227
ACH-000896,-1.059827337241886
ACH-000898,-0.7105355683926501
ACH-000900,-0.9237146299558784
ACH-000901,-1.0077824263200863
ACH-000905,-1.1719133815389229
ACH-000906,-1.1586899534400883
ACH-000907,-1.237436949831791
ACH-000910,-0.9899345510344888
ACH-000911,-1.0676783430683567
ACH-000912,-1.0511621664074675
ACH-000913,-0.9739936257362696
ACH-000915,-1.2267560716454362
ACH-000916,-0.8654528901384763
ACH-000917,-1.156837959561284
ACH-000920,-0.9629616300760028
ACH-000921,-1.0710432973168502
ACH-000924,-1.0819993736855862
ACH-000926,-1.1404831157547644
ACH-000928,-0.80499242500724
ACH-000929,-0.9460562183557472
ACH-000932,-0.9721917300435332
ACH-000935,-1.3247544493566221
ACH-000936,-1.0552854327529098
ACH-000937,-0.8391103624200772
ACH-000938,-1.0995314529510314
ACH-000939,-1.244546118160154
ACH-000941,-0.9189810332000408
ACH-000943,-0.9995916355364256
ACH-000946,-0.7402891901081855
ACH-000947,-1.0755166112815309
ACH-000948,-0.8823002291219417
ACH-000950,-1.1190143346033672
ACH-000953,-0.9164337090451892
ACH-000954,-1.3492662807488298
ACH-000957,-0.8078354817431488
ACH-000958,-1.0623783156233386
ACH-000960,-0.8965591639237217
ACH-000963,-0.6865389554009109
ACH-000968,-0.9854892335627724
ACH-000969,-0.8774236683723193
ACH-000972,-0.8389251292929557
ACH-000973,-0.8474951722595641
ACH-000974,-0.8909371494775509
ACH-000978,-1.1970111912507109
ACH-000984,-0.9569076583587912
ACH-000986,-1.1456868428239624
ACH-000988,-1.3238077261708812
ACH-000993,-1.1498089491321728
ACH-000994,-0.8132847265064675
ACH-000996,-0.8054585305777322
ACH-001001,-0.9274423123442068
ACH-001020,-1.2614768326370558
ACH-001028,-1.1483994989010342
ACH-001031,-0.7650433414543957
ACH-001038,-0.9083483109062672
ACH-001048,-0.964952240617172
ACH-001050,-1.1525584964413351
ACH-001053,-1.4555694099094338
ACH-001054,-1.0888632732326469
ACH-001061,-0.8921031775277156
ACH-001067,-1.0761476441486446
ACH-001075,-1.3044075016986905
ACH-001096,-0.9176010769861668
ACH-001111,-1.254673050329265
ACH-001119,-0.9301327968006268
ACH-001128,-1.0800898156624152
ACH-001134,-0.8815716128111526
ACH-001151,-0.9106211074507636
ACH-001163,-0.9935619770162304
ACH-001164,-0.9606368118070624
ACH-001183,-1.218733022062214
ACH-001192,-1.046801925489239
ACH-001193,-0.8027822632924747
ACH-001196,-1.1000742182841292
ACH-001197,-0.740392103934112
ACH-001205,-0.8252928928726012
ACH-001211,-1.1883249452454905
ACH-001212,-1.0448721697150851
ACH-001228,-0.9589281172007782
ACH-001232,-1.3611956439961872
ACH-001239,-1.2234415213459795
ACH-001270,-1.1212449071779758
ACH-001274,-1.4420131336837323
ACH-001275,-1.0783316289289926
ACH-001277,-1.059963638169076
ACH-001278,-0.9150867889527264
ACH-001280,-0.9601678942677819
ACH-001283,-1.181754604294645
ACH-001289,-0.7463213705883606
ACH-001300,-1.2208884264958677
ACH-001301,-1.121598247310572
ACH-001302,-0.9691894757513212
ACH-001306,-1.1543016884209338
ACH-001318,-1.3647975269902968
ACH-001322,-0.9115686858942972
ACH-001328,-0.919268585970045
ACH-001332,-1.205490650063769
ACH-001336,-1.1436986251628536
ACH-001346,-0.9763940387924684
ACH-001353,-0.8029284547412128
ACH-001354,-0.5720732861626264
ACH-001367,-1.1275127067146014
ACH-001368,-0.9885347280097478
ACH-001374,-1.0366196518549349
ACH-001377,-1.122500987284574
ACH-001380,-1.0991409497670863
ACH-001391,-1.0115810499239606
ACH-001408,-0.8017910772293313
ACH-001430,-1.0768247114129756
ACH-001431,-1.0158416644958759
ACH-001450,-1.1705919082784733
ACH-001496,-0.8376190228232201
ACH-001500,-1.25160165576268
ACH-001523,-1.1871995186677489
ACH-001532,-1.0331542330076815
ACH-001550,-0.7972937930810671
ACH-001552,-0.9961138951557742
ACH-001554,-0.9393461457362708
ACH-001654,-1.2610745321161638
ACH-001735,-0.8510417058661189
ACH-001736,-0.8952211444808669
ACH-001737,-1.242731900494416
ACH-001740,-0.8684131567026501
ACH-001745,-0.8469551735134129
ACH-001765,-0.9709726515585458
