,TMED5 (50999)
ACH-000004,-0.20788211768587334
ACH-000005,-0.395119512267448
ACH-000007,-0.04803853192365785
ACH-000009,-0.2173271291877199
ACH-000011,-0.3404536781831757
ACH-000012,-0.2443465811653964
ACH-000013,-0.2872321404718865
ACH-000014,-0.1694265325998052
ACH-000015,-0.10037128680714752
ACH-000017,-0.2311099654333162
ACH-000018,-0.37564956896407176
ACH-000019,-0.20450067971158215
ACH-000021,-0.2520120633658358
ACH-000022,-0.2570386449903218
ACH-000025,-0.3630170263854113
ACH-000028,-0.20193977766516652
ACH-000030,-0.2458506983969119
ACH-000035,-0.2867269278850161
ACH-000036,-0.3961591623351621
ACH-000037,-0.20663142895432088
ACH-000039,-0.2313008343060816
ACH-000040,-0.23195783721759206
ACH-000041,-0.2598486687968853
ACH-000042,-0.1615479919291604
ACH-000045,-0.20643345098191027
ACH-000047,-0.18555681145184624
ACH-000052,-0.3175154248252947
ACH-000053,-0.16667902511433327
ACH-000054,-0.19227438249093656
ACH-000055,-0.2435257023559428
ACH-000060,-0.2430926769744488
ACH-000067,-0.3077034300755008
ACH-000070,-0.1961499667063371
ACH-000075,-0.07214284740325548
ACH-000078,-0.2253701252454889
ACH-000082,-0.27533587101998264
ACH-000085,-0.5633175878963597
ACH-000086,-0.2853364169417047
ACH-000087,-0.15859435368529615
ACH-000092,-0.3552756029252319
ACH-000095,-0.21746807402840365
ACH-000097,-0.2495477239331643
ACH-000098,-0.19083705076135266
ACH-000099,-0.24416472172091186
ACH-000108,0.039335370710079115
ACH-000113,-0.1735390085670208
ACH-000116,-0.2906431602934776
ACH-000118,-0.20085640495852736
ACH-000120,-0.21527249369326848
ACH-000123,-0.20540334552107428
ACH-000127,-0.2081659171873956
ACH-000128,-0.21431756502985025
ACH-000132,-0.2077352772624836
ACH-000133,-0.39701966877923184
ACH-000137,-0.2064321124689697
ACH-000138,-0.16823980027967653
ACH-000142,-0.24314561931930334
ACH-000143,-0.1509658302009755
ACH-000146,-0.29001871052310696
ACH-000148,-0.27726780995073563
ACH-000150,-0.11113740485578273
ACH-000152,-0.35528361030599936
ACH-000153,-0.18155182989467136
ACH-000159,-0.2411435297927641
ACH-000160,-0.225617977412822
ACH-000163,-0.11816015285300968
ACH-000167,-0.2990194573703406
ACH-000168,-0.35049545970046136
