,SDHAF2 (54949)
ACH-000799,-0.8362421075934666
ACH-000800,-0.2784121888613228
ACH-000802,-0.4554882661497819
ACH-000804,-0.37799190268489
ACH-000805,-0.4947987591209562
ACH-000809,-0.447168091659589
ACH-000810,-0.8645791259158014
ACH-000811,-0.3869440509419288
ACH-000817,-0.4693737610930162
ACH-000819,-0.35276555502787604
ACH-000820,-0.43457935415396537
ACH-000821,-0.5501906194667527
ACH-000822,-0.6018561583174491
ACH-000823,-0.5663042617320608
ACH-000824,-0.5254236010871127
ACH-000827,-0.5428288322959464
ACH-000829,-0.5933947835402379
ACH-000831,-0.5636322880605971
ACH-000832,-0.7218770179828143
ACH-000833,-0.38072419771738497
ACH-000834,-0.5013580534426033
ACH-000835,-0.4607691122639711
ACH-000836,-0.4652394548281546
ACH-000837,-0.5165730139149606
ACH-000838,-0.5322629575084047
ACH-000839,-0.5741159433387957
ACH-000840,-0.4933484526076362
ACH-000841,-0.4011181112294333
ACH-000843,-0.6998626142202605
ACH-000846,-0.4278915543190872
ACH-000847,-0.3821526244264452
ACH-000848,-0.2321220465074819
ACH-000849,-0.3009868529407154
ACH-000851,-0.6157895441729336
ACH-000855,-0.6157406139136475
ACH-000856,-0.4677596217079118
ACH-000858,-0.3721986586123781
ACH-000859,-0.6947168006215961
ACH-000861,-0.4766819765467072
ACH-000862,-0.3542017029197803
ACH-000865,-0.4835436000936573
ACH-000866,-0.6474027642723762
ACH-000867,-0.4736716049084584
ACH-000869,-0.41324759837750896
ACH-000872,-0.4816838763916439
ACH-000873,-0.3575652986669124
ACH-000876,-0.44502990361897454
ACH-000878,-0.2660586238637919
ACH-000880,-0.6253676877694319
ACH-000881,-0.4473135610475501
ACH-000882,-0.6065220950256346
ACH-000884,-0.6775237254180054
ACH-000885,-0.5005290513357967
ACH-000887,-0.5362654837192448
ACH-000889,-0.36067754855155226
ACH-000896,-0.5367922832876877
ACH-000898,-0.6230466952647923
ACH-000900,-0.7624062985811154
ACH-000901,-0.7503681197042757
ACH-000905,-0.3944718207229009
ACH-000906,-0.3990019269434744
ACH-000907,-0.6246589315919558
ACH-000910,-0.4920472071910101
ACH-000911,-0.477564299455729
ACH-000912,-0.6441507751731544
ACH-000913,-0.3185025498952639
ACH-000915,-0.7888081937631175
ACH-000916,-0.2876631095911613
ACH-000917,-0.4230642697335068
ACH-000920,-0.6441029068185437
ACH-000921,-0.6003405620266882
ACH-000924,-0.3582368269453411
ACH-000926,-0.4291200238795784
ACH-000928,-0.3367761075001096
ACH-000929,-0.4786873602926033
ACH-000932,-0.4598102507716946
ACH-000935,-0.5538910278254725
ACH-000936,-0.810201007655802
ACH-000937,-0.7367757258713066
ACH-000938,-0.6606197327540784
ACH-000939,-0.5999112839335441
ACH-000941,-0.5556210941966713
ACH-000943,-0.5695045498037112
ACH-000946,-0.499095095598308
ACH-000947,-0.6678725718289619
ACH-000948,-0.5862458369072123
ACH-000950,-0.4677228980738574
ACH-000953,-0.6554365524582106
ACH-000954,-0.3334128001523169
ACH-000957,-0.8515359309500642
ACH-000958,-0.5989631662838295
ACH-000960,-0.7936322071651732
ACH-000963,-0.7846491248874564
ACH-000968,-0.464794136120952
ACH-000969,-0.4345425432675914
ACH-000972,-0.9400382683975144
ACH-000973,-0.5202035955483723
ACH-000974,-0.5167606617991759
ACH-000978,-0.5770380468967661
ACH-000984,-0.6585649731885678
ACH-000986,-0.5043951104024736
ACH-000988,-0.3661582070719747
ACH-000993,-0.4160077669530007
ACH-000994,-0.7083052471198162
ACH-000996,-0.6787928578732991
ACH-001001,-0.4757792833301314
ACH-001020,-0.23856810009296114
ACH-001028,-0.4713915790459912
ACH-001031,-0.5918662110155036
ACH-001038,-0.5115886743174637
ACH-001048,-0.5382500116722162
ACH-001050,-0.5645172618609481
ACH-001053,-0.3993434906958363
ACH-001054,-0.549444333738127
ACH-001061,-0.5738680402377406
ACH-001067,-0.4568054794066338
ACH-001075,-0.3497015559648228
ACH-001096,-0.4811297689458545
ACH-001111,-0.5185820762391945
ACH-001119,-0.4505047237076691
ACH-001128,-0.7036874242276139
ACH-001134,-0.5693349978156819
ACH-001151,-0.4157231782197441
ACH-001163,-0.5322391296435974
ACH-001164,-0.3542361860489176
ACH-001183,-0.41304527686020187
ACH-001192,-0.5993964117990247
ACH-001193,-0.6137194232384917
ACH-001196,-0.4922822361012339
ACH-001197,-0.3293091587691376
ACH-001205,-0.6260005467442363
ACH-001211,-0.5145618916577798
ACH-001212,-0.5137139038847649
ACH-001228,-0.6909711490589768
ACH-001232,-0.420192275063295
ACH-001239,-0.4126918973382384
ACH-001270,-0.36228758373390657
ACH-001274,-0.3440530320498619
ACH-001275,-0.5060768513211776
ACH-001277,-0.6373716679672331
ACH-001278,-0.5677278903124237
ACH-001280,-0.4258703902729651
ACH-001283,-0.44432349510587626
ACH-001289,-0.5129625269175478
ACH-001300,-0.4193064714095193
ACH-001301,-0.4551839946894799
ACH-001302,-0.27035509387606016
ACH-001306,-0.6195640170196763
ACH-001318,-0.35861740203526576
ACH-001322,-0.3975984743054172
ACH-001328,-0.4789309048528913
ACH-001332,-0.5086214205307276
ACH-001336,-0.3827000080508419
ACH-001346,-0.4779630251709148
ACH-001353,-0.5259712963963391
ACH-001354,-0.423813256113616
ACH-001367,-0.3970767297915757
ACH-001368,-0.5995239481673499
ACH-001374,-0.4937107329116733
ACH-001377,-0.2997848700748893
ACH-001380,-0.4727605690144322
ACH-001391,-0.5755996508358199
ACH-001408,-0.478654563922583
ACH-001430,-0.3950358906006629
ACH-001431,-0.6653700475136718
ACH-001450,-0.69035495782977
ACH-001496,-0.5239574423658296
ACH-001500,-0.492683293522697
ACH-001523,-0.5403371693615135
ACH-001532,-0.4469902900683929
ACH-001550,-0.6722376553530222
ACH-001552,-0.4567296104830595
ACH-001554,-0.6139454665985312
ACH-001654,-0.4594462689979405
ACH-001735,-0.4463061124460789
ACH-001736,-0.5731285446772079
ACH-001737,-0.7598135850128821
ACH-001740,-0.4249170249921245
ACH-001745,-0.3815230821738775
ACH-001765,-0.540631218198366
