,AIMP1 (9255)
ACH-000004,-0.10959412350283088
ACH-000005,0.07639587766670199
ACH-000007,-0.09586063832283664
ACH-000009,-0.15942104868447782
ACH-000011,0.14200737683036746
ACH-000012,-0.14269410186699755
ACH-000013,-0.02899006104078268
ACH-000014,-0.1731786480369534
ACH-000015,-0.11757482453997843
ACH-000017,-0.18365454159583813
ACH-000018,-0.16652561499613902
ACH-000019,-0.08275294995893714
ACH-000021,-0.042610864207863884
ACH-000022,-0.0846304209541099
ACH-000025,-0.1388040237959276
ACH-000028,-0.0509184697043088
ACH-000030,-0.034941656502314615
ACH-000035,-0.09990217182115116
ACH-000036,-0.05859981602959344
ACH-000037,-0.11221505471427567
ACH-000039,0.06292781634196565
ACH-000040,-0.08150599480139452
ACH-000041,-0.31320358394092024
ACH-000042,-0.09102098196972473
ACH-000045,0.09711099460402096
ACH-000047,-0.15876821392880666
ACH-000052,-0.07433475001823348
ACH-000053,0.03065571731920704
ACH-000054,-0.2744068599125429
ACH-000055,0.0013345846151863491
ACH-000060,-0.15481869453274755
ACH-000067,-0.28466290779333925
ACH-000070,-0.11416554988541945
ACH-000075,-0.02678701791961655
ACH-000078,-0.04215417254396863
ACH-000082,-0.20837220548317195
ACH-000085,0.09060746751297616
ACH-000086,-0.06694880180432397
ACH-000087,-0.1679424893178125
ACH-000092,-0.14991261666184047
ACH-000095,-0.17655178753204145
ACH-000097,-0.11392658235004365
ACH-000098,-0.09358840861441163
ACH-000099,-0.11201739194521852
ACH-000108,-0.0537122239463943
ACH-000113,-0.004013344860074685
ACH-000116,-0.0820236611988693
ACH-000118,-0.03621059907287633
ACH-000120,-0.1817084058999924
ACH-000123,-0.024441426887587908
ACH-000127,-0.1325745352706076
ACH-000128,-0.04927866167270927
ACH-000132,-0.1556945138268511
ACH-000133,-0.16421593940414414
ACH-000137,-0.042939606706565804
ACH-000138,0.0926328748682428
ACH-000142,-0.012224844152091815
ACH-000143,-0.2230335009710885
ACH-000146,-0.06244045763457939
ACH-000148,-0.04300167198227599
ACH-000150,-0.10237286568581698
ACH-000152,-0.07534174699268974
ACH-000153,0.04167691009597752
ACH-000159,-0.19695295939144256
ACH-000160,0.12650612886499532
ACH-000163,-0.20996542959938155
ACH-000167,-0.13272517020063782
ACH-000168,-0.014537160409779438
ACH-000169,-0.09956715801360884
ACH-000178,0.04244503155578308
ACH-000183,-0.08673728135716173
ACH-000188,-0.06638869698320086
ACH-000189,0.32085083813352744
ACH-000190,-0.16618116861502488
ACH-000198,-0.04015949547135314
ACH-000203,-0.23433127370981374
ACH-000204,-0.1590176074127324
ACH-000206,-0.05149864597599127
ACH-000207,-0.04872679621383762
ACH-000208,-0.4601496580493532
ACH-000210,-0.023047204382545844
ACH-000211,-0.2420650756803821
ACH-000215,-0.08801676458995482
ACH-000221,-0.2269511653220318
ACH-000222,-0.0674196009364405
ACH-000223,-0.029896649894202324
ACH-000226,-0.19952066108425934
ACH-000227,-0.043458494399290885
ACH-000228,-0.017831921038311303
ACH-000231,-0.14555379063294085
ACH-000232,0.002517999705878596
