,TRAFD1 (10906)
ACH-000004,0.09987509823165253
ACH-000005,0.17868568097947818
ACH-000007,0.051845917701444914
ACH-000009,0.04537121851660519
ACH-000011,0.19103611046917632
ACH-000012,0.13460108861835668
ACH-000013,0.19030731881740887
ACH-000014,0.027514835164470272
ACH-000015,0.19291883203847413
ACH-000017,0.20226343855764448
ACH-000018,0.0731210908200055
ACH-000019,0.16113238975025465
ACH-000021,-0.006021615574264279
ACH-000022,0.027618647469004085
ACH-000025,0.1474154479958151
ACH-000028,0.1997990372113647
ACH-000030,0.15277573581003553
ACH-000035,0.030276512094500992
ACH-000036,0.1367435848227112
ACH-000037,0.0711669172441598
ACH-000039,0.3938948122445111
ACH-000040,0.12296532260304613
ACH-000041,0.0675352579650162
ACH-000042,0.033959065493787716
ACH-000045,0.06658541173949119
ACH-000047,0.17473632646066428
ACH-000052,0.1938683083204485
ACH-000053,0.0817781570138618
ACH-000054,0.19613527915650675
ACH-000055,-0.05327573254586464
ACH-000060,0.13281507060222264
ACH-000067,0.03470756013371239
ACH-000070,0.15189370956205686
ACH-000075,0.03931298378678839
ACH-000078,0.0016815267498265431
ACH-000082,-0.015928499098191398
ACH-000085,0.043885174940690816
ACH-000086,0.1129331481114409
ACH-000087,0.2755660716188194
ACH-000092,0.02636403704426636
ACH-000095,0.08016906878379106
ACH-000097,0.02744472513973597
ACH-000098,0.1301137150590454
ACH-000099,0.11039208398876403
ACH-000108,0.02078606204820489
ACH-000113,0.09332701422619144
ACH-000116,0.17204320184541644
ACH-000118,0.017621734123702843
ACH-000120,0.21062897252387489
ACH-000123,0.1380864067832511
ACH-000127,0.07121782507768888
ACH-000128,0.00045447282692948835
ACH-000132,0.12237496002735784
ACH-000133,0.09727313575304324
ACH-000137,0.10151859716248288
ACH-000138,0.042152008138438585
ACH-000142,-0.03246727938344312
ACH-000143,0.10912578097681956
ACH-000146,0.03292427264561642
ACH-000148,0.142150519300742
ACH-000150,0.09868537191077248
ACH-000152,0.07124096531121102
ACH-000153,0.17233908061191255
ACH-000159,0.11669257338434608
ACH-000160,0.20916793018135246
ACH-000163,0.09857157484520887
ACH-000167,0.12523334772332556
ACH-000168,0.0877350448981965
ACH-000169,0.12697140905500667
ACH-000178,0.19080106263818328
ACH-000183,-0.020980506993678285
ACH-000188,0.1019647973244736
ACH-000189,0.04757418153030643
ACH-000190,0.2264006509870975
ACH-000198,0.13395040019372711
ACH-000203,0.4428336427700271
ACH-000204,0.0357034941176664
ACH-000206,-0.06106847386133071
ACH-000207,0.246996414473258
ACH-000208,0.18534514847810815
ACH-000210,-0.07708125665466302
ACH-000211,0.08031857707374249
ACH-000215,0.043516117310680884
ACH-000221,0.10010415420256882
ACH-000222,-0.004961694194088405
ACH-000223,0.13843457863862704
ACH-000226,0.07299998276312188
ACH-000227,-0.05715268701903872
ACH-000228,0.11604706659919785
ACH-000231,0.053173082217298405
ACH-000232,-0.007316823710256107
ACH-000233,0.17385294588629607
ACH-000234,0.008530832184763328
ACH-000235,0.08777542928650754
ACH-000237,0.054970202505241886
ACH-000238,0.07941966123270654
ACH-000242,0.07947335405593503
ACH-000243,0.09468688168359532
ACH-000244,0.1999538260347513
