,RIN1 (9610)
ACH-000004,-0.01892266684195176
ACH-000005,0.17244230904622304
ACH-000007,-0.07425754648142499
ACH-000009,0.07859637478069721
ACH-000011,-0.11693535347992633
ACH-000012,-0.07281244338850991
ACH-000013,-0.18154144378382545
ACH-000014,0.18299730145001494
ACH-000015,-0.017530367730034357
ACH-000017,-0.25877290759449456
ACH-000018,-0.051428763460918986
ACH-000019,-0.25231037694571923
ACH-000021,-0.1734461491437682
ACH-000022,-0.04282983685694298
ACH-000025,-0.06265620429532777
ACH-000028,-0.054233250639285836
ACH-000030,-0.054018814731584285
ACH-000035,-0.0063176986021315
ACH-000036,-0.009932553409796334
ACH-000037,-0.08685791835807627
ACH-000039,-0.33115779765713066
ACH-000040,-0.02889356120202556
ACH-000041,-0.2401887950813391
ACH-000042,-0.0745135041220352
ACH-000045,-0.20025624104532985
ACH-000047,-0.06718017183913466
ACH-000052,-0.02232212790059487
ACH-000053,-0.08376473215298509
ACH-000054,-0.10941297321784443
ACH-000055,-0.20520548287370588
ACH-000060,-0.0490314000088092
ACH-000067,0.17855422386885514
ACH-000070,0.014881137074000262
ACH-000075,0.004561832794435303
ACH-000078,-0.12437281742807699
ACH-000082,-0.16662398225803804
ACH-000085,-0.04780144840120065
ACH-000086,-0.15719042142645456
ACH-000087,-0.17591076955467494
ACH-000092,-0.16421896063745747
ACH-000095,0.02573566120618945
ACH-000097,-0.2437265022442984
ACH-000098,-0.03926531299436565
ACH-000099,-0.18406647724846995
ACH-000108,-0.1606173987710015
ACH-000113,0.1117364866237672
ACH-000116,-0.2680490213357819
ACH-000118,0.023238887682771783
ACH-000120,0.05977584944404087
ACH-000123,-0.1082657803955383
ACH-000127,-0.12046335781347176
ACH-000128,0.1020127759496203
ACH-000132,-0.19115359500044846
ACH-000133,0.013409157398615376
ACH-000137,-0.28157535307787857
ACH-000138,-0.16114642274687271
ACH-000142,0.032625572766825865
ACH-000143,0.013435319085696569
ACH-000146,-0.026697448835331667
ACH-000148,-0.05476938826304978
ACH-000150,-0.11885117093071858
ACH-000152,0.12512165784217424
ACH-000153,-0.00967925549225462
ACH-000159,-0.0741903364161201
ACH-000160,-0.01310853258063531
ACH-000163,-0.25195985969527224
ACH-000167,-0.4256332330964937
ACH-000168,-0.027552053904101943
ACH-000169,-0.02314200096634949
ACH-000178,-0.013802325224782265
ACH-000183,-0.23692903595560386
ACH-000188,-0.306484115706264
ACH-000189,-0.464495108233656
ACH-000190,0.09080507496239176
ACH-000198,-0.047198151798030635
ACH-000203,0.046594530422329965
ACH-000204,-0.10673673059763364
ACH-000206,-0.16864919658240324
ACH-000207,-0.08529085595488202
ACH-000208,-0.17004587040395186
ACH-000210,0.0013546226418992813
ACH-000211,-0.1806575652501368
ACH-000215,-0.12533455231642274
ACH-000221,-0.220021664068984
ACH-000222,-0.07637819034917495
ACH-000223,-0.1910694894897839
ACH-000226,-0.10198502182780207
ACH-000227,0.033905527209271064
ACH-000228,-0.017246340797078943
ACH-000231,-0.12869014802754689
ACH-000232,-0.09201689668562206
ACH-000233,-0.16133891238773904
ACH-000234,-0.0674715491510439
ACH-000235,-0.07362265001712757
ACH-000237,-0.10657675662030516
ACH-000238,-0.034525981049263896
ACH-000242,-0.2932424963495716
ACH-000243,-0.02562635283990309
ACH-000244,-0.24318146237412205
ACH-000246,-0.023104010865923088
ACH-000248,-0.09082812303710164
ACH-000250,-0.06952189169397603
ACH-000251,0.09744629502665113
ACH-000252,0.015953364833951333
ACH-000253,-0.2777040478274837
ACH-000255,-0.14185423523727328
ACH-000256,-0.2931402531253349
ACH-000257,0.09410973288132424
ACH-000258,-0.060969990243214686
ACH-000259,-0.28468394120354823
ACH-000260,-0.03925552486596616
ACH-000261,-0.2354695346571917
ACH-000262,-0.1698495405173587
ACH-000263,0.17368115673849174
ACH-000264,-0.1220216523873609
ACH-000265,-0.06388884398639262
ACH-000266,-0.157687388754983
ACH-000272,0.0246990307665097
ACH-000274,0.036803467811022166
ACH-000277,-0.29244325235667273
ACH-000278,-0.041093034730667125
ACH-000279,-0.159604128002229
ACH-000280,-0.09272042617971744
ACH-000281,0.0060899596653887274
ACH-000288,-0.11454766501865744
ACH-000291,-0.03511109469911755
ACH-000293,-0.2935733182247475
ACH-000294,-0.07929668204376146
ACH-000295,0.12640087176471593
ACH-000296,0.13497470349132318
ACH-000302,-0.06633450514773058
ACH-000304,0.26079827987176724
ACH-000307,-0.10899319010630296
ACH-000308,-0.1823939866329429
ACH-000310,0.0419507433747832
ACH-000311,-0.2343276149085733
ACH-000312,0.052069942620703295
ACH-000315,-0.021117318309074803
ACH-000316,-0.1281211998864711
ACH-000317,-0.07492435089530161
ACH-000318,0.02738627332417661
ACH-000319,-0.16418499175710344
ACH-000320,0.007239118237972873
ACH-000322,-0.3601542771255304
ACH-000323,-0.11395939604448985
ACH-000324,-0.08528262041325728
ACH-000329,0.08659865367350776
ACH-000330,-0.4017101120808591
ACH-000331,0.06709274614191409
ACH-000332,-0.2648349769841528
ACH-000334,-0.2165324054267429
ACH-000335,-0.017160936720005196
ACH-000336,0.17188487480798662
ACH-000337,-0.2279306711448757
ACH-000338,-0.08866695855869514
ACH-000339,-0.06987372347961665
ACH-000341,-0.24694607069483096
ACH-000348,-0.04333330002975156
ACH-000350,-0.07860609137939611
ACH-000352,-0.07491592089531353
ACH-000356,-0.3635804588360921
ACH-000361,-0.030670377603856637
ACH-000362,-0.04510284689092015
ACH-000363,-0.0055780168629473645
ACH-000364,-0.3396833032963396
ACH-000365,-0.06639316309326028
ACH-000366,-0.21467780750067875
ACH-000368,0.11677696392684032
ACH-000374,-0.3445360144744838
ACH-000375,0.023901998777297515
ACH-000376,-0.09838460614399687
ACH-000381,-0.11628736183296172
ACH-000383,-0.15495388594294193
ACH-000387,-0.1435462830398803
ACH-000389,-0.09296912372609274
ACH-000390,-0.02465237159818808
ACH-000393,-0.01658029580005546
ACH-000395,-0.3367427048407089
ACH-000396,-0.493400467276898
ACH-000397,-0.0983445045692718
ACH-000401,0.1497183484030384
ACH-000402,0.16207587760604028
ACH-000403,-0.19837774930683397
ACH-000404,-0.2582265020925095
ACH-000406,-0.014605224490285418
ACH-000407,0.02353246859766467
ACH-000408,-0.20291961503310807
ACH-000410,-0.1282943152039264
ACH-000411,0.050409644567070366
ACH-000414,-0.12950558219161604
ACH-000415,-0.17145062593110472
ACH-000416,-0.044701094360770084
ACH-000420,0.06845357307618162
ACH-000421,-0.1523422598734395
ACH-000424,-0.3077032408666337
ACH-000425,-0.043740232675408434
ACH-000426,-0.11014835229345626
ACH-000427,-0.1677419573716274
ACH-000433,0.025975066959550454
ACH-000435,-0.0970657678481606
ACH-000436,-0.07576013007192363
ACH-000444,0.06252590846221552
ACH-000445,0.06654781491231804
ACH-000448,-0.03222316391701073
ACH-000450,-0.3169551505421544
ACH-000452,-0.054501143885888816
ACH-000454,0.11394658044288007
ACH-000458,0.007612822351651314
ACH-000459,0.005374295867213562
ACH-000460,0.01965557509414769
ACH-000461,-0.25984194480185546
ACH-000463,-0.00733788226561267
ACH-000464,-0.06892484305330437
ACH-000466,-0.21230890312629006
ACH-000467,-0.12673139933877142
ACH-000468,-0.0615127165975634
ACH-000469,-0.11645161909084888
ACH-000470,-0.11516878455060653
ACH-000471,-0.036761355823946816
ACH-000472,-0.0947179940092248
ACH-000473,0.0985625768963512
ACH-000475,-0.1317652311772462
ACH-000476,-0.21021287783550835
ACH-000477,-0.25895300041981645
ACH-000479,0.15039725497073153
ACH-000480,-0.3147845953856818
ACH-000481,0.03715067205181634
ACH-000483,-0.001770138895881054
ACH-000484,-0.1794356709376259
ACH-000485,-0.16333050027842375
ACH-000486,-0.14469085143797253
ACH-000487,-0.09785214707230916
ACH-000488,-0.11946984091269786
ACH-000490,-0.1389139446920673
ACH-000491,-0.011686514291706451
ACH-000495,0.04965827269574158
ACH-000496,-0.09809622769218157
ACH-000499,-0.3113133289564243
ACH-000500,-0.11332812808680046
ACH-000502,-0.09709321432858074
ACH-000503,-0.09508096778675287
