,RPS17 (6218)
ACH-000004,-0.9622373838002594
ACH-000005,-0.7597124833572522
ACH-000007,-1.1569800723726416
ACH-000009,-1.1008198770281494
ACH-000011,-0.7506919156923461
ACH-000012,-1.1077653897492747
ACH-000013,-0.9337105102808564
ACH-000014,-1.0439869546218141
ACH-000015,-0.9749116988507766
ACH-000017,-1.0050371586206817
ACH-000018,-1.0812126556159949
ACH-000019,-1.0771756140784745
ACH-000021,-0.9171295286686014
ACH-000022,-1.0198642167218506
ACH-000025,-1.2176647090156525
ACH-000028,-0.922064776612372
ACH-000030,-1.0556085112683995
ACH-000035,-0.9217507702174575
ACH-000036,-0.9553768753620718
ACH-000037,-1.2538990511806039
ACH-000039,-0.8575009851209395
ACH-000040,-0.9982739372103441
ACH-000041,-1.021430737170623
ACH-000042,-0.9808201669940384
ACH-000045,-0.9270099605806988
ACH-000047,-0.9274848851593078
ACH-000052,-1.206467230327532
ACH-000053,-1.0193428317655535
ACH-000054,-1.1223431113430913
ACH-000055,-0.9269415572105854
ACH-000060,-1.0558251937308465
ACH-000067,-1.0887734231032993
ACH-000070,-1.07474066087805
ACH-000075,-0.9254236023010509
ACH-000078,-1.0796698813882275
ACH-000082,-1.0360714920152518
ACH-000085,-1.0046260667034252
ACH-000086,-0.9971188994235378
ACH-000087,-1.0708960803852623
ACH-000092,-0.995447465653573
ACH-000095,-0.978329913972432
ACH-000097,-1.332195535467223
ACH-000098,-1.1607636354309654
ACH-000099,-1.0121768094550545
ACH-000108,-1.0324489143314295
ACH-000113,-1.0209129438539508
ACH-000116,-1.1283575179767895
ACH-000118,-1.0413371358698835
ACH-000120,-0.9907555620024704
ACH-000123,-0.8486870471224188
ACH-000127,-0.980166515582804
ACH-000128,-1.1718880099634819
ACH-000132,-1.3038297463575392
ACH-000133,-1.0127045285003442
ACH-000137,-1.0322563226128847
ACH-000138,-0.9677674921913948
ACH-000142,-0.8910846375125472
ACH-000143,-1.200457899987377
ACH-000146,-1.0514322514966616
ACH-000148,-1.0713920483516906
ACH-000150,-0.986481237005156
ACH-000152,-1.0160491275251915
ACH-000153,-1.1143434817043083
ACH-000159,-1.088162774196883
ACH-000160,-0.9633043905458326
ACH-000163,-0.9135139905235232
ACH-000167,-1.1721739071717558
ACH-000168,-0.9893067444106738
ACH-000169,-1.0334135740919257
ACH-000178,-1.0869018318864665
ACH-000183,-0.9982769220930338
ACH-000188,-0.9888547804381752
ACH-000189,-0.9296863909661895
ACH-000190,-1.1315642043482057
ACH-000198,-1.126670378063888
ACH-000203,-0.8679694306807815
ACH-000204,-1.1375896116096225
ACH-000206,-0.9184216008448736
ACH-000207,-1.048930110497278
ACH-000208,-0.9464687230889915
ACH-000210,-1.0586054362517403
ACH-000211,-1.1930001652331603
ACH-000215,-1.2123352937990195
ACH-000221,-1.0974760590139252
ACH-000222,-1.309673521348189
ACH-000223,-0.93529524692028
ACH-000226,-1.1115125726761328
ACH-000227,-0.7883649732702939
ACH-000228,-1.0572998012338335
ACH-000231,-0.9838208719659041
ACH-000232,-1.0814683855672802
ACH-000233,-0.8998743771647983
ACH-000234,-0.8327093667900353
ACH-000235,-1.0009136108276462
ACH-000237,-1.1256494702568671
ACH-000238,-0.9425560693135338
ACH-000242,-0.9985455030988007
ACH-000243,-1.0459146502840024
ACH-000244,-0.99935483545656
ACH-000246,-1.1322034257601932
ACH-000248,-1.0537165928022747
ACH-000250,-0.8434382120715832
