,SERINC2 (347735)
ACH-000004,-0.010000243344476564
ACH-000005,-0.004718321376320978
ACH-000007,0.017309533248751403
ACH-000009,-0.05914025467135563
ACH-000011,-0.11876482295811285
ACH-000012,-0.14767039294582726
ACH-000013,-0.09580879066525942
ACH-000014,-0.008497779371130656
ACH-000015,0.05538060497451301
ACH-000017,-0.14219679077219935
ACH-000018,0.031075858788735693
ACH-000019,-0.10943094884250278
ACH-000021,-0.005070814147576945
ACH-000022,-0.02216117976339401
ACH-000025,-0.15357496411278518
ACH-000028,-0.060952026143224314
ACH-000030,-0.11321346173064308
ACH-000035,-0.05571711902744565
ACH-000036,-0.002303578760788309
ACH-000037,-0.12305623266470404
ACH-000039,-0.08773985123102725
ACH-000040,-0.02602874080269811
ACH-000041,-0.31363761634145426
ACH-000042,0.006133825710224202
ACH-000045,0.10681792947023112
ACH-000047,-0.1192696048532628
ACH-000052,-0.02800891500225229
ACH-000053,-0.05141786811491796
ACH-000054,0.002064306093398796
ACH-000055,-0.07953574160298517
ACH-000060,-0.16162490935976556
ACH-000067,-0.0761728259426471
ACH-000070,-0.14356203563339234
ACH-000075,0.02287270663799655
ACH-000078,-0.02507905840372317
ACH-000082,-0.0274978583136101
ACH-000085,0.052966915119997314
ACH-000086,-0.10479227066993417
ACH-000087,-0.17139445994316718
ACH-000092,-0.34827489500649833
ACH-000095,-0.08648456381860814
ACH-000097,-0.09526941362841468
ACH-000098,-0.07651002110024903
ACH-000099,-0.17346774708467375
ACH-000108,-0.2316016717671453
ACH-000113,-0.05348628172985038
ACH-000116,-0.08008162469847083
ACH-000118,-0.10547033675002966
ACH-000120,-0.10735922198295307
ACH-000123,0.03608217008897304
ACH-000127,-0.07268360829640715
ACH-000128,0.04849593349453228
ACH-000132,-0.1464146628124157
ACH-000133,-0.076564494405345
ACH-000137,-0.21543599261354385
ACH-000138,0.008668381937101243
ACH-000142,-0.036433279745217914
ACH-000143,-0.2711727545663409
ACH-000146,-0.08278334361993384
ACH-000148,-0.10394177715935338
ACH-000150,-0.3109975010633005
ACH-000152,-0.210772772560806
ACH-000153,0.15520369661557765
ACH-000159,-0.07846759588177203
ACH-000160,-0.061668360735419515
ACH-000163,-0.015655114987780373
ACH-000167,-0.6780111204464486
ACH-000168,-0.10035215705098134
ACH-000169,-0.002094881186499593
ACH-000178,-0.17255461692287244
ACH-000183,0.08532197198665163
ACH-000188,-0.1696311456246282
ACH-000189,-0.1260801584480749
ACH-000190,-0.058407871701884724
ACH-000198,-0.044050254966227616
ACH-000203,0.699360175004995
ACH-000204,-0.14894980213765258
ACH-000206,-0.14921992261490544
ACH-000207,-0.17037105311046213
ACH-000208,-0.5420710909404614
ACH-000210,-0.10249537828402006
ACH-000211,-0.044838034595187766
ACH-000215,-0.07578872662135785
ACH-000221,-0.10887457088113392
ACH-000222,-0.18177409519982332
ACH-000223,0.02800906651580984
ACH-000226,-0.12224166906999286
ACH-000227,-0.09864095597026078
ACH-000228,-0.0310391535694452
ACH-000231,-0.04780319769403151
ACH-000232,0.08382744132195324
ACH-000233,-0.07779709982469941
ACH-000234,0.04077792364630365
ACH-000235,-0.03066234638150037
ACH-000237,-0.140260658174057
ACH-000238,0.016282956506659268
ACH-000242,-0.3334122294554626
ACH-000243,-0.06215271901723581
ACH-000244,-0.201945828828886
ACH-000246,-0.08892960311869827
ACH-000248,-0.07135364429877256
ACH-000250,-0.09444677742877236
ACH-000251,-0.11108168387610316
ACH-000252,0.07472230467432535
ACH-000253,-0.10665411483360207
ACH-000255,-0.021847368845349463
ACH-000256,0.1590141369701578
ACH-000257,-0.044023244515408434
ACH-000258,0.13459084051889167
ACH-000259,-0.033541051068183364
ACH-000260,-0.15995326729819698
ACH-000261,0.008085532765365906
ACH-000262,-0.16407111672359534
ACH-000263,-0.05323096569266581
ACH-000264,-0.07252119521248589
ACH-000265,-0.06123215726262622
ACH-000266,-0.059603373306099924
ACH-000272,0.022285162379926126
ACH-000274,-0.16375532398515522
ACH-000277,-0.07464665188169584
ACH-000278,-0.16969525734039392
ACH-000279,-0.06033880999223192
ACH-000280,-0.2080938328702781
ACH-000281,0.01964231496082372
ACH-000288,-0.177268463431371
