,F3 (2152)
ACH-000004,0.2755965133963346
ACH-000005,0.010916264662801128
ACH-000007,0.049532590112629366
ACH-000009,-0.09933689049011632
ACH-000011,-0.35009895596504403
ACH-000012,-0.29998590921768525
ACH-000013,-0.4236093244403707
ACH-000014,-0.15272856973062598
ACH-000015,-0.16056472341546052
ACH-000017,-0.17411276004978932
ACH-000018,-0.08375519858528667
ACH-000019,-0.06417289257294867
ACH-000021,-0.22816494563312456
ACH-000022,-0.06335790596404978
ACH-000025,-0.3152379782406446
ACH-000028,-0.2999500013562342
ACH-000030,-0.10535667240275493
ACH-000035,-0.2611482932598025
ACH-000036,-0.2494671893983185
ACH-000037,-0.12723504250548354
ACH-000039,0.14866297540924428
ACH-000040,0.0003024062520419665
ACH-000041,-0.05495041990603088
ACH-000042,-0.19472073265497475
ACH-000045,-0.022373916653561244
ACH-000047,-0.1577619582849822
ACH-000052,-0.13694679240005178
ACH-000053,0.006567972772550853
ACH-000054,-0.21380773242205986
ACH-000055,-0.2436545606217749
ACH-000060,-0.3320696474109132
ACH-000067,-0.1955390659262627
ACH-000070,0.08032634631540504
ACH-000075,-0.0446765580959339
ACH-000078,-0.11196582035360142
ACH-000082,-0.2180909187087013
ACH-000085,-0.14752802123771416
ACH-000086,-0.2281132071782964
ACH-000087,-0.3173807016523549
ACH-000092,-0.08239079653010056
ACH-000095,-0.0918128955542451
ACH-000097,-0.12132528667053323
ACH-000098,-0.035729195686377765
ACH-000099,-0.0976267728210613
ACH-000108,-0.17221852899785256
ACH-000113,0.01616349786680754
ACH-000116,-0.10426629436982393
ACH-000118,-0.14826783849115432
ACH-000120,-0.057720830842559225
ACH-000123,0.0593397277135491
ACH-000127,-0.19177481789067088
ACH-000128,-0.16099244098559687
ACH-000132,-0.17646611229607906
ACH-000133,-0.12715577448706564
ACH-000137,-0.0979019176834117
ACH-000138,0.02915398750409853
ACH-000142,-0.15685347808903125
ACH-000143,-0.1571155350716946
ACH-000146,0.06682887124740096
ACH-000148,-0.19299953925439647
ACH-000150,-0.06960965479844901
ACH-000152,-0.013630342195322791
