,OR10H1 (26539)
ACH-000004,-0.3934805963403638
ACH-000005,-0.4808572312608734
ACH-000007,-0.3326999547842395
ACH-000009,-0.03843355115288929
ACH-000011,-0.1382317088930549
ACH-000012,-0.10197184724002097
ACH-000013,-0.1907542072595291
ACH-000014,-0.2832604521778377
ACH-000015,-0.3909468592329162
ACH-000017,-0.13140745491353045
ACH-000018,-0.12172683019837563
ACH-000019,-0.5556069871941898
ACH-000021,-0.2827775439848189
ACH-000022,-0.13943187787381958
ACH-000025,-0.18147172211200516
ACH-000028,-0.1454079489510569
ACH-000030,-0.1873799034657218
ACH-000035,-0.10903809395171518
ACH-000036,-0.1694089254370218
ACH-000037,-0.05060236886421938
ACH-000039,0.14838693183452098
ACH-000040,-0.19360842262787156
ACH-000041,-0.09939764189842124
ACH-000042,-0.1976649327623961
ACH-000045,-0.3523199706063491
ACH-000047,-0.09232797947393337
ACH-000052,-0.21687566681267445
ACH-000053,-0.17027485288053332
ACH-000054,-0.2642071281829075
ACH-000055,-0.0014098492285783033
ACH-000060,-0.02011899489541439
ACH-000067,-0.2449383923884676
ACH-000070,-0.07869329308162548
ACH-000075,0.03129564018967946
ACH-000078,-0.24842522480409265
ACH-000082,-0.11939465654618055
ACH-000085,-0.2606835770119473
ACH-000086,-0.17699967955634766
ACH-000087,-0.3622087898959641
ACH-000092,-0.2316365395819409
ACH-000095,-0.4165938495147827
ACH-000097,-0.07500247493238317
ACH-000098,-0.18637222888528052
ACH-000099,-0.0993761977163512
ACH-000108,-0.17755558703414145
ACH-000113,-0.1760754736960425
ACH-000116,-0.13381144746330592
ACH-000118,-0.05690857006827005
ACH-000120,-0.1613531210151263
ACH-000123,0.0072868434582519705
ACH-000127,-0.23154119545734175
ACH-000128,-0.3061271086621574
ACH-000132,-0.07802203639707435
ACH-000133,-0.12275275067722642
ACH-000137,-0.1347393951884963
ACH-000138,-0.19098218841602765
ACH-000142,-0.0687342853036483
ACH-000143,-0.12769458396705094
ACH-000146,-0.17231371781671614
ACH-000148,-0.10581396869404527
ACH-000150,-0.17294931351604165
ACH-000152,0.01373064765926851
ACH-000153,0.10640017485363276
ACH-000159,-0.1848071599000552
ACH-000160,-0.11194360997681826
ACH-000163,-0.3745684285493169
ACH-000167,0.11954292487490145
ACH-000168,-0.3529473524851368
ACH-000169,-0.02553139109584151
ACH-000178,-0.02549730489106161
ACH-000183,-0.2236716138742769
ACH-000188,-0.22978766629817804
ACH-000189,-0.01126749479010867
ACH-000190,-0.3232823015594582
ACH-000198,-0.20697876412603028
ACH-000203,-0.23783751678148454
ACH-000204,-0.13613317728445967
ACH-000206,-0.42883648562638266
