,PMEL (6490)
ACH-000332,-0.06567453633493052
ACH-000334,0.07731427321968916
ACH-000335,-0.19342939397858935
ACH-000336,-0.311470836416854
ACH-000337,0.05342079841972363
ACH-000338,-0.8196868769459696
ACH-000339,-0.1508726481746374
ACH-000341,-0.00356296354445446
ACH-000348,-0.103473343123698
ACH-000350,-0.04975708566017345
ACH-000352,-0.0459676538397673
ACH-000356,-0.07047752113950109
ACH-000361,-0.2577170332531848
ACH-000362,-0.181401257049674
ACH-000363,-0.0688579789514273
ACH-000364,-0.03019345505014613
ACH-000365,-0.08791810872496662
ACH-000366,-0.0992980178213998
ACH-000368,-0.16634575619791758
ACH-000374,-0.01628181557998018
ACH-000375,-0.14474176981361808
ACH-000376,-0.02409895336749777
ACH-000381,0.11545656107378999
ACH-000383,-0.11469893499282555
ACH-000387,-0.15497227526265658
ACH-000389,0.01551882231654234
ACH-000390,0.02780341582867613
ACH-000393,-0.06172404357069732
ACH-000395,-0.21470114830963927
ACH-000396,-0.07003479356608906
ACH-000397,-0.13453143747738272
ACH-000401,-0.16156989518924844
ACH-000402,-0.2221367341162759
ACH-000403,-0.09384185123697247
ACH-000404,0.20710046024807247
ACH-000406,-0.10160574732301553
ACH-000407,-0.08535150064814233
ACH-000408,-0.220378992164383
ACH-000410,-0.10852011885802812
ACH-000411,0.03574002492932972
ACH-000414,-0.05797078451592413
ACH-000415,0.05460496996587325
ACH-000416,-0.1218220398248834
ACH-000420,-0.10805351333032406
ACH-000421,-0.13388753720819532
ACH-000424,-0.1136702689019772
ACH-000425,-0.13426376386179867
ACH-000426,-0.00488840520215633
ACH-000427,-0.1347158251680276
ACH-000433,-0.2676347618064863
ACH-000435,-0.039867106372537285
ACH-000436,-0.3344254446664123
ACH-000444,-0.08054356003027244
ACH-000445,-0.003789371523648603
ACH-000448,0.026276026713866883
ACH-000450,0.1011254005069848
ACH-000452,-0.1665852429946774
ACH-000454,-0.08616851307484516
ACH-000458,-0.14623806382209525
ACH-000459,-0.09705779866425186
ACH-000460,-0.09979993107383313
ACH-000461,-0.20611832068742694
ACH-000463,-0.12329584129306588
ACH-000464,-0.2304000266622261
ACH-000466,-0.08939822587326059
ACH-000467,0.006204146617503082
ACH-000468,-0.27777834044808003
ACH-000469,-0.04484164148842158
ACH-000470,0.06430067388140698
ACH-000471,-0.011157529858963157
ACH-000472,-0.10923351600498413
ACH-000473,0.028601627922767624
ACH-000475,-0.11205673645064068
ACH-000476,-0.2900973303097958
ACH-000477,-0.18541032800294446
ACH-000479,-0.08451326344156376
ACH-000480,-0.09245853394414008
ACH-000481,-0.16931072905397418
ACH-000483,-0.03438070400485279
ACH-000484,0.0059120834878658044
ACH-000485,-0.1900418816029785
ACH-000486,-0.2597273706476732
ACH-000487,-0.09714968577631077
ACH-000488,-0.10838459055186367
ACH-000490,-0.05382794962762632
ACH-000491,-0.2068621875581395
ACH-000495,0.1963917668015968
ACH-000496,-0.11370066735049407
ACH-000499,-0.3754261661467299
ACH-000500,-0.10088436223338274
ACH-000502,-0.13292613010523122
ACH-000503,-0.20087301159798115
ACH-000505,-0.054840438051973896
ACH-000507,0.011846017072856927
ACH-000510,-0.02618929152826699
ACH-000511,-0.10567240991221158
ACH-000512,-0.2738366559699891
ACH-000516,-0.04536938686643766
ACH-000517,-0.16376184139514258
ACH-000518,-0.16579611228028038
ACH-000520,-0.1407666982132384
ACH-000521,-0.10929990819880593
ACH-000522,-0.04971452223898595
ACH-000524,-0.1512143717694421
ACH-000527,-0.0983270980962941
ACH-000528,-0.0992024555476144
ACH-000537,-0.1829428351658202
ACH-000541,-0.20918515028434248
ACH-000542,-0.1555579438676331
ACH-000544,-0.12903291476119275
ACH-000545,-0.1852515285160672
ACH-000547,0.36606695487142205
ACH-000548,-0.07087685070693021
ACH-000549,-0.0393253686006898
ACH-000550,-0.1589149318683374
ACH-000552,-0.02234687380943384
ACH-000556,-0.0781768127648275
ACH-000557,-0.14648578698145873
ACH-000569,-0.11565184274620685
ACH-000570,-0.12800632735457726
ACH-000571,-0.11746100059981307
ACH-000573,0.03025797479189604
ACH-000576,-0.16541414139485336
ACH-000579,-0.07576028875722361
ACH-000580,0.002031855302237521
ACH-000584,0.03838530324341415
ACH-000585,-0.11166380393545028
ACH-000588,0.10535328735996896
ACH-000589,0.0277912019044987
ACH-000591,-0.21999975797799112
ACH-000593,-0.05148106671527119
ACH-000600,-0.17401586710790667
ACH-000601,-0.17102539842240042
ACH-000605,-0.1991190541622384
ACH-000606,-0.0978184638640082
ACH-000608,-0.04742062325809028
ACH-000614,-0.24359319426014814
ACH-000616,-0.21388895435438712
ACH-000618,-0.2000664942445394
ACH-000619,0.01129937382383996
ACH-000620,0.10647806747890014
ACH-000621,-0.08964362290193942
ACH-000622,-0.07942270433275912
ACH-000623,-0.0928462560640688
ACH-000624,-0.06608096747009333
ACH-000627,-0.2364245266437287
ACH-000630,-0.16338988969494495
ACH-000631,-0.0838197482247546
ACH-000632,-0.03467643184977852
ACH-000633,-0.04546008927007706
ACH-000637,-0.19557401321892545
ACH-000638,-0.18908570142247924
ACH-000646,-0.062344402813187136
ACH-000647,-0.07218781021440324
ACH-000648,-0.07931886956236002
ACH-000649,-0.07779567003392678
ACH-000651,-0.28037511819334515
ACH-000652,-0.11017136958121757
ACH-000653,-0.150725282387821
ACH-000657,-0.16212810296552574
ACH-000658,-0.14301571573641694
ACH-000661,-0.09776697587646337
ACH-000662,-0.046221938289110816
ACH-000663,-0.2307702833028272
ACH-000665,-0.10933246597028176
ACH-000671,-0.04123763442145557
ACH-000672,-0.04884301972982225
ACH-000673,-0.1662736811462722
ACH-000676,-0.1780273146955447
ACH-000677,-0.20385424472479372
ACH-000681,-0.10902177405529864
ACH-000683,0.010882165291701528
ACH-000684,-0.15737699242148684
ACH-000688,-0.09075554538686252
ACH-000693,-0.19777771710976144
ACH-000694,-0.1366590523351525
ACH-000695,-0.01355949573509057
ACH-000696,-0.20650010968773908
ACH-000697,0.08798144137164866
ACH-000699,-0.12071733162790955
ACH-000701,-0.023898500045382184
ACH-000706,-0.08215739541521275
ACH-000711,-0.08402971718578449
ACH-000713,0.0907041702965934
ACH-000714,-0.2259314889099465
ACH-000718,-0.2308192201481047
ACH-000720,-0.10295355129553213
ACH-000721,0.007931411911877961
ACH-000724,-0.22352450881049105
ACH-000725,-0.13525747402895574
ACH-000732,0.033026478412926316
ACH-000734,-0.15425914647647002
ACH-000735,-0.1742277287255915
ACH-000736,-0.06435098165433663
ACH-000738,-0.12943463330193913
ACH-000746,-0.11405018489074553
ACH-000747,-0.2346896971125456
ACH-000748,-0.21579204838982807
ACH-000753,-0.1270992413249565
ACH-000756,-0.060583319688588176
ACH-000757,-0.14747049897747613
ACH-000758,0.07985464309115872
ACH-000760,-0.2004395832843256
ACH-000762,0.13378994976320224
ACH-000763,-0.09981807551012244
ACH-000764,-0.17073208453239866
ACH-000765,-0.18096747312375866
ACH-000766,-0.1583753602613752
ACH-000767,-0.17596534968078584
ACH-000768,-0.14860602097552186
ACH-000769,-0.24900377062301396
ACH-000770,-0.18103628330439156
ACH-000771,-0.002831646787525979
ACH-000773,-0.1679475178631283
ACH-000776,-0.13514462688134904
ACH-000777,-0.05466247999823968
ACH-000778,0.04870749416940022
ACH-000781,-0.08002669690792925
ACH-000782,-0.1574065935833551
ACH-000783,-0.12119021007219588
ACH-000784,-0.015115768394134912
ACH-000785,-0.0059864954398306785
ACH-000787,-0.157113615138603
ACH-000788,-0.028328610144045457
ACH-000791,-0.03788219929467568
ACH-000792,-0.07610109732392709
ACH-000794,0.028267062543470525
ACH-000796,-0.1984958886153672
ACH-000798,-0.15692671731536015
ACH-000799,-0.1416167952130327
ACH-000800,-0.07849549912212067
ACH-000802,-0.1291339911241613
ACH-000804,-0.03239476881190472
ACH-000805,-0.2855252647153204
ACH-000809,-0.050336865084116486
ACH-000810,-0.20318321722130214
ACH-000811,-0.12716191479196476
ACH-000817,-0.03997518994385912
ACH-000819,-0.12525454849575846
ACH-000820,-0.1828862271547353
ACH-000821,-0.4297545995826203
ACH-000822,-0.15895350236971553
ACH-000823,-0.14117593815103655
ACH-000824,-0.035048076369717615
ACH-000827,-0.0916794174693086
ACH-000829,-0.0994047193262754
ACH-000831,-0.2568916939728587
ACH-000832,-0.1912668601985646
ACH-000833,-0.2880695336198255
ACH-000834,-0.15279281692933247
ACH-000835,-0.14202874725924314
ACH-000836,-0.12638044100309406
ACH-000837,0.018727260975048482
ACH-000838,0.06838901394667317
ACH-000839,-0.14537251637167775
ACH-000840,-0.18029632224864944
ACH-000841,-0.1433045472463818
ACH-000843,0.007476364427621451
ACH-000846,-0.23343372396302514
ACH-000847,0.001284026281149951
ACH-000848,-0.10464399280458662
ACH-000849,-0.13744363845275956
ACH-000851,-0.1695255380840659
ACH-000855,0.040119620157542835
ACH-000856,-0.08417772061258913
ACH-000858,0.05439320036053073
ACH-000859,0.1382621427624858
ACH-000861,-0.2426634918638804
ACH-000862,-0.098002307790131
ACH-000865,-0.13575830352707127
ACH-000866,0.06147900017695208
ACH-000867,-0.13623441226697955
ACH-000869,-0.0414822068992089
ACH-000872,-0.013619828817112154
ACH-000873,-0.01119754187376285
ACH-000876,-0.13508321056073194
ACH-000878,-0.008720910555137205
ACH-000880,0.07633632343395233
ACH-000881,-0.15763366211175597
ACH-000882,-0.048803410660716966
ACH-000884,-0.027340090542467905
ACH-000885,-0.09335171611337728
ACH-000887,-0.15385820992056332
ACH-000889,-0.15424733613807895
ACH-000896,-0.03269290091181449
ACH-000898,-0.039881676848943184
ACH-000900,-0.1976326936386112
ACH-000901,-0.09335404442110222
ACH-000905,-0.023741475849764267
ACH-000906,-0.1808775785726559
ACH-000907,-0.07732744014049865
ACH-000910,-0.055334878117657325
ACH-000911,-0.13035497592581244
ACH-000912,-0.17942963675325144
ACH-000913,-0.18961785453851268
ACH-000915,-0.04030392822447827
ACH-000916,-0.2508436101069128
ACH-000917,-0.04748467379938354
ACH-000920,-0.06672746267803142
ACH-000921,-0.14697188687348625
ACH-000924,-0.05062711320179046
ACH-000926,-0.10592482956027244
ACH-000928,-0.16871931692315026
ACH-000929,-0.04715433288932396
ACH-000932,0.00569679289041824
ACH-000935,-0.23153427517118014
ACH-000936,-0.16315610045408244
ACH-000937,0.0014234136906587707
ACH-000938,-0.09352278941462093
ACH-000939,-0.0942612611593911
ACH-000941,-0.062120394972059234
ACH-000943,-0.07817777073683782
ACH-000946,-0.28192683090045817
ACH-000947,-0.04387801445144225
ACH-000948,-0.19964279355551534
ACH-000950,-0.1522617101050245
ACH-000953,-0.033479917066026085
ACH-000954,0.006262725586718498
ACH-000957,-0.13049149428230922
ACH-000958,-0.11461613829312657
ACH-000960,-0.19428757717624787
ACH-000963,-0.4421625078586916
ACH-000968,-0.3903224058765394
ACH-000969,-0.08350759281327293
ACH-000972,0.12888861208000285
ACH-000973,-0.11481093110012115
ACH-000974,-0.23614501393157925
ACH-000978,0.09439314290914047
ACH-000984,-0.20962731204290028
ACH-000986,-0.04973094899991984
ACH-000988,0.05280914033180055
ACH-000993,-0.16182058249750142
ACH-000994,-0.21559740078199546
ACH-000996,-0.1680075254791243
ACH-001001,-0.0689666728510058
ACH-001020,-0.06453503313670884
ACH-001028,-0.21835149899903106
ACH-001031,-0.16154541003828474
ACH-001038,-0.16858143067494236
ACH-001048,-0.13099465959831166
ACH-001050,-0.18935445919096155
ACH-001053,-0.06015240303419789
ACH-001054,-0.004237354079352966
ACH-001061,-0.18762181348787527
ACH-001067,-0.12704942063678615
ACH-001075,-0.07766962762486745
ACH-001096,-0.09085777347810384
ACH-001111,-0.23113563247424665
ACH-001119,-0.048411286911661286
ACH-001128,0.15816160692260084
ACH-001134,-0.12290452606542004
ACH-001151,-0.16736086115972346
ACH-001163,-0.1701609483957394
ACH-001164,-0.1967475343842614
ACH-001183,-0.031828501443732934
ACH-001192,-0.16218904358728245
ACH-001193,-0.11181725186556994
ACH-001196,-0.09511078499880203
ACH-001197,-0.13614632754280662
ACH-001205,-0.12586565640305666
ACH-001211,-0.15416795698572194
ACH-001212,-0.03337374160607202
ACH-001228,-0.10726027308852212
ACH-001232,-0.2609746578752238
ACH-001239,-0.14410627692272238
ACH-001270,-0.22242124641983704
ACH-001274,-0.2328754766699851
ACH-001275,-0.0711909539831647
ACH-001277,0.03385767676596325
ACH-001278,-0.04907555618471714
ACH-001280,-0.02010830866674937
ACH-001283,0.010728975989312179
ACH-001289,-0.19275168189821004
ACH-001300,-0.09778926123219103
ACH-001301,0.04825507950911423
ACH-001302,-0.044463649808272505
ACH-001306,-0.03441818387534245
ACH-001318,-0.16269352973530182
ACH-001322,-0.1129621662990358
ACH-001328,-0.006874989547900738
ACH-001332,-0.2128535005576671
ACH-001336,-0.055435713548602536
ACH-001346,-0.12431561471937308
ACH-001353,0.03590027359079992
ACH-001354,-0.3814406612076791
ACH-001367,-0.1526444391039357
ACH-001368,-0.07890161109176684
ACH-001374,-0.26427606197583603
ACH-001377,-0.1982106146986393
ACH-001380,-0.15276439535458114
ACH-001391,-0.2069203902401518
ACH-001408,-0.08341352661705681
ACH-001430,-0.048995176953694375
ACH-001431,-0.1488268213950608
ACH-001450,0.142346805645849
ACH-001496,-0.19939529549529786
ACH-001500,-0.006499830570740615
ACH-001523,-0.062418066514220175
ACH-001532,-0.14099915638105415
ACH-001550,-0.09570350027092127
ACH-001552,-0.14558746184326085
ACH-001554,-0.0640233383249598
ACH-001654,-0.13072793739792796
ACH-001735,-0.09759744771323806
ACH-001736,-0.01666735401791161
ACH-001737,-0.2332441834886857
ACH-001740,-0.22116609784222746
ACH-001745,-0.057759619431587576
ACH-001765,-0.1796081045511069
