,TOMM34 (10953)
ACH-000004,0.2527598215875449
ACH-000005,0.012042221973011077
ACH-000007,0.32266377237191274
ACH-000009,0.25190537635629423
ACH-000011,0.1906328060179202
ACH-000012,0.1318477725059143
ACH-000013,0.2946911486850237
ACH-000014,0.024546718551861475
ACH-000015,0.212808286571442
ACH-000017,0.08308674094575344
ACH-000018,0.16651655489431422
ACH-000019,0.04531061857851085
ACH-000021,0.19762948258373575
ACH-000022,0.15668783282891016
ACH-000025,0.20006604993922888
ACH-000028,0.28626805228476443
ACH-000030,0.15498221492183129
ACH-000035,0.1922074700710207
ACH-000036,-0.11019975829697153
ACH-000037,0.18077269675186594
ACH-000039,0.20559485283152906
ACH-000040,0.20707389000920373
ACH-000041,0.3058565999384685
ACH-000042,0.12191426522570975
ACH-000045,0.13262396679575147
ACH-000047,0.2665702886636131
ACH-000052,0.26778860872683385
ACH-000053,0.12146233276935495
ACH-000054,0.1492160658051538
ACH-000055,0.1719278926626361
ACH-000060,0.28211462862427833
ACH-000067,0.2601598428544683
ACH-000070,0.3675448908290184
ACH-000075,0.2631062056465267
ACH-000078,0.2344095682825705
ACH-000082,0.1589965944512611
ACH-000085,0.2846870153229727
ACH-000086,0.1594554133875285
ACH-000087,0.3136493330757028
ACH-000092,0.1807929232341304
ACH-000095,0.17359036732883132
ACH-000097,0.2100622429450026
ACH-000098,0.1680330402446658
ACH-000099,0.21003624524173609
ACH-000108,0.3625077056607367
ACH-000113,0.24830116937903826
ACH-000116,0.250768657556582
ACH-000118,0.2064202033913211
ACH-000120,0.262929988399128
ACH-000123,0.10520222769804602
ACH-000127,0.258767670200148
ACH-000128,0.2979984215223045
ACH-000132,0.33767464124780594
ACH-000133,0.13931080789930134
ACH-000137,0.2073686751629041
ACH-000138,0.1642051139610529
ACH-000142,0.18608984476845836
ACH-000143,0.07922224227917943
ACH-000146,0.11771671729564676
ACH-000148,0.24983122057698165
ACH-000150,0.3483793197440703
ACH-000152,0.18537824081907506
ACH-000153,0.16984026015350487
ACH-000159,0.2429866129064635
ACH-000160,0.21368282435860148
ACH-000163,0.21088202004233025
ACH-000167,0.2515810143184971
ACH-000168,0.1697211516347178
ACH-000169,0.12298598703453208
ACH-000178,0.2317116524001889
ACH-000183,0.13713446107923946
ACH-000188,0.1696462100281418
ACH-000189,0.10485772107137917
ACH-000190,0.24459005778603055
ACH-000198,0.12655245316655406
ACH-000203,0.7253137709589795
ACH-000204,0.1892885232747638
ACH-000206,0.3048378634668956
ACH-000207,0.2805432973985657
ACH-000208,0.12617469887006028
ACH-000210,0.18955303750330976
ACH-000211,0.16230575885185813
ACH-000215,0.197104682978256
ACH-000221,0.18157388755099413
ACH-000222,0.34647877092883833
ACH-000223,0.2184745727876731
ACH-000226,0.12137713237187996
ACH-000227,0.18624224793584898
ACH-000228,0.09490871573670362
ACH-000231,0.18296929996217995
ACH-000232,0.25022036387380336
ACH-000233,0.2551667535004293
ACH-000234,0.2524440761498757
ACH-000235,0.20261104471224048
ACH-000237,0.121136681968776
ACH-000238,0.14804622624507732
ACH-000242,0.3988123122443894
ACH-000243,0.15053468413910928
ACH-000244,0.08610622868969249
ACH-000246,0.2730573194557645
ACH-000248,0.21090551471037536
ACH-000250,0.15131069151483706
ACH-000251,0.3877693295505648
ACH-000252,0.2049166418711044
ACH-000253,0.20430122620826566
ACH-000255,0.19631212694286235
