,CHD1 (1105)
ACH-000004,-0.11410251908618226
ACH-000005,-0.5284625691661551
ACH-000007,-0.21486341028833905
ACH-000009,-0.018560086157864038
ACH-000011,-0.091600331910798
ACH-000012,-0.4154870110087072
ACH-000013,-0.09633588020494616
ACH-000014,-0.4666865596536474
ACH-000015,-0.17008132370506418
ACH-000017,-0.17072919844454326
ACH-000018,-0.5218697077279622
ACH-000019,-0.039050415338416224
ACH-000021,-0.19962823571637411
ACH-000022,-0.03599394663155931
ACH-000025,-0.38627176506557004
ACH-000028,-0.13809004990951532
ACH-000030,-0.3947238453044232
ACH-000035,-0.21663871330314302
ACH-000036,-0.29469777559428345
ACH-000037,-0.14044651686102094
ACH-000039,-0.07524605597220628
ACH-000040,-0.3416222740046696
ACH-000041,-0.7033151900264962
ACH-000042,-0.4035465932211471
ACH-000045,-0.2923958159020525
ACH-000047,-0.3264639129246737
ACH-000052,-0.14219861713357618
ACH-000053,-0.033324712395731766
ACH-000054,-0.40309160663871296
ACH-000055,-0.3102517538625914
ACH-000060,-0.08995175096669075
ACH-000067,-0.24552838404059346
ACH-000070,-0.17895720524746292
ACH-000075,-0.22088115345044204
ACH-000078,-0.02325145953992593
ACH-000082,-0.5074644323774439
ACH-000085,-0.2007113413327092
ACH-000086,-0.2236144644210097
ACH-000087,-0.0679090811818895
ACH-000092,-0.30489979749561325
ACH-000095,-0.4438877771772125
ACH-000097,-0.09831134600616473
ACH-000098,-0.6250618461241804
ACH-000099,-0.0702947894110142
ACH-000108,-0.17390525625492545
ACH-000113,-0.3780148538333902
ACH-000116,-0.33694009183103296
ACH-000118,-0.2956548342797386
ACH-000120,-0.5452735116196653
ACH-000123,-0.4173599759380909
ACH-000127,-0.1823130009546689
ACH-000128,-0.4237018477891531
ACH-000132,-0.11774273461949003
ACH-000133,-0.21459389545687352
ACH-000137,-0.2751680276183132
ACH-000138,-0.0943924183746048
ACH-000142,-0.19417191505046166
ACH-000143,0.08199555047912166
ACH-000146,-0.005133957848998341
ACH-000148,-0.2920016391951739
ACH-000150,-0.2183207540653052
ACH-000152,-0.17451716532776454
ACH-000153,-0.7610874675091979
ACH-000159,-0.2498228659449352
ACH-000160,0.11133953034762796
ACH-000163,-0.4254212726359201
ACH-000167,0.5177906179521627
ACH-000168,-0.5106175895568442
ACH-000169,-0.2800843722427728
ACH-000178,-0.4801479612275473
ACH-000183,-0.3629343877045096
ACH-000188,-0.0913416132824356
ACH-000189,-0.3467835519187818
ACH-000190,0.04216400057363304
ACH-000198,-0.6971319708301921
ACH-000203,-0.4363258328582336
ACH-000204,-0.012205112607029656
ACH-000206,-0.3530460459010857
ACH-000207,-0.2885199861471631
ACH-000208,-0.4191723409257461
ACH-000210,-0.10380127079929413
ACH-000211,-0.21770846680934086
ACH-000215,-0.18452894201366488
ACH-000221,-0.18356675380778256
ACH-000222,-0.1815251237501595
ACH-000223,-0.1276145187638602
ACH-000226,-0.2888637480215234
ACH-000227,-0.004939819396842023
ACH-000228,-0.24866122485979536
ACH-000231,-0.16390844911491856
ACH-000232,-0.21402492596275968
ACH-000233,-0.05148588210373848
ACH-000234,-0.006334816610947838
ACH-000235,-0.2282784680000681
ACH-000237,-0.3469589183117024
ACH-000238,-0.16858730962531093
ACH-000242,-0.1366113323964163
ACH-000243,-0.14230631887371406
ACH-000244,-0.5179902382297777
ACH-000246,-0.2498374102443671
ACH-000248,-0.2578338562261829
ACH-000250,-0.374201247372755
ACH-000251,-0.2593170903488829
ACH-000252,-0.06874409154937082
ACH-000253,-0.0772002905954626
ACH-000255,-0.28844226414004354
ACH-000256,-0.3293899923972983
ACH-000257,-0.1332010542944164
ACH-000258,-0.19476007319711602
ACH-000259,-0.2918319766142169
ACH-000260,-0.05592452080484432
ACH-000261,-0.07982309022555187
ACH-000262,-0.4578983299261605
ACH-000263,-0.472255533084241
ACH-000264,-0.31301054304810805
ACH-000265,-0.3419354686369969
ACH-000266,-0.17173709299529535
ACH-000272,-0.3056996713493637
ACH-000274,-0.2826121371692623
ACH-000277,0.1266550703914622
ACH-000278,-0.0011043154034360058
ACH-000279,-0.3812850411173137
ACH-000280,-0.30707836696079904
ACH-000281,-0.33251806727123623
ACH-000288,-0.3001175786923688
ACH-000291,-0.17636899225151642
ACH-000293,-0.30368834250336896
ACH-000294,-0.12106853645289928
ACH-000295,-0.37146963504193703
ACH-000296,-0.11310043985946724
ACH-000302,-0.2742655571985824
ACH-000304,-0.114792720832449
ACH-000307,-0.15457999776527262
ACH-000308,-0.09962885863675824
ACH-000310,0.16395527916965538
ACH-000311,-0.1868282051913204
ACH-000312,0.20097712002189072
ACH-000315,-0.03758605217144878
ACH-000316,-0.3921490257333616
ACH-000317,-0.3088764429204603
ACH-000318,0.009317654810410057
ACH-000319,-0.4009771698177572
ACH-000320,-0.2058992715017356
ACH-000322,-0.25579426185393084
ACH-000323,0.026530766590568192
ACH-000324,-0.34636111045068485
ACH-000329,-0.0924851163845662
ACH-000330,-0.09537899631201872
ACH-000331,-0.14242291379493635
ACH-000332,-0.2537241040086023
ACH-000334,-0.03838626090030929
ACH-000335,-0.4942710078008122
ACH-000336,-0.13897929641468426
ACH-000337,-0.08474707303362991
ACH-000338,-0.8314164934822809
ACH-000339,-0.10967922005097938
ACH-000341,-0.1992942753131926
ACH-000348,-0.2998240077718653
ACH-000350,-0.3317961882915396
ACH-000352,0.07947662311545425
ACH-000356,-0.4692052741873761
ACH-000361,-0.42413373624497996
ACH-000362,-0.14678607143445616
ACH-000363,0.12474609967795636
ACH-000364,-0.27363441761867713
ACH-000365,-0.15916436302659356
ACH-000366,-0.37929331189583615
ACH-000368,-0.3860787504971757
ACH-000374,-0.05873858547109111
ACH-000375,-0.3507413408120844
ACH-000376,-0.055512868490617234
ACH-000381,-0.1535387699019585
ACH-000383,-0.20227620909076985
ACH-000387,-0.319420619680727
ACH-000389,-0.2772015802020887
ACH-000390,-0.16696403656071435
ACH-000393,-0.268381697893467
ACH-000395,-0.00885307344605485
ACH-000396,-0.06967370757830976
ACH-000397,-0.2657401224596712
ACH-000401,-0.5572734162543368
ACH-000402,-0.15285777280198135
ACH-000403,-0.4423059224632857
ACH-000404,-0.4403073172037958
ACH-000406,-0.06471956969986196
ACH-000407,-0.3215979190749499
ACH-000408,-0.3376199213352564
ACH-000410,-0.10793240619309123
ACH-000411,-0.2887670712147777
ACH-000414,-0.14626646962736226
ACH-000415,-0.14832999679641562
ACH-000416,-0.09385535902825808
ACH-000420,-0.2965188475707564
ACH-000421,-0.2279136772636413
ACH-000424,-0.18378502204281896
ACH-000425,-0.6970976218411937
ACH-000426,0.02355408126505894
ACH-000427,-0.027855115075960887
ACH-000433,0.011545610335794713
ACH-000435,-0.480095968464268
ACH-000436,-0.365520160418476
ACH-000444,-0.6244747093395214
ACH-000445,-0.5672238706822352
ACH-000448,-0.2313088252354616
ACH-000450,-0.24824603001339804
ACH-000452,-0.11519504836752435
ACH-000454,-0.31288632757138823
ACH-000458,-0.2600762758712714
ACH-000459,0.05149165049078632
ACH-000460,-0.3516474672069942
ACH-000461,-0.3235374975219746
ACH-000463,-0.17661890483683668
ACH-000464,-0.5772721077564315
ACH-000466,-0.3426496618811348
ACH-000467,-0.2107068026129028
ACH-000468,-0.3846054961158058
ACH-000469,-0.4217073713897928
ACH-000470,-0.6030987481795017
ACH-000471,-0.17111092516630444
ACH-000472,0.0348175715055692
ACH-000473,-0.3272905879723105
ACH-000475,-0.09053815737928547
ACH-000476,-0.2949467997457997
ACH-000477,-0.3722383304004183
ACH-000479,-0.3824400002730007
ACH-000480,-0.22028944907982248
ACH-000481,-0.3779560390035933
ACH-000483,-0.006990825737754136
ACH-000484,-0.19011596045528792
ACH-000485,-0.13474786421668716
ACH-000486,-0.10334801241741026
ACH-000487,-0.3440428317725157
ACH-000488,-0.25949490437872097
ACH-000490,-0.3707630940545156
ACH-000491,-0.13920515694085786
ACH-000495,0.051765226795283725
ACH-000496,-0.3449600354566019
ACH-000499,-0.4868395380959174
ACH-000500,-0.04594437631982105
ACH-000502,-0.14951080217787588
ACH-000503,-0.32424521544222323
ACH-000505,-0.2524090264809799
ACH-000507,-0.3902593512482223
ACH-000510,-0.2882574776169759
ACH-000511,-0.32232022175833674
ACH-000512,-0.15674841648613008
ACH-000516,-0.15783032041253273
ACH-000517,-0.2627539031111173
ACH-000518,-0.12111073677391362
ACH-000520,-0.239643485623736
ACH-000521,-0.5339661962207022
ACH-000522,-0.4931845589182336
ACH-000524,-0.19820213804780734
ACH-000527,-0.11000809022686754
ACH-000528,0.03916991404825164
ACH-000537,-0.0591786477739159
ACH-000541,-0.09969242025140884
ACH-000542,-0.7998191528188755
ACH-000544,-0.41571153280894607
ACH-000545,-0.10579221251395066
ACH-000547,-0.4848323490914335
ACH-000548,-0.2817271999009736
ACH-000549,-0.35084268219398185
ACH-000550,-0.4048407750934904
ACH-000552,-0.15648721670215454
ACH-000556,0.014065666539226123
ACH-000557,-0.02041408781807476
ACH-000569,-0.08177579853971235
ACH-000570,-0.3671790539361881
ACH-000571,-0.13597960197405487
ACH-000573,-0.22433703874759173
ACH-000576,0.07449540928729563
ACH-000579,0.01254097912013803
ACH-000580,-0.4044090481526623
ACH-000584,-0.1962868403415322
ACH-000585,-0.1280451587338874
ACH-000588,-0.07810281539969316
ACH-000589,-0.17911340552724303
ACH-000591,-0.4929372945997137
ACH-000593,-0.1323814689955513
ACH-000600,-0.10591035649371333
ACH-000601,-0.4204953718036475
ACH-000605,-0.014285161464339224
ACH-000606,0.017103009752018915
ACH-000608,-0.0026161866897949906
ACH-000614,-0.2349009966814363
ACH-000616,-0.33808883819774754
ACH-000618,-0.15411129473599472
ACH-000619,-0.3070737752492489
ACH-000620,-0.32368939191909474
ACH-000621,0.01958721044459897
ACH-000622,-0.19132490030475985
ACH-000623,-0.16171848746514006
ACH-000624,-0.21374708290437527
ACH-000627,-0.2351853136904369
ACH-000630,-0.28848982988143
ACH-000631,-0.5014222040458804
ACH-000632,-0.4352164961092188
ACH-000633,-0.2911351753357765
ACH-000637,-0.3238503838523683
ACH-000638,-0.4025484751775843
ACH-000646,-0.07174337632033259
ACH-000647,0.06024909301175658
ACH-000648,-0.29781476741066343
ACH-000649,-0.05685545092502722
ACH-000651,-0.2761794096769016
ACH-000652,-0.3849798100916792
ACH-000653,-0.2587707747747232
ACH-000657,-0.5206370729559515
ACH-000658,-0.17423632626689342
ACH-000661,-0.1323231901483381
ACH-000662,-0.06195000311228286
ACH-000663,0.13785599982006547
ACH-000665,-0.21608637321966226
ACH-000671,-0.04512623648018911
ACH-000672,-0.3048641359992926
ACH-000673,-0.34777522049950604
ACH-000676,-0.21821963889292686
ACH-000677,-0.2955266174606605
