,ICAM3 (3385)
ACH-000004,-0.13785283878379176
ACH-000005,-0.2802578002948678
ACH-000007,0.0979737138732108
ACH-000009,-0.017015125245182713
ACH-000011,0.017919846657234874
ACH-000012,-0.1469540491785347
ACH-000013,-0.11978759192184815
ACH-000014,-0.10861885532151888
ACH-000015,-0.1500616840319888
ACH-000017,-0.07953441239709517
ACH-000018,-0.1440935784520792
ACH-000019,-0.17116451805803054
ACH-000021,-0.12307855459309094
ACH-000022,-0.1386126057844195
ACH-000025,-0.05086272423308414
ACH-000028,-0.1743300334679032
ACH-000030,-0.10961833780577444
ACH-000035,-0.21474737114674944
ACH-000036,-0.02374944518048227
ACH-000037,-0.06921466791191846
ACH-000039,-0.24854415171366995
ACH-000040,-0.16994997042805346
ACH-000041,-0.036766417133289465
ACH-000042,-0.09389518197596572
ACH-000045,-0.11829686376809186
ACH-000047,-0.14172929182810626
ACH-000052,-0.12023432248872608
ACH-000053,-0.06906030325203452
ACH-000054,-0.025853501377533544
ACH-000055,-0.24769419450287894
ACH-000060,-0.13468836029653006
ACH-000067,-0.22172037198734154
ACH-000070,0.09762202916730617
ACH-000075,-0.2088427507881333
ACH-000078,-0.10472546127018736
ACH-000082,0.02391334958370855
ACH-000085,-0.05513998076221055
ACH-000086,-0.1912047640613056
ACH-000087,-0.1491638331468717
ACH-000092,-0.16273367287062995
ACH-000095,-0.1301867334235403
ACH-000097,0.007676354818867119
ACH-000098,-0.10686270914720117
ACH-000099,-0.01632105742649901
ACH-000108,-0.14517269043226896
ACH-000113,-0.05704522453635896
ACH-000116,-0.179687942116942
ACH-000118,-0.10942676766173323
ACH-000120,-0.14071288979111565
ACH-000123,-0.08326581064385047
ACH-000127,-0.1983561448611634
ACH-000128,-0.029502743650977794
ACH-000132,-0.08884869184959973
ACH-000133,0.014756978616074397
ACH-000137,-0.1531234361600577
ACH-000138,-0.1287291647511196
ACH-000142,0.05283540474850762
ACH-000143,-0.13126132425218662
ACH-000146,-0.06433233030243123
ACH-000148,0.07314161390936501
ACH-000150,-0.031939735400359465
ACH-000152,0.1365265219650707
ACH-000153,0.16643812002637767
ACH-000159,-0.1404992288031118
ACH-000160,-0.014773823371223838
ACH-000163,-0.06642415321878058
ACH-000167,-0.011381101672796785
ACH-000168,-0.059077903546253176
ACH-000169,-0.047623179544109134
ACH-000178,-0.11744549344982408
ACH-000183,0.010550057188465104
ACH-000188,-0.12516717301984276
ACH-000189,-0.20184356779899815
ACH-000190,-0.04030936483970128
ACH-000198,-0.2307190093693192
ACH-000203,-0.2801458180523667
ACH-000204,-0.04927506028732707
ACH-000206,-0.1169199378513386
ACH-000207,-0.04931337934713925
ACH-000208,-0.044455641755104296
ACH-000210,-0.10937188619321234
ACH-000211,0.017216516756524303
ACH-000215,-0.07112209057342549
ACH-000221,0.019563074393492485
ACH-000222,-0.09956670229776092
ACH-000223,-0.05715430569876007
ACH-000226,0.10735399444303703
ACH-000227,-0.08155112230221878
ACH-000228,-0.1723043184459822
ACH-000231,-0.044265758147366635
ACH-000232,-0.08267715938790576
ACH-000233,-0.08612566931538934
ACH-000234,-0.05667819058672768
ACH-000235,-0.12104599179867345
ACH-000237,-0.10735404401537917
ACH-000238,0.04026271867718514
ACH-000242,0.14474971111233942
ACH-000243,-0.1970526262526445
ACH-000244,0.09096095228660826
ACH-000246,0.0016339693136275119
ACH-000248,-0.18241254080794586
ACH-000250,-0.09793142882267512
ACH-000251,-0.2307216457096186
ACH-000252,-0.2491473265667227
ACH-000253,-0.08697794992012732
ACH-000255,0.00499242611646479
ACH-000256,-0.2445996364312295
ACH-000257,-0.06679103192718333
ACH-000258,-0.03363561846196516
ACH-000259,0.025550560580176955
ACH-000260,-0.13761981970666548
ACH-000261,-0.1389316254857739
ACH-000262,0.010448731142388656
ACH-000263,-0.0962365190116588
ACH-000264,0.018465338582500015
ACH-000265,0.052294293429178615
ACH-000266,-0.05186603456417534
ACH-000272,-0.08496736284576624
ACH-000274,-0.015244652607263556
ACH-000277,-0.14551297092830628
ACH-000278,-0.16868077818615212
ACH-000279,-0.08958564229343445
ACH-000280,-0.0855968862074172
ACH-000281,-0.13943251641328766
ACH-000288,-0.09486800401712364
ACH-000291,-0.036548105360752384
ACH-000293,-0.2163394219259226
ACH-000294,-0.4580728914622869
ACH-000295,0.12029203263599413
ACH-000296,-0.17133943591533649
ACH-000302,-0.17286722510856448
ACH-000304,0.06184968074018616
ACH-000307,-0.11909835212582486
ACH-000308,-0.09409018294354506
ACH-000310,-0.0183194563167297
ACH-000311,-0.10515538050228
ACH-000312,-0.2361994151789528
ACH-000315,-0.2729372591199428
ACH-000316,0.08283576008431476
ACH-000317,-0.11184565407190067
ACH-000318,-0.05971623161465645
ACH-000319,-0.09412893764439767
ACH-000320,-0.10074586133232703
ACH-000322,0.030457288735520543
ACH-000323,0.08936550716572511
ACH-000324,0.014251924700361384
ACH-000329,-0.06664344727674999
ACH-000330,-0.1270686478019367
ACH-000331,-0.12531934781197626
ACH-000332,-0.07051144749452233
ACH-000334,-0.28592601209749585
ACH-000335,0.08039538226017037
ACH-000336,-0.0648741846020024
ACH-000337,-0.1413958759191734
ACH-000338,0.2302631952449224
ACH-000339,-0.09477997975877757
ACH-000341,-0.16059911696983675
ACH-000348,-0.22131458928625009
ACH-000350,-0.04425044954068055
ACH-000352,-0.03187058708775844
ACH-000356,-0.01526674628692014
ACH-000361,0.1177220726727994
ACH-000362,-0.1640057333913995
ACH-000363,-0.23835027088902336
ACH-000364,-0.07369864383118295
ACH-000365,-0.12729574947392228
ACH-000366,-0.17489483741995676
ACH-000368,-0.15459793090500473
ACH-000374,-0.15121706178464406
ACH-000375,-0.02793371579157763
ACH-000376,0.03699909968869082
ACH-000381,-0.08382200364441028
ACH-000383,-0.15211660710552932
ACH-000387,-0.025304281987959237
ACH-000389,-0.1490799896869023
ACH-000390,-0.08225702096902231
ACH-000393,-0.0990572587035031
ACH-000395,-0.040667664907159465
ACH-000396,0.2113906430846398
ACH-000397,-0.04834836885992104
ACH-000401,0.024732198712872563
ACH-000402,-0.25189451290875897
ACH-000403,-0.052553983174826936
ACH-000404,-0.1386575300978751
ACH-000406,-0.08440252830848805
ACH-000407,-0.002598880720225813
ACH-000408,-0.14623867630486842
ACH-000410,0.03777457254820511
ACH-000411,-0.10319332652015577
ACH-000414,-0.11578338307517265
ACH-000415,-0.061569853741649076
ACH-000416,-0.2340974498461216
ACH-000420,-0.06565817917290097
ACH-000421,-0.08237870017270106
ACH-000424,0.15459582875948866
ACH-000425,-0.10396500833366054
ACH-000426,-0.21058913289944306
ACH-000427,0.007707644001293872
ACH-000433,-0.2766738028621212
ACH-000435,-0.09861551045200972
ACH-000436,-0.10494674750051218
ACH-000444,-0.09148622406118533
ACH-000445,0.07426106342163741
ACH-000448,-0.07984453557012787
ACH-000450,0.10738745951769467
ACH-000452,-0.17774912277950186
ACH-000454,-0.2971678418932822
ACH-000458,-0.06005939976137445
ACH-000459,-0.11774402297162424
ACH-000460,-0.1151733799787843
ACH-000461,-0.3669503783833123
ACH-000463,-0.19823934702753754
ACH-000464,-0.15243735041410053
ACH-000466,-0.034203580758325504
ACH-000467,-0.1823687377553525
ACH-000468,-0.18183829828680687
ACH-000469,-0.0007141179759809509
ACH-000470,0.030736374394837094
ACH-000471,-0.033469299610393265
ACH-000472,-0.16034435079184256
ACH-000473,-0.032262624296416936
ACH-000475,-0.011292960563494674
ACH-000476,-0.16324897348799178
ACH-000477,0.07492780064103309
ACH-000479,-0.035704214095562174
ACH-000480,-0.05002396210885509
ACH-000481,-0.008274205601251998
