,CETP (1071)
ACH-000237,-0.08504186336839117
ACH-000238,-0.028790160527984113
ACH-000242,0.01876896359443592
ACH-000243,-0.029412417033123226
ACH-000244,-0.0271861248558766
ACH-000246,0.06360294322242073
ACH-000248,-0.0555565283116148
ACH-000250,-0.00503049366288958
ACH-000251,0.033975694905611135
ACH-000252,-0.031940386093737436
ACH-000253,0.016757344699546924
ACH-000255,-0.03134777968434604
ACH-000256,0.01780999125343084
ACH-000257,-0.2702698029714919
ACH-000258,-0.00022416549137907276
ACH-000259,-0.0620692572950927
ACH-000260,-0.10258583618403473
ACH-000261,-0.06976921530196463
ACH-000262,-0.052810261877231125
ACH-000263,0.05377176701607075
ACH-000264,-0.05389730655196396
ACH-000265,-0.0003012987550178403
ACH-000266,-0.08283278227817861
ACH-000272,0.02477253999137359
ACH-000274,0.04813671683237851
ACH-000277,0.09332888816123068
ACH-000278,-0.02217782177884655
ACH-000279,-0.06122876390443239
ACH-000280,0.033589859388360566
ACH-000281,-0.07583409612769472
ACH-000288,-0.10330206343072132
ACH-000291,0.09044732751004986
ACH-000293,-0.12888439199893198
ACH-000294,-0.17257444042853656
ACH-000295,-0.1400007103373537
ACH-000296,-0.02453457193646841
ACH-000302,0.05982333239710488
ACH-000304,-0.2704852207233262
ACH-000307,-0.06637719069657602
ACH-000308,-0.05510612567717151
ACH-000310,-0.04769151985642306
ACH-000311,-0.2494726259229418
ACH-000312,-0.09815600071559616
ACH-000315,0.10578161357020344
ACH-000316,-0.07776314404161794
ACH-000317,0.16703404388415571
ACH-000318,-0.01579189920949626
ACH-000319,-0.14879758299683232
ACH-000320,0.012212364916495869
ACH-000322,-0.11372860500476095
ACH-000323,-0.010972913531221429
ACH-000324,-0.045783766622770686
ACH-000329,-0.21595458554749988
ACH-000330,-0.11990567572160556
ACH-000331,-0.05938958768808179
ACH-000332,0.008507415548669817
ACH-000334,0.08184800349676596
ACH-000335,-0.11047148816205474
ACH-000336,-0.23859888822243605
ACH-000337,-0.1304596007093323
ACH-000338,-0.2066726904088494
ACH-000339,-0.009886548863042471
ACH-000341,-0.0016470135028261788
ACH-000348,0.006034841799755736
ACH-000350,-0.06390086772190468
ACH-000352,-0.1508803334601276
ACH-000356,-0.12758341064993498
ACH-000361,-0.11420776935024313
ACH-000362,-0.022315242161860597
ACH-000363,-0.02648337027154249
ACH-000364,0.00639399920565223
ACH-000365,-0.11362649332269235
ACH-000366,-0.05453590410964134
ACH-000368,-0.16934609131377193
ACH-000374,-0.07351616640747871
ACH-000375,-0.11700674742868693
ACH-000376,-0.1138693409509195
ACH-000381,-0.2316948151215417
ACH-000383,-0.0978503128816686
ACH-000387,-0.13656782842188278
ACH-000389,0.07522126026901954
ACH-000390,-0.12380222308882766
ACH-000393,-0.021098524882088583
ACH-000395,-0.06888558566765679
ACH-000396,-0.2729574894641662
ACH-000397,-0.14416889986987824
ACH-000401,-0.26303775092529985
ACH-000402,0.1591870337926986
ACH-000403,-0.09121472913029433
ACH-000404,-0.05061689393524101
ACH-000406,-0.047629856321396775
ACH-000407,0.009179571375727995
ACH-000408,0.017229029497280127
ACH-000410,-0.07313686342790712
ACH-000411,0.0019116568409951
ACH-000414,-0.092937107297602
ACH-000415,0.006059570057210921
ACH-000416,-0.013779686599138958
ACH-000420,-0.003781527492324197
ACH-000421,-0.14345666153775818
ACH-000424,-0.12715157986118664
ACH-000425,-0.1520350794217273
ACH-000426,-0.07825486035296238
ACH-000427,-0.11131652663907046
ACH-000433,-0.27439068047147697
ACH-000435,-0.13198550464187053
ACH-000436,0.027631486426852613
ACH-000444,-0.07805385914376291
ACH-000445,-0.02669843923932952
ACH-000448,-0.10708662144632128
ACH-000450,-0.09872858122507763
ACH-000452,0.014577263147536474
ACH-000454,-0.2705871118786466
ACH-000458,-0.15285637280870712
ACH-000459,-0.2507072631049745
ACH-000460,-0.03500736539120952
ACH-000461,-0.07643154114946482
ACH-000463,-0.16105498228412102
ACH-000464,-0.22481230180083367
ACH-000466,-0.14355195660889872
ACH-000467,-0.05511076832375377
ACH-000468,-0.15972832967211448
ACH-000469,-0.059654385772907735
ACH-000470,0.00279506173723706
ACH-000471,-0.14500306271416818
ACH-000472,-0.11023637855487743
ACH-000473,-0.032438873430831766
ACH-000475,-0.13766410135086382
ACH-000476,-0.09662397012581622
ACH-000477,-0.06829884653797244
ACH-000479,0.20410079563328787
ACH-000480,-0.0375685907584786
ACH-000481,-0.0863106068791209
ACH-000483,-0.100045996846387
ACH-000484,-0.12598591464925074
ACH-000485,-0.043046039039970715
ACH-000486,0.0028373776663601674
ACH-000487,-0.16617955703075918
ACH-000488,-0.07604484484343929
ACH-000490,0.0007325460428778773
ACH-000491,0.08187265631802235
ACH-000495,0.02866414587378937
ACH-000496,-0.09940226672563447
ACH-000499,-0.18712409342268774
ACH-000500,-0.04817542054875643
ACH-000502,-0.11976477895024805
ACH-000503,-0.024792997222426144
ACH-000505,-0.11214679373192084
ACH-000507,-0.0869820023987168
ACH-000510,-0.1095738352101656
ACH-000511,-0.0789171483617172
ACH-000512,-0.11094001503233344
ACH-000516,-0.04997817789369585
ACH-000517,-0.09917573241474488
ACH-000518,-0.08977957917424924
ACH-000520,-0.2706096135751653
ACH-000521,0.043424472224600906
ACH-000522,-0.12618876327071002
ACH-000524,-0.03026872508923603
ACH-000527,-0.04598514708010799
ACH-000528,-0.042527298125575215
ACH-000537,-0.09484198432684024
ACH-000541,-0.15353032672443176
ACH-000542,-0.03818551540192944
ACH-000544,-0.21888684970527825
ACH-000545,-0.05375479148128868
ACH-000547,-0.054811194211673415
ACH-000548,-0.224427129612254
ACH-000549,0.03967512011674608
ACH-000550,-0.18854100718383807
ACH-000552,-0.04511668603772336
ACH-000556,-0.16314832205152008
ACH-000557,-0.07590847434801787
ACH-000569,-0.01749353489568677
ACH-000570,-0.07989575557756483
ACH-000571,-0.11113565320325157
ACH-000573,-0.05462107079773144
ACH-000576,-0.02800516297078387
ACH-000579,0.037481159598274257
ACH-000580,-0.2801283958840036
ACH-000584,-0.027044737491505315
ACH-000585,-0.028817467025170424
ACH-000588,-0.2285789115790623
ACH-000589,-0.2404430760274024
ACH-000591,-0.11441016822447178
ACH-000593,0.0029512874284824252
ACH-000600,-0.03699839457378063
ACH-000601,-0.09634211572097813
ACH-000605,-0.02180934473020687
ACH-000606,0.016854776284236584
ACH-000608,-0.05605780281904959
ACH-000614,0.11521308723417023
ACH-000616,-0.2060699590369523
ACH-000618,-0.19697690635982976
ACH-000619,-0.07761713422912232
ACH-000620,-0.05536634733279838
ACH-000621,-0.2148299125579618
ACH-000622,-0.04415770802628366
ACH-000623,-0.03778431581788063
ACH-000624,-0.08355569311641445
ACH-000627,0.008929373621446813
ACH-000630,0.015243789323644709
ACH-000631,0.03787914746959078
ACH-000632,-0.06249923140022976
ACH-000633,0.00754719798358278
ACH-000637,-0.17681592279451958
ACH-000638,-0.06153821117622998
ACH-000646,-0.08521898577972803
ACH-000647,-0.17584988262841636
ACH-000648,0.052839074270164314
ACH-000649,0.061096930108508814
ACH-000651,-0.19077458878580464
ACH-000652,-0.008106052861707866
ACH-000653,-0.06908327514394119
ACH-000657,-0.0276367284740436
ACH-000658,-0.13604496679261374
ACH-000661,-0.07563566354060353
ACH-000662,-0.08546417210840829
ACH-000663,-0.05721275496108946
ACH-000665,-0.008209516209672895
ACH-000671,-0.12929662202001516
ACH-000672,-0.15328228501748514
ACH-000673,0.03214465954284476
ACH-000676,0.01518827641017963
ACH-000677,0.0622623249217267
ACH-000681,0.013383424965288007
ACH-000683,-0.1005625453371338
ACH-000684,0.07806208900860258
ACH-000688,-0.16259548133485438
ACH-000693,-0.08232293313489182
ACH-000694,-0.07522603598760763
ACH-000695,0.06235536711919425
ACH-000696,-0.010991633838934915
ACH-000697,-0.21318612061392295
ACH-000699,-0.11188234379977856
ACH-000701,0.008631486719290976
ACH-000706,0.05607392555961595
ACH-000711,-0.0013437906874447301
ACH-000713,-0.2835764011742422
ACH-000714,-0.06447785445258675
ACH-000718,-0.0028095508753749523
ACH-000720,-0.08968689734564203
ACH-000721,-0.14832924122548585
ACH-000724,-0.09942156292723846
ACH-000725,-0.11679875981187085
ACH-000732,-0.01832066353268548
ACH-000734,-0.07663788060439787
ACH-000735,0.0068958404286957355
ACH-000736,-0.045781711869641965
ACH-000738,-0.18980034550964373
ACH-000746,-0.16622273491594713
ACH-000747,-0.11549032586273505
ACH-000748,-0.09774756358228624
ACH-000753,-0.06625941601627965
ACH-000756,-0.046682088451384135
ACH-000757,-0.08951422130956073
ACH-000758,-0.1509765109355141
ACH-000760,-0.015055370344843624
ACH-000762,0.13935536119200315
ACH-000763,-0.0937332642602372
ACH-000764,-0.30688229161208697
ACH-000765,0.06011067090653716
ACH-000766,-0.10681901391654387
ACH-000767,0.021445780400715053
ACH-000768,-0.11330059487325532
ACH-000769,-0.004868734630501061
ACH-000770,-0.0922284314415093
ACH-000771,-0.13901541127219355
ACH-000773,-0.12030296623651067
ACH-000776,-0.10551339009653647
ACH-000777,0.049698548463043966
ACH-000778,-0.14133090926662345
ACH-000781,-0.03409691366648942
ACH-000782,-0.004848549487271689
ACH-000783,-0.023962260047101787
ACH-000784,-0.05883240570193275
ACH-000785,-0.061489961736011074
ACH-000787,-0.028425648040193444
ACH-000788,-0.07448334359343024
ACH-000791,-0.028455697262044406
ACH-000792,-0.07673201960220707
ACH-000794,-0.005476119344038239
ACH-000796,-0.036850317614424304
ACH-000798,0.06544920136259767
ACH-000799,0.03629519684401285
ACH-000800,-0.1538261039539961
ACH-000802,-0.04726613376677925
ACH-000804,-0.13805498267660435
ACH-000805,0.0067967812946102225
ACH-000809,-0.0272872083437296
ACH-000810,0.07107231580441956
ACH-000811,-0.041921150912592416
ACH-000817,-0.08717410235721645
ACH-000819,-0.08277312803775863
ACH-000820,-0.17443113552128078
ACH-000821,-0.020959778918204237
ACH-000822,-0.012451326998541186
ACH-000823,-0.03141090633076085
ACH-000824,-0.05552531455067571
ACH-000827,-0.0033482425007508327
ACH-000829,-0.22389548243627744
ACH-000831,-0.1856216670349937
ACH-000832,0.001820267904209514
ACH-000833,-0.11577364533766672
ACH-000834,-0.12801052870064633
ACH-000835,0.04462163294616521
ACH-000836,-0.12811508092874785
ACH-000837,0.04564723574159429
ACH-000838,0.00852012132682432
ACH-000839,-0.16405165405140176
ACH-000840,-0.00879471251106552
ACH-000841,-0.1799082935103009
ACH-000843,0.12059404513196513
ACH-000846,-0.11333653139151792
ACH-000847,-0.18633183732373995
ACH-000848,-0.07164943194370535
ACH-000849,0.0021985358311315327
ACH-000851,-0.12988781693408488
ACH-000855,-0.06825898164718848
ACH-000856,-0.07071966859198676
ACH-000858,0.008310075811976517
ACH-000859,0.02722062851280105
ACH-000861,-0.15219079366227178
ACH-000862,0.016202791112810054
ACH-000865,-0.009473854805677584
ACH-000866,-0.10063286462610896
ACH-000867,-0.03731508861392625
ACH-000869,-0.08964576195876163
ACH-000872,0.069670226827901
ACH-000873,0.029654913740321608
ACH-000876,-0.07903616684343412
ACH-000878,0.015127681959322703
ACH-000880,-0.11433000685162095
ACH-000881,-0.06702942560064261
ACH-000882,-0.031810249155484215
ACH-000884,-0.05903933803836658
ACH-000885,-0.14961667424616767
ACH-000887,-0.0007832751606737527
ACH-000889,-0.0384524374083202
ACH-000896,-0.08299716117872978
ACH-000898,-0.12055665973119604
ACH-000900,-0.004417026867058836
ACH-000901,-0.028840330968644426
ACH-000905,-0.14344337312777666
ACH-000906,0.005198085398068762
ACH-000907,-0.06454088380183746
ACH-000910,-0.10849888163845584
ACH-000911,-0.11605495297465837
ACH-000912,0.026384997555991413
ACH-000913,0.004651803193086342
ACH-000915,-0.33015106478315154
ACH-000916,-0.1972786248564986
ACH-000917,-0.16069898101450114
ACH-000920,0.174829616370317
ACH-000921,-0.003726301139525279
ACH-000924,-0.010174652135778351
ACH-000926,-0.10964992616898282
ACH-000928,-0.10299229647500932
ACH-000929,-0.231744463873968
ACH-000932,-0.14968689819016331
ACH-000935,-0.020118008975948152
ACH-000936,-0.08000877957727437
ACH-000937,0.0065879667589687245
ACH-000938,0.022514698604771188
ACH-000939,-0.27028867446127697
ACH-000941,-0.08238076896121045
ACH-000943,0.03285367498004197
ACH-000946,-0.053343457391051945
ACH-000947,-0.07276701284191546
ACH-000948,-0.039157416816494095
ACH-000950,0.07073136804669987
ACH-000953,-0.01676842480144483
ACH-000954,-0.3991071089148541
ACH-000957,-0.06819758153420998
ACH-000958,-0.13307916990571755
ACH-000960,-0.13515357461909866
ACH-000963,-0.02780002565406758
ACH-000968,0.04459201286100077
ACH-000969,-0.07458019597625345
ACH-000972,-0.23541708445440865
ACH-000973,-0.1248551100149304
ACH-000974,-0.14747482386692073
ACH-000978,-0.10080125474157074
ACH-000984,-0.053094084181061055
ACH-000986,-0.08524483129543614
ACH-000988,-0.2351055692251065
ACH-000993,-0.22514558600636592
ACH-000994,-0.10290434335793057
ACH-000996,0.11882463342839668
ACH-001001,-0.07138940525974354
ACH-001020,0.02583275980257421
ACH-001028,-0.019051094504321364
ACH-001031,0.08869141934704547
ACH-001038,-0.20527429226516405
ACH-001048,-0.004939714203540656
ACH-001050,-0.07714517605080119
ACH-001053,-0.10164513935612074
ACH-001054,-0.16478891798613418
ACH-001061,-0.12326404872877875
ACH-001067,-0.1878388861663764
ACH-001075,-0.054497046339169616
ACH-001096,-0.028014146788683254
ACH-001111,-0.009336025591664384
ACH-001119,-0.014703711524265988
ACH-001128,-0.16601244048443514
ACH-001134,-0.0579536413483957
ACH-001151,-0.046323603843714735
ACH-001163,-0.17301907950598708
ACH-001164,-0.14646958296414092
ACH-001183,-0.18197649664356108
ACH-001192,-0.0207213384808264
ACH-001193,-0.2736685320569173
ACH-001196,-0.032265988978916166
ACH-001197,-0.0037004830929853695
ACH-001205,0.03053451915265804
ACH-001211,0.1171729240561122
ACH-001212,-0.18508056059075895
ACH-001228,-0.12749617401944685
ACH-001232,0.03882620794052626
ACH-001239,-0.05720117460630032
ACH-001270,0.06265821996306753
ACH-001274,0.029679088366972795
ACH-001275,-0.0017426759791229465
ACH-001277,-0.15010558362883153
ACH-001278,-0.12222407694649445
ACH-001280,-0.09372837590511426
ACH-001283,-0.14943166117367898
ACH-001289,-0.1696578677793165
ACH-001300,0.005058692435704008
ACH-001301,0.1611627330029446
ACH-001302,-0.1273024346127476
ACH-001306,-0.0016497005688412328
ACH-001318,-0.08442809313919357
ACH-001322,-0.15324249403405854
ACH-001328,-0.014114026325295828
ACH-001332,-0.17295895140567066
ACH-001336,-0.0961068102441292
ACH-001346,-0.08059130006870513
ACH-001353,-0.10633045488219092
ACH-001354,-0.10905460013544628
ACH-001367,0.10710746400053099
ACH-001368,-0.09911240723380754
ACH-001374,-0.05046135438213613
ACH-001377,-0.07151931768274238
ACH-001380,0.02780783173365841
ACH-001391,0.04475919944793925
ACH-001408,-0.1220398291045666
ACH-001430,-0.03470342766952683
ACH-001431,0.0591814187175609
ACH-001450,-0.15777919268260385
ACH-001496,-0.14251942797782974
ACH-001500,-0.13812372112168994
ACH-001523,0.01530668687451936
ACH-001532,-0.03485339839316006
ACH-001550,-0.09617543253990406
ACH-001552,0.06156641098479077
ACH-001554,-0.09499824553449077
ACH-001654,-0.06584573926923916
ACH-001735,-0.09141396977383276
ACH-001736,-0.16851542221069502
ACH-001737,-0.1540198363683506
ACH-001740,0.0036334994102379774
ACH-001745,0.11038278211422424
ACH-001765,0.07429336552317266
