,NEDD1 (121441)
ACH-000324,-1.2998482980044734
ACH-000329,-1.3567965079706703
ACH-000330,-1.2589731508145745
ACH-000331,-1.3250867010794454
ACH-000332,-1.1653058415875743
ACH-000334,-1.5557409537952138
ACH-000335,-1.3940713027997658
ACH-000336,-1.461738977486554
ACH-000337,-1.3065976322727886
ACH-000338,-0.6459685265905444
ACH-000339,-1.4066698767435055
ACH-000341,-1.7142565581011917
ACH-000348,-1.6114000964252335
ACH-000350,-1.3633591868276067
ACH-000352,-1.2039576063173294
ACH-000356,-1.495522724524059
ACH-000361,-1.235744976398918
ACH-000362,-1.2822599327808792
ACH-000363,-1.1550140371844069
ACH-000364,-1.3352070555375954
ACH-000365,-1.3456506131589192
ACH-000366,-1.3994601000963882
ACH-000368,-1.4193060347480368
ACH-000374,-1.4577199696062515
ACH-000375,-1.3947136929690058
ACH-000376,-1.2099472872289971
ACH-000381,-1.1479630445817866
ACH-000383,-1.1229808660623253
ACH-000387,-1.32262419450942
ACH-000389,-1.2251543814273296
ACH-000390,-1.6749503120422151
ACH-000393,-1.350807167198808
ACH-000395,-1.2873847583674844
ACH-000396,-1.2915320237131975
ACH-000397,-1.4583517374455632
ACH-000401,-1.611593483364245
ACH-000402,-1.1778357690054997
ACH-000403,-1.3589822508270593
ACH-000404,-1.2301863008857998
ACH-000406,-1.5650138179786908
ACH-000407,-1.405082780028925
ACH-000408,-1.2637895184867212
ACH-000410,-1.4337399199723022
ACH-000411,-1.341478879718078
ACH-000414,-1.381364331018197
ACH-000415,-1.499537729065349
ACH-000416,-1.3969007283047954
ACH-000420,-1.0882856438996742
ACH-000421,-1.1649262954233948
ACH-000424,-1.2157680690883437
ACH-000425,-1.3666052826641724
ACH-000426,-1.1904901270776385
ACH-000427,-1.2289787320829508
ACH-000433,-1.0119234420460614
ACH-000435,-1.856782711558146
ACH-000436,-1.5512729610105611
ACH-000444,-1.118002949566115
ACH-000445,-1.1602170379716217
ACH-000448,-1.2155485446671062
ACH-000450,-1.0073235940211742
ACH-000452,-1.4920565126380485
ACH-000454,-1.2615583784068136
ACH-000458,-1.4637478297299595
ACH-000459,-1.0587884494424342
ACH-000460,-1.1694163411369032
ACH-000461,-1.184006353069177
ACH-000463,-1.1362362635596996
ACH-000464,-1.2920924457295155
ACH-000466,-1.6041742727582855
ACH-000467,-1.3871625350621886
ACH-000468,-1.6037661965087846
ACH-000469,-1.3526820676056777
ACH-000470,-1.400626247980888
ACH-000471,-1.4244151430790022
ACH-000472,-1.483620983780665
ACH-000473,-1.3128238146984097
ACH-000475,-1.3930049428967382
ACH-000476,-1.3150849754957723
ACH-000477,-1.4086403707866308
ACH-000479,-1.2269546250600891
ACH-000480,-1.0922083598767578
ACH-000481,-1.6734701565673245
ACH-000483,-1.3673342861570053
ACH-000484,-1.1213163141776363
ACH-000485,-1.2048291109102824
ACH-000486,-1.2632154926001582
ACH-000487,-1.526541372582769
ACH-000488,-1.3245156498109043
ACH-000490,-1.3942942033184271
ACH-000491,-0.8485204602304693
ACH-000495,-1.2307362896283274
ACH-000496,-1.406237866375311
ACH-000499,-1.3565202890442511
ACH-000500,-1.3068044992786745
ACH-000502,-1.234274354558998
ACH-000503,-1.424004894333034
ACH-000505,-1.3791776308727852
ACH-000507,-1.382083581374571
ACH-000510,-1.419255054630579
ACH-000511,-1.1192168517324637
ACH-000512,-1.470035205070305
ACH-000516,-1.3156753720721135
ACH-000517,-1.3824481682193348
ACH-000518,-1.3750734621841911
ACH-000520,-1.1190027676423109
ACH-000521,-1.6787088173645557
ACH-000522,-1.286086337994228
ACH-000524,-1.3328131668293914
ACH-000527,-1.4663674941118852
ACH-000528,-1.2128542650634166
ACH-000537,-1.2698013158278292
ACH-000541,-1.4924943798413446
ACH-000542,-1.2478547894121346
ACH-000544,-1.2236394378056743
ACH-000545,-1.3308744391388967
ACH-000547,-1.4597070002435175
ACH-000548,-1.3339472052243186
ACH-000549,-1.14062590073543
ACH-000550,-1.3234146235342437
ACH-000552,-1.215936377200805
ACH-000556,-1.2205691138932593
ACH-000557,-1.672879634638729
ACH-000569,-1.3111558100789364
ACH-000570,-1.2481914720135026
ACH-000571,-1.6838419465867165
ACH-000573,-1.5543568601298945
ACH-000576,-1.2886529637721018
ACH-000579,-1.315638200590887
ACH-000580,-1.3410008706412475
ACH-000584,-1.4449284023900242
ACH-000585,-1.516824942884648
ACH-000588,-1.3826342251974428
ACH-000589,-1.3524645027427709
ACH-000591,-1.0820357542024257
ACH-000593,-1.2430916116286137
ACH-000600,-1.331276476315353
ACH-000601,-1.282613616430852
ACH-000605,-1.6078174891345236
ACH-000606,-1.3072906384015397
ACH-000608,-1.2315384825319056
ACH-000614,-1.5319109334629724
ACH-000616,-1.0951123143558268
ACH-000618,-1.4309519936270008
ACH-000619,-1.260408625487178
ACH-000620,-1.479881084102856
ACH-000621,-1.2078250051877344
ACH-000622,-1.6228753537481613
ACH-000623,-1.512702328463165
ACH-000624,-1.3396733808686716
ACH-000627,-1.2981513916098104
ACH-000630,-1.2172571019335503
ACH-000631,-1.1048210375111236
ACH-000632,-1.576022076703384
ACH-000633,-1.4503448933679477
ACH-000637,-1.257996196423402
ACH-000638,-1.3360202666613905
ACH-000646,-1.1242042048360041
ACH-000647,-1.2504161843382644
ACH-000648,-1.154015110165401
ACH-000649,-1.217785837849946
ACH-000651,-1.5047783852661394
ACH-000652,-1.4302968248196677
ACH-000653,-1.3822974089066402
ACH-000657,-1.387492505767035
ACH-000658,-1.4928994160903186
ACH-000661,-1.4137677417085963
ACH-000662,-1.3820353457250718
ACH-000663,-1.3130260663418043
ACH-000665,-1.2057492671874963
ACH-000671,-1.2817150768448349
ACH-000672,-1.6353554127018208
ACH-000673,-1.2983577065146927
ACH-000676,-1.4053660887616293
ACH-000677,-1.282045522762042
ACH-000681,-1.3984884645104034
ACH-000683,-1.2390528300828971
ACH-000684,-1.3099235295429343
ACH-000688,-1.6868170414019537
ACH-000693,-1.1441818553255283
ACH-000694,-1.361113167607099
ACH-000695,-1.4916925170164763
ACH-000696,-1.3704297317958571
ACH-000697,-1.3543618191685698
ACH-000699,-1.838646794594866
ACH-000701,-1.4220227481742111
ACH-000706,-1.3651662101817257
ACH-000711,-1.3637438585053416
ACH-000713,-1.3403693733830877
ACH-000714,-1.4118544490642424
ACH-000718,-1.3173481611083369
ACH-000720,-1.3855285737637135
ACH-000721,-1.2349149605111605
ACH-000724,-1.3968969741447743
ACH-000725,-1.7132117424242892
ACH-000732,-0.991003174521992
ACH-000734,-1.404709401792461
ACH-000735,-1.2101713169294022
ACH-000736,-1.2518930410922493
ACH-000738,-1.1703169097006745
ACH-000746,-1.2536714354310623
ACH-000747,-1.3824740576068577
ACH-000748,-1.3673163582492194
ACH-000753,-1.430342700694809
ACH-000756,-1.48562300328935
ACH-000757,-1.3480564671085256
ACH-000758,-1.3089525569532034
ACH-000760,-1.1986931574886588
ACH-000762,-1.4539032049691718
ACH-000763,-1.4504927609711389
ACH-000764,-1.4128349760892482
ACH-000765,-1.4295892722408994
ACH-000766,-1.3903024105047008
ACH-000767,-1.2375697624911794
ACH-000768,-1.2521958917959206
ACH-000769,-1.2228723283823193
ACH-000770,-1.3918785013565385
ACH-000771,-1.1362443344614463
ACH-000773,-1.3364987149044965
ACH-000776,-1.464918189154906
ACH-000777,-1.1563227107453111
ACH-000778,-1.9202418030833397
ACH-000781,-1.4175912702159572
ACH-000782,-1.2809125135082695
ACH-000783,-1.4139328255487549
ACH-000784,-1.2024193403033083
ACH-000785,-1.3039504423492314
ACH-000787,-1.285439140880704
ACH-000788,-1.3720611273034349
ACH-000791,-1.1150032950513211
ACH-000792,-1.3096689189445687
ACH-000794,-1.2334694781029998
ACH-000796,-1.3701999354474983
ACH-000798,-1.1433717981763158
ACH-000799,-1.180189773471546
ACH-000800,-1.6709548654080082
ACH-000802,-1.5086450544756458
ACH-000804,-1.278239121857424
ACH-000805,-1.3556621510932043
ACH-000809,-1.2823704312397668
ACH-000810,-1.1916378754259176
ACH-000811,-1.3352700102810358
ACH-000817,-1.1332860794973725
ACH-000819,-1.263365209496437
ACH-000820,-1.1274297305313052
ACH-000821,-1.8462913112385184
ACH-000822,-1.4666604656112217
ACH-000823,-1.2722202876925175
ACH-000824,-1.3892076266980604
ACH-000827,-1.3041665595951368
ACH-000829,-1.2458005028976131
ACH-000831,-1.4274331669524478
ACH-000832,-1.234928594846498
ACH-000833,-1.3520231013499595
ACH-000834,-1.4893484583735572
ACH-000835,-1.516238306920053
ACH-000836,-1.3689788326038528
ACH-000837,-1.4961233513592185
ACH-000838,-1.4383049455166068
ACH-000839,-1.18672324733318
ACH-000840,-1.2940253353789215
ACH-000841,-1.3796030943360305
ACH-000843,-1.2682899541116537
ACH-000846,-1.3233779501192549
ACH-000847,-1.5057417483761404
ACH-000848,-1.395185919972198
ACH-000849,-1.5891613952212238
ACH-000851,-1.2546515323992455
ACH-000855,-1.2712242154601272
ACH-000856,-1.3755466260504428
ACH-000858,-1.4094885502829002
ACH-000859,-1.3001038362508592
ACH-000861,-1.3216266115355648
ACH-000862,-1.4059393250195686
ACH-000865,-1.3305640659503155
ACH-000866,-1.4586849173038965
ACH-000867,-1.4050747766958498
ACH-000869,-1.3732823901478248
ACH-000872,-1.412695933167191
ACH-000873,-1.3744798214003815
ACH-000876,-1.6394820016613167
ACH-000878,-1.228255573731219
ACH-000880,-1.3457907470249957
ACH-000881,-1.3231619303997522
ACH-000882,-1.2060976168588682
ACH-000884,-1.1704115371498325
ACH-000885,-1.4222159653772548
ACH-000887,-1.2544252951012476
ACH-000889,-1.4022773522331906
ACH-000896,-1.397291742366083
ACH-000898,-1.2505428908853475
ACH-000900,-1.37926189688733
ACH-000901,-1.5132791253759863
ACH-000905,-1.3989656258736043
ACH-000906,-1.356052082726585
ACH-000907,-1.1028089522169156
ACH-000910,-1.4160229386762735
ACH-000911,-1.4499569040686382
ACH-000912,-1.2732821224115614
ACH-000913,-1.2977160417805869
ACH-000915,-1.25328791109334
ACH-000916,-1.067320809678407
ACH-000917,-1.3741194573311561
ACH-000920,-1.2380523299186514
ACH-000921,-1.0937131330865044
ACH-000924,-0.976580755932038
ACH-000926,-1.303853109191376
ACH-000928,-1.152605462751762
ACH-000929,-1.4356804683058593
ACH-000932,-1.290697047032585
ACH-000935,-1.2945592832803163
ACH-000936,-1.2968155720137358
ACH-000937,-1.3996922495876454
ACH-000938,-1.3596045191074406
ACH-000939,-1.4400757368015396
ACH-000941,-1.3214727034463898
ACH-000943,-1.4917616887050769
ACH-000946,-1.3587188804174313
ACH-000947,-1.313193742711409
ACH-000948,-1.259643909003901
ACH-000950,-1.2185874648950894
ACH-000953,-1.1499081273785894
ACH-000954,-1.055248929401177
ACH-000957,-1.202627883445936
ACH-000958,-1.0570579960572986
ACH-000960,-1.3206427545063335
ACH-000963,-1.2838800249844426
ACH-000968,-1.1984299900939557
ACH-000969,-1.2148559312499363
ACH-000972,-1.200116497306911
ACH-000973,-1.2970376983986422
ACH-000974,-1.3891937397035905
ACH-000978,-1.5231819373252942
ACH-000984,-1.2581480477855098
ACH-000986,-1.2088927505688345
ACH-000988,-1.7018103833912246
ACH-000993,-1.1155797107011451
ACH-000994,-1.2461088274086989
ACH-000996,-1.287551438904298
ACH-001001,-1.2785859026849753
ACH-001020,-1.1152765552009802
ACH-001028,-1.285348231125298
ACH-001031,-1.5303044961986358
ACH-001038,-1.472877909314963
ACH-001048,-1.4544512649823012
ACH-001050,-1.3701014766776691
ACH-001053,-1.4458670990283176
ACH-001054,-1.2853132944367314
ACH-001061,-1.1853112178335683
ACH-001067,-1.2743340648279915
ACH-001075,-1.3642059070644723
ACH-001096,-1.5071645001420284
ACH-001111,-1.2581299109123685
ACH-001119,-1.334766507421348
ACH-001128,-1.3719667728034046
ACH-001134,-1.1996570302830485
ACH-001151,-1.3760638004921977
ACH-001163,-1.3987001853020034
ACH-001164,-1.3372015338420815
ACH-001183,-1.1854899448544327
ACH-001192,-1.5201262621316571
ACH-001193,-1.0564302556869791
ACH-001196,-1.3097308413026114
ACH-001197,-1.2686634859857042
ACH-001205,-1.4185043644402455
ACH-001211,-1.2701493818701943
ACH-001212,-1.3360784029738826
ACH-001228,-1.290125968853209
ACH-001232,-1.3103743393515397
ACH-001239,-1.221875914868779
ACH-001270,-1.382352015642221
ACH-001274,-1.395080153004915
ACH-001275,-1.3366763540763482
ACH-001277,-1.3268020405204837
ACH-001278,-0.9066500997413228
ACH-001280,-0.8773285701899853
ACH-001283,-1.3794145313049082
ACH-001289,-1.1898130728547769
ACH-001300,-1.3052294242491385
ACH-001301,-1.3333569532557448
ACH-001302,-1.3778235340497451
ACH-001306,-1.1320841177428016
ACH-001318,-1.3846221441524222
ACH-001322,-1.3430845590679334
ACH-001328,-1.0493863934896923
ACH-001332,-1.2575220834467993
ACH-001336,-1.1109738593142129
ACH-001346,-1.2648149017431607
ACH-001353,-1.315134130469009
ACH-001354,-1.6714711349156142
ACH-001367,-1.571064711173856
ACH-001368,-1.5934984811500126
ACH-001374,-1.0621079506851872
ACH-001377,-1.4549051441749652
ACH-001380,-1.2678268274789222
ACH-001391,-1.3165784452330624
ACH-001408,-1.4356010990583759
ACH-001430,-1.6386279957428929
ACH-001431,-1.366862262116172
ACH-001450,-1.3258559926441025
ACH-001496,-1.4683760173436091
ACH-001500,-1.1663687668548963
ACH-001523,-1.2828334683740543
ACH-001532,-1.3495382212696996
ACH-001550,-1.5498262406318335
ACH-001552,-1.242686739619319
ACH-001554,-1.5195449845734887
ACH-001654,-1.5151962600636175
ACH-001735,-1.4439979842789754
ACH-001736,-1.5146223713083329
ACH-001737,-1.1643196118747992
ACH-001740,-1.484241218298325
ACH-001745,-1.3269729695039194
ACH-001765,-1.3063801840043143
