,NID1 (4811)
ACH-000004,0.029332254963534487
ACH-000005,-0.09270364014720406
ACH-000007,-0.055518509015887806
ACH-000009,-0.23833250823142324
ACH-000011,0.07677745925074872
ACH-000012,0.007552558700203428
ACH-000013,-0.053790915898180296
ACH-000014,-0.06421298441391388
ACH-000015,0.008720406945185518
ACH-000017,-0.053048705725134586
ACH-000018,0.06614744342929238
ACH-000019,-0.20610134478534167
ACH-000021,-0.03614146053728972
ACH-000022,-0.07452860106524373
ACH-000025,-0.3048251419334583
ACH-000028,-0.006638698922837118
ACH-000030,-0.07852015701812508
ACH-000035,0.011296276173802772
ACH-000036,-0.14717543757078205
ACH-000037,-0.10329793194626012
ACH-000039,-0.08037181169079424
ACH-000040,-0.12334990105976915
ACH-000041,-0.0746220727330081
ACH-000042,-0.1320137016758438
ACH-000045,-0.1591386426193059
ACH-000047,-0.07258267910726751
ACH-000052,0.12047884411614468
ACH-000053,-0.12186277000039128
ACH-000054,-0.0996811736947912
ACH-000055,-0.3341089988776033
ACH-000060,-0.19179636655408616
ACH-000067,0.05688935364232541
ACH-000070,-0.04321956945193475
ACH-000075,0.021788623509696518
ACH-000078,-0.1220290261794834
ACH-000082,-0.033174112819287865
ACH-000085,-0.3802266533885065
ACH-000086,0.05340379481913919
ACH-000087,-0.12992559730445996
ACH-000092,-0.17912091630824425
ACH-000095,-0.19752036860108532
ACH-000097,-0.008752531452881697
ACH-000098,-0.12266212176147002
ACH-000099,-0.1460882441709651
ACH-000108,-0.09493620502954536
ACH-000113,-0.20496301909733344
ACH-000116,-0.1337302465755405
ACH-000118,-0.04420364182903022
ACH-000120,-0.06428448568608118
ACH-000123,-0.25856275529256
ACH-000127,-0.07310042075842868
ACH-000128,-0.17866669531767426
ACH-000132,-0.006574178048245989
ACH-000133,-0.01067318490339698
ACH-000137,-0.03629654161345371
ACH-000138,-0.0908757557784734
ACH-000142,-0.14126096522836765
ACH-000143,0.09552265947617967
ACH-000146,-0.14364133431741394
ACH-000148,-0.11065179048274656
ACH-000150,0.0742054010077532
ACH-000152,-0.11011721784000507
ACH-000153,0.0017929017589966656
ACH-000159,0.016753617430783196
ACH-000160,-0.15477974413918025
ACH-000163,-0.16677948764385175
ACH-000167,0.07721660748105633
ACH-000168,0.011169037399715174
ACH-000169,0.10819692874540733
ACH-000178,-0.006980019745297402
ACH-000183,-0.06023424413768496
ACH-000188,-0.035962549214839955
ACH-000189,-0.07547891273001614
ACH-000190,-0.23906713733982704
ACH-000198,-0.10711144021032497
ACH-000203,-0.33920834077564777
ACH-000204,0.08662470571241998
ACH-000206,-0.2713006222925776
ACH-000207,-0.1149216722050743
ACH-000208,0.16822103638050395
ACH-000210,0.1815933394096821
ACH-000211,-0.04803909256920695
ACH-000215,-0.23295761788686015
ACH-000221,-0.1313581032523357
ACH-000222,0.07441518596064302
ACH-000223,-0.05675107888331361
ACH-000226,-0.2983732006686036
ACH-000227,-0.34965186801385545
ACH-000228,-0.05545070698921086
ACH-000231,-0.1326631145417265
ACH-000232,-0.06799329780469314
ACH-000233,-0.31720772407692266
ACH-000234,-0.1936175701370053
ACH-000235,-0.06348153514372644
ACH-000237,-0.031664027813495234
ACH-000238,-0.16789669454766185
ACH-000242,0.3788877395580085
ACH-000243,-0.03938084981810065
ACH-000244,-0.0006272483527177457
ACH-000246,-0.14194495296864082
ACH-000248,0.099646273599895
ACH-000250,-0.03458612451323418
ACH-000251,0.006194878157316479
ACH-000252,-0.09609691827894667
ACH-000253,-0.0357685362366359
ACH-000255,0.004893197722952174
ACH-000256,-0.07858995048720076
ACH-000257,-0.09435454903289188
ACH-000258,-0.18052542364615268
ACH-000259,-0.08004684295859106
ACH-000260,-0.0492737889862243
ACH-000261,-0.09778645535033348
ACH-000262,-0.10658178360076424
ACH-000263,-0.009377304245844086
ACH-000264,-0.028434959058747388
ACH-000265,-0.08019340397436181
ACH-000266,-0.08206368006471079
ACH-000272,-0.14150295108019775
ACH-000274,-0.08467251826951723
ACH-000277,-0.049069628422614135
ACH-000278,0.023116584651333275
ACH-000279,-0.06897481984568636
ACH-000280,-0.16757281965663087
ACH-000281,-0.12364081869139053
ACH-000288,-0.15790503402546352
ACH-000291,-0.04836680799311209
ACH-000293,-0.07200524025691732
ACH-000294,-0.17769756232506626
ACH-000295,-0.413760950451345
ACH-000296,0.05108283416891063
ACH-000302,-0.09393128278099737
ACH-000304,-0.08094724619494346
ACH-000307,0.03408023823470269
ACH-000308,-0.1245802016123089
ACH-000310,-0.1416561829576255
ACH-000311,-0.12039067340347373
ACH-000312,-0.16502455227739854
ACH-000315,-0.16822613871201705
ACH-000316,-0.12591591663567878
ACH-000317,-0.17168868782313415
ACH-000318,-0.01276986492494417
ACH-000319,0.012293307837678165
ACH-000320,0.02282503530303779
ACH-000322,-0.06562869942116269
ACH-000323,-0.07716899963682106
ACH-000324,-0.06675203588300735
ACH-000329,-0.1152302067651799
ACH-000330,-0.1402985063334048
ACH-000331,-0.012497097490002041
ACH-000332,-0.05182480261631882
ACH-000334,-0.12974838585395668
ACH-000335,0.045705268372170815
ACH-000336,-0.2968283405346485
ACH-000337,-0.09998617466945577
ACH-000338,-0.6596297705532019
ACH-000339,-0.05673166268783737
ACH-000341,-0.044363624338893466
ACH-000348,-0.0288720604897995
ACH-000350,-0.09090404068225356
ACH-000352,-0.1826015481717471
ACH-000356,0.0022013894416612442
ACH-000361,-0.2426303160941427
ACH-000362,-0.14480853760094545
ACH-000363,-0.08979432621323688
ACH-000364,0.08901406492929223
ACH-000365,-0.08948777222952836
ACH-000366,-0.02707075087421919
ACH-000368,-0.013421153880108613
ACH-000374,-0.1158549295595878
ACH-000375,-0.0513307492823478
ACH-000376,-0.11401828589240905
ACH-000381,-0.17874952804534192
ACH-000383,-0.046232712664024685
ACH-000387,-0.24584081417319625
ACH-000389,0.039163319448078764
ACH-000390,-0.05423998124554602
ACH-000393,-0.11669996119795162
ACH-000395,-0.05168757710743036
ACH-000396,-0.33731951472853583
ACH-000397,-0.055174310404881285
ACH-000401,-0.07265093205036252
ACH-000402,0.21635912130674007
ACH-000403,-0.23134920967205636
ACH-000404,-0.14470293556558525
ACH-000406,-0.14771089346279614
ACH-000407,0.1259125691972043
ACH-000408,-0.11755629725310544
ACH-000410,-0.058791867534794186
ACH-000411,0.061784920581734876
ACH-000414,-0.15295399949430727
ACH-000415,-0.12213267780441442
ACH-000416,-0.07311897196696836
ACH-000420,-0.008016339137629166
ACH-000421,-0.004737670744285737
ACH-000424,-0.14432856078763573
ACH-000425,-0.11591888262186673
ACH-000426,0.11166679862281848
ACH-000427,-0.08947643982398984
ACH-000433,-0.09306313708693303
ACH-000435,-0.15218676838184994
ACH-000436,0.17199630400608276
ACH-000444,-0.24052331731072984
ACH-000445,-0.11712950822412133
ACH-000448,-0.1516634987495649
ACH-000450,-0.008458175068852217
ACH-000452,-0.0792377331856885
ACH-000454,0.05097867223207191
ACH-000458,0.1472089504739429
ACH-000459,-0.1023003690217073
ACH-000460,-0.04404697719919586
ACH-000461,-0.02590975415010695
ACH-000463,-0.17184849520876255
ACH-000464,-0.09577679451655073
ACH-000466,0.03978324857719287
ACH-000467,-0.23227193760150736
ACH-000468,0.02835182139632322
ACH-000469,-0.04598006363725902
ACH-000470,-0.11139117288051836
ACH-000471,-0.00698993236044685
ACH-000472,-0.14441354408889148
ACH-000473,-0.1700683635259898
ACH-000475,-0.11727148571482572
ACH-000476,-0.1009884603192972
ACH-000477,0.0775923913217173
ACH-000479,-0.01140560250355578
ACH-000480,0.03814760778267429
ACH-000481,-0.0355686972809671
ACH-000483,-0.043655175313760064
ACH-000484,-0.1804583247007906
ACH-000485,-0.23383778716135145
ACH-000486,-0.022145769515324657
ACH-000487,-0.09110349616583853
ACH-000488,-0.14093788390399015
ACH-000490,-0.014944818239040546
ACH-000491,0.05885728697358297
ACH-000495,-0.0996025821530328
ACH-000496,-0.02177695641107279
ACH-000499,-0.09400408722180104
ACH-000500,0.027894129238208637
ACH-000502,-0.06713028217134144
ACH-000503,-0.18639029694333256
ACH-000505,-0.10493883535663392
ACH-000507,-0.2007203132457512
ACH-000510,-0.13286772631761204
ACH-000511,-0.14789454286763107
ACH-000512,-0.3575964634764133
ACH-000516,-0.14684776178123207
ACH-000517,-0.13565462060251118
ACH-000518,-0.2067024898741109
ACH-000520,-0.044660633640342465
ACH-000521,-0.16031179689377045
ACH-000522,0.027805327651566705
ACH-000524,-0.057119241480485174
ACH-000527,-0.037974739578480216
ACH-000528,-0.050932727478525015
ACH-000537,-0.12316722567066575
ACH-000541,0.0981739122341412
ACH-000542,-0.03618518259825805
ACH-000544,-0.19728439419794574
ACH-000545,-0.018770547471085305
ACH-000547,-0.150480499175802
ACH-000548,0.015621206453663463
ACH-000549,-0.024518879031577043
ACH-000550,-0.11102801701887294
ACH-000552,-0.06765126596908984
ACH-000556,-0.016745005262036386
ACH-000557,-0.2772228181466954
ACH-000569,-0.14956972105708713
ACH-000570,-0.16703469329977758
ACH-000571,-0.06284620003591493
ACH-000573,-0.10683915586812236
ACH-000576,-0.3556904002184545
ACH-000579,-0.08090179924631613
ACH-000580,-0.07031807003560073
ACH-000584,-0.06387938529730973
ACH-000585,-0.11003170132189002
ACH-000588,-0.04545031014871173
ACH-000589,-0.10456769277909927
ACH-000591,-0.0861530545126439
ACH-000593,-0.053166393557812865
ACH-000600,-0.17289177706945982
ACH-000601,-0.1008542595924554
ACH-000605,-0.07294462180364264
ACH-000606,-0.06396944662943382
ACH-000608,0.014279214578812588
ACH-000614,-0.04588581456644902
ACH-000616,-0.3603958900235281
ACH-000618,-0.1785410707507351
ACH-000619,-0.08917515750729432
ACH-000620,-0.09637834588371164
ACH-000621,-0.07445665687141245
ACH-000622,-0.05234503390268255
ACH-000623,0.0143166938999283
ACH-000624,-0.07144890492321705
ACH-000627,-0.043649600945324
ACH-000630,-0.05340194492548475
ACH-000631,0.07094688118346708
ACH-000632,-0.0381000542291107
ACH-000633,-0.009771967717049518
ACH-000637,0.004710496224138756
ACH-000638,-0.025239937241918472
ACH-000646,-0.09539520441404528
ACH-000647,0.006724487048073744
ACH-000648,-0.2537113072311004
ACH-000649,-0.14364576019981465
ACH-000651,-0.08075275314359164
ACH-000652,-0.14431064526525264
ACH-000653,-0.09400832336413588
ACH-000657,-0.13714477985004198
ACH-000658,0.024895778157258783
ACH-000661,0.15648088029127386
ACH-000662,-0.3001637927789966
ACH-000663,-0.12041089655322265
ACH-000665,0.012513139955684515
ACH-000671,-0.035059590306719686
ACH-000672,-0.06967056285663363
ACH-000673,-0.12662326843164984
ACH-000676,-0.05074818692832032
ACH-000677,-0.15285162339019462
ACH-000681,-0.3014328470585918
ACH-000683,-0.14011294858585344
ACH-000684,-0.08042254070993028
ACH-000688,-0.08365408621115357
ACH-000693,-0.06029444616429221
ACH-000694,-0.025484698769611056
ACH-000695,-0.15101614773019253
ACH-000696,-0.02809597277755446
ACH-000697,-0.10686381917320142
ACH-000699,-0.013424398077119057
ACH-000701,-0.03717311672941706
ACH-000706,-0.21802847320628665
ACH-000711,-0.10429312955855784
ACH-000713,-0.2101286096516943
ACH-000714,-0.2197701105171132
ACH-000718,0.0960532292953664
ACH-000720,-0.1054086014341866
ACH-000721,-0.09934277036320363
ACH-000724,-0.2744041894701354
ACH-000725,-0.13262394473272118
ACH-000732,-0.3138615839791281
ACH-000734,-0.0909683080192136
ACH-000735,-0.200397631282104
ACH-000736,-0.04821411905989226
ACH-000738,-0.03992514281498547
ACH-000746,-0.045014444273758315
ACH-000747,0.01971468467810856
ACH-000748,-0.06845390309352734
ACH-000753,-0.1507367392663876
ACH-000756,-0.15999340129422787
ACH-000757,-0.17318932556890726
ACH-000758,-0.0938311958736386
ACH-000760,-0.061541593673667315
ACH-000762,-0.038465833944285474
ACH-000763,-0.17756507274537342
ACH-000764,-0.1581753967268006
ACH-000765,-0.07971569229047809
ACH-000766,-0.16380341926863545
ACH-000767,-0.1208936773800524
ACH-000768,-0.12778634208284692
ACH-000769,-0.1396302763191156
ACH-000770,-0.10712473162337556
ACH-000771,0.011963520571303971
ACH-000773,-0.08093478941955662
ACH-000776,-0.07627210692887583
ACH-000777,0.05579067374279138
ACH-000778,-0.085477588707156
ACH-000781,-0.12245289682049093
ACH-000782,-0.12478001659592257
ACH-000783,-0.1670086173410599
ACH-000784,-0.010380080729184673
ACH-000785,-0.09436068389453306
ACH-000787,-0.0981229719406644
ACH-000788,-0.09054128722384537
ACH-000791,-0.04443206807400642
ACH-000792,-0.09240130557498932
ACH-000794,-0.16770159765658232
ACH-000796,-0.1929203905775576
ACH-000798,-0.35479643997651705
ACH-000799,0.06288287509686967
