,HLF (3131)
ACH-000310,-0.2518512235597352
ACH-000311,-0.07378300786930643
ACH-000312,-0.04975318734661207
ACH-000315,0.09136256046782308
ACH-000316,-0.4282044009401283
ACH-000317,-0.11854388571805635
ACH-000318,-0.049194537468258914
ACH-000319,0.019954114600401456
ACH-000320,-0.1116840803543388
ACH-000322,0.05432624235758084
ACH-000323,-0.0966479753395735
ACH-000324,-0.20183765889150213
ACH-000329,-0.18141222009531627
ACH-000330,-0.016421863635732063
ACH-000331,-0.0028194468825092803
ACH-000332,-0.11209743131235787
ACH-000334,-0.03910391717590251
ACH-000335,0.08465539528126974
ACH-000336,0.09474442626815803
ACH-000337,-0.1298198978968251
ACH-000338,-0.4896105607336694
ACH-000339,-0.05289442013458051
ACH-000341,-0.116885138220161
ACH-000348,-0.07830923454963477
ACH-000350,-0.28180849706487043
ACH-000352,-0.09188250744414496
ACH-000356,0.04241382487786784
ACH-000361,-0.12779553522459478
ACH-000362,-0.011103110238783943
ACH-000363,-0.06133434805483407
ACH-000364,0.0828824456234672
ACH-000365,-0.0726592271300063
ACH-000366,-0.047202503492943734
ACH-000368,-0.015353204348117688
ACH-000374,-0.07488299127455854
ACH-000375,-0.3039424077307244
ACH-000376,-0.17977759160884535
ACH-000381,-0.07117879086664182
ACH-000383,-0.1066144364271517
ACH-000387,-0.05848884103543345
ACH-000389,-0.04646439598079938
ACH-000390,-0.06403518495257361
ACH-000393,-0.08388409326518084
ACH-000395,-0.028690833047551486
ACH-000396,-0.21603145959360165
ACH-000397,-0.15186518254907633
ACH-000401,-0.030601053212524564
ACH-000402,-0.16749468996613154
ACH-000403,-0.07886297880171891
ACH-000404,0.21964722195193093
ACH-000406,-0.058604281765087016
ACH-000407,-0.23630885384818104
ACH-000408,-0.12315164104016918
ACH-000410,-0.14983714361714456
ACH-000411,-0.11784918588284995
ACH-000414,-0.09176221699303304
ACH-000415,-0.1643742294989264
ACH-000416,-0.046969449984352894
ACH-000420,-0.06187100749936144
ACH-000421,-0.15759549422521946
ACH-000424,-0.03915840278253794
ACH-000425,-0.2384748552782698
ACH-000426,-0.14028386276738106
ACH-000427,-0.0060423276463876545
ACH-000433,0.18098496789262472
ACH-000435,-0.21491000216748016
ACH-000436,0.003622202173001
ACH-000444,-0.13867040047282664
ACH-000445,-0.3591014891205755
ACH-000448,-0.13899788714086775
ACH-000450,0.045830186022094384
ACH-000452,-0.033678469583078165
ACH-000454,-0.07861161534233539
ACH-000458,-0.09593471151641134
ACH-000459,-0.13873512584146022
ACH-000460,-0.06280897623650679
ACH-000461,0.0125726587040802
ACH-000463,-0.11360859646721658
ACH-000464,0.09553706626301237
ACH-000466,-0.05590752918719028
ACH-000467,-0.0462144647147256
ACH-000468,-0.09556046104100513
ACH-000469,-0.058106038717020865
ACH-000470,-0.07009552755268689
ACH-000471,-0.1158140431973125
ACH-000472,-0.19249193738729886
ACH-000473,-0.18426969563868395
ACH-000475,-0.07955874447278691
ACH-000476,-0.08019618413742108
ACH-000477,-0.3064584802864551
ACH-000479,-0.4755673831673944
ACH-000480,-0.18762787257221045
ACH-000481,-0.10177570710143877
ACH-000483,-0.1978959349024757
ACH-000484,-0.0673586139341302
ACH-000485,-0.09148849105765994
ACH-000486,0.044842843245130805
ACH-000487,-0.11925290126766823
ACH-000488,-0.04669390781188775
ACH-000490,0.01677835446894959
ACH-000491,-0.12520170421742066
ACH-000495,-0.09653347175106823
ACH-000496,-0.12015243529769712
ACH-000499,-0.17746697716634302
ACH-000500,0.07658022698930482
ACH-000502,-0.0699590348434625
ACH-000503,-0.4057404420263356
ACH-000505,-0.09887572504962977
ACH-000507,-0.2534449262886265
ACH-000510,-0.09424658745431858
ACH-000511,-0.1885640143928613
ACH-000512,0.009704363606870284
ACH-000516,-0.03143878976145406
ACH-000517,-0.07358979781026381
ACH-000518,-0.18482466783820511
ACH-000520,-0.09641863365547272
ACH-000521,-0.2166142404278054
ACH-000522,-0.025565169470149002
ACH-000524,-0.1444607698845186
ACH-000527,0.005692894613152135
ACH-000528,-0.12777441269894246
ACH-000537,-0.09035324325368596
ACH-000541,-0.17104344498154997
ACH-000542,-0.1528770716559048
ACH-000544,-0.01116745956503665
ACH-000545,-0.03510105133109573
ACH-000547,0.025455426775992336
ACH-000548,-0.10838836098859096
ACH-000549,-0.18453009549831
ACH-000550,0.007569855037904754
ACH-000552,-0.07339053098870542
ACH-000556,-0.1585170113881646
ACH-000557,-0.13276923439642066
ACH-000569,-0.3954261133605708
ACH-000570,-0.19899329839645644
ACH-000571,-0.15117785584805415
ACH-000573,-0.10585272586998676
ACH-000576,-0.12511546277815053
ACH-000579,-0.15186978201061282
ACH-000580,-0.022136136545028204
ACH-000584,-0.1290820888896964
ACH-000585,-0.08910242116992056
ACH-000588,-0.050173013475029296
ACH-000589,-0.05339292281531105
ACH-000591,-0.009632832656424293
ACH-000593,-0.09386042092064983
ACH-000600,0.003866033267673468
ACH-000601,-0.07092266478842749
ACH-000605,-0.3326003644279317
ACH-000606,-0.09251759468953932
ACH-000608,-0.13412006624400558
ACH-000614,-0.08970312591909388
ACH-000616,-0.02763015985953864
ACH-000618,-0.10416860617231552
ACH-000619,-0.1173451085637022
ACH-000620,-0.054028543549104864
ACH-000621,-0.1509044457179002
ACH-000622,-0.07881816952435629
ACH-000623,-0.2516267731270989
ACH-000624,-0.06386263631389047
ACH-000627,-0.08750186564186628
ACH-000630,-0.09268802280359324
ACH-000631,-0.1742975518456621
ACH-000632,-0.017068902164990005
ACH-000633,-0.09568670148141216
ACH-000637,-0.12654919018766653
ACH-000638,-0.01573092112581089
ACH-000646,-0.061703422371066324
ACH-000647,-0.09949680594027284
ACH-000648,0.0296698472459102
ACH-000649,-0.08548046907164081
ACH-000651,-0.09518961758546853
ACH-000652,-0.023962163939370576
ACH-000653,-0.12865927570091432
ACH-000657,-0.07411637147274408
ACH-000658,-0.09868930375766258
ACH-000661,-0.1696177586161155
ACH-000662,-0.0049360311392884475
ACH-000663,-0.06337433448340322
ACH-000665,-0.058663809749989526
ACH-000671,-0.03789282589006996
ACH-000672,0.11282056133991247
ACH-000673,-0.0959591769640777
ACH-000676,-0.19481779748372302
ACH-000677,-0.06222300093150857
ACH-000681,-0.12673276136116404
ACH-000683,-0.026400721128105653
ACH-000684,-0.10991598788220183
ACH-000688,-0.014525478508248837
ACH-000693,-0.05445036721597472
ACH-000694,-0.046107819347024334
ACH-000695,0.03299693389395366
ACH-000696,-0.07320947235205617
ACH-000697,-0.14758953287872384
ACH-000699,0.006763718110361835
ACH-000701,-0.09298941573383923
ACH-000706,-0.1494649168421535
ACH-000711,-0.10894990515722457
ACH-000713,-0.06492879817225015
ACH-000714,-0.13331981965734072
ACH-000718,0.0020970925424963088
ACH-000720,-0.22765137035027985
ACH-000721,-0.12616597997375906
ACH-000724,-0.12932220308680656
ACH-000725,0.056842168885524326
ACH-000732,-0.061798582844019435
ACH-000734,0.07563537796701797
ACH-000735,-0.12938698819867642
ACH-000736,-0.20009786622679954
ACH-000738,-0.05160755221048234
ACH-000746,-0.07785544225646708
ACH-000747,-0.1378185813103551
ACH-000748,-0.0988345238478137
ACH-000753,-0.13770347850247053
ACH-000756,-0.1928405410027353
ACH-000757,-0.09453783893132374
ACH-000758,-0.17778344704234586
ACH-000760,-0.17670458964681882
ACH-000762,-0.19181169317302185
ACH-000763,-0.08083755418523578
ACH-000764,-0.13351302537643064
ACH-000765,-0.2834733445823141
ACH-000766,-0.24647931170790666
ACH-000767,-0.2116313973118212
ACH-000768,-0.1311592960267517
ACH-000769,-0.030060949969036625
ACH-000770,-0.13290843395437482
ACH-000771,-0.10066731135167112
ACH-000773,-0.15337768985581487
ACH-000776,-0.13541830346579045
ACH-000777,-0.07992515920786368
ACH-000778,-0.1525416251141222
ACH-000781,-0.1132347712312292
ACH-000782,-0.16076060727973482
ACH-000783,-0.059007491950799226
ACH-000784,-0.1155649217732718
ACH-000785,-0.15172856530304338
ACH-000787,-0.06927315751175744
ACH-000788,-0.2154010024868973
ACH-000791,-0.18829872606528045
ACH-000792,-0.15063664885400735
ACH-000794,-0.12771256462090985
ACH-000796,-0.016409839011985703
ACH-000798,-0.15589104758265174
ACH-000799,0.0517207141412401
ACH-000800,0.026189416640110253
ACH-000802,-0.026835605514559643
ACH-000804,-0.12163736659313565
ACH-000805,-0.024076081570836246
ACH-000809,-0.04022189207833123
ACH-000810,-0.1735257216759496
ACH-000811,-0.25484428026142125
ACH-000817,-0.05553370363661737
ACH-000819,-0.11239157451845552
ACH-000820,0.10048703636386867
ACH-000821,0.05194727245859817
ACH-000822,-0.14664574467643815
ACH-000823,-0.09596776379237636
ACH-000824,-0.013362993263691704
ACH-000827,-0.0126216010668076
ACH-000829,-0.0231428031614018
ACH-000831,-0.08926109201067843
ACH-000832,-0.06629672423661054
ACH-000833,-0.14492485322171775
ACH-000834,0.030044471273671693
ACH-000835,0.059758835439198486
ACH-000836,-0.1082564709145542
ACH-000837,-0.123716497437777
ACH-000838,-0.030651497979773724
ACH-000839,-0.0023792671860575296
ACH-000840,-0.052514817487504785
ACH-000841,-0.06501212884217837
ACH-000843,-0.20605400714829347
ACH-000846,-0.1238720232868573
ACH-000847,-0.06988670435272598
ACH-000848,-0.007672685921603649
ACH-000849,-0.1336289073908941
ACH-000851,-0.07712088710911211
ACH-000855,-0.048761183161704205
ACH-000856,-0.06371299797843383
ACH-000858,0.015218162157394638
ACH-000859,-0.10728802028701608
ACH-000861,-0.13962507804338933
ACH-000862,-0.052111302596614534
ACH-000865,-0.1964410644824132
ACH-000866,-0.028216675114673087
ACH-000867,-0.061222842821021216
ACH-000869,-0.1188941689920624
ACH-000872,-0.2958965946738641
ACH-000873,-0.04768435371515247
ACH-000876,0.023990961136395258
ACH-000878,-0.06747885587947416
ACH-000880,-0.02202021164554677
ACH-000881,-0.16768302023819925
ACH-000882,-0.0936691673648606
ACH-000884,-0.1831672980136094
ACH-000885,-0.1059043056782151
ACH-000887,-0.13791262111440514
ACH-000889,0.002894091152639589
ACH-000896,-0.010413633087190413
ACH-000898,0.008867684444103163
ACH-000900,0.019289920819960303
ACH-000901,-0.0422938276129542
ACH-000905,-0.08716772360253205
ACH-000906,-0.10656581823469276
ACH-000907,-0.04607850331063696
ACH-000910,-0.016520584831018932
ACH-000911,-0.10080532833856397
ACH-000912,-0.12772802529675614
ACH-000913,-0.15167010980911164
ACH-000915,-0.20886135237699896
ACH-000916,-0.1014056085347942
ACH-000917,-0.05184273673222591
ACH-000920,-0.1703585141299039
ACH-000921,-0.10559818115589746
ACH-000924,-0.044258318910592176
ACH-000926,0.06009840998490081
ACH-000928,-0.12036111342319275
ACH-000929,-0.09877725429913367
ACH-000932,-0.02071772741168868
ACH-000935,-0.22453052761627365
ACH-000936,-0.07094004909597468
ACH-000937,-0.09643508648952114
ACH-000938,0.005240458578402415
ACH-000939,-0.1599559705779007
ACH-000941,-0.10256795312784972
ACH-000943,-0.06719465624818696
ACH-000946,-0.0951648006190873
ACH-000947,-0.17358716293147372
ACH-000948,-0.06112765143252519
ACH-000950,0.013044919955986894
ACH-000953,-0.15070547302925638
ACH-000954,-0.253525987324572
ACH-000957,0.042369349798655885
ACH-000958,-0.1334055381017489
ACH-000960,-0.08449925297386764
ACH-000963,-0.19533517744955148
ACH-000968,-0.1813320339397128
ACH-000969,0.010074005357737658
ACH-000972,-0.18146413857289886
ACH-000973,-0.1929962294331644
ACH-000974,-0.16082256302564096
ACH-000978,-0.043080628172157534
ACH-000984,-0.1698438681359926
ACH-000986,-0.09806173338290636
ACH-000988,-0.28538574028450064
ACH-000993,-0.04190105764222885
ACH-000994,-0.1262464112676761
ACH-000996,-0.0955414316152872
ACH-001001,-0.11332684381410653
ACH-001020,0.06216119021782215
ACH-001028,-0.1099661345409912
ACH-001031,-0.005964646453086171
ACH-001038,-0.047162835239313285
ACH-001048,-0.15001632058530534
ACH-001050,-0.2256881062043691
ACH-001053,-0.1898945745889417
ACH-001054,-0.3022808620905382
ACH-001061,-0.19234014534378305
ACH-001067,0.07450910268087603
ACH-001075,0.0107313596653293
ACH-001096,0.03401183655434194
ACH-001111,-0.2154791871884818
ACH-001119,-0.13240651730064687
ACH-001128,-0.2272926192974406
ACH-001134,-0.23022338420174415
ACH-001151,-0.09070608396259
ACH-001163,-0.26622285830795217
ACH-001164,0.04640019554078853
ACH-001183,-0.005135365915547573
ACH-001192,-0.1133556494343086
ACH-001193,-0.08437011604219634
ACH-001196,-0.12405755371653013
ACH-001197,-0.2774872152627437
ACH-001205,-0.11445830724342175
ACH-001211,-0.1114482216312294
ACH-001212,0.027277028190711188
ACH-001228,0.006646386823271853
ACH-001232,-0.1419622932140489
ACH-001239,-0.12153201447125825
ACH-001270,0.0016061875334866234
ACH-001274,0.0064305871572018745
ACH-001275,-0.010878765239216251
ACH-001277,-0.19495835073569864
ACH-001278,-0.08435528936367527
ACH-001280,-0.019587183359527062
ACH-001283,-0.07543048801317538
ACH-001289,-0.2256524377502655
ACH-001300,-0.10952133129476364
ACH-001301,-0.09679403366445503
ACH-001302,-0.3472307249188981
ACH-001306,0.0798360342364018
ACH-001318,-0.1397280398297985
ACH-001322,-0.15825207182364093
ACH-001328,-0.114120768301992
ACH-001332,-0.06556713973237087
ACH-001336,-0.02809348137613169
ACH-001346,-0.1604090675767263
ACH-001353,-0.07496719463268306
ACH-001354,-0.23021324411084376
ACH-001367,-0.08667058836563786
ACH-001368,-0.06113630332484207
ACH-001374,-0.09271148572247856
ACH-001377,-0.10511699304952184
ACH-001380,-0.12832583234434294
ACH-001391,-0.18058699402145084
ACH-001408,-0.14621838877896093
ACH-001430,-0.050814023902596615
ACH-001431,-0.26100183815953204
ACH-001450,-0.2271198141463027
ACH-001496,-0.13366984054775194
ACH-001500,-0.03402648584424155
ACH-001523,-0.07131712806459539
ACH-001532,-0.1183598134686944
ACH-001550,-0.059127310249788234
ACH-001552,-0.02825660747821015
ACH-001554,0.019265339421303256
ACH-001654,-0.07828758084324812
ACH-001735,-0.09951201618382166
ACH-001736,0.008615965629308973
ACH-001737,-0.5338613201884331
ACH-001740,-0.1894880647961352
ACH-001745,-0.08755820125056085
ACH-001765,-0.09583209252978124
