,NOC3L (64318)
ACH-000167,-1.9482639548137477
ACH-000168,-1.2261034685561325
ACH-000169,-0.8899912179555812
ACH-000178,-0.9005138730906087
ACH-000183,-1.0563647408519337
ACH-000188,-1.1786670538173136
ACH-000189,-1.0069036568383414
ACH-000190,-1.2357352855157329
ACH-000198,-0.9677583408267604
ACH-000203,-0.5046998133648848
ACH-000204,-0.5488720338778251
ACH-000206,-0.9493093453694365
ACH-000207,-0.9482825141090938
ACH-000208,-1.1556539236032053
ACH-000210,-1.0502036459669506
ACH-000211,-0.9644477507317334
ACH-000215,-1.0117727129361405
ACH-000221,-0.9862128334236178
ACH-000222,-1.0575474348268068
ACH-000223,-1.1266225846845066
ACH-000226,-0.9815649927740012
ACH-000227,-0.9427331509805452
ACH-000228,-1.0551836640292158
ACH-000231,-1.1214310044298552
ACH-000232,-1.0715292087540635
ACH-000233,-1.0944602026514765
ACH-000234,-1.0255959111776878
ACH-000235,-0.9873610961130649
ACH-000237,-1.110014196350872
ACH-000238,-0.8008040262985409
ACH-000242,-1.0535798810126429
ACH-000243,-1.0573460112753656
ACH-000244,-1.1181886218462451
ACH-000246,-0.8396457257592991
ACH-000248,-1.0544974969850751
ACH-000250,-1.0093420341814934
ACH-000251,-1.0421113788725305
ACH-000252,-1.0568654063753964
ACH-000253,-1.1025370587826542
ACH-000255,-0.8484155345302149
ACH-000256,-1.2039586165470142
ACH-000257,-0.9301688618131414
ACH-000258,-1.0523195292328724
ACH-000259,-0.9344601128553348
ACH-000260,-1.10721148251922
ACH-000261,-1.0219139734204827
ACH-000262,-1.1569708831012728
ACH-000263,-0.9121803428149664
ACH-000264,-0.8075413611068064
ACH-000265,-1.0791765018413488
ACH-000266,-1.0002112516825823
ACH-000272,-0.9792170447214864
ACH-000274,-0.902624046397136
ACH-000277,-1.0825329161673187
ACH-000278,-0.9318592788977482
ACH-000279,-1.1187640464980528
ACH-000280,-1.1401875044881469
ACH-000281,-1.0490108145150403
ACH-000288,-1.1380687579910105
ACH-000291,-0.9984081587867152
ACH-000293,-1.135031909474408
ACH-000294,-1.5575874663927085
ACH-000295,-0.9956051607534008
ACH-000296,-1.3795057603788212
ACH-000302,-1.1033459731226014
ACH-000304,-0.9266614924794908
ACH-000307,-1.0431753962757289
ACH-000308,-1.093242871041693
ACH-000310,-1.089107022517232
ACH-000311,-0.9948119791860516
ACH-000312,-1.0799096301141276
ACH-000315,-1.39278716307902
ACH-000316,-1.4031641077043475
ACH-000317,-1.1075836041708589
ACH-000318,-1.0322635725357037
ACH-000319,-1.244258759104492
ACH-000320,-1.1674575392954187
ACH-000322,-1.077842720720606
ACH-000323,-1.2682227221794564
ACH-000324,-1.1870063799294783
ACH-000329,-0.8922492192790772
ACH-000330,-0.9162971689203998
ACH-000331,-0.9968227219722328
ACH-000332,-0.90431557104675
ACH-000334,-0.9661139234861028
ACH-000335,-1.2005611020082676
ACH-000336,-1.0307433342757846
ACH-000337,-0.9650751823443368
ACH-000338,-1.617406290837068
ACH-000339,-1.0655346746750425
ACH-000341,-1.0298248136342203
ACH-000348,-0.9808877873075498
ACH-000350,-0.8193814914703872
ACH-000352,-1.065449433052004
ACH-000356,-0.9554860082047844
ACH-000361,-0.8359609706880499
ACH-000362,-0.8777711720214826
ACH-000363,-1.0297323593901713
ACH-000364,-1.0587340234106677
ACH-000365,-0.965711165314057
ACH-000366,-0.8444611512025377
ACH-000368,-0.9570446245982736
ACH-000374,-0.9762074209580712
ACH-000375,-0.9997584252865565
ACH-000376,-1.121707630761949
ACH-000381,-0.8376122952330525
ACH-000383,-1.080373040152032
ACH-000387,-1.1566439794951922
ACH-000389,-0.9499468062393209
ACH-000390,-1.1978060823820067
ACH-000393,-0.9185083826249271
ACH-000395,-0.8930953838619232
ACH-000396,-1.1239957899286472
ACH-000397,-0.9295926685038708
ACH-000401,-1.1004182084336214
ACH-000402,-1.1402569626639123
ACH-000403,-1.0522568150304294
ACH-000404,-1.7064253995105727
ACH-000406,-1.0076265039889911
ACH-000407,-0.8699154479982688
ACH-000408,-1.2352216196806065
ACH-000410,-1.0396800578898182
ACH-000411,-0.9901239243460884
ACH-000414,-1.0636742597797324
ACH-000415,-1.2790643658401657
ACH-000416,-1.1463375037272825
ACH-000420,-1.033720016795513
ACH-000421,-0.9884983921687662
ACH-000424,-1.0337785339736087
ACH-000425,-1.1109124890098347
ACH-000426,-1.041959670275831
ACH-000427,-0.7139012240386924
ACH-000433,-0.9247312996550396
ACH-000435,-1.1164778116966985
ACH-000436,-0.8416902443618802
ACH-000444,-1.1605404776484678
ACH-000445,-0.9823749854566772
ACH-000448,-1.05485652249104
ACH-000450,-1.0693944800545276
ACH-000452,-1.2222085939839944
ACH-000454,-1.2630387973769437
ACH-000458,-0.8898368115088586
ACH-000459,-0.9603764157575592
ACH-000460,-1.005963521057647
ACH-000461,-0.9654591763088496
ACH-000463,-1.1054647561568312
ACH-000464,-1.133769498538883
ACH-000466,-1.2098825368412005
ACH-000467,-1.1642524353266386
ACH-000468,-0.958351065814398
ACH-000469,-1.1340336540439653
ACH-000470,-1.3291380759914335
ACH-000471,-1.0467409470784153
ACH-000472,-1.083915806962773
ACH-000473,-1.2664889203646104
ACH-000475,-0.9796982644000144
ACH-000476,-0.8122065270588394
ACH-000477,-1.198098255466709
ACH-000479,-1.121563197953364
ACH-000480,-1.0039600932311044
ACH-000481,-1.082498331205402
ACH-000483,-0.862386908614729
ACH-000484,-1.0255815858033066
ACH-000485,-0.936564104251722
ACH-000486,-1.009576040719567
ACH-000487,-0.8655104671430202
ACH-000488,-1.1298438235686097
ACH-000490,-1.2802728209882333
ACH-000491,-1.1273508915440678
ACH-000495,-1.1608438421590974
ACH-000496,-1.2292446343575465
ACH-000499,-0.963410035491396
ACH-000500,-1.1618209784898266
ACH-000502,-0.9724389071581836
ACH-000503,-1.1187367928808625
ACH-000505,-0.9891943968197544
ACH-000507,-1.041047345951901
ACH-000510,-1.050589211067828
ACH-000511,-1.2042821516504414
ACH-000512,-1.1357477561664309
ACH-000516,-0.8533700549861218
ACH-000517,-1.1262809731434549
ACH-000518,-1.3624002945511446
ACH-000520,-0.9402764344038484
ACH-000521,-1.063850657503657
ACH-000522,-0.7772950812341036
ACH-000524,-0.9753352464059803
ACH-000527,-0.986402828878052
ACH-000528,-1.0929886400432192
ACH-000537,-1.264098115689383
ACH-000541,-0.7884925753594318
ACH-000542,-1.0742368710915906
ACH-000544,-1.086830104575843
ACH-000545,-1.2747555270811544
ACH-000547,-1.2401829461531737
ACH-000548,-1.001323861204169
ACH-000549,-1.1616614683883848
ACH-000550,-1.1285054966396006
ACH-000552,-1.1243341086303378
ACH-000556,-1.1481448753864771
ACH-000557,-1.0109396484909203
ACH-000569,-1.1449167746924669
ACH-000570,-1.1651577693150492
ACH-000571,-0.8972607582932713
ACH-000573,-1.3325229237937983
ACH-000576,-1.0059913682844364
ACH-000579,-1.2457708865086368
ACH-000580,-1.149500742145216
ACH-000584,-0.9428205685492564
ACH-000585,-1.0668063237663836
ACH-000588,-0.9818617720426296
ACH-000589,-1.1857117930057368
ACH-000591,-1.3049182098321297
ACH-000593,-1.1757446232312418
ACH-000600,-0.9237543649172651
ACH-000601,-0.9083603016313396
ACH-000605,-1.1401313652915563
ACH-000606,-1.2673002121305394
ACH-000608,-0.8409440141408335
ACH-000614,-1.1725081991139898
ACH-000616,-0.9203271930453558
ACH-000618,-1.0463799772566558
ACH-000619,-1.0834717160559106
ACH-000620,-1.0143716882543488
ACH-000621,-1.086712424519462
ACH-000622,-1.0941743744229897
ACH-000623,-1.307032927508582
ACH-000624,-0.9415151836117216
ACH-000627,-1.0081066542468826
ACH-000630,-1.0824166173858656
ACH-000631,-0.8719154866308705
ACH-000632,-1.0340906779075658
ACH-000633,-0.9328808333024948
ACH-000637,-1.1618731246739422
ACH-000638,-1.1043624683311606
ACH-000646,-0.6231587042715547
ACH-000647,-1.0609099822475443
ACH-000648,-1.1952300086601864
ACH-000649,-1.1629017100658223
ACH-000651,-1.1484682231415102
ACH-000652,-1.0054316873213025
ACH-000653,-1.141950127734365
ACH-000657,-1.0355884980200505
ACH-000658,-0.9873043298530458
ACH-000661,-1.1401813889890144
ACH-000662,-1.0304473358169008
ACH-000663,-1.223805263756571
ACH-000665,-1.0098758472445573
ACH-000671,-0.7994746925453177
ACH-000672,-1.5412754497817078
ACH-000673,-0.8834640770686099
ACH-000676,-1.004170919592952
ACH-000677,-1.0322136123134154
ACH-000681,-0.9868288859812402
ACH-000683,-1.1361206649929838
ACH-000684,-1.157886051401381
ACH-000688,-0.932145621019078
ACH-000693,-1.2366303625656776
ACH-000694,-1.0945954799034492
ACH-000695,-1.2094985176327542
ACH-000696,-0.9946931162249848
ACH-000697,-0.9225172459770038
ACH-000699,-1.0685476347046383
ACH-000701,-1.311211307368405
ACH-000706,-1.1446209288025266
ACH-000711,-1.0918020944181537
ACH-000713,-1.022883391102844
ACH-000714,-0.8611852431707375
ACH-000718,-0.8050142676229259
ACH-000720,-1.0698909995832504
ACH-000721,-1.0442842760035325
ACH-000724,-0.8184365505925422
ACH-000725,-0.6508804601516942
ACH-000732,-0.8504248160713418
ACH-000734,-1.1399175135491555
ACH-000735,-1.1170905839136798
ACH-000736,-1.2836651424345136
ACH-000738,-0.8621626503740237
ACH-000746,-0.9415296869377859
ACH-000747,-0.8321122053347201
ACH-000748,-0.932349794776338
ACH-000753,-1.0436132462120509
ACH-000756,-0.9721719479089682
ACH-000757,-0.9748213358150256
ACH-000758,-1.1529936415524658
ACH-000760,-1.092271838439678
ACH-000762,-1.1525463581416853
ACH-000763,-0.9704217107204156
ACH-000764,-1.1436252350692482
ACH-000765,-1.308233992886435
ACH-000766,-1.1139055987994155
ACH-000767,-0.9277763603489358
ACH-000768,-1.000340102072267
ACH-000769,-1.1210201227456464
ACH-000770,-0.9938779949904166
ACH-000771,-1.1091416463902506
ACH-000773,-1.0965834693962713
ACH-000776,-0.977991398320522
ACH-000777,-1.034133247285546
ACH-000778,-1.0718069191584398
ACH-000781,-1.0416559922744009
ACH-000782,-1.066741745483265
ACH-000783,-0.7048044789644651
ACH-000784,-1.0925359503529084
ACH-000785,-0.9009985433734484
ACH-000787,-0.9071136700633516
ACH-000788,-1.012000718792923
ACH-000791,-1.011723082871255
ACH-000792,-1.0134269537768896
ACH-000794,-1.1172971463168992
ACH-000796,-0.7745602258013071
ACH-000798,-1.112597999946508
ACH-000799,-1.0744907590220791
ACH-000800,-1.4223092298359985
ACH-000802,-1.1076941991943807
ACH-000804,-1.1255411586937862
ACH-000805,-0.974138205270015
ACH-000809,-1.107275881550367
ACH-000810,-1.2837041627191812
ACH-000811,-1.2647795108962103
ACH-000817,-1.1284378334342249
ACH-000819,-1.055081767767832
ACH-000820,-0.8447573683432942
ACH-000821,-1.1517552349119065
ACH-000822,-0.7870326274621576
ACH-000823,-1.0539351553537375
ACH-000824,-1.032691482614006
ACH-000827,-1.0901786537517624
ACH-000829,-1.1092762419349544
ACH-000831,-1.1541790965582581
ACH-000832,-0.8271297758658774
ACH-000833,-1.0416990242887088
ACH-000834,-1.2168856410103386
ACH-000835,-1.236614338825206
ACH-000836,-1.2245204637208362
ACH-000837,-1.3357053776250754
ACH-000838,-0.8616757186237541
ACH-000839,-1.1051435240329124
ACH-000840,-0.9689179763106672
ACH-000841,-1.0176823383756053
ACH-000843,-1.0947656560505314
ACH-000846,-1.02076999936148
ACH-000847,-0.934444566550208
ACH-000848,-1.0227527641815255
ACH-000849,-1.1212295176729996
ACH-000851,-0.840232231494409
ACH-000855,-1.1162595359800476
ACH-000856,-1.1175334520662523
ACH-000858,-1.0758874159164462
ACH-000859,-1.1110208814097196
ACH-000861,-1.1006835239518669
ACH-000862,-1.0046721098986342
ACH-000865,-1.1522186979242228
ACH-000866,-1.0534851170387949
ACH-000867,-1.0232912763362951
ACH-000869,-0.9774219711574672
ACH-000872,-1.083607516812578
ACH-000873,-0.9780347822937098
ACH-000876,-0.9077242236733184
ACH-000878,-1.1952557890742568
ACH-000880,-0.8692648030816587
ACH-000881,-1.1311955425212663
ACH-000882,-0.9148558395132456
ACH-000884,-0.9495238100066086
ACH-000885,-0.9072942292388516
ACH-000887,-1.054426629616909
ACH-000889,-0.955695278908827
ACH-000896,-1.1280707377044616
ACH-000898,-1.247708707620947
ACH-000900,-0.8008700442784735
ACH-000901,-1.0194361206473894
ACH-000905,-1.0785353987242583
ACH-000906,-1.1635022035412819
ACH-000907,-0.9853419535499948
ACH-000910,-1.0668548656516783
ACH-000911,-1.0963161957927288
ACH-000912,-1.0267917554887436
ACH-000913,-1.128437782406018
ACH-000915,-0.9573246652543178
ACH-000916,-0.7721770627068133
ACH-000917,-0.8960380214307075
ACH-000920,-0.9972422558937925
ACH-000921,-1.0654107877647736
ACH-000924,-0.6931702206621854
ACH-000926,-1.0900883567140935
ACH-000928,-0.9361760906687572
ACH-000929,-1.1170570005069365
ACH-000932,-0.9653535141886362
ACH-000935,-1.0606998149452738
ACH-000936,-0.8380797136464584
ACH-000937,-0.91251111566851
ACH-000938,-0.953281704789595
ACH-000939,-0.9700986576161338
ACH-000941,-0.9345895022822904
ACH-000943,-1.1294382151870217
ACH-000946,-0.9510791558318964
ACH-000947,-0.9291146248404636
ACH-000948,-1.0346848645430098
ACH-000950,-1.1415681653491117
ACH-000953,-0.585488525482276
ACH-000954,-1.4155466657627922
ACH-000957,-0.9106543929433786
ACH-000958,-1.3050754189634421
ACH-000960,-0.9524353201646272
ACH-000963,-1.1735379798189038
ACH-000968,-0.8703578744570564
ACH-000969,-1.0422592933774784
ACH-000972,-0.8152603768145467
ACH-000973,-0.9099738445123686
ACH-000974,-1.073872241461705
ACH-000978,-0.7526841630878441
ACH-000984,-1.0203702214272867
ACH-000986,-1.043842634498816
ACH-000988,-1.164772065709323
ACH-000993,-0.8515907321383589
ACH-000994,-1.2614619995516645
ACH-000996,-0.993006404056894
ACH-001001,-1.0591009758253582
ACH-001020,-1.2330019189085235
ACH-001028,-1.0080843773978787
ACH-001031,-0.98010491320543
ACH-001038,-1.0100139031818915
ACH-001048,-1.0913252913353062
ACH-001050,-0.9249931940101318
ACH-001053,-1.2241424303624713
ACH-001054,-1.0820090206219923
ACH-001061,-0.9525787831778112
ACH-001067,-0.9793525599139312
ACH-001075,-1.0117964432706357
ACH-001096,-1.2797149613370078
ACH-001111,-1.2126389586979314
ACH-001119,-1.0915311615323482
ACH-001128,-0.900878932635696
ACH-001134,-0.9463834814189929
ACH-001151,-1.0671411337903238
ACH-001163,-0.9483588859561232
ACH-001164,-1.004481679051746
ACH-001183,-1.0995887151217458
ACH-001192,-0.99220301765697
ACH-001193,-0.9639858270051564
ACH-001196,-1.0117867969746828
ACH-001197,-1.0526734376718492
ACH-001205,-1.0359266158652576
ACH-001211,-0.8140849514705585
ACH-001212,-0.9332953759538968
ACH-001228,-1.1435084503559596
ACH-001232,-1.144980055563467
ACH-001239,-1.104857212698028
ACH-001270,-1.0805700098340167
ACH-001274,-1.048872082675924
ACH-001275,-0.9915635502605212
ACH-001277,-1.1966863089872075
ACH-001278,-0.6268476234966717
ACH-001280,-0.8762184455714092
ACH-001283,-0.9949756397931956
ACH-001289,-1.203492830573949
ACH-001300,-1.1101142509634851
ACH-001301,-1.1001475800006326
ACH-001302,-0.9764700445048524
ACH-001306,-1.2182503930295476
ACH-001318,-1.058997690991775
ACH-001322,-0.9965020202538328
ACH-001328,-0.9867803525451996
ACH-001332,-1.1401773448489885
ACH-001336,-0.9462700090319242
ACH-001346,-0.938924871747002
ACH-001353,-1.0004709538329688
ACH-001354,-1.131700989850454
ACH-001367,-0.9974765496399448
ACH-001368,-1.1246711092027706
ACH-001374,-0.7882264916862465
ACH-001377,-1.0182149372209073
ACH-001380,-0.967618832422344
ACH-001391,-0.81438278557934
ACH-001408,-1.0547948025554528
ACH-001430,-0.8824546103397188
ACH-001431,-1.0012858794464918
ACH-001450,-1.041758941384755
ACH-001496,-1.2077997756124692
ACH-001500,-1.067063010430955
ACH-001523,-1.2005977501976393
ACH-001532,-1.0537249304428835
ACH-001550,-1.1849184470858132
ACH-001552,-0.8875837239507225
ACH-001554,-1.2154879229545918
ACH-001654,-1.1934292415967942
ACH-001735,-0.8784655624688862
ACH-001736,-1.1102259296039048
ACH-001737,-0.6278971035623212
ACH-001740,-1.04828022771057
ACH-001745,-0.9003614237220027
ACH-001765,-1.0760715459207522
