,BST2 (684)
ACH-000004,0.1151853023555932
ACH-000005,0.39728581236088456
ACH-000007,-0.0574721183140817
ACH-000009,0.001656215228612951
ACH-000011,-0.038181920699600524
ACH-000012,0.034727860255660624
ACH-000013,0.0051996335426827
ACH-000014,-0.02122534954758351
ACH-000015,-0.020850528276558804
ACH-000017,-0.0035278840894934047
ACH-000018,-0.15556117185131513
ACH-000019,0.09185036235812856
ACH-000021,-0.07669371781636082
ACH-000022,-0.009635840233625079
ACH-000025,-0.05075542891014443
ACH-000028,-0.0535882404097138
ACH-000030,-0.07558086109416645
ACH-000035,0.011749998522049507
ACH-000036,-0.011734411518960614
ACH-000037,0.17464511588141546
ACH-000039,0.006266808381116445
ACH-000040,-5.580079865489741e-05
ACH-000041,0.14131639168359858
ACH-000042,0.07560813101269312
ACH-000045,0.03232669627019761
ACH-000047,0.05429783261028701
ACH-000052,0.16701436871136646
ACH-000053,-0.04446990377175918
ACH-000054,0.0325461801465896
ACH-000055,0.2771747362509829
ACH-000060,0.044304770150948636
ACH-000067,0.1355520776588763
ACH-000070,0.35599349785057344
ACH-000075,0.26494778670716096
ACH-000078,0.0623275990866325
ACH-000082,-0.028846307920076492
ACH-000085,0.06969906140716838
ACH-000086,0.0928016370104594
ACH-000087,0.0733498595429135
ACH-000092,-0.0011705167404148366
ACH-000095,0.0988947265905932
ACH-000097,0.02897026392558228
ACH-000098,-0.04931996874026928
ACH-000099,0.16795879991970936
ACH-000108,0.13067781305046006
ACH-000113,0.15252248671437754
ACH-000116,0.12738863713204954
ACH-000118,-0.12137810276090047
ACH-000120,0.08230237976782133
ACH-000123,0.01621800143995764
ACH-000127,0.026469447875574627
ACH-000128,-0.03923432050886717
ACH-000132,0.08774196083327787
ACH-000133,0.008086629128270968
ACH-000137,-0.22623858234032002
ACH-000138,-0.009098226529704996
ACH-000142,-0.03438284098696817
ACH-000143,-0.012566082993067364
ACH-000146,0.054082856664995
ACH-000148,0.27430385781256
ACH-000150,0.02693304613812121
ACH-000152,0.07627831368737523
ACH-000153,0.13135395758365018
ACH-000159,0.07827521233671153
ACH-000160,0.0527693322741504
ACH-000163,-0.014128518773708116
ACH-000167,0.2101325586803096
ACH-000168,-0.053535586938473656
ACH-000169,0.07059772617962573
ACH-000178,0.15285479808550295
ACH-000183,-0.10416013057429167
ACH-000188,-0.01850590978615741
ACH-000189,0.07861306394656213
ACH-000190,0.0210642691964094
ACH-000198,0.0440436749343196
ACH-000203,-0.15861343395043556
ACH-000204,0.1861360626143697
ACH-000206,0.19028350877242747
ACH-000207,0.12982447631537275
ACH-000208,0.3254968353546207
ACH-000210,0.1681522340787505
ACH-000211,0.03463320396376198
ACH-000215,0.09623271694680896
ACH-000221,-0.013972245205658596
ACH-000222,0.12083185816905505
ACH-000223,0.15181033260518606
ACH-000226,-0.034037048838385965
ACH-000227,0.06685484027833931
ACH-000228,0.006090333656788235
ACH-000231,0.11750151443578845
ACH-000232,0.0436405589686006
ACH-000233,0.031309567113092955
ACH-000234,0.011922772158482422
ACH-000235,0.05510605450642925
ACH-000237,0.054819854300612265
ACH-000238,0.13227644279295134
ACH-000242,0.08267879833138357
ACH-000243,-0.05423726263667481
ACH-000244,0.045074560309723004
ACH-000246,0.05953793844563965
ACH-000248,0.06840391615882989
ACH-000250,0.019606049393274188
ACH-000251,-0.19583641986023034
ACH-000252,0.006597307134524855
ACH-000253,-0.032127386409857565
ACH-000255,-0.07972273711246036
ACH-000256,0.11819264943205328
ACH-000257,0.10279732901323166
ACH-000258,0.08574707004407073
ACH-000259,0.12894601046728787
ACH-000260,-0.008804898392712271
ACH-000261,0.03090303101925944
ACH-000262,-0.0051950397017018176
ACH-000263,-0.07482660338463569
ACH-000264,-0.006984792541070724
ACH-000265,0.13972630569664485
ACH-000266,0.08168415942120688
ACH-000272,0.046092727514353136
ACH-000274,0.09994189490041046
ACH-000277,0.15130072210568346
ACH-000278,0.05792384342433673
ACH-000279,0.1976637518355817
ACH-000280,-0.050202147693406016
ACH-000281,0.1665407300222636
ACH-000288,0.09070399562511353
ACH-000291,-0.04559990741423397
ACH-000293,0.14951404387963754
ACH-000294,-0.05618624487738391
ACH-000295,0.0722925384855699
ACH-000296,-0.12948815822278628
ACH-000302,0.04296303331147026
ACH-000304,-0.04507363713311574
ACH-000307,0.03833438463795469
ACH-000308,0.07892909538978055
ACH-000310,0.1820320600358531
ACH-000311,0.08420610024249031
ACH-000312,0.13504333367393898
ACH-000315,0.046469611101968525
ACH-000316,0.1122661962311437
ACH-000317,0.2812374677826752
ACH-000318,-0.06278656572226632
ACH-000319,-0.011136789283167036
ACH-000320,-0.008323914744164017
ACH-000322,0.18838900662597272
ACH-000323,-0.012208825945762431
ACH-000324,0.11081673050792112
ACH-000329,0.10343786436681324
ACH-000330,0.10559802277352966
ACH-000331,0.16587754464355894
ACH-000332,0.09151424862474816
ACH-000334,-0.12623508595609434
ACH-000335,-0.10250959171090013
ACH-000336,-0.008610467481540143
ACH-000337,0.11175873912094264
ACH-000338,-0.2661998385704431
ACH-000339,0.12493042746026435
ACH-000341,0.05767326212556838
ACH-000348,0.0679244459506678
ACH-000350,0.1535248458038279
ACH-000352,0.10452381999554416
ACH-000356,0.014537040658957234
ACH-000361,-0.08112194768345543
ACH-000362,0.04717996395875315
ACH-000363,0.14247215873081362
ACH-000364,-0.0870759131011033
ACH-000365,0.11188605127002203
ACH-000366,-0.07292704513585617
ACH-000368,0.28093595136108945
ACH-000374,-0.06765765149794234
ACH-000375,0.052424964902294466
ACH-000376,0.2339394614848813
ACH-000381,0.1845028383777328
ACH-000383,0.0034775373224120985
ACH-000387,0.05347748087782223
