,OXTR (5021)
ACH-000004,0.05708451681830744
ACH-000005,0.4378016980186441
ACH-000007,0.2574974088737041
ACH-000009,0.16706138679894406
ACH-000011,0.20786478513104684
ACH-000012,0.20133447054264333
ACH-000013,0.21856545492230384
ACH-000014,0.15587886721017774
ACH-000015,0.1947654661476776
ACH-000017,0.17260466905100258
ACH-000018,0.2652996264827193
ACH-000019,0.3065368041885399
ACH-000021,0.1423079493201657
ACH-000022,0.17880589199809666
ACH-000025,0.04415109730615304
ACH-000028,0.05807221066933715
ACH-000030,0.20774583920767686
ACH-000035,0.21664155371670066
ACH-000036,0.13792665813839508
ACH-000037,0.16183547341859547
ACH-000039,0.25117827919484764
ACH-000040,0.09815701795257403
ACH-000041,0.21565581722076288
ACH-000042,0.12618305552348566
ACH-000045,0.23554541649461755
ACH-000047,0.2356875530950889
ACH-000052,0.1716959090775991
ACH-000053,0.13378607740405926
ACH-000054,0.07565741658253541
ACH-000055,0.07815729003997765
ACH-000060,0.218661502336326
ACH-000067,0.1089390946788871
ACH-000070,0.21029513513765247
ACH-000075,0.22643827775895334
ACH-000078,0.25819926684806843
ACH-000082,0.22599461556916384
ACH-000085,-0.011717443039679724
ACH-000086,0.2372725828234127
ACH-000087,0.08691228376753922
ACH-000092,0.18850658107167664
ACH-000095,0.0650479570153982
ACH-000097,0.1752663610699938
ACH-000098,0.11935064180717135
ACH-000099,0.15089776877051592
ACH-000108,0.12751976304006754
ACH-000113,0.20948950386547666
ACH-000116,0.10053361610705573
ACH-000118,0.166356929711216
ACH-000120,0.22158187950125302
ACH-000123,0.3919340791016931
ACH-000127,0.31828819155041616
ACH-000128,0.13716073116055486
ACH-000132,0.16028817343830806
ACH-000133,0.183384794631929
ACH-000137,0.13269737769595422
ACH-000138,0.1227140658412696
ACH-000142,0.1589939265985999
ACH-000143,-0.10388017128813208
ACH-000146,0.11450594988666772
ACH-000148,0.21272011660092754
ACH-000150,-0.06294606112708158
ACH-000152,0.08894962016393787
ACH-000153,0.21254360806976014
ACH-000159,0.18414995489566466
ACH-000160,0.2370953084579493
ACH-000163,0.1844704735377081
ACH-000167,-0.184318725469243
ACH-000168,0.2296120539641569
ACH-000169,0.262736435922364
ACH-000178,0.07935562528574107
ACH-000183,0.15329306718812527
ACH-000188,0.20305275322690508
ACH-000189,0.20785287708665925
ACH-000190,0.1759590959403856
ACH-000198,0.3383643883988717
ACH-000203,0.7356138298750469
ACH-000204,0.20343079567640546
ACH-000206,0.34649394967960306
ACH-000207,0.08582819730705538
ACH-000208,-0.3872877604380444
ACH-000210,0.08984561928111302
ACH-000211,0.19851690508080225
ACH-000215,0.1920276619898477
ACH-000221,0.2979071561831129
ACH-000222,-0.02772024280172984
ACH-000223,0.10663808000975536
ACH-000226,0.17438556879668365
ACH-000227,0.1574902663487985
ACH-000228,0.2778318228674198
ACH-000231,0.30208501331356913
ACH-000232,0.16908450389932478
ACH-000233,0.1371751911031145
ACH-000234,0.05391413997756958
ACH-000235,0.1555498624094219
ACH-000237,0.20465483449836616
ACH-000238,0.2649857187995499
ACH-000242,-0.040585833797732764
ACH-000243,0.2159947777551333
ACH-000244,0.0920082811517576
ACH-000246,0.0721954001604241
ACH-000248,0.2161611227108723
ACH-000250,0.10718927192320872
ACH-000251,0.4068566041455189
ACH-000252,0.213989337414667
ACH-000253,0.1633138945909146
ACH-000255,0.14771616362173154
ACH-000256,0.22278281195815106
ACH-000257,-0.03815969914839869
ACH-000258,0.26666514369369354
ACH-000259,0.19464427276821536
ACH-000260,0.1604055999545032
ACH-000261,0.2577907841427829
ACH-000262,0.12351525217299368
ACH-000263,0.08106336509926072
ACH-000264,0.19742583120678567
ACH-000265,0.17749858247164416
ACH-000266,0.17468960870358133
ACH-000272,0.19478908921176574
ACH-000274,0.16460158907301353
ACH-000277,0.04238501553519288
ACH-000278,0.22130519177324
ACH-000279,0.14120332698723176
ACH-000280,0.2618769634756612
ACH-000281,0.2366214831424399
ACH-000288,0.15020550460957444
ACH-000291,0.14530755834526185
ACH-000293,0.16461726346038494
ACH-000294,0.15515315812676844
ACH-000295,0.32084694112420753
ACH-000296,0.07439403895908207
ACH-000302,0.2288750978741502
ACH-000304,0.12953340832853427
ACH-000307,0.10516578866454827
ACH-000308,0.18838224058207012
ACH-000310,0.10287543700063967
ACH-000311,0.018601447016273618
ACH-000312,0.0435431990218747
ACH-000315,0.32028139446473064
ACH-000316,0.07840067652745494
ACH-000317,0.1842486557090208
ACH-000318,0.28292071170209354
ACH-000319,0.2266874428592993
ACH-000320,0.17532954121138733
ACH-000322,-0.002987489952178137
ACH-000323,0.1405893763968561
ACH-000324,0.2006423916076276
ACH-000329,0.06748308812861868
ACH-000330,0.2168669969192636
ACH-000331,0.15599292908774776
ACH-000332,0.18810710250259946
ACH-000334,0.28169968210350554
ACH-000335,0.1779114289334305
ACH-000336,0.24960796235551336
ACH-000337,0.1178343987916768
ACH-000338,0.053204170578834316
ACH-000339,0.16206565891709096
ACH-000341,-0.036953011210958536
ACH-000348,0.234699205769854
ACH-000350,0.14213665003549214
ACH-000352,0.14330263048248967
ACH-000356,0.3402954985868861
ACH-000361,0.16975711179141728
ACH-000362,0.2677586991706258
ACH-000363,0.2525160807146209
ACH-000364,0.18673488111652625
ACH-000365,0.15704571470842862
ACH-000366,0.233445952385026
ACH-000368,0.050846612899779764
ACH-000374,0.2624355965725643
ACH-000375,-0.15262738870614426
ACH-000376,0.12807279252188986
ACH-000381,0.12148760892495886
ACH-000383,0.10645474432004756
ACH-000387,0.20533987208856905
ACH-000389,0.31160729625611017
ACH-000390,0.17299353983050872
ACH-000393,0.20277985766862835
ACH-000395,0.037668083508383216
ACH-000396,0.5794211766627022
ACH-000397,0.004888435895565655
ACH-000401,0.13941922128661968
ACH-000402,0.010593059140700266
ACH-000403,0.15285382232006506
ACH-000404,0.07747908688800277
ACH-000406,0.20500575542854108
ACH-000407,0.16063074995374632
ACH-000408,0.22451018331817474
ACH-000410,0.18729098069308134
ACH-000411,0.19685868345333926
ACH-000414,0.19540858644257725
ACH-000415,0.17065655834864185
ACH-000416,0.07683887395122467
ACH-000420,0.18267733841726103
ACH-000421,0.22095324881896372
ACH-000424,0.2802231846584757
ACH-000425,0.26247560357326344
ACH-000426,0.2302732576829653
ACH-000427,0.17508689391395993
ACH-000433,0.1001210511110127
ACH-000435,-0.009890813393504555
ACH-000436,0.2278549691457717
ACH-000444,0.18376121437564372
ACH-000445,0.09073787941610208
ACH-000448,0.12350972568730433
ACH-000450,0.0814177835267691
ACH-000452,0.21789050125364426
ACH-000454,0.2915639581989581
ACH-000458,0.22288131762223248
ACH-000459,0.025222429207021214
ACH-000460,0.2388236051395659
ACH-000461,0.16998326318227544
ACH-000463,0.1815330085251608
ACH-000464,0.07178976877089692
ACH-000466,0.18462780505867935
ACH-000467,0.03289286508496117
ACH-000468,0.19232630221980385
ACH-000469,0.12450499094303474
ACH-000470,0.03938298632055836
ACH-000471,0.14480715883954134
ACH-000472,0.17604010134960665
ACH-000473,0.20604317294979413
ACH-000475,0.2515489215334857
ACH-000476,0.2606860545434549
ACH-000477,0.0721317965927584
ACH-000479,-0.005782841714802209
ACH-000480,0.17081476829296327
ACH-000481,0.18954668038864547
ACH-000483,-0.010128575654228127
ACH-000484,0.1714440256313817
ACH-000485,0.2201190922583679
ACH-000486,0.19254769604369504
ACH-000487,0.2501917970627208
ACH-000488,0.15392105836368175
ACH-000490,0.05777839186245205
ACH-000491,0.2059036577995268
ACH-000495,0.1342110038791024
ACH-000496,0.06670309190069032
ACH-000499,0.2125922152263288
ACH-000500,0.1298649481816729
ACH-000502,0.059131097900884715
ACH-000503,0.17731509155076242
ACH-000505,0.20320351240535897
ACH-000507,-0.051764698855340366
ACH-000510,0.2273886653453444
ACH-000511,0.18691236057038813
ACH-000512,0.2434159577403305
ACH-000516,0.1680277856390653
ACH-000517,0.15497335386249642
ACH-000518,0.05190918635935083
ACH-000520,0.07633687015222558
ACH-000521,-0.023361753028138213
ACH-000522,0.17774795346685213
ACH-000524,0.07015444238961943
ACH-000527,0.2537637240529812
ACH-000528,0.06450404626307896
ACH-000537,0.30863213599237105
ACH-000541,0.3768161870438254
ACH-000542,0.2325799343267243
ACH-000544,0.1277553491337275
ACH-000545,0.21318461171630124
ACH-000547,0.17304502233787014
ACH-000548,0.0845010499455426
ACH-000549,0.13314687409025847
ACH-000550,0.02095299914377936
ACH-000552,0.15111470354487727
ACH-000556,0.17472586334948784
ACH-000557,0.214105429675346
ACH-000569,0.061173022189405624
ACH-000570,0.17499308514354345
ACH-000571,0.23760706865555856
ACH-000573,0.19225789216219702
ACH-000576,0.3440998859760082
ACH-000579,0.08126961566664291
ACH-000580,-6.30303734005161e-05
ACH-000584,0.21362684184784655
ACH-000585,0.18076218306204933
ACH-000588,0.14736841679312085
ACH-000589,0.12613919773099755
ACH-000591,0.13223825654984825
ACH-000593,0.08092151725924625
ACH-000600,0.1552210095114165
ACH-000601,0.09617130263702646
ACH-000605,0.0362276561309135
ACH-000606,0.04070620202112355
ACH-000608,0.13612796349547662
ACH-000614,0.2761639904163297
ACH-000616,0.192597431786916
ACH-000618,0.15939031920015445
ACH-000619,0.13862925565100784
ACH-000620,0.12792052311157565
ACH-000621,0.21725296223943946
ACH-000622,0.031267497576912856
ACH-000623,0.26439078119800946
ACH-000624,0.09889546291304377
ACH-000627,0.15111702854826234
ACH-000630,0.2361474921883879
ACH-000631,0.3041555461372766
ACH-000632,0.12450068082164133
ACH-000633,0.21534496996723168
