,CTNNA3 (29119)
ACH-000832,-0.01533412911214285
ACH-000833,0.06817661469293307
ACH-000834,0.028450073958252508
ACH-000835,-0.08118229684143291
ACH-000836,-0.11567242496040145
ACH-000837,-0.12976264186359884
ACH-000838,-0.09040825133911992
ACH-000839,-0.2276602851847128
ACH-000840,0.1142619494885347
ACH-000841,0.17055158940937065
ACH-000843,-0.10187815215470686
ACH-000846,-0.1107463048189428
ACH-000847,-0.17633904219151209
ACH-000848,0.10334590308908856
ACH-000849,-0.06486067924230532
ACH-000851,-0.02084508809992671
ACH-000855,-0.019129489403508528
ACH-000856,-0.04872902819383439
ACH-000858,-0.1005398915849737
ACH-000859,-0.11916243523390364
ACH-000861,-0.17491857697649302
ACH-000862,-0.1402815690068038
ACH-000865,-0.20288567203423707
ACH-000866,-0.046831323422557934
ACH-000867,-0.050586432521116685
ACH-000869,-0.07141063864700099
ACH-000872,-0.12026199545159814
ACH-000873,-0.054072594210648035
ACH-000876,-0.14874231193317694
ACH-000878,-0.16527410180769428
ACH-000880,0.0955137678305422
ACH-000881,-0.07510567909971365
ACH-000882,-0.055485825608293564
ACH-000884,-0.10931556357508422
ACH-000885,-0.009982128325152006
ACH-000887,-0.060602907786713414
ACH-000889,-0.18161952372144452
ACH-000896,-0.052843908365650366
ACH-000898,-0.13984961989751024
ACH-000900,-0.1558854305479434
ACH-000901,-0.0394803823866299
ACH-000905,-0.12718620553337362
ACH-000906,-0.009494881146296544
ACH-000907,0.02552031312110146
ACH-000910,-0.033562061068819975
ACH-000911,-0.17646187545702835
ACH-000912,0.015552361576540462
ACH-000913,-0.029238159564883112
ACH-000915,-0.01217982958998238
ACH-000916,-0.38156300252676745
ACH-000917,0.07057571040878519
ACH-000920,0.15031138448100342
ACH-000921,-0.02209237707839152
ACH-000924,-0.14197098516191947
ACH-000926,-0.03651230539423199
ACH-000928,-0.08254345461703055
ACH-000929,0.04604006280050433
ACH-000932,-0.05551531573160837
ACH-000935,-0.03109087145419227
ACH-000936,-0.1125753263412177
ACH-000937,-0.051219981682552256
ACH-000938,-0.03818843116115184
ACH-000939,-0.10093506452142223
ACH-000941,-0.1372918823202232
ACH-000943,-0.07707633665782153
ACH-000946,-0.08588732729206199
ACH-000947,-0.04298413152562573
ACH-000948,-0.19724649580333828
ACH-000950,-0.17952749486700986
ACH-000953,-0.017654602662746214
ACH-000954,0.13648219803272174
ACH-000957,0.015852560006801828
ACH-000958,-0.12354935174205064
ACH-000960,-0.06061306589348257
ACH-000963,-0.2431781898560491
ACH-000968,-0.17560376800309455
ACH-000969,-0.05131160643074638
ACH-000972,-0.3147728039766217
ACH-000973,-0.08615837554128042
ACH-000974,-0.15096801255553555
ACH-000978,-0.1628879781347054
ACH-000984,-0.09172529470652306
ACH-000986,-0.08701710587483091
ACH-000988,-0.1264718438848425
ACH-000993,0.0013907368513996642
ACH-000994,-0.19927048644120102
ACH-000996,0.0025103267175410546
ACH-001001,-0.01592067302715671
ACH-001020,0.09500025449650312
ACH-001028,-0.13747800411466152
ACH-001031,-0.2550934005566758
ACH-001038,-0.07484496827076492
ACH-001048,-0.1462701950071083
ACH-001050,-0.001143450399694678
ACH-001053,-0.06994476789583796
ACH-001054,-0.002371872593028263
ACH-001061,-0.14159929055946607
ACH-001067,-0.002679230588290496
ACH-001075,-0.050863269989623774
ACH-001096,0.02064371541990049
ACH-001111,-0.3147568821891978
ACH-001119,-0.2057065333633313
ACH-001128,-0.18546963957626786
ACH-001134,-0.002338850368076635
ACH-001151,-0.12223284443546648
ACH-001163,-0.0699552270621048
ACH-001164,-0.14955622362426008
ACH-001183,-0.1587502389304601
ACH-001192,-0.08683866330515924
ACH-001193,0.19583861933995064
ACH-001196,-0.16310463831354746
ACH-001197,-0.08773708566046783
ACH-001205,-0.07428861418891347
ACH-001211,-0.029935551080459182
ACH-001212,0.13985736968060913
ACH-001228,0.017017327719753284
ACH-001232,-0.20942388910724946
ACH-001239,0.06767091608219028
ACH-001270,-0.1104518894893765
ACH-001274,-0.1295466058400116
ACH-001275,0.14576026034513512
ACH-001277,-0.12992216072734106
ACH-001278,-0.2138637035613584
ACH-001280,-0.1989816448344242
ACH-001283,-0.10013281241989072
ACH-001289,0.016785810478386606
ACH-001300,-0.1195132900539298
ACH-001301,0.0701584512605735
ACH-001302,-0.023746784629436937
ACH-001306,0.15877687211938354
ACH-001318,-0.02648002559205189
ACH-001322,-0.1883199040428944
ACH-001328,-0.08984132483673543
ACH-001332,-0.025593209263929842
ACH-001336,-0.15313632524347662
ACH-001346,-0.032867800425138385
ACH-001353,-0.026629803860372843
ACH-001354,-0.14181770446241845
ACH-001367,0.023040189111168837
ACH-001368,0.037387168642869985
ACH-001374,0.1250146552821415
ACH-001377,-0.14757195885753555
ACH-001380,-0.06637291288211282
ACH-001391,-0.22331126620230665
ACH-001408,-0.23757972544708986
ACH-001430,-0.0602433605725854
ACH-001431,-0.04618284187138349
ACH-001450,-0.13777623744049242
ACH-001496,-0.14642828309018602
ACH-001500,-0.021985102138722592
ACH-001523,-0.09538518679041448
ACH-001532,-0.10357569495292296
ACH-001550,-0.15054208593169027
ACH-001552,0.006834226075077903
ACH-001554,-0.14727710983833114
ACH-001654,-0.0605068513333647
ACH-001735,-0.10583111956247347
ACH-001736,0.021947398757427617
ACH-001737,0.2351248173930137
ACH-001740,-0.06853639544716987
ACH-001745,0.005913876099287123
ACH-001765,-0.09213606168573964
