,ZMYM6 (9204)
ACH-000004,-0.231683369203922
ACH-000005,-0.03183026132569379
ACH-000007,0.04245111387318678
ACH-000009,-0.04209535521908636
ACH-000011,-0.15473050714901068
ACH-000012,-0.1143825124899055
ACH-000013,-0.04262911151939745
ACH-000014,-0.1901824910670192
ACH-000015,0.060537198060598464
ACH-000017,0.08869160518070904
ACH-000018,-0.0976963002380403
ACH-000019,0.04556044374392729
ACH-000021,-0.03127607874387435
ACH-000022,-0.050525770735512
ACH-000025,-0.01546930164906467
ACH-000028,-0.041507582614502415
ACH-000030,0.01398709822405929
ACH-000035,-0.102642863462136
ACH-000036,0.09918059452620863
ACH-000037,0.03665048406344857
ACH-000039,-0.08530488759095788
ACH-000040,-0.20429405014868707
ACH-000041,-0.05293734133843104
ACH-000042,0.007950660987707029
ACH-000045,0.09861356716372248
ACH-000047,-0.09257598238858937
ACH-000052,0.04566924625501475
ACH-000053,-0.05661973014254312
ACH-000054,0.03944797041946398
ACH-000055,0.03198426992167595
ACH-000060,-0.0798905277083755
ACH-000067,-0.0517104408142523
ACH-000070,0.08663591786611778
ACH-000075,-0.04692006216156138
ACH-000078,-0.0651703575212229
ACH-000082,-0.06431774227841021
ACH-000085,-0.09856922793160333
ACH-000086,0.009498974631762972
ACH-000087,-0.14868721711675434
ACH-000092,-0.05675838424824935
ACH-000095,0.046686568958045724
ACH-000097,-0.052030555966262035
ACH-000098,-0.0608950758001956
ACH-000099,0.003988703067457347
ACH-000108,-0.04826222571500817
ACH-000113,0.010274257403430695
ACH-000116,-0.02995062803575985
ACH-000118,-0.003254102564886392
ACH-000120,-0.07117450323257063
ACH-000123,-0.08974836084112907
ACH-000127,0.03466993403963381
ACH-000128,-0.22507478734588224
ACH-000132,-0.07901624766454361
ACH-000133,-0.1948133638747468
ACH-000137,-0.04790049949500228
ACH-000138,-0.059380030407801675
ACH-000142,-0.0928910531235456
ACH-000143,0.04450450372674042
ACH-000146,0.013508618625195484
ACH-000148,0.0009245110155398
ACH-000150,-0.034879231446924716
ACH-000152,-0.049361707899180325
ACH-000153,-0.019489043787337585
ACH-000159,0.012280105408233512
ACH-000160,-0.034144210229757735
ACH-000163,0.04210820927911812
ACH-000167,-0.2831133212857991
ACH-000168,-0.052286332874785915
ACH-000169,-0.08897387055056571
ACH-000178,0.05249682675027
ACH-000183,-0.1485447030777446
ACH-000188,-0.06270983320828606
ACH-000189,-0.18938391734213464
ACH-000190,-0.09101073587288444
ACH-000198,-0.034550376095258954
ACH-000203,0.24725334347151495
ACH-000204,0.09150393984977263
ACH-000206,-0.0007589383270411874
ACH-000207,0.044165109531040116
ACH-000208,-0.19567653189782214
ACH-000210,0.05099650708213898
ACH-000211,0.04459553152830222
ACH-000215,-0.08516203998985722
ACH-000221,-0.07912442584853924
ACH-000222,-0.09865182679891438
ACH-000223,-0.05924768220235421
ACH-000226,-0.0573928838715935
ACH-000227,-0.024277982361190085
ACH-000228,0.0057470680338139925
ACH-000231,-0.032441525463291376
ACH-000232,-0.030766355451169486
ACH-000233,0.05501095211100621
ACH-000234,-0.10838845105144608
ACH-000235,-0.033605908294357965
ACH-000237,-0.07449155890202144
ACH-000238,0.012314566056183049
ACH-000242,-0.194970985856816
ACH-000243,-0.04052541785640406
ACH-000244,-0.030512007055041607
ACH-000246,0.029040467328318987
ACH-000248,0.017547786389999424
ACH-000250,-0.0032791552275070702
ACH-000251,0.3497924126967912
ACH-000252,-0.08229424459107994
ACH-000253,-0.01998835269684782
ACH-000255,0.0701271269376506
ACH-000256,-0.14180153330176054
ACH-000257,-0.12491103357851364
ACH-000258,0.0908654917605724
ACH-000259,0.007571003009095713
ACH-000260,0.10138523188479172
ACH-000261,-0.04384842394024828
ACH-000262,-0.13719556951054265
ACH-000263,-0.16517169052463745
ACH-000264,0.025354712543524567
ACH-000265,-0.20511755154024106
ACH-000266,-0.022219410379381757
ACH-000272,0.032074409830558585
ACH-000274,-0.0240328697934748
ACH-000277,-0.007735310065882308
ACH-000278,-0.04967360489818458
ACH-000279,-0.0008970108752760864
ACH-000280,-0.013246142183340527
ACH-000281,0.11148882345395128
ACH-000288,-0.06744721468264273
ACH-000291,-0.04725794367620534
ACH-000293,-0.11913753790546268
ACH-000294,0.2046508035888591
ACH-000295,0.08854274886482065
ACH-000296,-0.008251227800785731
ACH-000302,-0.06765572603116307
ACH-000304,-0.04327477222276286
ACH-000307,-0.027862193875857987
ACH-000308,-0.12022735681138758
ACH-000310,0.05762091711971279
ACH-000311,-0.3515185771761234
ACH-000312,-0.04838004524448528
ACH-000315,-0.08045784956064901
ACH-000316,-0.05967163285467526
ACH-000317,-0.01192213334410185
ACH-000318,-0.05010746377390009
ACH-000319,0.003009685075107253
ACH-000320,0.058008299227283636
ACH-000322,0.0062599794182872075
ACH-000323,-0.0008329009131079362
ACH-000324,0.058070733923555475
ACH-000329,0.03092431900011051
ACH-000330,-0.003199197497345275
ACH-000331,-0.01503397054829217
ACH-000332,-0.02425017648356415
ACH-000334,-0.11349033899842495
ACH-000335,0.1858119683585435
ACH-000336,-0.09071357225201174
ACH-000337,-0.009759598166639056
ACH-000338,-0.24402865063732684
ACH-000339,0.01917243692096747
ACH-000341,-0.11674753520708525
ACH-000348,-0.03724087430251128
ACH-000350,0.038783074641240825
ACH-000352,-0.07710149492118427
ACH-000356,-0.2139691281401546
ACH-000361,-0.0762116934270342
ACH-000362,0.09584314993917444
ACH-000363,0.1449830080036832
ACH-000364,-0.1792127308921303
ACH-000365,-0.06169266222303432
ACH-000366,-0.015701748354233
ACH-000368,-0.24430857311354304
ACH-000374,0.002379913359992809
ACH-000375,0.07908819727934191
ACH-000376,-0.12855987951533265
ACH-000381,0.0319672808935631
ACH-000383,-0.09249726200978184
ACH-000387,-0.007125204817103866
ACH-000389,-0.1602562519388447
ACH-000390,-0.007138064831534866
ACH-000393,-0.12347772650592068
ACH-000395,0.03146782357640107
ACH-000396,0.02397014328418828
ACH-000397,-0.0062243005605865705
ACH-000401,-0.023064318563551
ACH-000402,-0.013264181246266434
ACH-000403,0.019909437371644682
ACH-000404,-0.21985779894517807
ACH-000406,-0.016836391464604538
ACH-000407,-0.12123145673026448
ACH-000408,-0.16319237454808114
ACH-000410,0.007454188408861192
ACH-000411,-0.05027411256122976
