,ALPPL2 (251)
ACH-000004,0.06578162836138908
ACH-000005,-0.15924975203247935
ACH-000007,0.03947436819198498
ACH-000009,0.015932547350216462
ACH-000011,-0.12400431523740198
ACH-000012,-0.0017682910259601333
ACH-000013,0.018962684254242808
ACH-000014,-0.25204913454112393
ACH-000015,-0.02196222144421184
ACH-000017,-0.06919164062580588
ACH-000018,0.04069509184074966
ACH-000019,-0.2776788498764011
ACH-000021,-0.026553050730298487
ACH-000022,-0.12302478820079205
ACH-000025,0.11695521236607315
ACH-000028,-0.02740483447965932
ACH-000030,-0.09053483651455344
ACH-000035,0.08840481864526371
ACH-000036,-0.12392263906400733
ACH-000037,-0.2822610929301428
ACH-000039,-0.014445125001798141
ACH-000040,0.1938786989843727
ACH-000041,0.004381855953528047
ACH-000042,0.047907784770740564
ACH-000045,0.05123076717223727
ACH-000047,-0.03795913234640829
ACH-000052,-0.1707481319449856
ACH-000053,0.04082215951498685
ACH-000054,-0.12451852687600072
ACH-000055,-0.20072286943641326
ACH-000060,0.033266998330600435
ACH-000067,0.055747248071326194
ACH-000070,0.3069923278708649
ACH-000075,-0.11921008547711427
ACH-000078,-0.045595226032983056
ACH-000082,-0.009450651637668162
ACH-000085,0.039055465870448086
ACH-000086,-0.041653480810104566
ACH-000087,0.01054017115641342
ACH-000092,-0.11271219485940236
ACH-000095,-0.1164128822765004
ACH-000097,-0.11755711877128965
ACH-000098,-0.12666451107966653
ACH-000099,-0.09153328396373543
ACH-000108,0.038099819908918926
ACH-000113,-0.0772670393612592
ACH-000116,-0.12216394881002468
ACH-000118,-0.02047286679628997
ACH-000120,-0.01573128829828117
ACH-000123,-0.06951692076389403
ACH-000127,-0.03034183954036667
ACH-000128,-0.067073657951315
ACH-000132,0.09796977568609992
ACH-000133,-0.07586247308083223
ACH-000137,0.07888734031765833
ACH-000138,-0.1167048028607794
ACH-000142,-0.10019256649589736
ACH-000143,0.17592072678251922
ACH-000146,0.02601492362416078
ACH-000148,-0.008525661962151643
ACH-000150,-0.07929027293501874
ACH-000152,-0.0003932537118334687
ACH-000153,-0.21120026620330207
ACH-000159,-0.17801120584850114
ACH-000160,-0.013962837575911291
ACH-000163,-0.1396137466430361
ACH-000167,-0.3202202093324954
ACH-000168,-0.013170568526191702
ACH-000169,-0.1627848139753705
ACH-000178,-0.10498288217279632
ACH-000183,0.06328078321620298
ACH-000188,-0.04493252469806594
ACH-000189,-0.1861036545824928
ACH-000190,-0.0064121763223723635
ACH-000198,0.013379124815379437
ACH-000203,0.34543242575171035
ACH-000204,-0.049051569322793885
ACH-000206,-0.1865453570983604
ACH-000207,-0.028502145151996738
ACH-000208,-0.12263334175261313
ACH-000210,-0.08382708749304026
ACH-000211,-0.034375826477218464
ACH-000215,-0.05268872863124749
ACH-000221,-0.21740776894311065
ACH-000222,-0.13706727020120482
ACH-000223,0.039634087742403436
ACH-000226,0.012057625004062844
ACH-000227,0.020635867636511717
ACH-000228,-0.13244307039521522
ACH-000231,0.08712115564079005
ACH-000232,-0.0996658992711798
ACH-000233,-0.06755829272790058
ACH-000234,-0.1720528169763965
ACH-000235,0.044314571743622695
ACH-000237,-0.1236111444448608
ACH-000238,0.006464677891836002
ACH-000242,-0.06321049665298162
ACH-000243,0.0624095310179207
ACH-000244,-0.0015259806272934476
ACH-000246,-0.03214179364122426
ACH-000248,-0.03799541277375207
ACH-000250,0.046275758145918514
ACH-000251,0.01820987153377245
ACH-000252,0.20713946208283535
ACH-000253,0.04849896503588095
ACH-000255,-0.16114696138555626
ACH-000256,-0.13413224481554667
ACH-000257,-0.016742503668599838
ACH-000258,-0.1317172937893172
ACH-000259,0.009375917772899384
ACH-000260,-0.13878241923525958
ACH-000261,0.010557703669200415
ACH-000262,-0.003795830429674234
ACH-000263,0.12656623106254092
ACH-000264,-0.08467009007615804
ACH-000265,-0.10177019374596068
ACH-000266,-0.06007671306314809
ACH-000272,-0.07644628420663085
ACH-000274,-0.030894755744886832
ACH-000277,-0.06205672520456365
ACH-000278,-0.07164028502512977
ACH-000279,-0.017116833356921442
ACH-000280,-0.10643294505801787
ACH-000281,0.07210094641907698
ACH-000288,-0.037414660847975706
ACH-000291,-0.1906855595654851
ACH-000293,-0.01794251666701997
ACH-000294,-0.015496826533372518
ACH-000295,-0.015385612846544027
ACH-000296,0.1550421935609843
ACH-000302,0.005561014830774956
ACH-000304,0.1162590909473256
ACH-000307,0.0067814676256889896
ACH-000308,-0.08770106485975755
ACH-000310,-0.05421345092977064
ACH-000311,-0.022234344394668808
ACH-000312,-0.012205890286475495
ACH-000315,-0.2418018854694199
ACH-000316,-0.0305334989952328
ACH-000317,0.01350448787409521
ACH-000318,-0.1159482610920359
ACH-000319,0.11839999980260713
ACH-000320,0.1614746896770741
ACH-000322,0.11405544921175376
ACH-000323,0.07151413128098792
ACH-000324,-0.10945758623253693
ACH-000329,-0.1340400982931253
ACH-000330,-0.18128063909085088
ACH-000331,-0.07601640114825882
ACH-000332,-0.09783863221411432
ACH-000334,0.02026361507265231
ACH-000335,0.02564554969874369
ACH-000336,0.05729019050667164
ACH-000337,0.08851284738867626
ACH-000338,-0.21463294617838888
ACH-000339,-0.08689463108477978
ACH-000341,-0.0677411368496471
ACH-000348,0.12045230875805525
ACH-000350,-0.10395337240676136
ACH-000352,-0.0959858156889832
ACH-000356,0.1235694741034676
ACH-000361,-0.2429860493155957
ACH-000362,-0.03950253914359133
ACH-000363,-0.04127236363005149
ACH-000364,0.16512742186830628
ACH-000365,0.05568903828649948
ACH-000366,-0.10796542872993477
ACH-000368,-0.10539482144062336
ACH-000374,-0.03058950342845035
ACH-000375,-0.009882111364194144
ACH-000376,-0.07869626572500832
ACH-000381,-0.16836073531206325
ACH-000383,-0.1359734018374212
ACH-000387,-0.04579029320957982
ACH-000389,-0.04847153362409889
ACH-000390,-0.006903242803413391
ACH-000393,-0.14959018489443662
ACH-000395,-0.008502219676514091
ACH-000396,0.09926612098744787
ACH-000397,-0.06685567337115796
ACH-000401,0.09344982084629284
ACH-000402,-0.14953410978850248
ACH-000403,-0.055606586564275716
ACH-000404,-0.23733496390649356
ACH-000406,-0.013110966709640796
ACH-000407,0.07272066816616013
ACH-000408,0.10726542703169173
ACH-000410,-0.18077716360276436
ACH-000411,-0.0287998157974447
ACH-000414,-0.1508962115559747
ACH-000415,0.00883689982231575
ACH-000416,-0.06268441748797321
ACH-000420,0.04389341319930273
ACH-000421,-0.0935008654937294
ACH-000424,-0.1280365760159462
ACH-000425,-0.04930763788172825
ACH-000426,0.05201177400609041
ACH-000427,-0.09566290887052764
ACH-000433,-0.14375302744306065
ACH-000435,0.2245997927179262
ACH-000436,-0.03878127662156415
ACH-000444,-0.17062132069379152
ACH-000445,-0.10876214784962024
ACH-000448,0.01013315239401421
ACH-000450,0.14702443601714008
ACH-000452,0.015017527982260269
ACH-000454,0.07028662678809618
ACH-000458,-0.10080872962891553
ACH-000459,0.05971011546941402
ACH-000460,-0.09870132210567503
ACH-000461,0.1638586635349653
ACH-000463,-0.06693137677975045
ACH-000464,0.0994629041307986
ACH-000466,-0.016895459265936292
ACH-000467,-0.07518726866041607
ACH-000468,-0.09155409833293224
ACH-000469,0.03391895378514352
ACH-000470,-0.11514555675957025
ACH-000471,-0.0364597172856979
ACH-000472,-0.05066761313991308
ACH-000473,-0.02740616546800188
ACH-000475,-0.07961488872224587
ACH-000476,-0.15022952801041947
ACH-000477,-0.03801546091314978
ACH-000479,-0.03239932783806982
ACH-000480,0.06432599050155711
ACH-000481,-0.11622772003123108
ACH-000483,0.10075654635821088
ACH-000484,-0.2851458940481019
ACH-000485,0.18065349028594285
ACH-000486,0.026942478345304367
ACH-000487,-0.003741970290921857
ACH-000488,-0.0187957903460362
ACH-000490,-0.03587856957672137
ACH-000491,0.13936849989647654
ACH-000495,-0.12177696070814364
ACH-000496,0.029948115838435294
ACH-000499,-0.06447828266869671
ACH-000500,-0.29064147884579794
ACH-000502,-0.030386383608222232
ACH-000503,-0.02273439519819712
ACH-000505,0.07452259172235078
ACH-000507,-0.18483871728358095
ACH-000510,-0.10799031634571277
ACH-000511,-0.14374712336815687
ACH-000512,0.051011254395333744
ACH-000516,-0.08188209218434335
ACH-000517,-0.064554413728561
ACH-000518,-0.05057093215150624
ACH-000520,-0.03097202200276516
ACH-000521,0.007900037847867936
ACH-000522,-0.04607118581385402
ACH-000524,-0.07120052827791076
ACH-000527,-0.11981365915822975
ACH-000528,0.007628166299786613
ACH-000537,0.04607552978529977
ACH-000541,0.02035372883071668
ACH-000542,0.09350803400504323
ACH-000544,-0.09284863859999304
ACH-000545,-0.06991281038162321
ACH-000547,-0.2136400658889004
ACH-000548,0.07707861594076168
ACH-000549,0.03084107703286847
ACH-000550,-0.10106960263602884
ACH-000552,-0.09637182380805626
ACH-000556,0.0232004178326886
ACH-000557,-0.0029658913431742967
ACH-000569,-0.2229529674466963
ACH-000570,-0.014506227352568998
ACH-000571,0.07717370221195495
ACH-000573,-0.08486725006843249
ACH-000576,0.06521158379892535
ACH-000579,0.07961366632925204
ACH-000580,-0.21190394900281254
ACH-000584,-0.02703517890487888
ACH-000585,-0.04012836110850911
ACH-000588,-0.04523146099964054
ACH-000589,-0.07762350362209842
ACH-000591,-0.060376809229267164
ACH-000593,-0.03741809530650361
ACH-000600,-0.11817210978753513
ACH-000601,-0.07323390545380859
ACH-000605,0.010548945721869554
ACH-000606,0.005963011468953786
ACH-000608,-0.005973314909662061
ACH-000614,0.0024461522330660465
ACH-000616,-0.0005776058067188396
ACH-000618,-0.09356412333377044
ACH-000619,0.14372015379710465
ACH-000620,0.05713927255990265
ACH-000621,0.0959838690142338
ACH-000622,-0.0658025960964074
ACH-000623,-0.07158795697155615
ACH-000624,-0.1513230722869358
ACH-000627,-0.11764673518664324
ACH-000630,-0.025190366297973
ACH-000631,0.022129619568693082
ACH-000632,0.008626716689126374
ACH-000633,-0.06883488253558269
ACH-000637,-0.03660409128192909
ACH-000638,0.03982167529097623
ACH-000646,-0.08061684599805953
ACH-000647,-0.04599125150158625
ACH-000648,-0.24115855625788105
ACH-000649,0.03011999733646872
ACH-000651,-0.09876355031643212
ACH-000652,-0.12748211465768922
ACH-000653,-0.029613834888183695
ACH-000657,-0.016875700018120058
ACH-000658,-0.05611647658433362
ACH-000661,-0.11557613747956935
ACH-000662,-0.03836040134912898
ACH-000663,-0.2349800003471195
ACH-000665,0.0
ACH-000671,0.04459215041687679
ACH-000672,-0.19699261751172825
ACH-000673,-0.03755743750222006
ACH-000676,-0.06150335218009077
ACH-000677,-0.05180879437813569
ACH-000681,-0.06882110996487811
ACH-000683,-0.13924741226465553
ACH-000684,0.08558608239683713
ACH-000688,-0.048366200680974886
ACH-000693,-0.06671974107224031
ACH-000694,0.018890426825241717
ACH-000695,-0.07036642237406539
ACH-000696,-0.04423049169159896
ACH-000697,0.016801159386971
ACH-000699,-0.06303337041503114
ACH-000701,-0.03611976406370108
ACH-000706,0.07835223026113652
ACH-000711,-0.01757344270749003
ACH-000713,0.04273656375273808
ACH-000714,-0.19193438660418088
ACH-000718,0.04925656814515365
ACH-000720,-0.04653088135339134
ACH-000721,-0.0047930370140470725
ACH-000724,-0.008803178546966337
ACH-000725,-0.18754821453463552
ACH-000732,-0.3237763975082476
ACH-000734,0.04461531982125229
ACH-000735,0.06915486511340876
ACH-000736,-0.03749905496402378
ACH-000738,-0.026439359569370758
ACH-000746,0.007539558819395461
ACH-000747,0.08714165241791726
ACH-000748,0.07368705183246269
ACH-000753,-0.04808745414274259
ACH-000756,0.005488689045731996
ACH-000757,0.009713584787948407
ACH-000758,0.11697119514712133
ACH-000760,0.01905401453982552
ACH-000762,0.1772117906515079
ACH-000763,-0.048910809777343314
ACH-000764,-0.15165914691532048
ACH-000765,-0.0997588186519287
ACH-000766,-0.08400946279294158
ACH-000767,-0.02409295301823858
ACH-000768,0.033243845315509016
ACH-000769,0.01477883351883544
ACH-000770,-0.09459730709066776
ACH-000771,0.0925829944704023
ACH-000773,0.1344034478418423
ACH-000776,-0.11291087918824333
ACH-000777,-0.1066755495633933
ACH-000778,0.0011166645542344225
ACH-000781,-0.09805944618989036
ACH-000782,0.07665457960134713
ACH-000783,-0.10252398354677301
ACH-000784,-0.02673301246812915
ACH-000785,-0.07803260029569968
ACH-000787,-0.009708192263725695
ACH-000788,-0.033158695220720416
ACH-000791,0.1234819309472317
ACH-000792,0.060929008464919214
ACH-000794,0.016087651625968494
ACH-000796,-0.0951784292657734
ACH-000798,0.009838370836377062
ACH-000799,0.0
ACH-000800,-0.2608428041463301
ACH-000802,0.014125431114421915
ACH-000804,-0.012815179851757308
ACH-000805,-0.01481494229329938
ACH-000809,-0.008540041377107989
ACH-000810,-0.08876986265707236
ACH-000811,-0.06046804235179454
ACH-000817,-0.07880779430498644
ACH-000819,0.059168455253852184
ACH-000820,-0.06844451346102852
ACH-000821,0.06166489463371461
ACH-000822,0.05254290500655175
ACH-000823,-0.015733958896641847
ACH-000824,-0.1387048113743774
ACH-000827,-0.005896670000821661
ACH-000829,-0.04296126710698461
ACH-000831,0.08053298423431092
ACH-000832,-0.08584083943638186
ACH-000833,-0.13417579282856346
ACH-000834,-0.1620212861572091
ACH-000835,0.09679699712936664
ACH-000836,-0.07225342855323247
ACH-000837,-0.047064436127011576
ACH-000838,0.034925180771239434
ACH-000839,-0.20156777334008608
ACH-000840,0.03720382261333096
ACH-000841,-0.014081493887043668
ACH-000843,-0.0007647139235777586
ACH-000846,-0.020781741864333018
ACH-000847,0.007102768069317906
ACH-000848,-0.13340465001483262
ACH-000849,-0.006280681339346743
ACH-000851,-0.06900287482212883
ACH-000855,0.012605495179047115
ACH-000856,0.006658250671324571
ACH-000858,-0.018872076726875374
ACH-000859,-0.10039119734199213
ACH-000861,-0.026841267693585767
ACH-000862,-0.029471415537002818
ACH-000865,0.016662559384480042
ACH-000866,0.02155873196699708
ACH-000867,-0.05257547678475339
ACH-000869,0.01816823000046276
ACH-000872,-0.03524682826827498
ACH-000873,0.005777754866864487
ACH-000876,0.003071652154102059
ACH-000878,0.0282676926764974
ACH-000880,-0.11676592865906114
ACH-000881,-0.07023474226676565
ACH-000882,-0.07477128301081641
ACH-000884,0.006238847821290588
ACH-000885,0.0908268517758115
ACH-000887,0.03750352521300608
ACH-000889,-0.039594703961054994
ACH-000896,-0.030021414041003443
ACH-000898,-0.16291014235389442
ACH-000900,-0.09002819864351932
ACH-000901,-0.07217544845153351
ACH-000905,0.030125148383077213
ACH-000906,-0.07063170179905345
ACH-000907,-0.10184972162727647
ACH-000910,-0.2070040469429748
ACH-000911,-0.047226347434369785
ACH-000912,-0.10697799525245424
ACH-000913,-0.13178305214109215
