,SETX (23064)
ACH-000557,-0.15781424408892578
ACH-000569,-0.13497939156915242
ACH-000570,-0.2894951957585589
ACH-000571,-0.16806614814965587
ACH-000573,-0.3109105260973079
ACH-000576,-0.10662832283468114
ACH-000579,-0.211017389535922
ACH-000580,-0.35660509033157195
ACH-000584,-0.20947657761208796
ACH-000585,-0.21795238467799266
ACH-000588,-0.058804179107955774
ACH-000589,-0.261404505475345
ACH-000591,-0.3321165768892193
ACH-000593,-0.32833698097387043
ACH-000600,-0.2735373684960927
ACH-000601,-0.29047370666722705
ACH-000605,-0.2382954370846389
ACH-000606,-0.15606721003748744
ACH-000608,-0.2510874425780662
ACH-000614,-0.3069879134391828
ACH-000616,-0.29914299567831576
ACH-000618,-0.1498869765407369
ACH-000619,-0.472649872092872
ACH-000620,-0.2395335756946235
ACH-000621,-0.33247536788782456
ACH-000622,-0.2917249407677739
ACH-000623,-0.1966003848606332
ACH-000624,-0.19575870918889868
ACH-000627,-0.25505572669186377
ACH-000630,-0.29236333456844343
ACH-000631,-0.3753284400545272
ACH-000632,-0.20582111803337716
ACH-000633,-0.204461173441443
ACH-000637,-0.3402976290688961
ACH-000638,-0.1301791771707723
ACH-000646,-0.2895721804240028
ACH-000647,-0.19214866083909768
ACH-000648,-0.5348539782411083
ACH-000649,-0.2936738691118447
ACH-000651,-0.2400116806582065
ACH-000652,-0.24640999247140175
ACH-000653,-0.3361962508439228
ACH-000657,-0.4059577254262931
ACH-000658,-0.18762083018881026
ACH-000661,-0.2608786981794109
ACH-000662,-0.4465837598017857
ACH-000663,-0.4456460489331782
ACH-000665,-0.3283646873655071
ACH-000671,-0.07923372482381721
ACH-000672,-0.1969952636742349
ACH-000673,-0.1623069522757767
ACH-000676,-0.2890225971264411
ACH-000677,-0.16434312872436233
ACH-000681,-0.3008753511161236
ACH-000683,-0.2498460343425746
ACH-000684,-0.4455340548299384
ACH-000688,-0.22896026555788526
ACH-000693,-0.13038619133883014
ACH-000694,-0.2460442443085689
ACH-000695,-0.2633210153388608
ACH-000696,-0.4044797337655802
ACH-000697,-0.01722511794145534
ACH-000699,-0.2027141582813345
ACH-000701,-0.3390437375228578
ACH-000706,-0.20948964801928416
ACH-000711,-0.21977066132527612
ACH-000713,-0.39079642383178587
ACH-000714,-0.1697607792345016
ACH-000718,-0.3787273010399321
ACH-000720,-0.22179459555080835
ACH-000721,-0.3674094770244367
ACH-000724,-0.20306506299576124
ACH-000725,-0.17662068598218889
ACH-000732,-0.3715009322547602
ACH-000734,-0.29457433005395217
ACH-000735,-0.3639047637365231
ACH-000736,-0.28433053387779506
ACH-000738,-0.17747826817556392
ACH-000746,-0.07593990509788097
ACH-000747,-0.27909107344044043
ACH-000748,-0.1985758159803256
ACH-000753,-0.19195055625649676
ACH-000756,-0.28810833759734056
ACH-000757,-0.3601558702967766
ACH-000758,-0.2985799071035741
ACH-000760,-0.19318657642747653
ACH-000762,-0.11151320428846888
ACH-000763,-0.18980176330325085
ACH-000764,-0.5201040278303681
ACH-000765,-0.2565655450268851
ACH-000766,-0.2583438162408484
ACH-000767,-0.2750734837437889
ACH-000768,-0.3219507826290985
ACH-000769,-0.05624007913606725
ACH-000770,-0.15099205332119714
ACH-000771,-0.295067076917444
ACH-000773,-0.2165228785368244
ACH-000776,-0.23237556762290434
ACH-000777,-0.19485731442709855
ACH-000778,-0.2645601719411569
ACH-000781,-0.3424273045746002
ACH-000782,-0.14491970596469364
ACH-000783,-0.3263895177946253
ACH-000784,-0.25057202863584593
ACH-000785,-0.3138785098094452
ACH-000787,-0.25228110789919833
ACH-000788,-0.26421160610024075
ACH-000791,-0.3365071303749281
ACH-000792,-0.2364838162105321
ACH-000794,-0.22981706498867044
ACH-000796,-0.22372392548006773
ACH-000798,-0.01808433590847386
ACH-000799,-0.4819618168785594
ACH-000800,-0.1836835355824724
ACH-000802,-0.11874110150512948
ACH-000804,-0.19274172560943267
ACH-000805,-0.17965604537324495
ACH-000809,-0.29616801876583165
ACH-000810,-0.02856012586639645
ACH-000811,-0.20392524097450207
ACH-000817,0.02005163130126247
ACH-000819,-0.21633831716871946
ACH-000820,-0.3477247229671839
ACH-000821,0.018115803676345462
ACH-000822,-0.2456637342848864
ACH-000823,-0.2287654267978312
ACH-000824,-0.25737241744037903
ACH-000827,-0.21224791168887056
ACH-000829,-0.31822451771417104
ACH-000831,-0.2442401996391556
ACH-000832,-0.13116481535212066
ACH-000833,-0.13808606467518855
ACH-000834,-0.458061950758943
ACH-000835,-0.3059788125518857
ACH-000836,-0.21019732985104456
ACH-000837,-0.21445417260300173
ACH-000838,-0.2539302315146136
ACH-000839,-0.324742273889188
ACH-000840,-0.5029825263576887
ACH-000841,-0.07447981611227003
ACH-000843,-0.04870837873501068
ACH-000846,-0.41478613785715057
ACH-000847,-0.21063513685678303
ACH-000848,-0.2113730956809877
ACH-000849,-0.2036769101717724
ACH-000851,-0.1628135593662901
ACH-000855,-0.237802546813708
ACH-000856,-0.034684530515389764
ACH-000858,-0.21116094655267892
ACH-000859,-0.15271087971586084
ACH-000861,-0.33515973526460296
ACH-000862,-0.2582242804287404
ACH-000865,-0.1686879041035296
ACH-000866,-0.06273343715233037
ACH-000867,-0.151191495408901
ACH-000869,-0.09431546421944333
ACH-000872,-0.24358940370364804
ACH-000873,-0.3731799366867092
ACH-000876,-0.21307536094738114
ACH-000878,-0.14542375092126
ACH-000880,-0.2532697808154088
ACH-000881,-0.21963428951415068
ACH-000882,-0.11929233841423305
ACH-000884,-0.15534670634634246
ACH-000885,-0.2166405815438677
ACH-000887,-0.2944623037342341
ACH-000889,-0.12685076757159666
ACH-000896,-0.20663078635442755
ACH-000898,-0.18350723271705974
ACH-000900,-0.308738608512025
ACH-000901,-0.2484198957498881
ACH-000905,-0.1828880016344753
ACH-000906,-0.4253336325694666
ACH-000907,-0.2737456647160238
ACH-000910,-0.07886849247962124
ACH-000911,-0.2730664536957622
ACH-000912,-0.3101479993551657
ACH-000913,-0.3042614533932039
ACH-000915,-0.3572471168179131
ACH-000916,0.031516275010142585
ACH-000917,-0.1127755744699806
ACH-000920,-0.08911212949577263
ACH-000921,-0.2772999968942257
ACH-000924,-0.19767211479834199
ACH-000926,-0.22079175598742332
ACH-000928,-0.27453102880546565
ACH-000929,-0.3670640243718168
ACH-000932,-0.2259539290346933
ACH-000935,-0.18845867835372415
ACH-000936,-0.2433868960962084
ACH-000937,-0.2071066316196296
ACH-000938,-0.16780987838481967
ACH-000939,-0.18222721263658886
ACH-000941,-0.2708876926861682
ACH-000943,-0.18271585586574696
ACH-000946,-0.1935540870801999
ACH-000947,-0.3941502339380052
ACH-000948,-0.2017962169667619
ACH-000950,0.14419211100396195
ACH-000953,-0.1091048023345271
ACH-000954,-0.3699908195488972
ACH-000957,-0.036912692054446285
ACH-000958,-0.1525915351866437
ACH-000960,-0.25176729363224115
ACH-000963,-0.2268986877717906
ACH-000968,-0.2487706953921893
ACH-000969,-0.3177022067024245
ACH-000972,-0.1660263542174656
ACH-000973,-0.1946007971164153
ACH-000974,-0.29167652245864595
ACH-000978,-0.3046511258083183
ACH-000984,-0.18522737560235475
ACH-000986,-0.33499771841015785
ACH-000988,-0.048788484855427125
ACH-000993,-0.18110817604425855
ACH-000994,-0.2019542858799248
ACH-000996,-0.3215319165674293
ACH-001001,-0.2568648454763339
ACH-001020,-0.4034958193956616
ACH-001028,-0.3269692956016459
ACH-001031,-0.2527306041658404
ACH-001038,-0.27726790014073555
ACH-001048,-0.12958235397197834
ACH-001050,-0.3206484145838967
ACH-001053,-0.1429152151407292
ACH-001054,-0.2884161115437645
ACH-001061,-0.15672855112777914
ACH-001067,-0.2530601002587867
ACH-001075,-0.35572104744048344
ACH-001096,-0.15626307397898218
ACH-001111,-0.09118699086319468
ACH-001119,-0.15671630899805827
ACH-001128,-0.5894246699153933
ACH-001134,-0.38586924842185066
ACH-001151,-0.1803665991724971
ACH-001163,-0.3659312183152872
ACH-001164,-0.10822579638458266
ACH-001183,-0.4619354326740859
ACH-001192,-0.4923578481268945
ACH-001193,-0.08982204504123276
ACH-001196,-0.26402125792014763
ACH-001197,-0.07958073867947947
ACH-001205,-0.29391512623276084
ACH-001211,-0.24053279320424295
ACH-001212,-0.2433836959075819
ACH-001228,-0.2027027575887005
ACH-001232,-0.2888658395461101
ACH-001239,-0.43132940809072656
ACH-001270,-0.7763652761608838
ACH-001274,-0.23831225244201645
ACH-001275,-0.3956398249054715
ACH-001277,-0.30922026602075103
ACH-001278,-0.2486581009785742
ACH-001280,0.001593528393251072
ACH-001283,-0.1997370479788453
ACH-001289,-0.14826179389372526
ACH-001300,-0.290344128961949
ACH-001301,-0.28668343301553506
ACH-001302,-0.3847149902795464
ACH-001306,-0.23196088551481986
ACH-001318,-0.18917687593523266
ACH-001322,-0.1839430396079226
ACH-001328,-0.1966006751698808
ACH-001332,-0.2345595591711107
ACH-001336,-0.2457226090205123
ACH-001346,-0.18496335702436512
ACH-001353,-0.18465790609018104
ACH-001354,-0.15634259374513834
ACH-001367,-0.30783782613043503
ACH-001368,-0.22296743986648646
ACH-001374,-0.07702237674430659
ACH-001377,-0.19719781784824794
ACH-001380,-0.3293749104907385
ACH-001391,-0.4149127671628773
ACH-001408,-0.24120534209620284
ACH-001430,-0.2360835167722692
ACH-001431,-0.2196083231698528
ACH-001450,-0.2455901712372945
ACH-001496,-0.4024415848001048
ACH-001500,-0.4841245125074444
ACH-001523,-0.25324994117860056
ACH-001532,-0.627645703436972
ACH-001550,-0.2371508699004508
ACH-001552,-0.3725898332689685
ACH-001554,-0.1587176209735857
ACH-001654,-0.22627337215057364
ACH-001735,-0.36570530092912973
ACH-001736,-0.2769557674486489
ACH-001737,-0.29497379991362155
ACH-001740,-0.10842142031358334
ACH-001745,-0.18784796809772047
ACH-001765,-0.2934049762177091
