,OR52N2 (390077)
ACH-000004,0.13991423311731074
ACH-000005,0.16857535368155638
ACH-000007,0.18920184135039034
ACH-000009,0.13639182913522158
ACH-000011,-0.04942585852110031
ACH-000012,0.11405326460292405
ACH-000013,0.22033693629423765
ACH-000014,0.21928246878476115
ACH-000015,0.2252047923976497
ACH-000017,0.17529560126754887
ACH-000018,0.04541829646222331
ACH-000019,0.12015383992243946
ACH-000021,0.10824815402151343
ACH-000022,0.20791606195703344
ACH-000025,0.08290628405789535
ACH-000028,0.10621326399951143
ACH-000030,0.04946158930636493
ACH-000035,0.104790141125875
ACH-000036,0.21303949100503292
ACH-000037,0.2428913977748145
ACH-000039,0.21960098004781411
ACH-000040,0.1305663115771717
ACH-000041,0.2552770310167274
ACH-000042,0.25587826935458224
ACH-000045,0.05438552777526515
ACH-000047,0.013583858503067923
ACH-000052,0.2485496938480051
ACH-000053,0.1669061627001841
ACH-000054,0.08399409072187784
ACH-000055,0.1497785856584367
ACH-000060,0.2648676404594236
ACH-000067,0.09050788207814467
ACH-000070,0.1508840488054364
ACH-000075,0.2256434920371992
ACH-000078,0.10122339587629116
ACH-000082,0.17277797844735293
ACH-000085,0.00036244409741880676
ACH-000086,0.030473588950902963
ACH-000087,0.1497145080712549
ACH-000092,0.18849219239383666
ACH-000095,0.16833123534967012
ACH-000097,0.2139550494855444
ACH-000098,0.166432775326431
ACH-000099,0.12290006624140892
ACH-000108,0.06377278407037189
ACH-000113,0.10829940820519182
ACH-000116,0.039736881359612786
ACH-000118,0.16886639731785116
ACH-000120,0.010682157310028109
ACH-000123,0.1137160022951768
ACH-000127,0.08110338432999918
ACH-000128,-0.056215248421741366
ACH-000132,0.20378719381301155
ACH-000133,-0.022680858036755583
ACH-000137,0.0015878615355729747
ACH-000138,0.14382440405394262
ACH-000142,0.130528981469912
ACH-000143,0.2616319964727167
ACH-000146,0.051987604198548594
ACH-000148,0.06383719171610698
ACH-000150,0.056551074699297224
ACH-000152,0.16331843287546238
ACH-000153,0.1186765002089638
ACH-000159,0.16624140095870088
ACH-000160,0.010650317343617405
ACH-000163,0.15417987621529847
ACH-000167,-0.2721349572978529
ACH-000168,0.125970339624932
ACH-000169,0.20892324006291008
ACH-000178,0.1867103578226853
ACH-000183,-0.04710086994313639
ACH-000188,0.04939520316628211
ACH-000189,0.022955982900383438
ACH-000190,0.2100249367421036
ACH-000198,0.1691475108919301
ACH-000203,0.4780160519208176
ACH-000204,0.04062892205842311
ACH-000206,0.20633256479043885
ACH-000207,0.14204603757065154
ACH-000208,-0.06773381023795222
ACH-000210,0.3126905098969846
ACH-000211,0.2001395634567386
ACH-000215,0.04747113072040872
ACH-000221,0.014441416023120155
ACH-000222,0.19505398139727284
ACH-000223,0.09819209485387596
ACH-000226,0.11414465347454815
ACH-000227,0.13753607144362526
ACH-000228,0.14731257861500074
ACH-000231,0.11970768269747005
ACH-000232,0.2557322293188476
ACH-000233,0.12325017291224065
ACH-000234,0.10143157793676454
ACH-000235,0.11489507577035213
ACH-000237,0.03661240747009936
ACH-000238,0.20750339623406125
ACH-000242,0.07527178194324434
ACH-000243,0.11649364457328412
ACH-000244,-0.01889457707730944
ACH-000246,0.19745006665492693
ACH-000248,0.1125687446821715
ACH-000250,0.10656180698724754
ACH-000251,0.05385831114130981
ACH-000252,0.007391098606670451
ACH-000253,0.19712505422370624
ACH-000255,0.15522742913016355
ACH-000256,0.11187431971793113
ACH-000257,0.1341605886332254
ACH-000258,0.3214452151137098
ACH-000259,0.2122506144919843
ACH-000260,0.05400861197776344
ACH-000261,0.04379488528263879
ACH-000262,0.08120393298847142
ACH-000263,0.17021978222352613
ACH-000264,0.1300168731525497
ACH-000265,0.10920817035742493
ACH-000266,0.19275924428033714
ACH-000272,0.09723339704593434
ACH-000274,0.13932238186992202
ACH-000277,0.13419424960846216
ACH-000278,0.08329294035559215
ACH-000279,0.1660518791894041
ACH-000280,-0.011666559530086313
ACH-000281,0.3874996048359417
ACH-000288,0.051236549980822256
ACH-000291,0.10502023956352173
ACH-000293,0.08531205380602422
ACH-000294,0.015411360437765025
ACH-000295,-0.06296623779624859
ACH-000296,-0.027538883938453912
ACH-000302,0.14699150563473046
ACH-000304,0.18272734311025168
ACH-000307,0.10885659262643048
ACH-000308,0.1459743236778755
ACH-000310,0.059562416727978136
ACH-000311,0.05123246388274515
ACH-000312,0.2113484440543188
ACH-000315,0.13083230558217235
ACH-000316,0.17788877188213553
ACH-000317,0.2518475421358152
ACH-000318,0.17321866169158495
ACH-000319,0.13530846693179874
ACH-000320,0.3411228761832128
ACH-000322,0.05983569030237816
ACH-000323,0.1777739129532573
ACH-000324,0.12729483941159286
ACH-000329,0.101804142886743
ACH-000330,0.18870353383181507
ACH-000331,0.29319068889296396
ACH-000332,0.1528943928309022
ACH-000334,-0.04031982587810383
ACH-000335,0.3254321874318546
ACH-000336,0.2679026327030596
ACH-000337,0.1659467072689807
ACH-000338,-0.8025832241820979
ACH-000339,0.024376427683689236
ACH-000341,0.2875682107711532
ACH-000348,0.015073123043672688
ACH-000350,0.20879104773743026
ACH-000352,0.09903438147866957
ACH-000356,0.3480197557516181
ACH-000361,0.04440703401868332
ACH-000362,0.061033805687355065
ACH-000363,0.06981682779883518
ACH-000364,0.3561265298503003
ACH-000365,0.07764268661390808
ACH-000366,0.10831382955790736
ACH-000368,0.1806972316258625
ACH-000374,0.12094868505536865
ACH-000375,0.1184626332521591
ACH-000376,0.20380341480662367
ACH-000381,-0.01771909539273124
ACH-000383,0.16046828403233998
ACH-000387,0.01831393610477965
ACH-000389,0.19814730068683487
ACH-000390,0.15277872941881834
ACH-000393,0.14642988440674135
ACH-000395,0.0751440899419596
ACH-000396,0.09896812802408417
ACH-000397,0.09583422000385196
ACH-000401,0.3129649309541842
ACH-000402,0.5189760404099126
ACH-000403,0.19588362756693156
ACH-000404,0.16318821382940096
ACH-000406,0.14014119971754502
ACH-000407,0.22627591376346706
ACH-000408,0.09780461329498888
ACH-000410,0.07240993847240057
ACH-000411,0.06095850049001361
ACH-000414,0.18746156710871573
ACH-000415,0.15100485038058112
ACH-000416,0.07733139048885386
ACH-000420,0.1198661064127306
ACH-000421,0.13346227294386198
ACH-000424,0.21323648081005545
ACH-000425,0.17364004018846754
ACH-000426,0.26741809459303784
ACH-000427,0.016719691898851943
ACH-000433,0.008680594505201355
ACH-000435,0.1187421149649331
ACH-000436,0.11854034261692925
ACH-000444,0.17557775834248115
ACH-000445,-0.006081210320154111
ACH-000448,0.11530189875082145
ACH-000450,0.0711344493449962
ACH-000452,0.11890566995082184
ACH-000454,0.010354150574127693
ACH-000458,0.16383804610780564
ACH-000459,-0.12903265652970358
ACH-000460,0.08827119573724121
ACH-000461,-0.1003432489212888
ACH-000463,0.17713755418565938
ACH-000464,0.07096493700723251
ACH-000466,0.06561456557786591
ACH-000467,0.1553959790597427
ACH-000468,0.15351780167852708
ACH-000469,0.09470561954916804
ACH-000470,0.21323120173607624
ACH-000471,-0.038564683988126576
ACH-000472,0.13240908224474005
ACH-000473,0.15377023316227614
ACH-000475,0.16541758074534674
ACH-000476,0.09147525122002363
ACH-000477,0.16064227522555646
ACH-000479,0.32409276927298625
ACH-000480,-0.03472733116736134
ACH-000481,0.06922572323489863
ACH-000483,0.03481468299340578
ACH-000484,0.2893830984370573
