,UST (10090)
ACH-000004,0.0455249510854284
ACH-000005,0.2866082385043792
ACH-000007,-0.08446522482647817
ACH-000009,0.026946962197743514
ACH-000011,-0.09611544345943217
ACH-000012,0.06798239213428953
ACH-000013,0.0841579783819767
ACH-000014,-0.034584149621783036
ACH-000015,0.10323220431400948
ACH-000017,0.04870197739041187
ACH-000018,-0.030864838625006906
ACH-000019,0.08496008448379642
ACH-000021,-0.10303920713303974
ACH-000022,-0.031032563310871387
ACH-000025,-0.016430305283284177
ACH-000028,0.0476779686537686
ACH-000030,0.03538842074610677
ACH-000035,0.11072637828608664
ACH-000036,0.2451871827457515
ACH-000037,-0.03963820779304579
ACH-000039,-0.2284418538552529
ACH-000040,-0.04545823755972052
ACH-000041,-0.018970875945685
ACH-000042,-0.09317458893999704
ACH-000045,-0.12450283581194856
ACH-000047,0.02745429767085911
ACH-000052,0.0329868060229214
ACH-000053,0.022648073963561048
ACH-000054,0.10055352019294242
ACH-000055,0.02373953904081118
ACH-000060,-0.08332605167251922
ACH-000067,0.02248656087479094
ACH-000070,-0.036028374095083866
ACH-000075,0.32280444652977186
ACH-000078,-0.03553838161359451
ACH-000082,0.08962360930332121
ACH-000085,0.028906358508185175
ACH-000086,0.11282281596639045
ACH-000087,-0.2451469802611801
ACH-000092,0.04632081617103423
ACH-000095,-0.1034488703061153
ACH-000097,-0.0028205917583942093
ACH-000098,0.046130347968024885
ACH-000099,0.024206582106168276
ACH-000108,0.04459166390291287
ACH-000113,-0.03086165332175252
ACH-000116,0.1415933155462455
ACH-000118,-0.09543205508089753
ACH-000120,-0.03603447216947932
ACH-000123,-0.022279818181752373
ACH-000127,0.014780486810590571
ACH-000128,0.09903091992262897
ACH-000132,0.055402199464098266
ACH-000133,0.08841741167348245
ACH-000137,0.026465680296074708
ACH-000138,0.03676324615185703
ACH-000142,0.12521267917665246
ACH-000143,0.12269055068991168
ACH-000146,-0.020679876389948237
ACH-000148,-0.012523437993635169
ACH-000150,-0.09547455228918808
ACH-000152,0.03195977240115841
ACH-000153,0.20114873553272528
ACH-000159,-0.04277411801361775
ACH-000160,0.1001161240134516
ACH-000163,0.10202937767091036
ACH-000167,0.1459275279361397
ACH-000168,0.157669451839387
ACH-000169,0.05446691701979355
ACH-000178,0.07671104271965916
ACH-000183,0.10750639082088416
ACH-000188,0.10161098381065972
ACH-000189,0.0391281476723442
ACH-000190,0.04624357679166336
ACH-000198,0.0380986871834035
ACH-000203,0.1819178999533065
ACH-000204,0.13072970724717892
ACH-000206,0.05601172962133772
ACH-000207,0.06443145632756933
ACH-000208,-0.0470820353864289
ACH-000210,0.12822247203383189
ACH-000211,-0.039228793558233735
ACH-000215,0.06360492013991903
ACH-000221,0.006998382317228047
ACH-000222,0.11695202065455047
ACH-000223,0.08264870425493577
ACH-000226,0.0364898979199848
