,DepMap_ID
16706,ACH-000045
16707,ACH-000045
43289,ACH-000130
61153,ACH-000196
90919,ACH-000287
104871,ACH-000323
115258,ACH-000352
137660,ACH-000410
145224,ACH-000429
188513,ACH-000536
200487,ACH-000562
259010,ACH-000680
279396,ACH-000718
283066,ACH-000725
309489,ACH-000770
347431,ACH-000786
366024,ACH-000799
437711,ACH-000881
579043,ACH-000955
635100,ACH-000971
642573,ACH-000973
668245,ACH-000979
693272,ACH-000984
752157,ACH-000991
846518,ACH-000995
901237,ACH-000999
1010237,ACH-001402
1022786,ACH-001461
1151422,ACH-002206
1195976,ACH-002275
