,FAM110D (79927)
ACH-000004,-0.42355385022761605
ACH-000005,-0.3772120118550421
ACH-000007,-0.2049350512650882
ACH-000009,-0.1554666245989925
ACH-000011,-0.21268455991700227
ACH-000012,-0.2819353527451132
ACH-000013,-0.14128183677744333
ACH-000014,-0.4345885200400447
ACH-000015,-0.13164917900999645
ACH-000017,-0.3993428119120685
ACH-000018,-0.08363585869279201
ACH-000019,-0.09985622756273936
ACH-000021,-0.15167258489733848
ACH-000022,-0.19923974689528126
ACH-000025,-0.21799443097255705
ACH-000028,-0.1591353336256973
ACH-000030,-0.16244852910199048
ACH-000035,-0.3122473619221852
ACH-000036,-0.22149327971790267
ACH-000037,-0.13943140269778895
ACH-000039,-0.12035973487453568
ACH-000040,-0.19099785948209946
ACH-000041,-0.3822920794473573
ACH-000042,-0.19091620375779214
ACH-000045,-0.1901809106482054
ACH-000047,-0.04711072962462489
ACH-000052,-0.13282437833781274
ACH-000053,-0.16022167584201633
ACH-000054,-0.0982156125380632
ACH-000055,0.036860656912857885
ACH-000060,-0.17120960570308444
ACH-000067,-0.02138453610192676
ACH-000070,-0.18172719808171045
ACH-000075,-0.30662210641343524
ACH-000078,-0.1557477076438366
ACH-000082,-0.15339769615872112
ACH-000085,0.046757758670584765
ACH-000086,-0.22169735162758855
ACH-000087,-0.31802962151620623
ACH-000092,-0.2421573567294705
ACH-000095,-0.1807561226893688
ACH-000097,-0.13999576278126433
ACH-000098,-0.2579084814107107
ACH-000099,-0.20101874586376503
ACH-000108,-0.022297733671979337
ACH-000113,-0.29895835090259804
ACH-000116,-0.10770856749570162
ACH-000118,-0.08170915255700527
ACH-000120,-0.2877341357076407
ACH-000123,-0.1437138454941643
ACH-000127,-0.11796701319088007
ACH-000128,-0.16790537942629144
ACH-000132,-0.11167565619242964
ACH-000133,-0.3327033343758173
ACH-000137,-0.10454707235624616
ACH-000138,0.0120158783950432
ACH-000142,-0.16901583163517153
ACH-000143,-0.05302324881063844
ACH-000146,-0.1378602550737843
ACH-000148,-0.17885578734884874
ACH-000150,-0.5687874813662516
ACH-000152,-0.2491463340196134
ACH-000153,-0.5254501875601788
ACH-000159,-0.17375047689528125
ACH-000160,0.012851194733925665
ACH-000163,-0.2109643986576457
ACH-000167,0.5922024126979266
ACH-000168,-0.14058183314388464
ACH-000169,-0.22017511138560714
ACH-000178,-0.12420338636626994
ACH-000183,-0.3229781158677512
ACH-000188,-0.2843659521694341
ACH-000189,0.012715276809218494
ACH-000190,-0.09889288997262764
ACH-000198,-0.12973953417673714
ACH-000203,-0.6569436734009656
ACH-000204,-0.16526361185081972
ACH-000206,-0.15514157089129618
ACH-000207,-0.12875953695517434
ACH-000208,0.02069376149869747
ACH-000210,-0.07774207569660133
ACH-000211,-0.08749886227545563
ACH-000215,-0.1126890402380762
ACH-000221,-0.20955192187129465
ACH-000222,-0.5309214280352341
ACH-000223,-0.11382059200104502
ACH-000226,-0.0750837091219028
ACH-000227,-0.4073958990331277
ACH-000228,-0.2285568642447504
ACH-000231,-0.08853154466401036
ACH-000232,-0.23579213961656384
ACH-000233,-0.005198098587752865
ACH-000234,-0.28808259015669513
ACH-000235,-0.09333350825021564
ACH-000237,-0.10346287449974373
ACH-000238,-0.3128028648177969
ACH-000242,-0.20618828944297465
ACH-000243,-0.12656411217084465
ACH-000244,-0.14167431785516696
ACH-000246,-0.2098596627887001
ACH-000248,-0.2475163447861292
ACH-000250,-0.2229264226000826
ACH-000251,-0.5418070731211589
ACH-000252,-0.16441236752003885
ACH-000253,-0.2453028355534268
ACH-000255,-0.09176931987841958
ACH-000256,-0.2999079468622822
ACH-000257,-0.13637160431162154
ACH-000258,0.051301915969013935
ACH-000259,-0.14842308333869228
ACH-000260,-0.15237616012024768
ACH-000261,-0.06881696625944071
ACH-000262,0.05736928806372196
ACH-000263,-0.15174315903535296
ACH-000264,-0.10400184793517986
ACH-000265,-0.14313329728096474
ACH-000266,-0.20221879786829552
ACH-000272,-0.10026416566276443
ACH-000274,-0.15750221924922556
ACH-000277,-0.16484208050267984
ACH-000278,-0.1555735125594728
ACH-000279,-0.1953544212694028
ACH-000280,-0.0959764821293934
ACH-000281,-0.13143788999075992
ACH-000288,-0.2860186806061113
ACH-000291,-0.10452481431500196
ACH-000293,-0.2312398675967952
ACH-000294,-0.13648458959363188
ACH-000295,-0.31572604261539755
ACH-000296,-0.05081600667541436
ACH-000302,-0.1868512680639725
ACH-000304,-0.04722670595311917
ACH-000307,-0.1384001543920977
ACH-000308,-0.09565876073224153
ACH-000310,-0.3633776876164646
ACH-000311,-0.17528186317497876
ACH-000312,-0.15528505782640664
ACH-000315,-0.16050414031300314
ACH-000316,-0.34570129792437104
ACH-000317,-0.11452491697669788
ACH-000318,-0.26776449438547995
ACH-000319,-0.0462902627545574
ACH-000320,-0.1554613915224466
ACH-000322,-0.21321944878138646
ACH-000323,-0.23343758410565524
ACH-000324,-0.15621306506300303
ACH-000329,-0.2768652941426068
ACH-000330,-0.06677345478177782
ACH-000331,-0.3024857614159929
ACH-000332,-0.2385299052315228
ACH-000334,-0.1571662349560854
ACH-000335,0.09655458755730642
ACH-000336,-0.29303934923571745
ACH-000337,-0.15922628055741395
ACH-000338,-0.08364088822250859
ACH-000339,-0.17523529897794882
ACH-000341,-0.06867644536082718
ACH-000348,-0.22982566667589605
ACH-000350,-0.07145847170352446
ACH-000352,-0.3268880533567187
ACH-000356,-0.12613489333382774
ACH-000361,-0.09422808134835524
ACH-000362,-0.1704435110820178
ACH-000363,-0.2677925635196852
ACH-000364,-0.22065873359927396
ACH-000365,-0.2024236612460024
ACH-000366,-0.14761621896232724
ACH-000368,-0.2869972241945004
ACH-000374,0.02532228232533617
ACH-000375,-0.25493057447268425
ACH-000376,-0.2391174760250999
ACH-000381,-0.059915912293136336
ACH-000383,-0.20840986955691185
ACH-000387,-0.14517210207793785
ACH-000389,-0.09224976498786466
ACH-000390,-0.15900118192930435
ACH-000393,-0.2341510207892143
ACH-000395,-0.15723925976603187
ACH-000396,-0.13225627741449122
ACH-000397,-0.028512375866076224
ACH-000401,-0.0249734869313355
ACH-000402,-0.3824648478557579
ACH-000403,-0.2357115216377033
ACH-000404,-0.25652753979507925
ACH-000406,-0.1642906573960082
ACH-000407,-0.0771400298716932
ACH-000408,-0.23824609710962355
ACH-000410,-0.1589765003669601
ACH-000411,-0.12911787842494946
ACH-000414,-0.1745590519730427
ACH-000415,-0.1833929041092897
ACH-000416,-0.12987599762032775
ACH-000420,-0.07394072311177599
ACH-000421,-0.1285387451199145
ACH-000424,-0.31433239408879016
ACH-000425,-0.1631440985583508
ACH-000426,-0.06589355834988561
ACH-000427,-0.11102836147165934
ACH-000433,-0.14754242817473426
ACH-000435,-0.38336129445949935
ACH-000436,-0.2372818607633892
ACH-000444,-0.0136141361826667
ACH-000445,-0.07080253819697835
ACH-000448,-0.10049589213260658
ACH-000450,-0.2393763374856936
ACH-000452,-0.1167162248675552
ACH-000454,-0.13109000969452247
ACH-000458,-0.18403161827669487
ACH-000459,-0.1297053073070309
ACH-000460,-0.2031324253647256
ACH-000461,-0.26542957442323456
ACH-000463,-0.17074052787419386
ACH-000464,-0.2774860857555214
ACH-000466,-0.055621259815199886
ACH-000467,-0.1947568123664008
ACH-000468,-0.12794116933290398
ACH-000469,-0.14962426284023345
ACH-000470,-0.1544882445312602
ACH-000471,-0.10777229118004757
ACH-000472,-0.18767095811650386
ACH-000473,0.08611339849113851
ACH-000475,-0.19957543690801255
ACH-000476,-0.14612146689021085
ACH-000477,-0.4618194298441358
ACH-000479,-0.09546943537586712
ACH-000480,-0.1274596599289342
ACH-000481,-0.1460182249638795
ACH-000483,-0.22437837335602806
ACH-000484,-0.14964294863804065
ACH-000485,-0.3353078575793334
