,NARS2 (79731)
ACH-000152,-0.16437506111235647
ACH-000153,-0.30006560817292
ACH-000159,-0.0945615928577396
ACH-000160,-0.4905452766631177
ACH-000163,-0.0773677825269576
ACH-000167,0.06926488196754517
ACH-000168,0.05463223361950336
ACH-000169,-0.2571246051621449
ACH-000178,-0.2089582681991983
ACH-000183,-0.27713262415892903
ACH-000188,-0.3507689084422594
ACH-000189,-0.4660535265377379
ACH-000190,-0.44572660258023933
ACH-000198,-0.3984617490123458
ACH-000203,-0.3502849038445625
ACH-000204,-0.2848618295679377
ACH-000206,-0.12142971642596427
ACH-000207,-0.5266861264095439
ACH-000208,-0.1279933420446033
ACH-000210,-0.13992488565580846
ACH-000211,-0.1932809036971696
ACH-000215,-0.3509553419423114
ACH-000221,-0.4694585564878642
ACH-000222,-0.1959407726575942
ACH-000223,-0.1904665265989645
ACH-000226,-0.27940933581144994
ACH-000227,-0.22780571853146886
ACH-000228,-0.2553797924324886
ACH-000231,-0.2160729622210142
ACH-000232,-0.4645247471066881
ACH-000233,-0.27028703106942875
ACH-000234,-0.2040337172999316
ACH-000235,-0.17352705916071584
ACH-000237,0.004210985164337598
ACH-000238,-0.34530389741927986
ACH-000242,-0.009008532173588872
ACH-000243,0.004671672244908642
ACH-000244,-0.1005146662937142
ACH-000246,-0.25761621781708866
ACH-000248,-0.7820930184814592
ACH-000250,-0.01648591518927268
ACH-000251,-0.11049401354270888
ACH-000252,-0.08506576498208271
ACH-000253,0.08053193100413653
ACH-000255,-0.1428086339676741
ACH-000256,-0.17207342125979094
ACH-000257,-0.08327482713422027
ACH-000258,-0.2052449360077948
ACH-000259,-0.30110136562295897
ACH-000260,-0.093986676840807
ACH-000261,-0.27494130447616844
ACH-000262,-0.2069896592018244
ACH-000263,-0.21686196196242635
ACH-000264,-0.209675988834909
ACH-000265,-0.40013591527976
ACH-000266,-0.010031541921161905
ACH-000272,-0.1559345906773161
ACH-000274,-0.2608763997112325
ACH-000277,-0.4189255981572272
ACH-000278,-0.09159298893342538
ACH-000279,-0.2728021075242853
ACH-000280,-0.16881302283322785
ACH-000281,-0.28251496528538084
ACH-000288,-0.28128861025850405
ACH-000291,-0.22289140384465495
ACH-000293,-0.18436508250018616
ACH-000294,-0.11721063560764987
ACH-000295,-0.2462100373485521
ACH-000296,-0.18410329954206214
ACH-000302,-0.07677012195774721
ACH-000304,-0.17142304142227713
ACH-000307,-0.13658076114117834
ACH-000308,-0.11118559650799624
ACH-000310,-0.04931728599317387
ACH-000311,-0.16990663160505085
ACH-000312,-0.2911444828644499
ACH-000315,-0.08206266098424148
ACH-000316,-0.25876493043188364
ACH-000317,-0.3020368614808542
ACH-000318,-0.4044317428047429
ACH-000319,-0.2327582715250061
ACH-000320,-0.2518613229907664
ACH-000322,-0.20640930156832166
ACH-000323,-0.14559695693657246
ACH-000324,-0.11783500518991863
ACH-000329,-0.15552452197744995
ACH-000330,-0.26213503525784315
ACH-000331,-0.18905381381783584
ACH-000332,0.0891336278613834
ACH-000334,-0.13932200605340422
ACH-000335,-0.4299740109678236
ACH-000336,-0.10372676156052957
ACH-000337,-0.40043483767204796
ACH-000338,-0.16154011483582692
ACH-000339,-0.20909603849597386
ACH-000341,-0.24377904359138505
ACH-000348,-0.16936802069867274
ACH-000350,-0.10119620503517053
ACH-000352,-0.061753875265275725
ACH-000356,-0.16714674782253494
ACH-000361,-0.17367443674617394
ACH-000362,0.027714246310215955
ACH-000363,-0.05267622748828793
ACH-000364,-0.2707235006234371
ACH-000365,-0.266466986318248
ACH-000366,-0.0846586624497428
ACH-000368,-0.03903701874956218
ACH-000374,-0.5416405283652863
ACH-000375,-0.21889022127979035
ACH-000376,-0.5296809651837471
ACH-000381,-0.3613497095289005
ACH-000383,-0.17988752747576067
ACH-000387,0.04827621303667632
ACH-000389,-0.008559410414692487
ACH-000390,-0.1910163215967363
ACH-000393,-0.12411600685692613
ACH-000395,0.17134897509129582
ACH-000396,-0.3841533272261943
ACH-000397,-0.044416905305531586
ACH-000401,-0.13176116296204354
ACH-000402,-0.3057948546301686
ACH-000403,-0.0898182019904923
ACH-000404,-0.5119166030410319
ACH-000406,-0.18821385190225487
ACH-000407,-0.3017524732598421
ACH-000408,-0.25495616755214506
ACH-000410,-0.11013593183207564
ACH-000411,0.033807326128520256
ACH-000414,-0.2311711655712733
ACH-000415,-0.34655641949333016
ACH-000416,0.07458412917794087
ACH-000420,-0.06756304154779152
ACH-000421,-0.027606662316402526
ACH-000424,-0.3905349583904055
ACH-000425,-0.13118935412255248
ACH-000426,-0.09202593813841478
ACH-000427,-0.3335789618459085
ACH-000433,-0.10210896307213203
ACH-000435,-0.0631251283783532
ACH-000436,0.11014194169096893
ACH-000444,-0.12743893352164715
ACH-000445,-0.2243866956378569
ACH-000448,-0.13073610908342093
ACH-000450,-0.2684479152341923
ACH-000452,-0.11168462329018228
ACH-000454,-0.3709017617573079
ACH-000458,-0.4621201784265613
ACH-000459,-0.6873375698201633
ACH-000460,-0.24197236115858264
ACH-000461,-0.5308879063632178
ACH-000463,0.007875235947187757
ACH-000464,-0.16361335452980755
ACH-000466,-0.11049803660091713
ACH-000467,-0.6353172278929354
ACH-000468,-0.33140769666522835
ACH-000469,-0.3447380387691417
ACH-000470,-0.1184997285931736
ACH-000471,-0.06875879341734513
ACH-000472,-0.17578870033918165
ACH-000473,-0.1492356896901028
ACH-000475,-0.3695640113490005
ACH-000476,-0.5606274486616394
ACH-000477,-0.13796769305033268
ACH-000479,-0.22044538301034594
ACH-000480,-0.2427801067429989
ACH-000481,-0.12674931326683386
ACH-000483,-0.29269279505533546
ACH-000484,-0.12513746941364473
ACH-000485,-0.13133203128934867
ACH-000486,-0.33072371358644714
ACH-000487,-0.3268724070684104
ACH-000488,-0.4415763349830492
ACH-000490,-0.2968312489605617
ACH-000491,-0.30722438750798103
ACH-000495,-0.20057523555945508
ACH-000496,-0.059730679120293215
ACH-000499,-0.5271075884921944
ACH-000500,-0.3459941413162026
ACH-000502,-0.19542115935759127
ACH-000503,-0.4270639978845239
ACH-000505,-0.0994375771465527
ACH-000507,-0.23447816177607336
ACH-000510,-0.28904766332617754
ACH-000511,-0.2337673823543033
ACH-000512,-0.0562863810340641
ACH-000516,-0.05891393277222474
ACH-000517,0.003108338679869579
ACH-000518,-0.3291187695037171
ACH-000520,0.05718195803776908
ACH-000521,-0.08034862628737544
ACH-000522,-0.3050736345444772
ACH-000524,-0.06359385130230506
ACH-000527,-0.28562094910963925
ACH-000528,-0.4272668850895392
ACH-000537,-0.3392097210222864
ACH-000541,-0.11821733114816745
ACH-000542,0.034141086265856345
ACH-000544,-0.4128401728406386
ACH-000545,-0.4055828409534461
ACH-000547,-0.3934610096062783
ACH-000548,-0.2487470133791082
ACH-000549,-0.35468773064196785
ACH-000550,-0.1996033141759953
ACH-000552,-0.4833694490048957
ACH-000556,-0.30342005250304394
ACH-000557,-0.058005349346578285
ACH-000569,-0.11579368950551926
ACH-000570,-0.2398144469335038
ACH-000571,-0.22096784897242727
ACH-000573,-0.2705595601922523
ACH-000576,0.07461336765403109
ACH-000579,-0.13414579214803873
ACH-000580,-0.027635350221580198
ACH-000584,-0.06949317006535813
ACH-000585,-0.1459381602168937
ACH-000588,-0.24967204530144385
ACH-000589,-0.20539596321368472
ACH-000591,-0.2875357779993135
ACH-000593,-0.2006109310275036
ACH-000600,-0.1735446699266462
ACH-000601,-0.5116863228189421
ACH-000605,-0.3814406469170519
ACH-000606,-0.5979774771382282
ACH-000608,-0.20053163801226384
ACH-000614,-0.2338180662887809
ACH-000616,-0.1917795802672564
ACH-000618,-0.3657650431264832
ACH-000619,-0.3171842082977966
ACH-000620,-0.169106563949772
ACH-000621,-0.06601450089633712
ACH-000622,-0.2277359997357577
ACH-000623,-0.20209245539495974
ACH-000624,0.200905065384878
ACH-000627,-0.20360121414247848
ACH-000630,-0.4261764882505338
ACH-000631,-0.3105305543201589
ACH-000632,-0.22642859032503065
ACH-000633,-0.2503165660988818
ACH-000637,-0.0960746284077918
ACH-000638,-0.13437012758329786
ACH-000646,-0.26434674242243456
ACH-000647,-0.29902563589079606
ACH-000648,-0.157580325186986
ACH-000649,-0.17695388464199502
ACH-000651,-0.4498427625356109
ACH-000652,-0.26523771715916583
ACH-000653,-0.13169472758026346
ACH-000657,-0.2953570083770017
ACH-000658,-0.13423121268040136
ACH-000661,-0.18782608241731585
ACH-000662,-0.2327110358074657
ACH-000663,-0.1831019202781024
ACH-000665,-0.2464712038912059
ACH-000671,-0.4682261166259025
ACH-000672,-0.6101606187561458
ACH-000673,0.029554199352020125
ACH-000676,-0.4022266844025965
ACH-000677,-0.32952177534882404
ACH-000681,-0.2325662167607264
ACH-000683,-0.2011658894666772
ACH-000684,-0.2271452549566791
ACH-000688,-0.11033760415675263
ACH-000693,-0.5745854697561079
ACH-000694,-0.5420931591490853
ACH-000695,0.03434981283718995
ACH-000696,-0.2656214260309403
ACH-000697,-0.1961799452791716
ACH-000699,-0.34217682008561634
ACH-000701,-0.2486208144978337
ACH-000706,-0.22168360243746954
ACH-000711,-0.23811911117446466
ACH-000713,-0.30547081805742937
ACH-000714,0.2178868442485393
ACH-000718,-0.10521694561969347
ACH-000720,-0.2060790049123656
ACH-000721,-0.28883537126731595
ACH-000724,-0.18183297252567154
ACH-000725,-0.4056099140261077
ACH-000732,-0.3196998616699464
ACH-000734,-0.2874440371939681
ACH-000735,-0.2639299577345182
ACH-000736,-0.09731213990316076
ACH-000738,-0.3938892059024711
ACH-000746,-0.3559431133523953
ACH-000747,-0.4939369023358536
ACH-000748,-0.03892840398937935
ACH-000753,-0.3868157423588625
ACH-000756,-0.3203978093470277
ACH-000757,-0.3467291226829913
ACH-000758,-0.5291641176420252
ACH-000760,-0.3239727075990011
ACH-000762,-0.2805373731323673
ACH-000763,-0.2991453634457819
ACH-000764,-0.23939219923201424
ACH-000765,-0.3660307077635665
ACH-000766,-0.07680492061768499
ACH-000767,-0.06871959370993687
ACH-000768,-0.356017823046236
ACH-000769,-0.3420145811803542
ACH-000770,-0.005817410764211237
ACH-000771,-0.5581489307099295
ACH-000773,0.17012390004321976
ACH-000776,-0.06975007781708298
ACH-000777,-0.2982394915618463
ACH-000778,-0.2505616885488315
ACH-000781,-0.29255580328537
ACH-000782,-0.2753553651602467
ACH-000783,-0.12504021346486824
ACH-000784,-0.3779538383265041
ACH-000785,-0.232367174693938
ACH-000787,-0.2709270552716048
ACH-000788,-0.13761104913718905
ACH-000791,-0.194368171514482
ACH-000792,-0.0541219518823013
ACH-000794,-0.29709398257474656
ACH-000796,-0.17055494307484614
ACH-000798,-0.2248123447355586
ACH-000799,-0.1742361980332183
ACH-000800,-0.3219854872028342
ACH-000802,-0.425679863757834
ACH-000804,-0.16673698170653195
ACH-000805,-0.25269653507274786
ACH-000809,-0.3581382645015901
ACH-000810,0.021885525513843342
ACH-000811,-0.1241682304419793
ACH-000817,-0.13546402630642412
ACH-000819,-0.21147386002055785
ACH-000820,-0.02930218745387825
ACH-000821,-0.3912372417838197
ACH-000822,-0.1858808006655484
ACH-000823,-0.2721956418556045
ACH-000824,0.00477557675851387
ACH-000827,0.07343662721705241
ACH-000829,-0.1475563362233971
ACH-000831,-0.4737626022901602
ACH-000832,-0.606724518843645
ACH-000833,-0.2333795890266316
ACH-000834,-0.27115809153022946
ACH-000835,-0.13251048180377922
ACH-000836,-0.1398454385615502
ACH-000837,-0.3940052394277864
ACH-000838,-0.1806837981358384
ACH-000839,-0.2502481052370609
ACH-000840,-0.07149301055378801
ACH-000841,-0.2511585975742557
ACH-000843,-0.4416530159073303
ACH-000846,-0.3718919398450919
ACH-000847,-0.3731156178890069
ACH-000848,-0.5236252598546625
ACH-000849,-0.4685826783193457
ACH-000851,-0.3115951967399612
ACH-000855,-0.29161006779391824
ACH-000856,-0.1468771049057334
ACH-000858,-0.5003294393846378
ACH-000859,-0.15919174959447638
ACH-000861,-0.15536784770350875
ACH-000862,-0.3752602017199525
ACH-000865,-0.3082793682253529
ACH-000866,-0.4122693177952887
ACH-000867,-0.05085077650620296
ACH-000869,-0.12250566102140854
ACH-000872,-0.2307314399232005
ACH-000873,-0.5414972235858928
ACH-000876,-0.9855855680800252
ACH-000878,-0.22941196492941454
ACH-000880,-0.17670500596581254
ACH-000881,-0.25340314389742125
ACH-000882,-0.501821578474224
ACH-000884,-0.1782000025738512
ACH-000885,-0.3178174645893272
ACH-000887,-0.3119851810696718
ACH-000889,-0.4013184610086081
ACH-000896,-0.3634014124446113
ACH-000898,-0.40475831587632105
ACH-000900,-0.3682115523911027
ACH-000901,-0.14108368589285222
ACH-000905,-0.2447950890210723
ACH-000906,-0.3901890222711105
ACH-000907,-0.19763746265065765
ACH-000910,-0.7167376454773938
ACH-000911,-0.44307901334946537
ACH-000912,-0.26355471733799823
ACH-000913,-0.3622064843451112
ACH-000915,-0.5530400704088305
ACH-000916,-0.1984096869283084
ACH-000917,-0.2868784427005013
ACH-000920,-0.12209396210295907
ACH-000921,-0.2374749260909383
ACH-000924,-0.5335693380067744
ACH-000926,-0.23479955666835625
ACH-000928,-0.4764315697189735
ACH-000929,-0.15329796039448396
ACH-000932,-0.2019285318276503
ACH-000935,-0.31018034984686604
ACH-000936,-0.2825945943245562
ACH-000937,-0.27937663403790897
ACH-000938,-0.4335975402200192
ACH-000939,-0.5664896074108907
ACH-000941,-0.4078438058485845
ACH-000943,-0.4195554001446801
ACH-000946,-0.39950714942916377
ACH-000947,-0.4003520939058983
ACH-000948,-0.40900247795791705
ACH-000950,-0.041213295257168964
ACH-000953,0.01997952599090708
ACH-000954,-0.12454274702066097
ACH-000957,-0.6621421232497856
ACH-000958,-0.031764405320598744
ACH-000960,-0.08387064609280666
ACH-000963,-0.5351681077310392
ACH-000968,-0.4552627011897961
ACH-000969,-0.3646950884529857
ACH-000972,-0.11893720451548452
ACH-000973,-0.5011174584643476
ACH-000974,-0.07829048280354249
ACH-000978,-0.5229932847028571
ACH-000984,-0.29942638179722125
ACH-000986,-0.284014645078027
ACH-000988,-0.13985261646742747
ACH-000993,-0.07958517938176471
ACH-000994,-0.30403556437808354
ACH-000996,-0.04097379890003931
ACH-001001,-0.5924290241442346
ACH-001020,-0.2909851788485282
ACH-001028,-0.3745099401697369
ACH-001031,-0.3329752518208263
ACH-001038,-0.2766096646052337
ACH-001048,-0.2856669097562801
ACH-001050,-0.1005685717486222
ACH-001053,-0.13523671746799454
ACH-001054,-0.30119808624125644
ACH-001061,-0.423059614646576
ACH-001067,-0.23190560844028124
ACH-001075,-0.2164131619532724
ACH-001096,-0.2465776743837164
ACH-001111,-0.24302659150108266
ACH-001119,-0.2602095052560832
ACH-001128,-0.1307941863770883
ACH-001134,-0.19832007823744624
ACH-001151,0.016004560961402133
ACH-001163,-0.3971290947951597
ACH-001164,-0.15882049157148734
ACH-001183,-0.18098684674932247
ACH-001192,-0.2277957994233442
ACH-001193,-0.35148924480377136
ACH-001196,-0.2625289400773506
ACH-001197,-0.0976044249803589
ACH-001205,-0.13069141572664794
ACH-001211,-0.06567506603275476
ACH-001212,-0.031956197966899066
ACH-001228,-0.2466911677838081
ACH-001232,-0.376301595995356
ACH-001239,-0.2189694426279861
ACH-001270,-0.3702335967175699
ACH-001274,-0.14561505053176224
ACH-001275,-0.35205042726431435
ACH-001277,-0.036851976335487466
ACH-001278,-0.21102658167847888
ACH-001280,-0.1914119052492223
ACH-001283,-0.18858595474028084
ACH-001289,-0.042247760046361806
ACH-001300,-0.21831741080779124
ACH-001301,-0.0410490614219351
ACH-001302,-0.10646460219222267
ACH-001306,-0.0970205522129986
ACH-001318,-0.4077453834598205
ACH-001322,-0.4190684227363697
ACH-001328,-0.6270900001190239
ACH-001332,-0.4940515869595127
ACH-001336,-0.2879265570670844
ACH-001346,-0.1500664808464824
ACH-001353,-0.017631592479858734
ACH-001354,-0.4778727969629344
ACH-001367,-0.33854074609504714
ACH-001368,-0.3358642643598079
ACH-001374,-0.23913123008871146
ACH-001377,-0.20530095835515544
ACH-001380,-0.2306874144617751
ACH-001391,-0.00867534379901535
ACH-001408,-0.289509759776443
ACH-001430,-0.03182187274572378
ACH-001431,-0.2399579740863916
ACH-001450,-0.595761685910111
ACH-001496,-0.6316609836376539
ACH-001500,-0.2499439162490017
ACH-001523,-0.5553285494320491
ACH-001532,-0.13285625968394285
ACH-001550,-0.42149342865958095
ACH-001552,-0.10835999631742133
ACH-001554,-0.2692016007601705
ACH-001654,-0.009455586316176162
ACH-001735,0.07860964727735771
ACH-001736,-0.20008089227870715
ACH-001737,-0.08539808991116771
ACH-001740,-0.2255812421607513
ACH-001745,-0.08905447009664551
ACH-001765,-0.2486744654595297
