,TCP10 (6953)
ACH-000004,0.10106883682685217
ACH-000005,0.06240861370049381
ACH-000007,-0.12454743365588855
ACH-000009,-0.08175557097519984
ACH-000011,-0.03271648609437662
ACH-000012,0.009321982177330443
ACH-000013,-0.056728115133070425
ACH-000014,-0.03804470819960154
ACH-000015,0.023311679958351608
ACH-000017,-0.06492089050590627
ACH-000018,-0.22118284954029588
ACH-000019,0.01280378920015243
ACH-000021,-0.0920062043680266
ACH-000022,0.03692272244485504
ACH-000025,-0.1444744395079415
ACH-000028,-0.014735568320187829
ACH-000030,-0.0005834643850014835
ACH-000035,0.09418347054979516
ACH-000036,-0.08939998682775893
ACH-000037,-0.019700566785507512
ACH-000039,-0.05783113743666338
ACH-000040,-0.04339819097994003
ACH-000041,0.07019218681742052
ACH-000042,-0.13614126066398308
ACH-000045,-0.11916356214401877
ACH-000047,-0.13639955513536273
ACH-000052,0.05195686628555311
ACH-000053,-0.07625565477582062
ACH-000054,-0.07659103758213269
ACH-000055,-0.0571138983936724
ACH-000060,-0.016483300237700317
ACH-000067,-0.011526333500040032
ACH-000070,-0.057409151171468865
ACH-000075,0.0997437757140592
ACH-000078,-0.09228160005271176
ACH-000082,0.020896206779964416
ACH-000085,-0.01848389069448656
ACH-000086,-0.0591833344623381
ACH-000087,0.03954555125367477
ACH-000092,-0.025000409480364444
ACH-000095,-0.09075251519044948
ACH-000097,-0.08110920005441699
ACH-000098,-0.0026254114166840378
ACH-000099,-0.1332858589507683
ACH-000108,-0.10642156361083213
ACH-000113,-0.09430918741766188
ACH-000116,-0.0601888674299632
ACH-000118,0.015247385021414088
ACH-000120,-0.08532683111946465
ACH-000123,0.007134738514972399
ACH-000127,-0.06514604250884419
ACH-000128,0.0028570949513271504
ACH-000132,-0.09493851262214514
ACH-000133,-0.00859885794806636
ACH-000137,0.0962722800195268
ACH-000138,0.0052854596111756285
ACH-000142,-0.11090988086769353
ACH-000143,0.023655479560701374
ACH-000146,-0.09078471321699842
ACH-000148,-0.051173699161541714
ACH-000150,-0.16354326443012196
ACH-000152,-0.07624875424052557
ACH-000153,0.09413163066158008
ACH-000159,-0.05237746427997162
ACH-000160,0.0783468345182529
ACH-000163,0.059578137988022487
ACH-000167,-0.05078339559923031
ACH-000168,-0.2289738439365455
ACH-000169,-0.03705512702934458
ACH-000178,-0.09600679495850956
ACH-000183,-0.008924137784053819
ACH-000188,-0.00985213454310032
ACH-000189,-0.11589475734949907
