,POLE2 (5427)
ACH-000376,-1.466785072611587
ACH-000381,-1.3658901431269959
ACH-000383,-1.1198685014776941
ACH-000387,-1.3603750944072657
ACH-000389,-1.1177095348437915
ACH-000390,-1.1480220031476416
ACH-000393,-1.297581347657491
ACH-000395,-0.9573830719394129
ACH-000396,-1.4711655202449676
ACH-000397,-1.1718781529220226
ACH-000401,-1.3885608393106206
ACH-000402,-1.5418105503652832
ACH-000403,-1.286257280147513
ACH-000404,-1.319669374212718
ACH-000406,-1.3812572825604577
ACH-000407,-1.1444509440422992
ACH-000408,-1.211110433087336
ACH-000410,-1.382615981303345
ACH-000411,-1.6657446777017295
ACH-000414,-1.370838526925681
ACH-000415,-1.4314018671796185
ACH-000416,-1.3991853334199869
ACH-000420,-1.1578684861890098
ACH-000421,-1.3306384762087258
ACH-000424,-1.1734170021469643
ACH-000425,-1.343949676581197
ACH-000426,-1.2506114516591649
ACH-000427,-1.2966350229723695
ACH-000433,-1.3402615547660703
ACH-000435,-1.5982020735500622
ACH-000436,-1.4164463199575468
ACH-000444,-1.2828455233440568
ACH-000445,-1.0106430396509063
ACH-000448,-1.3519760423741645
ACH-000450,-1.4536894390786697
ACH-000452,-1.3279444746397653
ACH-000454,-0.9905662860182244
ACH-000458,-1.1508832464839804
ACH-000459,-1.6305003009148906
ACH-000460,-1.1745896005587615
ACH-000461,-1.1397369970849225
ACH-000463,-1.2497653421498256
ACH-000464,-1.0821228279400563
ACH-000466,-1.0325589672973974
ACH-000467,-1.3435205026515964
ACH-000468,-1.2248145658417853
ACH-000469,-1.3342070034501126
ACH-000470,-1.157861931851022
ACH-000471,-1.2123493601368192
ACH-000472,-1.031516233023985
ACH-000473,-1.3072301533889017
ACH-000475,-1.1234956974519088
ACH-000476,-1.6174514872990369
ACH-000477,-0.9856974910524584
ACH-000479,-1.2001572237728215
ACH-000480,-1.1421171874631206
ACH-000481,-1.5906152919915275
ACH-000483,-1.7075670776155103
ACH-000484,-1.598276762996346
ACH-000485,-0.8671250518907532
ACH-000486,-1.1948798860761116
ACH-000487,-1.2733334134208487
ACH-000488,-0.9841586142399216
ACH-000490,-1.0951870979967375
ACH-000491,-1.105894164931769
ACH-000495,-1.5181532407540637
ACH-000496,-1.246299947587015
ACH-000499,-1.3319232516554818
ACH-000500,-0.96365104170503
ACH-000502,-1.1368580700999682
ACH-000503,-1.1153073983821975
ACH-000505,-1.210683240636978
ACH-000507,-1.2686388624086031
ACH-000510,-1.3799053646143873
ACH-000511,-1.4872241572791942
ACH-000512,-1.4381433897752565
ACH-000516,-1.4619610993903764
ACH-000517,-1.3566394238242452
ACH-000518,-1.3184195312368732
ACH-000520,-1.3649951664287812
ACH-000521,-1.1159482041707218
ACH-000522,-1.111352572239084
ACH-000524,-1.4562731930918271
ACH-000527,-1.2440947540986578
ACH-000528,-1.32097002858693
ACH-000537,-1.5283579615465024
ACH-000541,-1.5356506851709235
ACH-000542,-1.3380664174631256
ACH-000544,-1.3371267834402143
ACH-000545,-1.753041020684675
ACH-000547,-1.3351820077537413
ACH-000548,-1.0951003815356857
ACH-000549,-1.0089211182045759
ACH-000550,-1.3475677880865673
ACH-000552,-1.2078473538842396
ACH-000556,-1.1359548338258632
ACH-000557,-1.2155758765722433
ACH-000569,-1.0430656504492286
ACH-000570,-1.3950119544251152
ACH-000571,-1.5680299282051424
ACH-000573,-1.516164715379637
ACH-000576,-1.3729092646039853
ACH-000579,-1.15917818207968
ACH-000580,-1.2939190273785672
ACH-000584,-1.294386147143145
ACH-000585,-1.3253630634256963
ACH-000588,-1.39793985443677
ACH-000589,-1.167783130160539
ACH-000591,-1.4645374377134404
ACH-000593,-1.0607005398822231
ACH-000600,-1.5260707097690296
ACH-000601,-1.2169693922697482
ACH-000605,-0.9064741688217474
ACH-000606,-1.2020048721631564
ACH-000608,-1.5078759547998566
ACH-000614,-1.118731254390216
ACH-000616,-1.2377914577943083
ACH-000618,-1.3824239358919042
ACH-000619,-1.1000613927802112
ACH-000620,-1.236162549275647
ACH-000621,-1.4286610907329798
ACH-000622,-1.8695524059182655
ACH-000623,-1.5831640382671133
ACH-000624,-1.2850327834407234
ACH-000627,-1.082652145218239
ACH-000630,-1.2630800775360391
ACH-000631,-1.2203152808714623
ACH-000632,-1.3362680801317193
ACH-000633,-0.9400881099297916
ACH-000637,-1.2655959366727147
ACH-000638,-1.2225589908045271
ACH-000646,-1.1843193995285597
ACH-000647,-1.115279719807747
ACH-000648,-1.6417882570216444
ACH-000649,-1.5543539186771438
ACH-000651,-1.302104363475435
ACH-000652,-1.4797661203569117
ACH-000653,-1.432080791299959
ACH-000657,-1.2931305187249391
ACH-000658,-1.5608641884570127
ACH-000661,-1.209900861985023
ACH-000662,-1.1897169767854645
ACH-000663,-1.0926549448971596
ACH-000665,-1.3930021486093929
ACH-000671,-1.316091558766841
ACH-000672,-1.0768244333798611
ACH-000673,-1.0819826777528043
ACH-000676,-1.2171871503495275
ACH-000677,-1.3145063951139715
ACH-000681,-1.3302989105625584
ACH-000683,-1.4672940804950965
ACH-000684,-1.4970384526530962
ACH-000688,-1.5898836820478337
ACH-000693,-1.1379510047249992
ACH-000694,-1.2264499561863125
ACH-000695,-1.433797023692723
ACH-000696,-1.4260783872033629
ACH-000697,-1.433380562121768
ACH-000699,-1.3381643909861007
ACH-000701,-1.2385091220884683
ACH-000706,-1.1884302971876484
ACH-000711,-1.2844517576160277
ACH-000713,-1.3305094509575437
ACH-000714,-1.5943789173230365
ACH-000718,-1.2349754384747054
ACH-000720,-1.3310856098270925
ACH-000721,-1.3007063360421214
ACH-000724,-1.2802803862291916
ACH-000725,-1.3616983163649057
ACH-000732,-1.280861098815527
ACH-000734,-1.2064706155887055
ACH-000735,-1.1380838495861725
ACH-000736,-1.5101554082910122
ACH-000738,-1.3609076978061063
ACH-000746,-1.2293304392059206
ACH-000747,-1.5000256804187144
ACH-000748,-1.3515981486858968
ACH-000753,-1.4089608668308202
ACH-000756,-1.3418711942175372
ACH-000757,-1.4223830288985708
ACH-000758,-1.0813359548296415
ACH-000760,-1.338875788026426
ACH-000762,-1.2119947932554378
ACH-000763,-1.830819018329128
ACH-000764,-1.2872993877064969
ACH-000765,-1.4431642626895234
ACH-000766,-1.1610975578996432
ACH-000767,-1.3303279769210956
ACH-000768,-1.1923453600403913
ACH-000769,-1.254339935720195
ACH-000770,-1.470269125024153
ACH-000771,-1.2394125175997968
ACH-000773,-1.1405466181308588
ACH-000776,-1.2508805333924014
ACH-000777,-1.2831349239389536
ACH-000778,-1.2530087708327249
ACH-000781,-1.3325240511587373
ACH-000782,-1.2280664786662967
ACH-000783,-1.373218458820978
ACH-000784,-1.116291354182893
ACH-000785,-1.3198585217115717
ACH-000787,-1.29239920025806
ACH-000788,-1.2821229875054607
ACH-000791,-1.2959070540290158
ACH-000792,-1.255404899365875
ACH-000794,-1.1609199596252209
ACH-000796,-1.2338069070609838
ACH-000798,-0.8957390301062115
ACH-000799,-1.3656697881488775
ACH-000800,-1.401076689478623
ACH-000802,-1.1390964744519063
ACH-000804,-1.116014747286699
ACH-000805,-1.3529658341589854
ACH-000809,-1.3768092547207924
ACH-000810,-0.9425536790227448
ACH-000811,-1.4292691313517774
ACH-000817,-1.2962590499039088
ACH-000819,-1.2807401373782097
ACH-000820,-1.441677712606824
ACH-000821,-1.369188549010088
ACH-000822,-1.2930672051203789
ACH-000823,-1.1148825281768109
ACH-000824,-1.009140524778138
ACH-000827,-1.1939562617268582
ACH-000829,-1.2903820582588663
ACH-000831,-1.4461485073743114
ACH-000832,-1.1605881877867152
ACH-000833,-1.3284743919701152
ACH-000834,-1.3996232355865614
ACH-000835,-1.3373602920719905
ACH-000836,-1.4176108003633618
ACH-000837,-1.154847211100544
ACH-000838,-1.5655948006910767
ACH-000839,-1.3919733204591924
ACH-000840,-1.2858240144959956
ACH-000841,-1.3626371453122836
ACH-000843,-1.5041863386714864
ACH-000846,-1.4078629330886716
ACH-000847,-1.2269374429403854
ACH-000848,-1.3925693749865808
ACH-000849,-1.4552095524183044
ACH-000851,-1.2449307781035357
ACH-000855,-1.2258798806697129
ACH-000856,-1.5032508672313667
ACH-000858,-1.0297913632828637
ACH-000859,-1.246920944485575
ACH-000861,-1.4614118261974374
ACH-000862,-1.1242968207029962
ACH-000865,-1.2499802322682037
ACH-000866,-1.3174305699219604
ACH-000867,-1.2806082534431642
ACH-000869,-1.4412371571280551
ACH-000872,-1.2163370249232262
ACH-000873,-1.2275067692882204
ACH-000876,-1.2258585819472252
ACH-000878,-0.9749949592699564
ACH-000880,-1.2471831638531836
ACH-000881,-1.3962168729855384
ACH-000882,-1.0034792423726826
ACH-000884,-1.077529029264676
ACH-000885,-1.2727072899675556
ACH-000887,-1.1168571701104713
ACH-000889,-1.1937893937941462
ACH-000896,-1.3184128876028791
ACH-000898,-1.4214001196788757
ACH-000900,-1.126956587233667
ACH-000901,-1.1824109224850248
ACH-000905,-1.1554857535087923
ACH-000906,-1.3291727123055503
ACH-000907,-1.4737174346483084
ACH-000910,-0.8731406967628262
ACH-000911,-1.3917353992189327
ACH-000912,-1.3494875853099235
ACH-000913,-1.5558803272261166
ACH-000915,-1.1196325352720868
ACH-000916,-1.6125899882772228
ACH-000917,-1.254535370355913
ACH-000920,-1.3628276573828273
ACH-000921,-1.4937140183227815
ACH-000924,-1.2869332927350048
ACH-000926,-1.22300011096075
ACH-000928,-1.2622742404096317
ACH-000929,-1.2506438051509612
ACH-000932,-1.3578851080474421
ACH-000935,-1.4823607988593848
ACH-000936,-1.0718599046360706
ACH-000937,-1.234842264777951
ACH-000938,-1.0210821278426776
ACH-000939,-1.22268775704282
ACH-000941,-1.2323988492785718
ACH-000943,-1.2374736775717052
ACH-000946,-1.3557575609455994
ACH-000947,-1.206178048894292
ACH-000948,-1.4010117452953648
ACH-000950,-1.2874011488235657
ACH-000953,-1.357733770865262
ACH-000954,-1.5103711566492208
ACH-000957,-1.4637746143328028
ACH-000958,-1.1133990091616104
ACH-000960,-1.0472853561545992
ACH-000963,-1.1855926305243474
ACH-000968,-1.0615055006456908
ACH-000969,-1.4493522328759951
ACH-000972,-1.1520594811899534
ACH-000973,-1.1807916779207852
ACH-000974,-1.262356612954158
ACH-000978,-1.0584792819620588
ACH-000984,-1.2898089006499223
ACH-000986,-1.4208429785170684
ACH-000988,-1.246642301119517
ACH-000993,-1.3006711268085978
ACH-000994,-1.1198369222801448
ACH-000996,-1.3576914746560989
ACH-001001,-1.0398675129733277
ACH-001020,-1.1004639768631177
ACH-001028,-1.3462468559371703
ACH-001031,-1.3842472808527957
ACH-001038,-1.3806861721730197
ACH-001048,-1.4243217644573427
ACH-001050,-1.4002749244193229
ACH-001053,-1.5578729526672033
ACH-001054,-1.3130264840268304
ACH-001061,-1.2733160631179337
ACH-001067,-1.3230520108840371
ACH-001075,-1.3157368023669154
ACH-001096,-1.271820113118843
ACH-001111,-1.3131928098946266
ACH-001119,-1.2694867530436338
ACH-001128,-1.0362176077250025
ACH-001134,-1.4394921724975178
ACH-001151,-1.2664828490401647
ACH-001163,-1.2403647217992453
ACH-001164,-1.1912838252043518
ACH-001183,-1.26480191217503
ACH-001192,-1.5006923937322971
ACH-001193,-1.2175548117874055
ACH-001196,-1.5362048805607806
ACH-001197,-1.3962198564602069
ACH-001205,-1.5277889702674081
ACH-001211,-1.5532626197039066
ACH-001212,-1.0014578876023663
ACH-001228,-1.1373535557122882
ACH-001232,-1.3668050931508495
ACH-001239,-1.2342153700248366
ACH-001270,-1.3843753969956465
ACH-001274,-1.1748679608354289
ACH-001275,-1.2963996307110497
ACH-001277,-1.4197360718558802
ACH-001278,-1.3732537068687138
ACH-001280,-1.5652784402337612
ACH-001283,-1.3683515523884449
ACH-001289,-1.285004474530869
ACH-001300,-1.4538720320845768
ACH-001301,-1.3485201361446553
ACH-001302,-1.284783229831958
ACH-001306,-1.286695995229675
ACH-001318,-1.3901758730484046
ACH-001322,-1.492219120929335
ACH-001328,-1.0172707211104264
ACH-001332,-1.1804655599518858
ACH-001336,-0.9952071398568196
ACH-001346,-1.08601460856132
ACH-001353,-1.2623460139645724
ACH-001354,-1.1867181123895405
ACH-001367,-0.9967736569640572
ACH-001368,-1.4648347264020696
ACH-001374,-1.0471676416448628
ACH-001377,-1.3107795314577642
ACH-001380,-1.4293648409160542
ACH-001391,-1.2400409778201775
ACH-001408,-1.3356689600875635
ACH-001430,-1.1623445834482078
ACH-001431,-1.3373258336735507
ACH-001450,-1.0570862186394392
ACH-001496,-1.37908129388354
ACH-001500,-1.2861188931710497
ACH-001523,-1.4134213418748844
ACH-001532,-1.3177503572465183
ACH-001550,-1.3572789937331498
ACH-001552,-1.389178891108109
ACH-001554,-1.3515154018821651
ACH-001654,-1.2750286764583827
ACH-001735,-1.500139115702927
ACH-001736,-1.3966251190628842
ACH-001737,-1.295663978023451
ACH-001740,-1.2363649643399932
ACH-001745,-1.1043077756087736
ACH-001765,-1.4185029899028032
