,LIM2 (3982)
ACH-000004,0.1627371646492054
ACH-000005,-0.11886175491737375
ACH-000007,0.19766299816932906
ACH-000009,0.019999105011039537
ACH-000011,0.11846328328883696
ACH-000012,0.1797807740165575
ACH-000013,0.007436166184510537
ACH-000014,0.05580895052503098
ACH-000015,0.025750682456159527
ACH-000017,0.09199057413733487
ACH-000018,0.1931661574600452
ACH-000019,0.12856743655559602
ACH-000021,0.14090536656178804
ACH-000022,-0.02669457460185475
ACH-000025,0.07612954771158471
ACH-000028,0.03321624323623944
ACH-000030,0.020845739959837174
ACH-000035,0.06528589849451548
ACH-000036,0.2086593124440725
ACH-000037,0.1589730834496531
ACH-000039,-0.13420197249532642
ACH-000040,0.01879269768778925
ACH-000041,-0.044496563618151366
ACH-000042,-0.030866524595952342
ACH-000045,0.1925433224914756
ACH-000047,0.08573968641749838
ACH-000052,0.13154268189425578
ACH-000053,0.044092611155549966
ACH-000054,-0.029854700549863843
ACH-000055,0.35938649274528484
ACH-000060,0.17913919377803292
ACH-000067,-0.04136442915315027
ACH-000070,0.013830008871020134
ACH-000075,0.4859847082742184
ACH-000078,0.18379049447752124
ACH-000082,0.028496182566491213
ACH-000085,0.015129515830800074
ACH-000086,0.07452109257117487
ACH-000087,-0.05058853405914159
ACH-000092,0.02366881342875821
ACH-000095,0.13316434108678835
ACH-000097,0.03129020289444324
ACH-000098,-0.03409804131481576
ACH-000099,0.07319858330160657
ACH-000108,-0.04419344425529203
ACH-000113,0.10135579296333933
ACH-000116,0.04475850519394031
ACH-000118,0.029067883108042706
ACH-000120,0.03520110120450528
ACH-000123,0.019933421771684626
ACH-000127,0.03693826330718046
ACH-000128,-0.011134964079996935
ACH-000132,0.1361929494222644
ACH-000133,-0.03910997424105495
ACH-000137,0.12026749024286693
ACH-000138,0.1103506987586622
ACH-000142,-0.022247646854150368
ACH-000143,0.09079393355708253
ACH-000146,0.03531779985688672
ACH-000148,0.008972201605248116
ACH-000150,0.03418092988586607
ACH-000152,-0.01560221003428332
ACH-000153,0.06345238103344511
ACH-000159,-0.0042222042821315675
ACH-000160,0.08099885495433501
ACH-000163,0.19193439670976453
ACH-000167,-0.0324502625038321
ACH-000168,-0.14052623145372306
ACH-000169,0.002292597016700743
ACH-000178,0.07579729103012045
ACH-000183,0.06427939652888548
ACH-000188,0.14816460570631593
ACH-000189,-0.0634590558546113
ACH-000190,0.13041648892654398
ACH-000198,0.05121597463330727
ACH-000203,0.06718599488821164
ACH-000204,0.044247812777975536
ACH-000206,0.035930938369798604
ACH-000207,0.07066809671954237
ACH-000208,-0.10837229873465654
ACH-000210,-0.044253227285179705
ACH-000211,-0.01287521153938666
ACH-000215,0.014457405075563956
ACH-000221,0.057991368370784814
ACH-000222,-0.06419060427257581
ACH-000223,0.08030860024660932
ACH-000226,0.014915470593584881
ACH-000227,0.12106788654085344
ACH-000228,0.12990845374220744
ACH-000231,0.14320180386506834
ACH-000232,-0.023471026100952173
ACH-000233,0.01247937850871149
ACH-000234,0.06410955722710628
ACH-000235,0.06128579592429133
ACH-000237,-0.018588230391749058
ACH-000238,0.12975017766629224
ACH-000242,-0.04289685761343201
ACH-000243,0.08706330946327458
ACH-000244,0.09529600514055953
ACH-000246,0.01861330803526041
ACH-000248,0.08778548094317098
ACH-000250,0.12134703468405518
ACH-000251,-0.2209648862228238
ACH-000252,0.16493335191912958
ACH-000253,-0.08776499768150535
ACH-000255,0.029138202004922332
ACH-000256,-0.012855993710465065
ACH-000257,-0.08381584982119675
ACH-000258,-0.03784698156710314
ACH-000259,0.015005846077394934
ACH-000260,0.1231052605473133
ACH-000261,0.02809038285086325
ACH-000262,0.041509379098188366
ACH-000263,0.07434867029994667
ACH-000264,0.09245155328278336
ACH-000265,-0.08541951776375638
ACH-000266,0.06353383803440289
ACH-000272,0.10825246963813373
ACH-000274,0.15564875282768573
ACH-000277,0.053873536903910606
ACH-000278,0.09074637172095223
ACH-000279,-0.0970184584797213
ACH-000280,-0.040272593607482296
ACH-000281,0.03791865313154482
ACH-000288,0.1334233105606114
ACH-000291,-0.060633979097878925
ACH-000293,0.21224478521559936
ACH-000294,0.011560053572256205
ACH-000295,0.06559924614185401
ACH-000296,0.058670405230632335
ACH-000302,-0.15385456247726
ACH-000304,0.2176194293918144
ACH-000307,0.12605233107478694
ACH-000308,-0.04219701807590597
ACH-000310,-0.01681772260947799
ACH-000311,0.20696255206269654
ACH-000312,0.12922405573438664
ACH-000315,0.14836045748324656
ACH-000316,0.34424747602949113
ACH-000317,-0.02216147039027179
ACH-000318,0.20313302951887974
ACH-000319,0.0838293440739071
ACH-000320,0.0702966479591455
ACH-000322,0.14516916784085188
ACH-000323,-0.08697377876274383
ACH-000324,0.030000073387336443
ACH-000329,0.10336411857078599
ACH-000330,-0.0013584208825190634
ACH-000331,0.20175245253434185
ACH-000332,0.07595558921843107
ACH-000334,-0.04515477845498229
ACH-000335,0.010162947941092956
ACH-000336,0.029092908717575663
ACH-000337,0.16634066829800945
ACH-000338,0.07481280861746381
ACH-000339,0.062114524109596676
ACH-000341,0.1702940668144219
ACH-000348,0.13865287268941526
ACH-000350,0.020667073684038254
ACH-000352,0.048017988683701454
ACH-000356,-0.12002931888108045
ACH-000361,0.18081692681930536
ACH-000362,0.04704722760230942
ACH-000363,-0.02407558238973472
ACH-000364,-0.024493885438716133
ACH-000365,0.17856573469815334
ACH-000366,-0.02528645189939653
ACH-000368,0.22144319312821564
ACH-000374,0.05583708668261946
ACH-000375,-0.02693073342154529
ACH-000376,0.07749616345775757
ACH-000381,0.09993552650239948
ACH-000383,0.03382786088861719
ACH-000387,0.07867272014801871
ACH-000389,0.09291209022532236
ACH-000390,0.0133074854627294
ACH-000393,0.04231972597185163
ACH-000395,-0.01577684374936754
ACH-000396,0.24824597589840355
ACH-000397,0.2033585354759068
ACH-000401,0.0017593971599510973
ACH-000402,0.0740450636879011
ACH-000403,0.03141959118942439
ACH-000404,0.34048471070876946
ACH-000406,0.02513459983470968
ACH-000407,0.05509922204835537
ACH-000408,-0.035393826881143065
ACH-000410,-0.12411598496031755
ACH-000411,0.2028371802138771
ACH-000414,0.047647036450624514
ACH-000415,0.13131489458615192
ACH-000416,-0.02756913043837111
ACH-000420,0.06081987697326952
ACH-000421,0.02468951369582001
ACH-000424,0.12894399863907932
ACH-000425,0.053220737748346236
ACH-000426,0.23919562772744565
ACH-000427,-0.06555231571168943
ACH-000433,0.031930477913610415
ACH-000435,0.3293657682914141
ACH-000436,0.23464513942042065
ACH-000444,0.0824733688590985
ACH-000445,0.032880037779912566
ACH-000448,0.07300176222534377
ACH-000450,0.03146453879528991
ACH-000452,0.08634382285852825
ACH-000454,0.25294177180044525
ACH-000458,0.07394690275283393
ACH-000459,0.13918571015587253
ACH-000460,-0.0844647559457339
ACH-000461,-0.08187559435851058
ACH-000463,0.09157967906335804
ACH-000464,-0.045855587709889206
ACH-000466,-0.05086817276139125
ACH-000467,0.015582589811261259
ACH-000468,0.05072696631917425
ACH-000469,0.04741526134483226
ACH-000470,0.18018800178347594
ACH-000471,0.016274473553397596
ACH-000472,0.03067318543047402
ACH-000473,0.03951182629931064
ACH-000475,-0.03861302776724519
ACH-000476,0.03317841252161699
ACH-000477,-0.010741383010447742
ACH-000479,0.1011925907706971
ACH-000480,0.14622749605446028
ACH-000481,0.0
ACH-000483,0.07312396944184933
ACH-000484,-0.033389146480945785
ACH-000485,0.1850412492919177
ACH-000486,0.034474707241978035
ACH-000487,-0.016702967696985697
