,MYBPC2 (4606)
ACH-000004,0.07193032467489588
ACH-000005,0.18447513281876496
ACH-000007,-0.18160390282123146
ACH-000009,-0.0513023071154399
ACH-000011,0.0809330594234779
ACH-000012,-0.032827803953348604
ACH-000013,-0.21175987432270987
ACH-000014,-0.004082325265312482
ACH-000015,-0.2369132180967009
ACH-000017,0.030158592633260286
ACH-000018,-0.00018713308465017768
ACH-000019,-0.028262125247504776
ACH-000021,0.06261962513342459
ACH-000022,-0.15084584707456553
ACH-000025,0.10114721401451238
ACH-000028,-0.11030147221616236
ACH-000030,-0.1126108050586869
ACH-000035,-0.20684109859206826
ACH-000036,0.02212669372356317
ACH-000037,-0.05782122048437911
ACH-000039,-0.056598008270993726
ACH-000040,0.06316772062383433
ACH-000041,-0.009718560949142308
ACH-000042,0.06441808688942069
ACH-000045,-0.2274302121970009
ACH-000047,-0.07024000160071962
ACH-000052,0.04842865701883056
ACH-000053,-0.03706057152419871
ACH-000054,-0.06443390785197123
ACH-000055,-0.034482066182421584
ACH-000060,0.09830399149649444
ACH-000067,-0.03829622525457965
ACH-000070,-0.019602275075545524
ACH-000075,-0.059827863787340486
ACH-000078,-0.07825299175750833
ACH-000082,0.014451302465642291
ACH-000085,0.19217441873018165
ACH-000086,-0.03958346632439544
ACH-000087,-0.09334552498272702
ACH-000092,-0.07442658184195627
ACH-000095,-0.02296696601983689
ACH-000097,-0.117635118621937
ACH-000098,-0.052090749070341766
ACH-000099,0.03336343858810233
ACH-000108,-0.060165233007436585
ACH-000113,-0.10493475246182736
ACH-000116,0.012817974873431693
ACH-000118,-0.04144622689811822
ACH-000120,-0.08235663808304401
ACH-000123,-0.05665041487035239
ACH-000127,-0.12742925022266538
ACH-000128,-0.07070105520147091
ACH-000132,0.011691159292776705
ACH-000133,0.04112528277150791
ACH-000137,-0.13196120503288325
ACH-000138,-0.11734958919263395
ACH-000142,-0.1546655963920257
ACH-000143,-0.082946022911979
ACH-000146,-0.032763470546356206
ACH-000148,-0.014621459926885415
ACH-000150,0.0648763237826135
ACH-000152,0.10388052960928924
ACH-000153,-0.03767724886858969
ACH-000159,-0.08444540705144797
ACH-000160,0.026265361598797755
ACH-000163,0.06794210746699816
ACH-000167,0.17975407262187482
ACH-000168,-0.0569694442343779
ACH-000169,-0.011299645190455038
ACH-000178,-0.017726399394867857
ACH-000183,-0.1278262042815363
ACH-000188,-0.06978249858227528
ACH-000189,0.2789343225390712
ACH-000190,0.0011874572740132865
ACH-000198,-0.028129894695746147
ACH-000203,-0.22405848247140314
ACH-000204,-0.13135040878000528
ACH-000206,-0.059134920243283484
ACH-000207,-0.051023197170407264
ACH-000208,0.06383423651753596
ACH-000210,-0.19679487963746212
ACH-000211,-0.0645505530458595
ACH-000215,0.01666767349233081
ACH-000221,-0.09390999615469328
ACH-000222,-0.07421349141570469
ACH-000223,0.06182790553247534
ACH-000226,0.07152103068867782
ACH-000227,-0.00896534158409261
ACH-000228,0.07179339674171399
ACH-000231,0.11000663355811316
ACH-000232,-0.03029035431801892
ACH-000233,0.0015051359389403544
ACH-000234,0.00872187642110223
ACH-000235,-0.024170710003427482
ACH-000237,-0.04467362409301643
ACH-000238,0.05466109949228684
ACH-000242,-0.3332161080067994
ACH-000243,0.0495978395078478
ACH-000244,-0.07582961057078842
ACH-000246,0.06317791230813796
ACH-000248,0.04502905410926946
ACH-000250,-0.10879698296709166
ACH-000251,0.12184767090645418
ACH-000252,0.08942605049702705
ACH-000253,0.004807199034960193
ACH-000255,-0.09731131358621938
ACH-000256,-0.09393850372403503
ACH-000257,-0.03200110480814845
ACH-000258,-0.049178770137946734
ACH-000259,0.01911824403887139
ACH-000260,0.011519629816863079
ACH-000261,-0.05188342043733389
ACH-000262,-0.1372199975174384
ACH-000263,-0.020757888567906942
ACH-000264,0.033135160962914766
ACH-000265,-0.046375372813779764
ACH-000266,-0.0020467072825462174
ACH-000272,0.0014062831123732062
ACH-000274,0.03549315631018715
ACH-000277,-0.059427002283955824
ACH-000278,-0.009877476499930943
ACH-000279,-0.002570625782019776
ACH-000280,-0.1454806691813914
ACH-000281,0.039959029706111135
ACH-000288,0.06291253913719902
ACH-000291,-0.05334829872763187
ACH-000293,0.07934716557113966
ACH-000294,-0.08940771179081039
ACH-000295,0.010132689769027224
ACH-000296,0.03623673330385019
ACH-000302,-0.2862123148954787
ACH-000304,-0.09436448453467566
ACH-000307,-0.06410774545897578
ACH-000308,-0.03909890515940359
ACH-000310,0.01238731609762506
ACH-000311,-0.07833673681255142
ACH-000312,-0.12612368441096047
ACH-000315,0.04412116283271658
ACH-000316,0.013269918870284584
ACH-000317,0.06420636019553262
ACH-000318,-0.08343557602783283
ACH-000319,-0.15367510592238628
ACH-000320,0.03101556237455317
ACH-000322,0.07382478868431636
ACH-000323,0.06896006988810938
ACH-000324,-0.1041631835919888
ACH-000329,-0.047975614441800415
ACH-000330,-0.03737151326929345
ACH-000331,0.07505738211942001
ACH-000332,-0.011997020803934636
ACH-000334,-0.09747182765398622
ACH-000335,0.08783236585676353
ACH-000336,-0.2420563280810808
ACH-000337,0.018636801107466558
ACH-000338,0.5158762791941427
ACH-000339,-0.036965039656634516
ACH-000341,0.07889989065400081
ACH-000348,-0.0060323845290393965
ACH-000350,-0.11707338608593955
ACH-000352,-0.031869048372217136
ACH-000356,-0.014103489078674297
ACH-000361,-0.09550195333697252
ACH-000362,-0.12463613580181833
ACH-000363,-0.031685939079375135
ACH-000364,-0.061189308276107614
ACH-000365,-0.07796829705533846
ACH-000366,-0.10854813289818817
ACH-000368,-0.1649495608233334
ACH-000374,-0.07346479759886737
ACH-000375,0.017728490435835225
ACH-000376,0.01372830747172744
ACH-000381,0.1170666817262872
ACH-000383,-0.09256840024500416
ACH-000387,-0.005766256045154594
ACH-000389,-0.10950186066347467
ACH-000390,-0.05919839299044626
ACH-000393,0.038759227513125855
ACH-000395,-0.13621078127186548
ACH-000396,0.034263033329241355
ACH-000397,-0.05212430816853005
ACH-000401,-0.17902076275816425
ACH-000402,-0.24457823064247994
ACH-000403,-0.02112650017494937
ACH-000404,-0.03513090359508484
ACH-000406,-0.00682724867040695
ACH-000407,-0.016655431302080425
