,SGMS1 (259230)
ACH-000004,0.007666535045922538
ACH-000005,-0.3798289389176003
ACH-000007,-0.13389347959925765
ACH-000009,-0.028636281522359405
ACH-000011,0.028810924400140374
ACH-000012,0.053805196904235186
ACH-000013,0.038870893506182544
ACH-000014,-0.08898846012950656
ACH-000015,0.05984781140868326
ACH-000017,0.036815295732628726
ACH-000018,0.005465425777029516
ACH-000019,-0.03929636057657921
ACH-000021,0.05536374612834851
ACH-000022,-0.01354310609414655
ACH-000025,-0.26364351811960457
ACH-000028,-0.13752824771212122
ACH-000030,-0.1910427907492008
ACH-000035,0.05661641681314988
ACH-000036,-0.014333431376162702
ACH-000037,0.004398368733081605
ACH-000039,0.2032719868690136
ACH-000040,-0.076950335074162
ACH-000041,0.12721185139200122
ACH-000042,-0.04427212203165428
ACH-000045,0.019466095038625116
ACH-000047,0.10639747957869676
ACH-000052,0.013275646907538205
ACH-000053,-0.024964372079292915
ACH-000054,0.0452008331372717
ACH-000055,0.3821233566015652
ACH-000060,-0.0308974805200312
ACH-000067,-0.3280185269274576
ACH-000070,-0.13132155008491486
ACH-000075,-0.1457482003207068
ACH-000078,0.012121479891680036
ACH-000082,-0.01641043323482612
ACH-000085,-0.03280771580948726
ACH-000086,-0.1460647488842875
ACH-000087,0.06665263094309787
ACH-000092,-0.03781526022364468
ACH-000095,0.06116687440538208
ACH-000097,-0.08995764823577758
ACH-000098,-0.04813402270973698
ACH-000099,0.09115698935346317
ACH-000108,-0.02395506318691148
ACH-000113,-0.0879106213370195
ACH-000116,0.035533227946917864
ACH-000118,0.002717642783217314
ACH-000120,0.12257374096338396
ACH-000123,-0.04489576502276417
ACH-000127,-0.12088457413377952
ACH-000128,0.0001494280155462837
ACH-000132,-0.08713005125056097
ACH-000133,-0.0070233243786692705
ACH-000137,-0.08303949491813573
ACH-000138,0.11953708675397205
ACH-000142,0.06788583223870748
ACH-000143,-0.251372203840841
ACH-000146,-0.08540891130418872
ACH-000148,-0.07686048719049274
ACH-000150,-0.024749188735679026
ACH-000152,0.03460836652901913
ACH-000153,0.16044798845251995
ACH-000159,-0.03640053150753316
ACH-000160,0.07403492580627292
ACH-000163,-0.07153019001437727
ACH-000167,0.09593888405730737
ACH-000168,-0.00977350046051674
ACH-000169,-0.08919137404376848
ACH-000178,-0.043480829131672935
ACH-000183,0.009760891948764672
ACH-000188,-0.0035847287518339884
ACH-000189,0.2993532860312225
ACH-000190,0.19968023929427295
ACH-000198,0.108124354040133
ACH-000203,-0.2018621214522184
ACH-000204,0.2446452251293129
ACH-000206,0.06058776564204594
ACH-000207,-0.0652687329335094
ACH-000208,0.04106701948715073
ACH-000210,0.14922099641278205
ACH-000211,-0.056717020599963086
ACH-000215,0.04044675092506859
ACH-000221,-0.0058129903293508865
ACH-000222,0.10643319535720557
ACH-000223,0.01671509156574079
ACH-000226,0.09970952232852462
ACH-000227,-0.03764420594581586
ACH-000228,-0.17596176186786766
ACH-000231,-0.01510130113883066
ACH-000232,0.06317985480696646
ACH-000233,0.09346271606428518
ACH-000234,0.06839267238613207
ACH-000235,-0.035750034540231006
ACH-000237,0.055972140148602766
ACH-000238,0.18760194048233592
ACH-000242,0.15221333943190266
ACH-000243,0.029376837701818755
ACH-000244,0.02548882917265879
ACH-000246,0.08952618429711902
ACH-000248,-0.036231535771079716
ACH-000250,-0.015585659950950391
ACH-000251,-0.09830474855312506
ACH-000252,-0.26836756252042393
ACH-000253,0.10782128384350508
ACH-000255,-0.10769875339345054
ACH-000256,0.16467423776778206
ACH-000257,-0.11962652976850435
ACH-000258,-0.045193636069159486
ACH-000259,0.1372582186519177
ACH-000260,0.06441485714063744
ACH-000261,0.08449396759929778
ACH-000262,-0.3616258822548733
ACH-000263,-0.0704952751069671
ACH-000264,0.04204326126325739
ACH-000265,0.055067401983474665
ACH-000266,0.04869877088587205
ACH-000272,0.030619616235644763
ACH-000274,0.10482901330725293
ACH-000277,0.151123485518359
ACH-000278,0.02072855291994991
ACH-000279,-0.002118144440174343
ACH-000280,0.059666151677535785
ACH-000281,0.07857174628847281
ACH-000288,-0.0775026340201797
