,TTC30A (92104)
ACH-000469,-0.17949509814636455
ACH-000470,-0.2061984634694771
ACH-000471,-0.11668479755495728
ACH-000472,-0.07834759219772215
ACH-000473,-0.1912762798320498
ACH-000475,-0.15470743400770345
ACH-000476,-0.21655396012912706
ACH-000477,-0.1968452884286545
ACH-000479,0.2334074835364568
ACH-000480,-0.2405839019676317
ACH-000481,-0.1401586694661757
ACH-000483,-0.24602683301536746
ACH-000484,-0.11600428692253355
ACH-000485,0.024516386774185463
ACH-000486,-0.13196538469810626
ACH-000487,-0.1670287221365001
ACH-000488,-0.20577785914954866
ACH-000490,-0.061871790309648164
ACH-000491,0.002727536814159005
ACH-000495,-0.005147432891927346
ACH-000496,-0.3157822511409976
ACH-000499,-0.2230080196472712
ACH-000500,-0.13651452384892945
ACH-000502,-0.1441475263676568
ACH-000503,-0.3965003616340788
ACH-000505,-0.2526131985457858
ACH-000507,-0.10580371992174296
ACH-000510,-0.16844096553495794
ACH-000511,-0.1481789083280554
ACH-000512,-0.4361256505129579
ACH-000516,-0.1449414012973793
ACH-000517,-0.08472999832897958
ACH-000518,-0.21154134234289632
ACH-000520,-0.14441033081567126
ACH-000521,-0.29558738949043845
ACH-000522,-0.2776892820815505
ACH-000524,-0.10508661662718558
ACH-000527,-0.08421721007335126
ACH-000528,-0.1649883801780831
ACH-000537,-0.14157057398596415
ACH-000541,0.02758649373380791
ACH-000542,-0.13625249757446475
ACH-000544,-0.1617561803469344
ACH-000545,-0.21018575065096187
ACH-000547,-0.15542617493461594
ACH-000548,-0.17702742594378745
ACH-000549,-0.12058710220770562
ACH-000550,-0.1311828927116298
ACH-000552,-0.2186489873888169
ACH-000556,-0.046456274765923705
ACH-000557,-0.15679818590577532
ACH-000569,-0.4113492755595754
ACH-000570,-0.17425328747667734
ACH-000571,-0.07460034074583652
ACH-000573,-0.22413666780173386
ACH-000576,-0.28196506702076196
ACH-000579,-0.30133104442312064
ACH-000580,-0.3406286240484893
ACH-000584,-0.31800594068552696
ACH-000585,-0.14297684299102126
ACH-000588,-0.1716993856836566
ACH-000589,-0.22281246555007567
ACH-000591,-0.1777823079402312
ACH-000593,-0.10700305706651077
ACH-000600,-0.20820497066451504
ACH-000601,-0.14544712313060001
ACH-000605,-0.3046573096719709
ACH-000606,-0.2395549996549148
ACH-000608,-0.11694546241833124
ACH-000614,-0.363784914040006
ACH-000616,-0.19997908841908088
ACH-000618,-0.14675857690153313
ACH-000619,-0.1514566621317658
ACH-000620,-0.158754578047564
ACH-000621,-0.1591943786233355
ACH-000622,-0.2155491886633488
ACH-000623,-0.1863921421579764
ACH-000624,-0.13964706953645487
ACH-000627,-0.2404182450036759
ACH-000630,-0.14487808483108144
ACH-000631,-0.20202039716485976
ACH-000632,-0.08721225320097381
ACH-000633,-0.09635333762011916
ACH-000637,-0.17567345551780267
ACH-000638,-0.0830085583526502
ACH-000646,-0.2715157586465182
ACH-000647,-0.11107958146171217
ACH-000648,-0.28554628395993936
ACH-000649,-0.15055027524638284
ACH-000651,-0.08227023429185983
ACH-000652,-0.23623098989649224
ACH-000653,-0.20993932914922114
ACH-000657,-0.16016551832205944
ACH-000658,-0.15662999125102572
ACH-000661,-0.2375253120468138
ACH-000662,0.027630930480354844
ACH-000663,-0.05263003687896618
ACH-000665,-0.1971186965913768
ACH-000671,-0.2758338459476074
ACH-000672,-0.29959365314485703
ACH-000673,-0.1292603324362306
ACH-000676,-0.1196195787057787
ACH-000677,-0.10221259292627466
ACH-000681,-0.14876272686382996
ACH-000683,-0.15829882135572612
ACH-000684,-0.1135242809384426
ACH-000688,-0.32308073414068755
ACH-000693,-0.08774996443858506
ACH-000694,-0.1317237261107605
ACH-000695,-0.29743572936542856
ACH-000696,-0.2582824762417704
ACH-000697,-0.295005205769097
ACH-000699,-0.07546746464763676
ACH-000701,-0.3896221473811076
ACH-000706,-0.11951365418181326
ACH-000711,-0.11266621480743995
ACH-000713,-0.291893525876277
ACH-000714,-0.21373123081473844
ACH-000718,-0.207485058655954
ACH-000720,-0.14383972904302542
ACH-000721,-0.25235634377905103
ACH-000724,-0.24810846735882086
ACH-000725,-0.273672161421342
ACH-000732,0.10207056536213947
ACH-000734,-0.12088880476877155
ACH-000735,-0.13792503301820574
ACH-000736,-0.2595848716885428
ACH-000738,-0.03286011264169525
ACH-000746,-0.2401028392139335
ACH-000747,-0.18029396033613654
ACH-000748,-0.07840550583569329
ACH-000753,-0.16050488635899599
ACH-000756,-0.016649183595740562
ACH-000757,-0.2176457937921338
ACH-000758,-0.31211086491165696
ACH-000760,-0.1990856339230147
ACH-000762,-0.25930817044901283
ACH-000763,-0.24447481975467802
ACH-000764,-0.15007889130992275
ACH-000765,-0.2611723964666665
ACH-000766,-0.053525381955311736
ACH-000767,-0.1241191447616613
ACH-000768,-0.13699987463735044
ACH-000769,-0.4100714113679045
ACH-000770,-0.14529643604068826
ACH-000771,-0.09455080902207452
ACH-000773,-0.056986174958478575
ACH-000776,-0.30847543371738695
ACH-000777,-0.06465289375725472
ACH-000778,-0.2733629380720615
ACH-000781,-0.2654194121520613
ACH-000782,-0.04497976766404069
ACH-000783,-0.1176296932962158
ACH-000784,-0.22973750722516315
ACH-000785,-0.22287303706969588
ACH-000787,-0.05807134937761638
ACH-000788,-0.2642650112790837
ACH-000791,-0.1259988177539075
ACH-000792,-0.025218876462478633
ACH-000794,-0.10491704656253044
ACH-000796,-0.1811799702161504
ACH-000798,-0.24818046625812304
ACH-000799,-0.19408434199451607
ACH-000800,-0.12373386286967546
ACH-000802,-0.2391837381600103
ACH-000804,-0.04636515800860403
ACH-000805,-0.2424838489406836
ACH-000809,-0.16777695120579314
ACH-000810,0.1814395080587355
ACH-000811,-0.1527929108052876
ACH-000817,-0.1049666572002617
ACH-000819,-0.3522055373077623
ACH-000820,-0.2761777799587432
ACH-000821,-0.11740738752811428
ACH-000822,-0.10516684058270692
ACH-000823,-0.14879975539956675
ACH-000824,-0.09249554928057138
ACH-000827,-0.2698871540359432
ACH-000829,-0.13591110793694675
ACH-000831,-0.21655245162230766
ACH-000832,-0.1808786059891483
ACH-000833,-0.20923360248592746
ACH-000834,-0.09986508231744552
ACH-000835,-0.04360376211837911
ACH-000836,-0.15291232176303068
ACH-000837,-0.17883166835502026
ACH-000838,-0.25527301717582457
ACH-000839,-0.28367945777779585
ACH-000840,0.023631610942473246
ACH-000841,-0.2482380597684927
ACH-000843,-0.17805572348457527
ACH-000846,-0.22971782114580644
ACH-000847,-0.2284605754219669
ACH-000848,-0.22594028666684735
ACH-000849,-0.1894430498677861
ACH-000851,-0.18235781382112115
ACH-000855,-0.1689108389100306
ACH-000856,-0.4473978308125994
ACH-000858,-0.0903622754992188
ACH-000859,-0.33725973989994196
ACH-000861,-0.18734792820309806
ACH-000862,-0.2479070381453141
ACH-000865,-0.13955817561762587
ACH-000866,-0.1537800592363501
ACH-000867,-0.1999029036582205
ACH-000869,-0.1194248065042188
ACH-000872,-0.10088520446124807
ACH-000873,-0.10001796019202903
ACH-000876,-0.18172536416241514
ACH-000878,-0.11223826148178838
ACH-000880,0.059961965936755277
ACH-000881,-0.2422223683414789
ACH-000882,-0.19261622313500493
ACH-000884,-0.11481600982552995
ACH-000885,-0.0679565047989235
ACH-000887,-0.17646621990870429
ACH-000889,-0.20321098464982856
ACH-000896,-0.1580171683544606
ACH-000898,-0.3128621976447165
ACH-000900,-0.2931909924629332
ACH-000901,-0.132567141442554
ACH-000905,-0.1519011054895144
ACH-000906,-0.16733002133544153
ACH-000907,-0.04549555731682789
ACH-000910,-0.2408522029761073
ACH-000911,-0.1814638785361179
ACH-000912,-0.18760370087097303
ACH-000913,-0.11992603011081428
ACH-000915,-0.2428371283700504
ACH-000916,0.1465863272667229
ACH-000917,-0.3996047655762954
ACH-000920,0.18629948327930568
ACH-000921,-0.09076337977380364
ACH-000924,-0.2376329891578429
ACH-000926,-0.21251103181874556
ACH-000928,0.03196018127995473
ACH-000929,-0.04823808340652284
ACH-000932,-0.06732589400129575
ACH-000935,-0.2356545197786753
ACH-000936,-0.04245571744713946
ACH-000937,-0.05626605615654592
ACH-000938,-0.2075267743750723
ACH-000939,-0.1000105672871007
ACH-000941,-0.04482122949868807
ACH-000943,-0.10048464902690904
ACH-000946,-0.0975840366987194
ACH-000947,-0.11255851662690264
ACH-000948,-0.10462804045207716
ACH-000950,0.019019779626005373
ACH-000953,-0.08572020919600129
ACH-000954,0.029121493478105238
ACH-000957,-0.17629165011181785
ACH-000958,-0.3042227131496829
ACH-000960,-0.16766108826716236
ACH-000963,-0.12090801479314893
ACH-000968,-0.10116646734413597
ACH-000969,0.1274499392576062
ACH-000972,0.07918893496807157
ACH-000973,-0.14061952891091087
ACH-000974,-0.15402957025713135
ACH-000978,0.01954213804189411
ACH-000984,-0.02277098914777768
ACH-000986,-0.04465139219287065
ACH-000988,-0.08694717511162417
ACH-000993,-0.2024839536091776
ACH-000994,-0.03526052479222369
ACH-000996,-0.11487892610172246
ACH-001001,-0.22243468400760247
ACH-001020,0.1069560543857473
ACH-001028,-0.15727019041382287
ACH-001031,0.5059142118405786
ACH-001038,-0.22156115004548574
ACH-001048,-0.16555280876770564
ACH-001050,-0.1182759233319496
ACH-001053,-0.1800138556048289
ACH-001054,-0.2670463644562122
ACH-001061,-0.2901459450877432
ACH-001067,-0.1955484218747618
ACH-001075,-0.16978494019489307
ACH-001096,-0.07328910894792012
ACH-001111,0.019773105848811687
ACH-001119,-0.02092368843916612
ACH-001128,-0.368098351490518
ACH-001134,-0.01704673349561211
ACH-001151,-0.10989724992945116
ACH-001163,-0.1453429850106676
ACH-001164,-0.20311415970372484
ACH-001183,-0.3118112689801038
ACH-001192,-0.1501263278710088
ACH-001193,-0.033723911111252176
ACH-001196,-0.11980875067965555
ACH-001197,-0.24662526271446364
ACH-001205,-0.036551425072746564
ACH-001211,-0.19074640061080195
ACH-001212,-0.32502756368660835
ACH-001228,-0.18033845213536767
ACH-001232,-0.271576242029703
ACH-001239,-0.1561301526624021
ACH-001270,-0.04775170250273743
ACH-001274,-0.23818237570684925
ACH-001275,-0.14537450308829475
ACH-001277,-0.20489212487760927
ACH-001278,-0.21912079462678508
ACH-001280,-0.07680973151033126
ACH-001283,-0.033388975154952885
ACH-001289,-0.1420100920769819
ACH-001300,-0.2486730327644704
ACH-001301,-0.12594786914883124
ACH-001302,-0.3427251072813745
ACH-001306,-0.2522083040561754
ACH-001318,-0.060302123447569675
ACH-001322,-0.17701023923059822
ACH-001328,-0.13628426401006855
ACH-001332,-0.1696938623132977
ACH-001336,-0.14333337180918634
ACH-001346,-0.15255631321701646
ACH-001353,-0.08834852002992047
ACH-001354,0.06331076468593845
ACH-001367,-0.19642733513910013
ACH-001368,-0.31186517452163715
ACH-001374,-0.5160240361948637
ACH-001377,-0.21996575856969894
ACH-001380,-0.13343052785568835
ACH-001391,-0.18284034331280616
ACH-001408,-0.1622416427202519
ACH-001430,-0.07161189960405273
ACH-001431,-0.2002609691579444
ACH-001450,-0.10032569887989183
ACH-001496,0.0062693037942416225
ACH-001500,-0.1061899562046447
ACH-001523,-0.1831931570568775
ACH-001532,-0.18825558155958302
ACH-001550,-0.26889116590907275
ACH-001552,-0.1969256328384443
ACH-001554,-0.2352013682672764
ACH-001654,-0.16295761130294592
ACH-001735,-0.2279678683570367
ACH-001736,-0.15246995541865244
ACH-001737,0.2677754376109109
ACH-001740,-0.11363133689964085
ACH-001745,-0.31262428943242954
ACH-001765,-0.14855416059944127
