,PIPOX (51268)
ACH-000448,-0.08707385715348727
ACH-000450,-0.13062539095234044
ACH-000452,-0.17330782696672012
ACH-000454,0.14233725720715792
ACH-000458,-0.35774711622164673
ACH-000459,-0.043013758547816035
ACH-000460,-0.0711687382601599
ACH-000461,-0.09959820370789957
ACH-000463,-0.10207547026301016
ACH-000464,0.022193723578892918
ACH-000466,-0.04287503285757308
ACH-000467,-0.208629131455024
ACH-000468,-0.2152030460344691
ACH-000469,-0.030543182075716963
ACH-000470,-0.09875627075485292
ACH-000471,-0.016755032431224448
ACH-000472,-0.0988805352520728
ACH-000473,-0.04006271622095132
ACH-000475,-0.08740152634507065
ACH-000476,-0.06287751558092376
ACH-000477,0.14298220619093568
ACH-000479,-0.16647816415850206
ACH-000480,-0.17801320926733655
ACH-000481,-0.02449668782177742
ACH-000483,-0.1327065843195963
ACH-000484,-0.2142198758067328
ACH-000485,0.0013009617959475642
ACH-000486,-0.041383869639180386
ACH-000487,-0.1055816703930106
ACH-000488,-0.08214696215282928
ACH-000490,-0.10209218400204187
ACH-000491,-0.04593414503505335
ACH-000495,0.0006795071610174908
ACH-000496,-0.09576174985442217
ACH-000499,0.02702140622945889
ACH-000500,-0.40943573516654813
ACH-000502,-0.17735395613473687
ACH-000503,0.10538070060561354
ACH-000505,-0.04507564167436507
ACH-000507,-0.11769519639956115
ACH-000510,-0.06464868645268895
ACH-000511,-0.022022929334308376
ACH-000512,0.2557719828394356
ACH-000516,-0.12509511681428034
ACH-000517,0.01124412455206748
ACH-000518,-0.18467727998663708
ACH-000520,-0.02823808323073416
ACH-000521,-0.022659621770384903
ACH-000522,0.016147796639334886
ACH-000524,-0.14021247099043307
ACH-000527,-0.1143801450515714
ACH-000528,-0.05623604924541
ACH-000537,-0.29026543644763564
ACH-000541,0.1285338414403681
ACH-000542,-0.20529675475761688
ACH-000544,-0.21046372371973288
ACH-000545,-0.10133663411730716
ACH-000547,-0.020688970867601443
ACH-000548,-0.10985455800027934
ACH-000549,-0.14978635088632625
ACH-000550,0.10475791314994576
ACH-000552,-0.23340040152991665
ACH-000556,-0.2660580866188824
ACH-000557,-0.12991451550644614
ACH-000569,-0.15103445930138787
ACH-000570,0.02257947003767739
ACH-000571,-0.021558205900518827
ACH-000573,-0.038157070291559424
ACH-000576,-0.11716254779066455
ACH-000579,0.021144790232287842
ACH-000580,-0.08156548964786746
ACH-000584,0.014154144491901681
ACH-000585,0.05684799373214945
ACH-000588,-0.16530101298385128
ACH-000589,-0.03955943907223434
ACH-000591,-0.133328834844482
ACH-000593,-0.2528700345522632
ACH-000600,-0.14366372820228088
ACH-000601,-0.0830002825955532
ACH-000605,-0.21138882839324605
ACH-000606,-0.16128764764946932
ACH-000608,-0.19203754898291256
ACH-000614,0.06193877770237936
ACH-000616,-0.17271065030960392
ACH-000618,-0.22225783052263048
ACH-000619,-0.11068059502828508
ACH-000620,-0.12455194030944912
ACH-000621,-0.08336583195150425
ACH-000622,0.022071261398040817
ACH-000623,-0.1154284959585312
ACH-000624,-0.013624160966211416
ACH-000627,-0.04725300079075601
ACH-000630,-0.15965392117711658
ACH-000631,0.31288310661627794
ACH-000632,-0.08603880594359785
ACH-000633,0.008230729032530524
ACH-000637,-0.21560147777237665
ACH-000638,0.0007219590128995141
ACH-000646,-0.20824697799172465
ACH-000647,-0.21287676534420047
ACH-000648,-0.014724754500641484
ACH-000649,-0.08975565023012218
ACH-000651,-0.21475806286200655
ACH-000652,-0.05383908971910353
ACH-000653,0.049107157460617966
ACH-000657,-0.1641830736138614
ACH-000658,-0.0009721912926045672
ACH-000661,-0.11122272496413353
ACH-000662,0.0018542920078319356
ACH-000663,-0.052190445653086316
ACH-000665,0.04147019696745707
ACH-000671,0.06155551866659495
ACH-000672,0.1956565005183603
ACH-000673,-0.06318111536450276
ACH-000676,-0.030666058077104624
ACH-000677,-0.07513968429506612
ACH-000681,-0.08149300913508119
ACH-000683,0.004366969770313616
ACH-000684,0.03713577168533735
ACH-000688,-0.06550982984212303
ACH-000693,-0.1877639491807625
ACH-000694,-0.032245627064027484
ACH-000695,-0.1588807702270356
ACH-000696,-0.07625927252556804
ACH-000697,0.0612209643704821
ACH-000699,-0.012165280020379672
ACH-000701,0.08348654241605219
ACH-000706,-0.10780116927290023
ACH-000711,-0.24427560680125096
ACH-000713,-0.2575489501169529
ACH-000714,-0.08949077075896338
ACH-000718,0.0036809620515382813
ACH-000720,-0.14564847616846968
ACH-000721,-0.10437014355491628
ACH-000724,-0.4742987759253095
ACH-000725,-0.4304117186247654
ACH-000732,-0.03874088369167095
ACH-000734,0.07154989175844079
ACH-000735,-0.07768757618047528
ACH-000736,-0.14447461740044326
ACH-000738,0.01969324116415314
ACH-000746,-0.2742228686538938
ACH-000747,-0.3319109722014087
ACH-000748,0.07176889438259287
ACH-000753,-0.10842180739103888
ACH-000756,-0.10414627619889327
ACH-000757,-0.06566417236957255
ACH-000758,-0.23968483183298125
ACH-000760,-0.03467293898424256
ACH-000762,-0.11969154396028145
ACH-000763,-0.09924382817711787
ACH-000764,0.21049124961828933
ACH-000765,0.08280647730946421
ACH-000766,-0.07916904261480294
ACH-000767,-0.2038520917514882
ACH-000768,-0.130180991439221
ACH-000769,-0.26098290623636444
ACH-000770,-0.06967549921417318
ACH-000771,-0.0916881237057222
ACH-000773,-0.08284050231096504
ACH-000776,-0.005568931024720553
ACH-000777,-0.04248333447582467
ACH-000778,-0.028558723862833906
ACH-000781,0.0027994875155879233
ACH-000782,-0.12127171199662005
ACH-000783,-0.038476663077128236
ACH-000784,-0.10386821217197688
ACH-000785,-0.12015868082859102
ACH-000787,-0.16547256498035434
ACH-000788,-0.03691052032671918
ACH-000791,-0.2912374019436829
ACH-000792,-0.12054851240294524
ACH-000794,-0.2344459746690125
ACH-000796,-0.04380730511840493
ACH-000798,-0.16201088597598085
ACH-000799,-0.09211488173504508
ACH-000800,-0.027262426979005803
ACH-000802,0.02768991234066697
ACH-000804,-0.07361642114174782
ACH-000805,0.19852864862884032
ACH-000809,-0.2286240740897757
ACH-000810,-0.22729963866036776
ACH-000811,-0.14351712437787828
ACH-000817,-0.13760163368083325
ACH-000819,-0.08027847498658511
ACH-000820,0.08958572994782975
ACH-000821,-0.15995824368140227
ACH-000822,-0.1124590343310232
ACH-000823,-0.0646777084905447
ACH-000824,-0.05883435262143082
ACH-000827,0.014816191703334015
ACH-000829,-0.16452284715679316
ACH-000831,0.021197539346441453
ACH-000832,-0.3537580732942516
ACH-000833,-0.07594545491945434
ACH-000834,-0.04223522976688456
ACH-000835,-0.07033800821542355
ACH-000836,0.10873151030737012
ACH-000837,-0.23560821185114564
ACH-000838,0.05200918824492827
ACH-000839,-0.1431261930526897
ACH-000840,-0.17516546063338762
ACH-000841,0.02865093549057805
ACH-000843,-0.22868897380280426
ACH-000846,-0.23228432630081836
ACH-000847,-0.2059714117983485
ACH-000848,-0.015673949475289453
ACH-000849,-0.06384035000333445
ACH-000851,-0.02940877482272012
ACH-000855,0.04137080780723998
ACH-000856,-0.1751413811339572
ACH-000858,-0.11056524269988374
ACH-000859,-0.20175526942998867
ACH-000861,0.16213548086410065
ACH-000862,-0.08443727985147344
ACH-000865,-0.12882084634342506
ACH-000866,-0.07117513807771109
ACH-000867,-0.13312244436201673
ACH-000869,-0.1647363580925263
ACH-000872,-0.049691873351610016
ACH-000873,-0.019524300561177533
ACH-000876,-0.04901920186829162
ACH-000878,0.21068853516350766
ACH-000880,-0.08465556893932318
ACH-000881,0.0775696629973204
ACH-000882,0.037615484843514034
ACH-000884,-0.13707641598535492
ACH-000885,-0.1480933563015744
ACH-000887,-0.14060336746529928
ACH-000889,-0.1197028761335232
ACH-000896,0.048328717880023436
ACH-000898,0.0611043123276351
ACH-000900,-0.13794571232819636
ACH-000901,-0.013087525515497416
ACH-000905,-0.0495170279293833
ACH-000906,-0.07061295299619741
ACH-000907,-0.13560708814570707
ACH-000910,-0.036671433346875774
ACH-000911,-0.16637093585633173
ACH-000912,-0.2828501941998117
ACH-000913,-0.1334242590261816
ACH-000915,-0.0282522015305254
ACH-000916,-0.678680326876881
ACH-000917,-0.09288059606059512
ACH-000920,-0.10051930276625247
ACH-000921,-0.019863667884542285
ACH-000924,-0.2160529590164436
ACH-000926,-0.14480361828294747
ACH-000928,-0.07745339465428426
ACH-000929,-0.20581428157994208
ACH-000932,-0.10112120142972893
ACH-000935,-0.1997571137556948
ACH-000936,-0.15063055910531306
ACH-000937,-0.1068832064888391
ACH-000938,-0.025372414730980838
ACH-000939,-0.2053614190163605
ACH-000941,-0.02059783879172146
ACH-000943,-0.12582655584467028
ACH-000946,-0.05032399672425824
ACH-000947,-0.13869842834321752
ACH-000948,-0.11025640172519884
ACH-000950,-0.12118058056275305
ACH-000953,-0.16490010657878135
ACH-000954,0.10175204313695528
ACH-000957,-0.062192870144793036
ACH-000958,-0.06621539401206207
ACH-000960,-0.0328937552905559
ACH-000963,0.05961429955570392
ACH-000968,0.04293688963857708
ACH-000969,-0.18342821892648994
ACH-000972,-0.5157088704501954
ACH-000973,-0.11780077206433495
ACH-000974,-0.1424972646091992
ACH-000978,-0.1159309459064526
ACH-000984,-0.2256399858640004
ACH-000986,-0.17825199368658076
ACH-000988,-0.06826374057404022
ACH-000993,-0.18651131915622132
ACH-000994,0.018207776072129627
ACH-000996,-0.10908689212229973
ACH-001001,0.03367207134372454
ACH-001020,0.03762048926055843
ACH-001028,-0.09492101911593008
ACH-001031,-0.011283628502003332
ACH-001038,-0.06625049676023316
ACH-001048,0.0752670114850583
ACH-001050,-0.07751353543545146
ACH-001053,-0.054294123939186714
ACH-001054,-0.18130519636131748
ACH-001061,-0.15587516854652894
ACH-001067,-0.17702706188604025
ACH-001075,-0.13895084160438936
ACH-001096,-0.18290917277782
ACH-001111,-0.2973154728523885
ACH-001119,-0.33046721026271114
ACH-001128,-0.2401530530686087
ACH-001134,0.020118017917509032
ACH-001151,0.043816059983172534
ACH-001163,-0.25090240169975697
ACH-001164,-0.15901210905289226
ACH-001183,-0.10056170646102404
ACH-001192,-0.10474169521461044
ACH-001193,-0.0634365117414055
ACH-001196,-0.1288082634292041
ACH-001197,-0.33388747409304426
ACH-001205,-0.05220910147264698
ACH-001211,0.11398569725910496
ACH-001212,-0.08342215490647457
ACH-001228,-0.13958581784076687
ACH-001232,-0.1304155385147183
ACH-001239,-0.16186463000052276
ACH-001270,-0.1892502747299196
ACH-001274,-0.14075666342289853
ACH-001275,-0.060105320586303336
ACH-001277,-0.0741394628320954
ACH-001278,-0.21394234730970133
ACH-001280,0.11699229304209358
ACH-001283,-0.09991672026025207
ACH-001289,-0.044607296408301834
ACH-001300,-0.00882493337848181
ACH-001301,-0.2836796252265376
ACH-001302,-0.04016774726077568
ACH-001306,-0.008458273702461976
ACH-001318,-0.15308432267950872
ACH-001322,-0.2398622804382376
ACH-001328,-0.1718235066965217
ACH-001332,-0.15108553359345214
ACH-001336,0.0024497423994389177
ACH-001346,-0.12655182905466628
ACH-001353,-0.21292804772272314
ACH-001354,-0.139193845511537
ACH-001367,-0.05265839644183287
ACH-001368,-0.12182167544330495
ACH-001374,0.07970667779249765
ACH-001377,-0.07404368389951403
ACH-001380,-0.03489442697667571
ACH-001391,0.01658276035546458
ACH-001408,-0.16322355108572667
ACH-001430,0.04742998618656389
ACH-001431,-0.10118811766316572
ACH-001450,-0.2528116533755717
ACH-001496,-0.09112206064231636
ACH-001500,-0.2855801891219507
ACH-001523,-0.2311938019458467
ACH-001532,-0.03782126725013084
ACH-001550,-0.05947620319171579
ACH-001552,-0.16477660968996888
ACH-001554,-0.016561913815528708
ACH-001654,-0.04977592594005792
ACH-001735,-0.06484514558234984
ACH-001736,-0.09776259151294857
ACH-001737,-0.06275667051974894
ACH-001740,0.11188646143174356
ACH-001745,-0.008239047826501587
ACH-001765,-0.13513334398171686
