,GPM6A (2823)
ACH-000235,0.09053075745799198
ACH-000237,0.012147356030317441
ACH-000238,0.06467370117944421
ACH-000242,0.03421846935355746
ACH-000243,0.06415979756085954
ACH-000244,0.0033971167421274354
ACH-000246,0.20681535955954106
ACH-000248,0.21029052827501302
ACH-000250,0.08456343494472388
ACH-000251,0.20481962856330094
ACH-000252,0.11096107391215933
ACH-000253,0.27903809099820465
ACH-000255,0.12209833882845365
ACH-000256,0.08016475497466763
ACH-000257,0.14536351105477974
ACH-000258,0.30055456632857597
ACH-000259,0.08612586834306712
ACH-000260,0.15691426606473996
ACH-000261,0.15167593920675146
ACH-000262,0.1322408307635071
ACH-000263,0.0321724938439972
ACH-000264,0.20982826645388836
ACH-000265,0.12080731432453926
ACH-000266,0.12169420059513893
ACH-000272,0.0777672565359986
ACH-000274,0.15254504818474154
ACH-000277,0.26686006931950274
ACH-000278,0.14501161969526555
ACH-000279,0.1533259563475561
ACH-000280,0.21489337924077925
ACH-000281,0.2326920986907983
ACH-000288,0.07385565821192815
ACH-000291,0.10391075994107797
ACH-000293,0.08227687539169032
ACH-000294,0.0618774865377905
ACH-000295,0.15399136094440882
ACH-000296,0.2891855205051554
ACH-000302,0.14294530371705394
ACH-000304,0.2928553454998003
ACH-000307,0.054102995228450405
ACH-000308,0.07599632207688352
ACH-000310,0.008459573708468336
ACH-000311,0.08396501514585816
ACH-000312,0.17795591314735984
ACH-000315,0.30812507298664205
ACH-000316,0.08507004806517368
ACH-000317,0.11496529499945606
ACH-000318,0.07131275402178894
ACH-000319,0.19871058395140687
ACH-000320,0.07649747504524416
ACH-000322,0.093845625439693
ACH-000323,0.08193683221361735
ACH-000324,0.09612986375933524
ACH-000329,0.06915858420254369
ACH-000330,0.23032511717388235
ACH-000331,0.07289576227884853
ACH-000332,0.2119208353602803
ACH-000334,0.2004798822696005
ACH-000335,0.09199852592101908
ACH-000336,0.0295252741097474
ACH-000337,-0.04593988357994587
ACH-000338,-0.7292793695558416
ACH-000339,0.1702636032945429
ACH-000341,0.014579087264906797
ACH-000348,0.2557211354619092
ACH-000350,0.05801588921109476
ACH-000352,0.04353034722426915
ACH-000356,0.3436321735044157
ACH-000361,0.2564167728291239
ACH-000362,0.2462677605764497
ACH-000363,0.05882122940672371
ACH-000364,0.19550815180049647
ACH-000365,-0.0264519372552548
ACH-000366,0.13111049652740245
ACH-000368,0.18968641720551155
ACH-000374,0.2231386969767829
ACH-000375,0.2175263868555953
ACH-000376,0.13359202941972986
ACH-000381,0.2707788452253121
ACH-000383,0.17803631962800534
ACH-000387,0.012543085521333866
ACH-000389,0.2811084639768225
ACH-000390,0.2034730230543864
ACH-000393,0.09479167710607499
ACH-000395,0.3236946701173995
ACH-000396,-0.2507207753600336
ACH-000397,0.12503523637061062
ACH-000401,0.2653729028210167
ACH-000402,-0.07864893591125485
ACH-000403,0.1098831430328234
ACH-000404,0.043803137637956735
ACH-000406,0.12437730060160335
ACH-000407,0.15705247242304582
ACH-000408,0.14043897015858692
ACH-000410,0.1747510585995719
ACH-000411,0.03050263503526559
ACH-000414,0.057389232315535936
ACH-000415,0.2052236047690367
ACH-000416,0.12074945887552944
ACH-000420,0.26819979972376284
ACH-000421,0.07393144804965528
ACH-000424,0.013952678429482977
ACH-000425,0.03456084957247323
ACH-000426,0.20611648868907284
ACH-000427,0.15797154236637204
ACH-000433,0.14994076203769766
ACH-000435,0.4446922939188336
ACH-000436,0.17294748281911107
ACH-000444,0.1305601466061115
ACH-000445,0.10772685964429707
ACH-000448,0.16888303568504426
ACH-000450,0.15377754025216755
ACH-000452,0.1454364510148238
ACH-000454,0.14588412341471102
ACH-000458,0.24092943779385614
ACH-000459,0.006980965692693436
ACH-000460,0.08843248800931662
ACH-000461,0.15683893199387453
ACH-000463,0.10982308944922577
ACH-000464,0.13578867273559078
ACH-000466,0.2677229961027869
ACH-000467,0.136997196830234
ACH-000468,0.13250738559823114
ACH-000469,0.13256046823977613
ACH-000470,0.10936939648208377
ACH-000471,0.18185949298391124
ACH-000472,0.16444952043808694
ACH-000473,-0.003230137531257019
ACH-000475,0.1820649314483821
ACH-000476,0.23075751069566294
ACH-000477,0.04200666353345959
ACH-000479,0.08084915288708314
ACH-000480,0.11887315297727337
ACH-000481,0.09246033511408908
ACH-000483,0.09575600954248256
ACH-000484,0.14794584580796025
ACH-000485,0.09620858544939344
ACH-000486,0.15008408109619448
ACH-000487,0.11168303284892243
ACH-000488,0.08744617128787559
ACH-000490,0.17372979217315604
ACH-000491,0.06638005445361646
ACH-000495,0.1900857983801125
ACH-000496,0.07911063805944854
ACH-000499,0.14960590095190313
ACH-000500,-0.1780072528530987
ACH-000502,0.1751093811452784
ACH-000503,0.4054149661367089
ACH-000505,0.173571569533538
ACH-000507,0.18988558732972846
ACH-000510,0.13120174026229134
ACH-000511,0.055313768059544965
ACH-000512,0.24290291443591205
ACH-000516,0.22423436915495484
ACH-000517,0.1846769216942678
ACH-000518,0.16413214452586009
ACH-000520,0.10854962946805907
ACH-000521,0.2626004750292554
ACH-000522,0.10753419785241623
ACH-000524,0.17998856296080562
ACH-000527,0.11218386981462937
ACH-000528,0.20072790873369648
ACH-000537,0.13859549763055867
ACH-000541,0.3822302409469824
ACH-000542,0.1481540999509397
ACH-000544,0.10895337051411576
ACH-000545,0.22959689783442355
ACH-000547,0.2638368996416753
ACH-000548,0.15737124192303428
ACH-000549,0.07842797369530305
ACH-000550,0.1675997733044331
ACH-000552,0.12848995101103258
ACH-000556,0.21745387405915964
ACH-000557,0.18189646264884188
ACH-000569,0.4275017600554333
ACH-000570,0.20134571055276845
ACH-000571,0.0900765510089174
ACH-000573,0.05354854643427978
ACH-000576,0.15399327152928133
ACH-000579,0.08429741163543819
ACH-000580,0.1118575928442659
ACH-000584,0.21298649447972726
ACH-000585,0.13410208809657342
ACH-000588,0.12802087069907078
ACH-000589,0.2338661973334609
ACH-000591,0.14637455971118302
ACH-000593,0.1481704625846172
ACH-000600,0.2243629833193519
ACH-000601,0.041020641546836496
ACH-000605,0.21625792797933654
ACH-000606,0.1831661956410803
ACH-000608,0.16069581066821625
ACH-000614,0.19226567237460768
ACH-000616,0.01566522153866809
ACH-000618,0.04743313421328265
ACH-000619,0.1512536995850107
ACH-000620,0.06130101718404625
ACH-000621,0.1511778365123546
ACH-000622,0.09711743547390493
ACH-000623,0.15593049677578108
ACH-000624,0.16147133865508834
ACH-000627,0.09470378765517302
ACH-000630,0.1105208248619986
ACH-000631,0.2055856547069144
ACH-000632,0.21875545621481807
ACH-000633,0.12699729238308766
ACH-000637,0.2468635201017902
ACH-000638,0.15111152818692514
ACH-000646,-0.022022098650412103
ACH-000647,0.15625887308561368
ACH-000648,0.05836350220277942
ACH-000649,0.07659109605736468
ACH-000651,0.16109942444061615
ACH-000652,0.1163860549751136
ACH-000653,0.10167812014027017
ACH-000657,0.08419957938047486
ACH-000658,0.09011352545939227
ACH-000661,0.2481154860489304
ACH-000662,-0.012520531773508259
ACH-000663,0.13607411889638987
ACH-000665,0.15852615734399894
ACH-000671,0.2805249476847669
ACH-000672,-0.014996615254111018
ACH-000673,0.14554913583278278
ACH-000676,0.06084719913679173
ACH-000677,0.19265502265712026
ACH-000681,0.1915986265282947
ACH-000683,0.18427205928307505
ACH-000684,0.263388155412394
ACH-000688,0.21819946271112994
ACH-000693,0.09916349471335327
ACH-000694,0.1428641058827658
ACH-000695,0.23841926156188864
ACH-000696,0.07847379679306403
ACH-000697,-0.018398176230358738
ACH-000699,0.1458587170003109
ACH-000701,0.13822059269615436
ACH-000706,0.2830150105448005
ACH-000711,0.119592656786354
ACH-000713,0.11986367142179745
ACH-000714,0.2515970898582803
ACH-000718,0.0889721275995917
ACH-000720,0.0932629750390545
ACH-000721,0.1460634748735583
ACH-000724,0.08786699382727267
ACH-000725,0.2445402689113297
ACH-000732,0.10147868059504142
ACH-000734,0.2663458598768233
ACH-000735,0.06742242564069588
ACH-000736,0.18916810436320647
ACH-000738,0.1995794680432912
ACH-000746,0.33514764770208
ACH-000747,0.1912781748551725
ACH-000748,0.233938575477304
ACH-000753,0.13438341869679546
ACH-000756,0.16777980458558495
ACH-000757,0.08967470145833406
ACH-000758,0.1776477922337124
ACH-000760,0.1990575666995394
ACH-000762,0.12327797446473288
ACH-000763,0.10701600288162157
ACH-000764,0.2286843487354151
ACH-000765,0.28829545879133633
ACH-000766,-0.07577593395910456
ACH-000767,0.13647656496226454
ACH-000768,0.07726361793080372
ACH-000769,0.12297585236907252
ACH-000770,0.05774914078724198
ACH-000771,0.16247812985576762
ACH-000773,0.1308020941797284
ACH-000776,0.18271203764974206
ACH-000777,0.11895680144618445
ACH-000778,0.07993045662575644
ACH-000781,0.14398605731439176
ACH-000782,0.14916270643856558
ACH-000783,0.11692932385936512
ACH-000784,0.19060809584838967
ACH-000785,0.19317279942124974
ACH-000787,0.06348689590759315
ACH-000788,0.16461021068557025
ACH-000791,0.1609447273405498
ACH-000792,0.1011003889148405
ACH-000794,0.13682331595928565
ACH-000796,0.159431386374936
ACH-000798,0.1744466522743949
ACH-000799,0.252713181294044
ACH-000800,-0.03559773812572364
ACH-000802,-0.011449503522878851
ACH-000804,0.17395364822523215
ACH-000805,0.3734647408828897
ACH-000809,0.023907183600288148
ACH-000810,-0.04738494531991664
ACH-000811,0.2057787669392488
ACH-000817,0.056158546235072236
ACH-000819,0.03219943816205933
ACH-000820,0.12477018942177022
ACH-000821,0.008753609884049454
ACH-000822,0.20827932822298803
ACH-000823,0.11285180241681088
ACH-000824,0.1940193353452354
ACH-000827,0.14169340796044674
ACH-000829,0.19481128516686325
ACH-000831,0.0993405829479644
ACH-000832,0.15901986889269884
ACH-000833,0.03273825562802892
ACH-000834,0.06939165480272931
ACH-000835,0.1766390973100871
ACH-000836,0.12558230999769374
ACH-000837,0.120300490508572
ACH-000838,0.2737560119113537
ACH-000839,0.09690459162621397
ACH-000840,-0.060151839233174825
ACH-000841,0.3059102639363824
ACH-000843,0.09056161199766552
ACH-000846,0.11092388303152698
ACH-000847,0.12388103803016552
ACH-000848,0.104954573308429
ACH-000849,0.15349793930810082
ACH-000851,0.06776666746052498
ACH-000855,-0.06481995612395412
ACH-000856,0.15608727790846794
ACH-000858,0.24215565932295705
ACH-000859,0.2105422070604812
ACH-000861,0.2395551717624292
ACH-000862,0.14963817468256427
ACH-000865,0.13302085915398515
ACH-000866,0.044664276174581546
ACH-000867,0.1723512473378684
ACH-000869,0.17258068734612786
ACH-000872,0.19131334291640334
ACH-000873,0.1951614148847807
ACH-000876,0.19909738915023373
ACH-000878,0.24095113641084304
ACH-000880,0.13057897235459734
ACH-000881,0.06051118007362216
ACH-000882,0.05358848742581408
ACH-000884,-0.04466555134831867
ACH-000885,0.14939174024295784
ACH-000887,0.11727798077346295
ACH-000889,0.17492210291434804
ACH-000896,0.0006143710821818748
ACH-000898,0.14989694991467606
ACH-000900,0.17938954770690949
ACH-000901,0.09413984468883876
ACH-000905,0.18978541317036424
ACH-000906,0.08038733193555077
ACH-000907,0.04665288273667253
ACH-000910,0.1389251935925805
ACH-000911,0.1707122302831874
ACH-000912,0.19590701740630195
ACH-000913,0.029194954948674114
ACH-000915,0.1331594746616872
ACH-000916,-0.28770176666056235
ACH-000917,0.19990195418113396
ACH-000920,0.009247671573274748
ACH-000921,0.1422057709147699
ACH-000924,0.1253721099272002
ACH-000926,0.17801159307961742
ACH-000928,0.05756662889725949
ACH-000929,0.292083026548229
ACH-000932,0.1309799286595376
ACH-000935,-0.0432853141184663
ACH-000936,0.15825131630591355
ACH-000937,0.20066885190042946
ACH-000938,0.12460515263168903
ACH-000939,0.0940629875421214
ACH-000941,0.05639960273478766
ACH-000943,0.1594740811429759
ACH-000946,0.03711601236712608
ACH-000947,0.12321282728491087
ACH-000948,0.053544026146159794
ACH-000950,0.21861813942355293
ACH-000953,0.17278254431739948
ACH-000954,0.18222104170222075
ACH-000957,0.21018650123017796
ACH-000958,0.1257668878863448
ACH-000960,0.14539766910747534
ACH-000963,0.19833809300144706
ACH-000968,0.21294058590474926
ACH-000969,-0.02129179812339437
ACH-000972,0.3627208234345237
ACH-000973,0.21684295626057656
ACH-000974,0.04979524794484795
ACH-000978,0.29485523729826824
ACH-000984,0.0970486970194044
ACH-000986,0.16684479745383532
ACH-000988,0.03407853737971445
ACH-000993,0.13675212854451066
ACH-000994,0.12422479300050558
ACH-000996,0.0020662535772133627
ACH-001001,0.12189344069041623
ACH-001020,0.3067731842848017
ACH-001028,0.12239808600604946
ACH-001031,0.02433198705424252
ACH-001038,0.11838401873769715
ACH-001048,0.16235008139049895
ACH-001050,0.13358226887963714
ACH-001053,-0.09240309495015092
ACH-001054,0.07268227867934576
ACH-001061,0.19756977482486726
ACH-001067,0.1077213288495579
ACH-001075,0.19414961945501116
ACH-001096,0.12466156456298093
ACH-001111,0.08678293514491912
ACH-001119,0.14990629106807618
ACH-001128,0.16115799377699186
ACH-001134,0.15415058386839836
ACH-001151,0.16851703148537506
ACH-001163,0.2145905729930394
ACH-001164,0.17009957389682367
ACH-001183,-0.1981813160062658
ACH-001192,0.18926426280132716
ACH-001193,0.07863163745043494
ACH-001196,0.05223210351028084
ACH-001197,0.12907330167869596
ACH-001205,0.2307133217844316
ACH-001211,0.1678291461550807
ACH-001212,0.2652637600168152
ACH-001228,0.1361261782610613
ACH-001232,0.03922768074441303
ACH-001239,0.20837252612251508
ACH-001270,0.17019920570797853
ACH-001274,0.027021010087605737
ACH-001275,0.05946101642174685
ACH-001277,0.04820663178703585
ACH-001278,0.29530868620531164
ACH-001280,0.0708144753977509
ACH-001283,0.19634982000446716
ACH-001289,0.0859668143784514
ACH-001300,0.1418424411682339
ACH-001301,0.16769097380919065
ACH-001302,0.09162282605858604
ACH-001306,0.026212452736056036
ACH-001318,0.19420250689279703
ACH-001322,0.2535542196930831
ACH-001328,0.08133127128852355
ACH-001332,0.4501223271495284
ACH-001336,0.13520625575180115
ACH-001346,0.16223370422430453
ACH-001353,0.1130422037126485
ACH-001354,0.19913709888988926
ACH-001367,0.16713567756801126
ACH-001368,0.16131632606584534
ACH-001374,0.0679514915847264
ACH-001377,0.09454205177807802
ACH-001380,0.24956618202927466
ACH-001391,0.015707525627674548
ACH-001408,0.25057304664650165
ACH-001430,0.4760174265405859
ACH-001431,0.12283159348495035
ACH-001450,0.1801049542367481
ACH-001496,0.10654374375786023
ACH-001500,0.05971754811691875
ACH-001523,0.20000762108511053
ACH-001532,0.10941356264457876
ACH-001550,0.20058040904288485
ACH-001552,0.2449211646333553
ACH-001554,0.03771466121217625
ACH-001654,0.16649745867934282
ACH-001735,0.0673953664892522
ACH-001736,0.11666629639436453
ACH-001737,0.19884782692826208
ACH-001740,0.1992600450225725
ACH-001745,0.2042334159371525
ACH-001765,0.10929960875567757
