,AGTRAP (57085)
ACH-000004,0.12394548672266972
ACH-000005,0.15996195404986802
ACH-000007,-0.07356676599708459
ACH-000009,-0.0011050892509999657
ACH-000011,0.09588018982706477
ACH-000012,0.0667376521040055
ACH-000013,-0.009441154480720205
ACH-000014,0.10634651221176916
ACH-000015,0.20401080055504936
ACH-000017,-0.08414535350601415
ACH-000018,0.029893433021656
ACH-000019,0.11123044709742867
ACH-000021,0.053689397809005744
ACH-000022,0.05212666396633056
ACH-000025,0.017602944408351376
ACH-000028,0.1384543641483332
ACH-000030,0.03816409573624504
ACH-000035,-0.19766735478239544
ACH-000036,0.06723821369563905
ACH-000037,-0.005677893850649553
ACH-000039,-0.05346460874041479
ACH-000040,-0.15971567414110266
ACH-000041,-0.09666644933142007
ACH-000042,0.041494963377144686
ACH-000045,-0.0944763567967382
ACH-000047,0.011686742155163162
ACH-000052,0.04879753712122512
ACH-000053,-0.0018343477226055878
ACH-000054,-0.01291266090952942
ACH-000055,-0.0196489295982523
ACH-000060,-0.03050946873695108
ACH-000067,0.10949046473863737
ACH-000070,-0.013736672680189476
ACH-000075,0.2451363284128801
ACH-000078,0.08340187188584705
ACH-000082,-0.02847917069883925
ACH-000085,-0.24453729406402086
ACH-000086,0.007592615643779786
ACH-000087,0.10304322537822368
ACH-000092,-0.02162512437207794
ACH-000095,0.014126740033323497
ACH-000097,0.0955415578771967
ACH-000098,0.055710355202849525
ACH-000099,-0.06958042365178588
ACH-000108,0.0462357326303789
ACH-000113,0.10248780645319944
ACH-000116,0.061502395935020326
ACH-000118,0.0693986251688341
ACH-000120,0.14740559460437175
ACH-000123,0.04438608854891893
ACH-000127,0.09070378473346123
ACH-000128,-0.06954900807891723
ACH-000132,0.11614955083845425
ACH-000133,0.03526083775571536
ACH-000137,0.14576843694434194
ACH-000138,0.11740014633944475
ACH-000142,0.009312083899141376
ACH-000143,-0.032126324088753704
ACH-000146,0.051042898160409834
ACH-000148,0.02070125445297458
ACH-000150,-0.3155312830758873
ACH-000152,-0.06283241864124654
ACH-000153,0.06096424573340331
ACH-000159,0.0094203838762087
ACH-000160,0.055519569538111296
ACH-000163,-0.10803167409701296
ACH-000167,0.2024728003086952
ACH-000168,-0.05924695213546247
ACH-000169,-0.0016492277331668099
ACH-000178,-0.04479552131297306
ACH-000183,-0.014413948188060972
ACH-000188,-0.11035929888340094
ACH-000189,-0.06939267728795842
ACH-000190,0.08096258519024839
ACH-000198,0.029783839023915445
ACH-000203,0.10069466709333444
ACH-000204,-0.02506589972342016
ACH-000206,0.07778496258790328
ACH-000207,0.036930605597065146
ACH-000208,-0.0998955917001928
ACH-000210,0.1378066520245766
ACH-000211,0.11314588972514447
ACH-000215,-0.03590082077348206
ACH-000221,0.06958489455009308
ACH-000222,-0.12011703600463455
ACH-000223,0.04337454785814777
ACH-000226,0.19486642850030025
ACH-000227,0.01973406149957284
ACH-000228,0.14809156611918747
ACH-000231,0.10854307300079732
ACH-000232,0.05032065195140418
ACH-000233,0.07779232356366028
ACH-000234,0.003459628992073086
ACH-000235,0.06498721596574919
ACH-000237,-0.02136115620378785
ACH-000238,-0.014067932664891382
ACH-000242,0.14071340459105533
ACH-000243,0.04742445140779673
ACH-000244,0.03167279087139025
ACH-000246,0.07402287186646479
ACH-000248,0.016279841723057385
ACH-000250,0.02824808971015817
ACH-000251,0.08051702411318598
ACH-000252,0.02720081032228504
ACH-000253,0.08180100396357776
ACH-000255,-0.010980345707456436
ACH-000256,-0.002364727479623909
ACH-000257,-0.21612858671971905
ACH-000258,0.03123664419268355
ACH-000259,0.03504093376011197
ACH-000260,0.00840220882564466
ACH-000261,0.07161512009020178
ACH-000262,0.19484776491945294
ACH-000263,-0.010333510976621862
ACH-000264,0.08865987177388329
ACH-000265,0.1643018825087426
ACH-000266,0.018486296362737444
ACH-000272,0.1018124987703791
ACH-000274,-0.04844866695475916
ACH-000277,0.0237105054956394
ACH-000278,-0.048230314063982704
ACH-000279,0.028076165897076587
ACH-000280,0.11103601817078836
ACH-000281,0.010579305813630523
ACH-000288,-0.01333120466686198
ACH-000291,0.012098683494041355
ACH-000293,-0.057185307852865776
ACH-000294,0.06969920071950904
ACH-000295,0.03671682794103229
ACH-000296,-0.0111308071949759
ACH-000302,-0.083945665848904
ACH-000304,0.059521242378147175
ACH-000307,0.07948086672057549
ACH-000308,0.06661163853982305
ACH-000310,0.17323603622800668
ACH-000311,-0.09958072177342732
ACH-000312,-0.10087474339906527
ACH-000315,-0.026090973507192132
ACH-000316,-0.1106446115984244
ACH-000317,-0.01669985566125031
ACH-000318,0.105822292010352
ACH-000319,0.06515231189885455
ACH-000320,-0.07787160076367522
ACH-000322,-0.22340055902287428
ACH-000323,-0.04540961276118268
ACH-000324,0.0721572872742672
ACH-000329,-0.002479836750231809
ACH-000330,0.21699723780687669
ACH-000331,0.029368693710954682
ACH-000332,0.002476031215833185
ACH-000334,-0.17753120613686152
ACH-000335,0.0694876075564237
ACH-000336,0.05068625469821518
ACH-000337,0.022858793881811838
ACH-000338,-0.11123631565194056
ACH-000339,0.010382440386502509
ACH-000341,-0.10075429949452112
ACH-000348,0.08844035178076147
ACH-000350,0.05496437909951025
ACH-000352,0.02800628052349081
ACH-000356,-0.10105103585290134
ACH-000361,0.20661460281048366
ACH-000362,0.00451984520358902
ACH-000363,-0.01241234960123445
ACH-000364,-0.285536879551849
ACH-000365,0.08166716271750811
ACH-000366,0.09192866062309124
ACH-000368,0.08100736473524836
ACH-000374,0.0439487407875852
ACH-000375,-0.043495038085162384
ACH-000376,0.014984514864620806
ACH-000381,-0.013611281834938562
ACH-000383,0.14324823657905994
ACH-000387,0.05354327875927357
ACH-000389,0.12404981183995688
ACH-000390,0.08143489243019625
ACH-000393,-0.056861389969621326
ACH-000395,-0.027967062387855485
ACH-000396,-0.19610952214484856
ACH-000397,0.0997141300747372
ACH-000401,0.04388404942689647
ACH-000402,0.07751281955444159
ACH-000403,0.016986063932757305
ACH-000404,0.1916939655532446
ACH-000406,0.059027293500695126
ACH-000407,-0.0906896632969993
ACH-000408,-0.08136290976936515
ACH-000410,0.06388499773148204
ACH-000411,0.13033950935630845
ACH-000414,0.05843647631973654
ACH-000415,0.11031901688612174
ACH-000416,-0.046255727857834814
ACH-000420,-0.0017120553001905294
ACH-000421,0.057288168917491486
