,ACTN4 (81)
ACH-000004,-0.1724015353866946
ACH-000005,0.17324851275805275
ACH-000007,-0.2510168852417038
ACH-000009,0.06799810115533593
ACH-000011,0.041216350847449686
ACH-000012,0.19777040435937676
ACH-000013,-0.08278967881435986
ACH-000014,-0.007770921228103252
ACH-000015,-0.11863115177824275
ACH-000017,0.04602594167077979
ACH-000018,0.01470089200737518
ACH-000019,-0.017417953002126948
ACH-000021,-0.0588888344142694
ACH-000022,0.0507574805493568
ACH-000025,0.13479969661747515
ACH-000028,0.11833453408424002
ACH-000030,0.12903065129966726
ACH-000035,0.05184869429029277
ACH-000036,0.02066250841214448
ACH-000037,0.17559385716041115
ACH-000039,-0.05957152726151292
ACH-000040,-0.015914081895243178
ACH-000041,-0.1183877911695018
ACH-000042,0.05962272625149698
ACH-000045,0.006582536566741132
ACH-000047,0.04110686274082703
ACH-000052,-0.13237688356367944
ACH-000053,-0.13453438747383756
ACH-000054,0.023017409970986318
ACH-000055,0.004328513540385788
ACH-000060,0.2585354607473848
ACH-000067,-0.08536986396545729
ACH-000070,-0.004224634586186628
ACH-000075,-0.04985492618583564
ACH-000078,-0.0551432278543822
ACH-000082,0.06766743885268715
ACH-000085,0.1941232882664045
ACH-000086,-0.017323125371136852
ACH-000087,-0.11305248966536124
ACH-000092,-0.1027985053221605
ACH-000095,-0.17116969952968095
ACH-000097,-0.3572519095526463
ACH-000098,-0.12549839688735995
ACH-000099,-0.025363713427167662
ACH-000108,-0.08971896949049768
ACH-000113,0.07108225104443854
ACH-000116,-0.10328468853924187
ACH-000118,-0.10828036346947938
ACH-000120,0.02784845435604948
ACH-000123,-0.08618901550565491
ACH-000127,0.10979557555684116
ACH-000128,-0.11236702251807884
ACH-000132,-0.12441595864083185
ACH-000133,-0.24258820802902506
ACH-000137,-0.1847395887893609
ACH-000138,0.1490950711244145
ACH-000142,0.1610051087566787
ACH-000143,0.0672994612319442
ACH-000146,-0.14309517842080974
ACH-000148,0.03374024233333026
ACH-000150,0.004354197102313891
ACH-000152,0.020099122257803533
ACH-000153,-0.05213639938858261
ACH-000159,-0.03379899006007387
ACH-000160,0.06309554371289885
ACH-000163,-0.3798394048541365
ACH-000167,-0.008465737429053474
ACH-000168,-0.15075975920289542
ACH-000169,0.04386151967250418
ACH-000178,0.06333955086969352
ACH-000183,-0.05654723687395266
ACH-000188,0.1328821012829999
ACH-000189,-0.2489324835730587
ACH-000190,0.10211346842368076
ACH-000198,0.05272768485697545
ACH-000203,0.08897778525374088
ACH-000204,-0.09607198530695392
ACH-000206,-0.0972264536560206
ACH-000207,-0.00981821010950187
ACH-000208,-0.08294178195620712
ACH-000210,0.0706976525744269
ACH-000211,0.002040780592367941
ACH-000215,-0.07932294027164033
ACH-000221,-0.09500449903022387
ACH-000222,-0.06470909776380379
ACH-000223,0.052777062869549266
ACH-000226,-0.04524294717984426
ACH-000227,-0.010860258609657955
ACH-000228,0.011914645895515571
ACH-000231,0.17369756540987402
ACH-000232,0.04470690637230616
