,GID4 (79018)
ACH-000521,-0.2281723530211353
ACH-000522,-0.0835507629274795
ACH-000524,-0.10302801912121633
ACH-000527,-0.2459262224302789
ACH-000528,-0.13046179397816396
ACH-000537,-0.053176540345609716
ACH-000541,-0.2175017850488684
ACH-000542,-0.16354499845698225
ACH-000544,-0.2013743624315391
ACH-000545,-0.14014626468214905
ACH-000547,-0.05780775178111655
ACH-000548,-0.27843351643623754
ACH-000549,-0.29012729436288914
ACH-000550,-0.2414307231909817
ACH-000552,-0.30892297617837505
ACH-000556,-0.3357266886721537
ACH-000557,-0.19654808060051807
ACH-000569,-0.14492300989332496
ACH-000570,-0.3726110863851942
ACH-000571,-0.14891963591504756
ACH-000573,-0.2392170277974481
ACH-000576,-0.16043716557859064
ACH-000579,-0.02116356498783852
ACH-000580,-0.12211094125228306
ACH-000584,-0.21396750839975212
ACH-000585,-0.2782349909512651
ACH-000588,-0.363447541168602
ACH-000589,-0.20355067741687827
ACH-000591,-0.21751621092413254
ACH-000593,-0.2037028321007662
ACH-000600,-0.16732208361741252
ACH-000601,-0.20871835713301956
ACH-000605,-0.06490397870390363
ACH-000606,-0.4009876725395831
ACH-000608,-0.23234450736030496
ACH-000614,-0.030842812052821283
ACH-000616,-0.18151250681696332
ACH-000618,-0.24820121799670786
ACH-000619,-0.24860813541767535
ACH-000620,-0.24628235381989397
ACH-000621,-0.3218794802970389
ACH-000622,-0.14122162409030956
ACH-000623,-0.1742122474368892
ACH-000624,-0.3087252147480363
ACH-000627,-0.11979199235476976
ACH-000630,-0.2817005727248195
ACH-000631,-0.3558671649818371
ACH-000632,-0.08815476106679801
ACH-000633,-0.2532693226203692
ACH-000637,-0.17441592654106602
ACH-000638,-0.18580079955325304
ACH-000646,-0.22332174274762576
ACH-000647,-0.2335736479995405
ACH-000648,-0.0968581958997499
ACH-000649,-0.1845942967677795
ACH-000651,-0.12377153389805168
ACH-000652,-0.2015711074780107
ACH-000653,-0.2258896711495084
ACH-000657,-0.1883331356649664
ACH-000658,-0.035042485726188975
ACH-000661,-0.25510583627484146
ACH-000662,0.05122168680391928
ACH-000663,0.04157473403986078
ACH-000665,-0.25154629488535035
ACH-000671,-0.2933489411383544
ACH-000672,-0.2674614556999447
ACH-000673,-0.26121605658897784
ACH-000676,-0.14300266516650126
ACH-000677,-0.30212241047572275
ACH-000681,-0.19905375265761385
ACH-000683,-0.07260142641684254
ACH-000684,-0.039920532055012316
ACH-000688,-0.2553600690498627
ACH-000693,-0.10967667315588096
ACH-000694,-0.12377251082241322
ACH-000695,-0.008809345432687616
ACH-000696,-0.2003095353193785
ACH-000697,-0.22297531651073849
ACH-000699,-0.17122173550601172
ACH-000701,-0.18983973112807084
ACH-000706,-0.04917911935089088
ACH-000711,-0.2109125775164132
ACH-000713,-0.3533002524878746
ACH-000714,-0.09032419075109713
ACH-000718,-0.2697990998959387
ACH-000720,-0.22018143219944114
ACH-000721,-0.21629108148905912
ACH-000724,0.09442180559689667
ACH-000725,-0.14214144123646613
ACH-000732,-0.3450602912876818
ACH-000734,-0.08909731579077908
ACH-000735,-0.2892597662098274
ACH-000736,-0.3499048821384602
ACH-000738,-0.1912299468158884
ACH-000746,-0.3267763328506938
ACH-000747,-0.07096512335116036
ACH-000748,-0.2116716580869116
ACH-000753,-0.18077186339255966
ACH-000756,-0.29479413477627225
ACH-000757,-0.2093552694180925
ACH-000758,-0.23985647390605425
ACH-000760,-0.22012859609721436
ACH-000762,-0.11735507004974212
ACH-000763,-0.13467021421211942
ACH-000764,-0.28820403023242674
ACH-000765,-0.0790977832438455
ACH-000766,-0.206053764055507
ACH-000767,-0.2863083967959278
ACH-000768,-0.2486087323710301
ACH-000769,-0.2767439789973227
ACH-000770,-0.1508716339186872
ACH-000771,-0.24894496846685446
ACH-000773,-0.08293006259700109
ACH-000776,-0.17047201516287402
ACH-000777,-0.2700174286264401
ACH-000778,-0.2277631905536752
ACH-000781,-0.1839421251951892
ACH-000782,-0.1090829915712504
ACH-000783,-0.32249740512110536
ACH-000784,-0.15627119231584985
ACH-000785,-0.2568530597972276
ACH-000787,-0.21560014499728936
ACH-000788,-0.24932241716333434
ACH-000791,-0.349493157183724
ACH-000792,-0.05091824006586747
ACH-000794,-0.11646581675567898
ACH-000796,-0.2177462207859242
ACH-000798,-0.30436840890311434
ACH-000799,-0.351337899098574
ACH-000800,-0.132664052903979
ACH-000802,-0.2325907604715956
ACH-000804,-0.17197608667341027
ACH-000805,-0.062228812129102765
ACH-000809,-0.18832784606323727
ACH-000810,-0.22872540364025545
ACH-000811,-0.21490757860687687
ACH-000817,-0.4428743748847229
ACH-000819,-0.10707328529574683
ACH-000820,-0.18353818925233334
ACH-000821,-0.18348773485879089
ACH-000822,-0.09504869756224074
ACH-000823,-0.20605634710874493
ACH-000824,-0.026169379156648374
ACH-000827,-0.1786436929391369
ACH-000829,-0.14734969545760615
ACH-000831,-0.07628931397948115
ACH-000832,-0.4324743172334601
ACH-000833,-0.34707704396604594
ACH-000834,-0.17109827526515212
ACH-000835,-0.1204037171394741
ACH-000836,0.029099180781696026
ACH-000837,-0.24414905198695214
ACH-000838,-0.2558471372278117
ACH-000839,-0.3156703968568444
ACH-000840,-0.3427629237731226
ACH-000841,-0.1829183546564307
ACH-000843,-0.234908113215354
ACH-000846,-0.5060709974315706
ACH-000847,-0.14656806952327964
ACH-000848,-0.4612831391256561
ACH-000849,-0.25329410991620965
ACH-000851,-0.249750116579992
ACH-000855,-0.04446809337359542
ACH-000856,-0.2010217644548557
ACH-000858,-0.3025842055780128
ACH-000859,-0.2478059013885367
ACH-000861,-0.4059612895178336
ACH-000862,-0.19423498639602232
ACH-000865,-0.08582165307313169
ACH-000866,-0.15500192309638672
ACH-000867,-0.2420308626087468
ACH-000869,-0.13498547929401586
ACH-000872,-0.2611442128843496
ACH-000873,-0.17523075350752734
ACH-000876,-0.1179543125543394
ACH-000878,-0.09301727058531307
ACH-000880,-0.23034230630620214
ACH-000881,-0.22200460252379087
ACH-000882,-0.09259371903331212
ACH-000884,-0.12396443522976427
ACH-000885,-0.2066834878352911
ACH-000887,-0.2359475809970788
ACH-000889,-0.3000481860174498
ACH-000896,-0.2223975073173613
ACH-000898,-0.09456038488956403
ACH-000900,-0.015442933499731281
ACH-000901,-0.12559792052275676
ACH-000905,-0.2467697047413023
ACH-000906,-0.1297433873151047
ACH-000907,-0.06337527551264563
ACH-000910,-0.21535206171439286
ACH-000911,-0.28522489288570624
ACH-000912,-0.24967078158110914
ACH-000913,-0.1189633480531522
ACH-000915,-0.2915926369646668
ACH-000916,-0.2188530655106965
ACH-000917,-0.4656040371137937
ACH-000920,-0.4206968299188825
ACH-000921,-0.2184591170114359
ACH-000924,-0.11006549080478772
ACH-000926,-0.2301932053831613
ACH-000928,-0.10812966710885763
ACH-000929,-0.16485387817963204
ACH-000932,-0.22152109686623747
ACH-000935,-0.021397492203784854
ACH-000936,-0.09965013880508003
ACH-000937,-0.20403060230758288
ACH-000938,-0.10932263399155266
ACH-000939,-0.4783166934377272
ACH-000941,-0.1007340643723641
ACH-000943,-0.1272075627886788
ACH-000946,-0.298190258445922
ACH-000947,-0.20176875710711092
ACH-000948,-0.19990998755305825
ACH-000950,-0.04960779294389312
ACH-000953,-0.23952067213165126
ACH-000954,-0.4735242058730867
ACH-000957,-0.19151240771345696
ACH-000958,-0.3650972332008991
ACH-000960,-0.2286255267178783
ACH-000963,-0.6505737210669724
ACH-000968,-0.1464678303310578
ACH-000969,-0.30955883904297266
ACH-000972,-0.22391201426854093
ACH-000973,-0.1875083848149518
ACH-000974,-0.18832557742887612
ACH-000978,-0.05237824330240126
ACH-000984,-0.3447588740007446
ACH-000986,-0.23069803155831065
ACH-000988,-0.2629830126059866
ACH-000993,-0.13503399306228311
ACH-000994,-0.15118199592057266
ACH-000996,-0.211739800460287
ACH-001001,-0.18729360666057504
ACH-001020,-0.2953833610057286
ACH-001028,-0.0996388357860502
ACH-001031,-0.1171719514686208
ACH-001038,-0.1638448142174973
ACH-001048,-0.15791515293193056
ACH-001050,-0.2908738004008097
ACH-001053,-0.3395183010464474
ACH-001054,-0.2304727534047312
ACH-001061,-0.14273907610897438
ACH-001067,-0.3411329695821717
ACH-001075,-0.21782498617485832
ACH-001096,-0.13943522299962913
ACH-001111,-0.09289601605032573
ACH-001119,-0.2793761571309313
ACH-001128,0.15397704166520385
ACH-001134,-0.10267518470240752
ACH-001151,-0.14503210782910764
ACH-001163,-0.21926604107211356
ACH-001164,-0.25047826763316344
ACH-001183,-0.3570156247004317
ACH-001192,-0.1532015579632151
ACH-001193,-0.11562959060120145
ACH-001196,-0.4716138926703509
ACH-001197,-0.17780719646381654
ACH-001205,-0.1928273029532119
ACH-001211,-0.19449156797423173
ACH-001212,-0.344714688702027
ACH-001228,-0.2736363752852172
ACH-001232,-0.2316381468134909
ACH-001239,-0.10007203062765577
ACH-001270,-0.4465623646304791
ACH-001274,-0.15659953879365776
ACH-001275,-0.287675340310889
ACH-001277,-0.4240939401057602
ACH-001278,-0.2767666873539508
ACH-001280,-0.2312217949666367
ACH-001283,-0.04718707949310919
ACH-001289,-0.10400305101475008
ACH-001300,-0.1557319186002877
ACH-001301,-0.07348133632881731
ACH-001302,-0.021637951141189143
ACH-001306,-0.30458778625775895
ACH-001318,-0.12886576417999313
ACH-001322,-0.12643935939892795
ACH-001328,-0.2713586076647903
ACH-001332,-0.3352172675338029
ACH-001336,-0.2459570528589855
ACH-001346,-0.11782949233331205
ACH-001353,-0.2270889897644157
ACH-001354,-0.19515640866507733
ACH-001367,0.02863754829908155
ACH-001368,-0.19176157425167706
ACH-001374,-0.1760922271221043
ACH-001377,-0.24117524641118526
ACH-001380,-0.0909541239442836
ACH-001391,-0.2455055122221077
ACH-001408,-0.10577782178111332
ACH-001430,-0.20517094595499108
ACH-001431,-0.222819682747788
ACH-001450,-0.17488147515717864
ACH-001496,-0.2303795316699074
ACH-001500,-0.12101064956704274
ACH-001523,-0.33253008382083604
ACH-001532,-0.2529714573035637
ACH-001550,-0.18231526659997188
ACH-001552,-0.12247873962239288
ACH-001554,-0.28313417381900235
ACH-001654,-0.1436241356895623
ACH-001735,-0.2096581892647208
ACH-001736,-0.10404426282243183
ACH-001737,-0.7257703931649534
ACH-001740,-0.18009583483238448
ACH-001745,-0.1482091598769617
ACH-001765,-0.12308163944131795
