,FEM1B (10116)
ACH-000204,-0.7610162023346773
ACH-000206,-0.0014506060476669606
ACH-000207,-0.022829151744766872
ACH-000208,-0.23803146396656785
ACH-000210,-0.09494684338061593
ACH-000211,-0.04036862800427354
ACH-000215,0.011121570703747098
ACH-000221,0.001935784937508266
ACH-000222,0.04036836167627577
ACH-000223,-0.0802242330399928
ACH-000226,-0.04669569300800217
ACH-000227,-0.07629538041357989
ACH-000228,0.16790084104738026
ACH-000231,-0.10104419647116178
ACH-000232,0.07126669647257322
ACH-000233,-0.07163369666562014
ACH-000234,-0.13792347485247386
ACH-000235,-0.09490470966574502
ACH-000237,-0.03174822460589584
ACH-000238,-0.013658449224651256
ACH-000242,0.342595227938049
ACH-000243,-0.111278474671629
ACH-000244,-0.2276770191556721
ACH-000246,-0.15357325332939428
ACH-000248,0.022119030122155763
ACH-000250,-0.10591233953523888
ACH-000251,0.18278299213513
ACH-000252,-0.15164336516779378
ACH-000253,-0.15420785566037545
ACH-000255,-0.19236873930571574
ACH-000256,-0.17359357707703768
ACH-000257,-0.2407290645286935
ACH-000258,-0.09823032229316117
ACH-000259,-0.13699068628384656
ACH-000260,0.019556539839198358
ACH-000261,-0.15669757036186838
ACH-000262,-0.2317446782453311
ACH-000263,0.18939126107219784
ACH-000264,-0.1469717192888653
ACH-000265,-0.04754329690845413
ACH-000266,-0.07549032639278387
ACH-000272,-0.14426282064462853
ACH-000274,-0.1853781580783264
ACH-000277,0.09113666344634276
ACH-000278,-0.15528765895549326
ACH-000279,-0.08707446562001142
ACH-000280,0.05441709223122141
ACH-000281,0.10781996179672773
ACH-000288,0.02545011015143253
ACH-000291,-0.09006392819565896
ACH-000293,0.0021142801518518875
ACH-000294,-0.09757199644486114
ACH-000295,-0.2809873278374879
ACH-000296,-0.060591679108352114
ACH-000302,0.01577423077493792
ACH-000304,-0.334021906627992
ACH-000307,-0.16464591189891234
ACH-000308,-0.037071087678879774
ACH-000310,-0.2405457120952449
ACH-000311,0.2811600932714951
ACH-000312,-0.04433191039819478
ACH-000315,0.0435681558264176
ACH-000316,-0.07283356800456632
ACH-000317,-0.03534196977382022
ACH-000318,-0.0388088582164532
ACH-000319,0.01772633304250514
ACH-000320,-0.23816124021486146
ACH-000322,-0.1849182426906681
ACH-000323,0.013572203701514648
ACH-000324,-0.08312359815938535
ACH-000329,0.03462293538235532
ACH-000330,0.008265472020523367
ACH-000331,-0.11625500953926185
ACH-000332,-0.15167786835212052
ACH-000334,0.0420073517862582
ACH-000335,0.1022723998360524
ACH-000336,-0.1635222573640203
ACH-000337,-0.21027756009785145
ACH-000338,-0.25091490669695365
ACH-000339,-0.07895777071380186
ACH-000341,-0.21889825735919244
ACH-000348,-0.05692793298827543
ACH-000350,0.04128672126179466
ACH-000352,-0.4227316981809095
ACH-000356,0.04103675417267374
ACH-000361,0.08871288119447482
ACH-000362,-0.1242196301507955
ACH-000363,-0.004672870995302324
ACH-000364,-0.2695605976699497
ACH-000365,0.03178672427756125
ACH-000366,-0.08075951911588547
ACH-000368,-0.09220701420989387
ACH-000374,-0.0723155593160641
ACH-000375,0.038069927443939514
ACH-000376,-0.062113586918657225
ACH-000381,0.008183995455962477
ACH-000383,-0.04813878061745613
ACH-000387,-0.0902887515496868
ACH-000389,-0.2321947127237181
ACH-000390,-0.15005119480446746
ACH-000393,-0.09938842339156
ACH-000395,0.005347310908088737
ACH-000396,0.01074626002000447
ACH-000397,-0.023391114377654242
ACH-000401,-0.1641590376841348
ACH-000402,-0.2902863608518139
ACH-000403,-0.1029451184458576
ACH-000404,-0.19471692222254544
ACH-000406,-0.04406869717493517
ACH-000407,-0.12700593979756813
ACH-000408,-0.1474099983861439
ACH-000410,-0.35142970298929044
ACH-000411,-0.04848168604910305
ACH-000414,0.06335962753602029
ACH-000415,-0.03784127692166859
ACH-000416,-0.03331859437921701
ACH-000420,-0.037344965550934674
ACH-000421,-0.08501793989393361
ACH-000424,-0.04042752215226094
ACH-000425,-0.20087867515312413
ACH-000426,-0.3281237638492345
ACH-000427,-0.08431619651872814
ACH-000433,-0.025587884103138787
ACH-000435,-0.09544153218788792
ACH-000436,-0.2948508455444765
ACH-000444,-0.04111748160736398
ACH-000445,-0.3463946286190045
ACH-000448,-0.10762643266894728
ACH-000450,-0.2304427922715071
ACH-000452,0.009961138182018322
ACH-000454,-0.2933591509997265
ACH-000458,-0.05706036016372689
ACH-000459,-0.07789855967079687
ACH-000460,0.04457058024217566
ACH-000461,-0.3508462523057084
ACH-000463,-0.02578992077005129
ACH-000464,0.012736182428930107
ACH-000466,-0.050836729814302345
ACH-000467,-0.027422002043961332
ACH-000468,0.039424693677920994
ACH-000469,0.0028127778598570144
ACH-000470,-0.09960058839132123
ACH-000471,-0.1185593579002042
ACH-000472,-9.621995311730388e-05
ACH-000473,-0.000892223818842625
ACH-000475,-0.05859456527275854
ACH-000476,-0.05932333677952763
ACH-000477,-0.2688465220641891
ACH-000479,0.04688491355928755
ACH-000480,-0.10532967942355127
ACH-000481,-0.13758627073069685
ACH-000483,-0.1578076687857254
ACH-000484,0.031001277255709093
ACH-000485,-0.014852528264723731
ACH-000486,-0.0911886222457263
ACH-000487,-0.04397208601507088
ACH-000488,0.0355876794795562
ACH-000490,-0.06930846366535884
ACH-000491,-0.02308393316132602
ACH-000495,-0.14796383754244366
ACH-000496,-0.030682356523246062
ACH-000499,-0.2349109239989039
ACH-000500,0.19697749758875746
ACH-000502,-0.07500954150092283
ACH-000503,-0.1654752855938292
ACH-000505,-0.02288127785837239
ACH-000507,-0.3215532901594281
ACH-000510,-0.09355861246194874
ACH-000511,0.023357383550548286
ACH-000512,-0.04217933329871978
ACH-000516,-0.10058930004786798
ACH-000517,-0.049062234680487024
ACH-000518,0.044926044443584494
ACH-000520,0.004209650991150603
ACH-000521,0.037183228873754866
ACH-000522,-0.19586144560670432
ACH-000524,-0.024616272554732282
ACH-000527,-0.024249031217291283
ACH-000528,-0.06080600679788911
ACH-000537,-0.06298616605492535
ACH-000541,-0.09489617248030184
ACH-000542,-0.07706863950083959
ACH-000544,-0.16365794439196005
ACH-000545,-0.07718262557145852
ACH-000547,0.08221659626707943
ACH-000548,0.13268255401667195
ACH-000549,-0.010719186909233866
ACH-000550,-0.07928111566675179
ACH-000552,0.008222288373426916
ACH-000556,-0.03752228845731495
ACH-000557,-0.07494268405424527
ACH-000569,-0.10364410341546383
ACH-000570,-0.1217678747742808
ACH-000571,-0.02105903777964373
ACH-000573,-0.005506679058918264
ACH-000576,-0.4939547540998511
ACH-000579,-0.07127946442393203
ACH-000580,-0.3661832589121974
ACH-000584,-0.09674285502564584
ACH-000585,-0.14329218444182015
ACH-000588,0.017328145793698416
ACH-000589,-0.21554713841685874
ACH-000591,-0.044770863195812666
ACH-000593,-0.09558922235116273
ACH-000600,-0.12253225298503025
ACH-000601,0.01278284274734002
ACH-000605,-0.16123752876388084
ACH-000606,-0.17211102456873045
ACH-000608,-0.06226715441845593
ACH-000614,-0.08152231873814653
ACH-000616,-0.1024592519631474
ACH-000618,-0.01816674778355732
ACH-000619,0.016588191150536988
ACH-000620,-0.045061934294830124
ACH-000621,-0.1099080017252827
ACH-000622,-0.07528030445252573
ACH-000623,-0.15642258626135508
ACH-000624,-0.07021793147489554
ACH-000627,0.021935034164085147
ACH-000630,-0.008336959472266113
ACH-000631,0.04723376516038722
ACH-000632,-0.04155273205849865
ACH-000633,-0.02452077871367193
ACH-000637,-0.03252112000049321
ACH-000638,0.01120898524134455
ACH-000646,-0.11298454695970934
ACH-000647,-0.14003842289993124
ACH-000648,-0.2920378788385625
ACH-000649,-0.017764544254104626
ACH-000651,-0.03879054496247535
ACH-000652,-0.027364824365725862
ACH-000653,-0.09183186292574262
ACH-000657,0.004838140064046776
ACH-000658,-0.21861977705758198
ACH-000661,-0.4765582173592682
ACH-000662,0.15729479517840786
ACH-000663,-0.08519987469490298
ACH-000665,-0.19852679356488864
ACH-000671,0.03417602075575251
ACH-000672,-0.00888806087736598
ACH-000673,-0.06322366168783368
ACH-000676,-0.03332230474574616
ACH-000677,-0.16173336082148013
ACH-000681,-0.07447425841173078
ACH-000683,-0.1572566254347863
ACH-000684,-0.4383309315989691
ACH-000688,-0.08714318435674416
ACH-000693,-0.0561284513768973
ACH-000694,-0.02717603919857943
ACH-000695,-0.06631431286904625
ACH-000696,-0.10675216224863412
ACH-000697,0.007943507890474755
ACH-000699,-0.16760692176549433
ACH-000701,0.09017680558445301
ACH-000706,-0.18504032181882696
ACH-000711,-0.0660423355882556
ACH-000713,-0.052838878019150604
ACH-000714,-0.12817014898734316
ACH-000718,-0.12263290819242212
ACH-000720,-0.06557035511825474
ACH-000721,0.006440078033504038
ACH-000724,-0.18073411150288093
ACH-000725,-0.054077425443202584
ACH-000732,0.19073721151415532
ACH-000734,0.00017969691612124041
ACH-000735,-0.00022198020034888458
ACH-000736,-0.13599735855933506
ACH-000738,-0.1682377754061726
ACH-000746,-0.1905979184819432
ACH-000747,-0.28546253531628274
ACH-000748,-0.05241306424670576
ACH-000753,-0.12399206257911605
ACH-000756,-0.06169217957425065
ACH-000757,-0.036646355301915234
ACH-000758,0.07044679812013015
ACH-000760,-0.03393241839343386
ACH-000762,-0.1479511309399603
ACH-000763,-0.15779598995087166
ACH-000764,0.0024022020022443995
ACH-000765,-0.13799478326569126
ACH-000766,-0.09837434104818486
ACH-000767,-0.1305044277424925
ACH-000768,-0.23051294303972325
ACH-000769,-0.13861890010549646
ACH-000770,-0.0992181463432157
ACH-000771,-0.046818083398633865
ACH-000773,-0.09618099697864826
ACH-000776,-0.13530674143741472
ACH-000777,0.030604286009524088
ACH-000778,0.05258196020437168
ACH-000781,-0.11216503081434777
ACH-000782,-0.15363206435416374
ACH-000783,0.0014657159970238394
ACH-000784,-0.050081428658172805
ACH-000785,-0.09752087083156123
ACH-000787,-0.0874304876578884
ACH-000788,-0.0548468879252701
ACH-000791,-0.054084810334465085
ACH-000792,-0.026800091513891046
ACH-000794,-0.1394636179045503
ACH-000796,-0.027182951641699014
ACH-000798,0.07549219049356046
ACH-000799,-0.1372170312910874
ACH-000800,0.04073262319090235
ACH-000802,-0.08328903215689637
ACH-000804,-0.21856735525309132
ACH-000805,-0.4805550012797816
ACH-000809,-0.028164921464619658
ACH-000810,-0.041477283716161724
ACH-000811,-0.06256490865120745
ACH-000817,-0.5969841149684703
ACH-000819,-0.0053128598453553635
ACH-000820,0.31509596050423705
ACH-000821,-0.13329480325592893
ACH-000822,-0.08594958038994015
ACH-000823,-0.055363188652464486
ACH-000824,-0.05643970899905056
ACH-000827,-0.24040800292219205
ACH-000829,-0.19925975917100894
ACH-000831,-0.09759840989942034
ACH-000832,0.02701057961275747
ACH-000833,-0.14896698028196415
ACH-000834,-0.08092186557601468
ACH-000835,0.0483408538637198
ACH-000836,-0.08845206732904402
ACH-000837,0.06010339612698873
ACH-000838,-0.8034459180681909
ACH-000839,0.007034245604531413
ACH-000840,0.11372600808805422
ACH-000841,0.02503135578733253
ACH-000843,-0.09505990721445197
ACH-000846,-0.09514480590911416
ACH-000847,-0.08788362100237458
ACH-000848,-0.04739013262483987
ACH-000849,-0.24761642415189003
ACH-000851,-0.1622218872036059
ACH-000855,0.028443403164540845
ACH-000856,-0.008180236714248869
ACH-000858,0.07089535439803175
ACH-000859,-0.1522874245275515
ACH-000861,-0.01670439193782821
ACH-000862,-0.05982195163123372
ACH-000865,0.05024668796767177
ACH-000866,-0.03736442528399258
ACH-000867,-0.006745582721543115
ACH-000869,-0.6175682108144231
ACH-000872,-0.14281319414885024
ACH-000873,-0.02738033009004626
ACH-000876,-0.15022239943540994
ACH-000878,0.0969621796952313
ACH-000880,0.0052542782554178095
ACH-000881,-0.225079439671218
ACH-000882,-0.014344781972842975
ACH-000884,-0.002907561327101803
ACH-000885,0.047916705155422235
ACH-000887,-0.054816870674705365
ACH-000889,-0.016659252349186356
ACH-000896,-0.19936746264787705
ACH-000898,-0.003151696136400323
ACH-000900,-0.11392184594028228
ACH-000901,0.009948633491436777
ACH-000905,-0.050250056099340884
ACH-000906,-0.09157616441820568
ACH-000907,0.02974880013109827
ACH-000910,-0.0685649093110965
ACH-000911,-0.07572888095216326
ACH-000912,-0.0893343825215192
ACH-000913,0.08965102966350738
ACH-000915,-0.15632891452932265
ACH-000916,-0.070264577943672
ACH-000917,-0.1842251745283776
ACH-000920,-0.19081676715259246
ACH-000921,-0.039456960335319695
ACH-000924,-0.11044074817657827
ACH-000926,-0.1699887803016341
ACH-000928,-0.16772650465719566
ACH-000929,-0.3607169357161698
ACH-000932,-0.031436250987539605
ACH-000935,-0.14715824242917372
ACH-000936,-0.17568421112877947
ACH-000937,-0.07692729505993502
ACH-000938,-0.08641906656995862
ACH-000939,-0.1227419541875035
ACH-000941,0.02625956108381729
ACH-000943,-0.12029592720270706
ACH-000946,-0.1277606288438515
ACH-000947,-0.01831599647254289
ACH-000948,-0.08893532499363595
ACH-000950,0.05408230582675338
ACH-000953,-0.04697972859925048
ACH-000954,0.018918340831201644
ACH-000957,0.021057989254205427
ACH-000958,-0.06510022954566484
ACH-000960,-0.0010350774669260485
ACH-000963,-0.06727450377260684
ACH-000968,-0.10159336726272933
ACH-000969,0.004141570783665513
ACH-000972,-0.3019865039905633
ACH-000973,-0.0492822215821057
ACH-000974,-0.0850677236578395
ACH-000978,0.005786037838755382
ACH-000984,-0.08248571186858937
ACH-000986,-0.15170153807143855
ACH-000988,-0.2791668283458914
ACH-000993,-0.035939736456429436
ACH-000994,0.017959584305099786
ACH-000996,-0.2320762310817188
ACH-001001,-0.2668553545909728
ACH-001020,-0.02783028902066214
ACH-001028,0.03210535667310782
ACH-001031,-0.016406165525608838
ACH-001038,-0.07232744366222704
ACH-001048,-0.12547309658820446
ACH-001050,-0.2324165277568292
ACH-001053,-0.09265239887025574
ACH-001054,-0.09292979180089632
ACH-001061,-0.02462171716597121
ACH-001067,-0.18093700299586846
ACH-001075,0.03999444346740615
ACH-001096,-0.013118402249849288
ACH-001111,0.0037129533350353937
ACH-001119,-0.0647999443232974
ACH-001128,-0.16663579019653232
ACH-001134,-0.05062757735630565
ACH-001151,-0.1880623481326948
ACH-001163,-0.2264031879263627
ACH-001164,0.1900867332869248
ACH-001183,0.003811301062314074
ACH-001192,-0.04094503522551218
ACH-001193,0.1292971341148204
ACH-001196,0.013131469859167008
ACH-001197,-0.058850374003612524
ACH-001205,-0.09335369531955587
ACH-001211,-0.09715907744067197
ACH-001212,0.013541594077517606
ACH-001228,0.054397872790185584
ACH-001232,-0.1723241444887266
ACH-001239,-0.042590829259769564
ACH-001270,0.03171724880533841
ACH-001274,-0.15540351562366908
ACH-001275,-0.0853388850451465
ACH-001277,-0.09813791923161368
ACH-001278,0.0687867267812825
ACH-001280,-0.06496598854871834
ACH-001283,-0.3767972224216897
ACH-001289,-0.046479749243102816
ACH-001300,-0.01291488032535552
ACH-001301,-0.33264138705389423
ACH-001302,0.21366116805227087
ACH-001306,-0.051400137842342514
ACH-001318,0.013105187496493106
ACH-001322,-0.08724059190072123
ACH-001328,-0.048491578550722086
ACH-001332,0.1363819641906534
ACH-001336,0.0437411012249985
ACH-001346,0.018811492657573526
ACH-001353,-0.01284380454106966
ACH-001354,-0.19387462616785656
ACH-001367,-0.3893735291198258
ACH-001368,-0.07630407128843053
ACH-001374,-0.14825727084202886
ACH-001377,-0.05252941944173431
ACH-001380,-0.11075888319307547
ACH-001391,-0.08577376261134836
ACH-001408,0.03168697576172892
ACH-001430,-0.2892659192744065
ACH-001431,-0.11162722878908557
ACH-001450,-0.08402858427183205
ACH-001496,-0.11330098700967235
ACH-001500,-0.03587418015111326
ACH-001523,-0.07284713178922514
ACH-001532,0.022561031689868092
ACH-001550,0.07242006281654609
ACH-001552,0.005420848568670856
ACH-001554,-0.09118278969093196
ACH-001654,-0.14033469590359027
ACH-001735,-0.051147559151955686
ACH-001736,-0.10572039065305608
ACH-001737,0.11429349250919113
ACH-001740,0.10914243766869816
ACH-001745,-0.11506401945659203
ACH-001765,-0.1444050213870265
