,XRCC6 (2547)
ACH-000307,-1.3266102392111931
ACH-000308,-1.3785584625163767
ACH-000310,-1.1725862578971562
ACH-000311,-1.2807302146420552
ACH-000312,-1.2374695700939855
ACH-000315,-1.5153725905309252
ACH-000316,-1.3654478235605614
ACH-000317,-1.123395828185293
ACH-000318,-1.179694685304979
ACH-000319,-1.3456739717781294
ACH-000320,-1.3974002866884814
ACH-000322,-1.0781635512745718
ACH-000323,-1.5026118938290622
ACH-000324,-1.1268954333141736
ACH-000329,-1.1304472986510028
ACH-000330,-1.1986472673886208
ACH-000331,-1.2143562623339206
ACH-000332,-1.2365748845741595
ACH-000334,-1.2059900318285306
ACH-000335,-1.328857099425692
ACH-000336,-1.1450846572321
ACH-000337,-1.4125136360647583
ACH-000338,-0.993502291777246
ACH-000339,-1.2470627503338692
ACH-000341,-1.172872048305308
ACH-000348,-1.387426267902447
ACH-000350,-1.4245238590129985
ACH-000352,-1.4263229879406072
ACH-000356,-1.0850775520302254
ACH-000361,-1.162600251829592
ACH-000362,-1.0246627889255686
ACH-000363,-1.2691515780218443
ACH-000364,-1.151339888232428
ACH-000365,-1.3594695868349982
ACH-000366,-1.168643299953732
ACH-000368,-1.252162940091904
ACH-000374,-1.103648399462738
ACH-000375,-1.3629556210492426
ACH-000376,-1.2738361737804451
ACH-000381,-1.349552105394641
ACH-000383,-1.0421973183769742
ACH-000387,-1.2077929267547487
ACH-000389,-1.2186998175846333
ACH-000390,-1.2800566629237429
ACH-000393,-1.4722319396398116
ACH-000395,-1.2947968965150995
ACH-000396,-1.7068490086506434
ACH-000397,-1.2676520033578966
ACH-000401,-1.3652243187593331
ACH-000402,-1.7484223903899447
ACH-000403,-1.4660115763515569
ACH-000404,-1.293615078840219
ACH-000406,-1.3156711005549888
ACH-000407,-1.182306137235302
ACH-000408,-1.4590578331958568
ACH-000410,-1.3841474313686373
ACH-000411,-1.4070505507991309
ACH-000414,-1.2734177711328358
ACH-000415,-1.2501158062807676
ACH-000416,-1.1885439929468973
ACH-000420,-1.421600801789065
ACH-000421,-1.4672989630323932
ACH-000424,-1.0740700186801653
ACH-000425,-1.2839777907549663
ACH-000426,-1.7839005012856808
ACH-000427,-1.0390421844124478
ACH-000433,-1.5122946238363524
ACH-000435,-1.2486037503212748
ACH-000436,-1.3744248559569523
ACH-000444,-1.2554848398578944
ACH-000445,-1.440072504636931
ACH-000448,-1.240953818687772
ACH-000450,-0.9118159583336266
ACH-000452,-1.302020288771574
ACH-000454,-1.4542721260227334
ACH-000458,-1.2633412079399835
ACH-000459,-1.1199194470345228
ACH-000460,-1.3037136473642918
ACH-000461,-1.0525907386185405
ACH-000463,-1.1640457001844955
ACH-000464,-1.2635617180899494
ACH-000466,-1.1532150674663122
ACH-000467,-1.355390579675242
ACH-000468,-1.1799997246061482
ACH-000469,-1.0814038913544195
ACH-000470,-1.5079976785853193
ACH-000471,-1.1668553753691977
ACH-000472,-1.1567633613905468
ACH-000473,-1.3414101706987451
ACH-000475,-1.2805722616166322
ACH-000476,-1.123837806651384
ACH-000477,-1.2277803206668172
ACH-000479,-1.3149977551409362
ACH-000480,-1.1646703808286032
ACH-000481,-1.0835308509643324
ACH-000483,-1.518776523275316
ACH-000484,-1.2190356741615576
ACH-000485,-1.1878204771421794
ACH-000486,-1.1922268465946788
ACH-000487,-1.1707432920176857
ACH-000488,-1.201477078244539
ACH-000490,-1.1995599723560504
ACH-000491,-1.2601425402349182
ACH-000495,-1.2975914691760309
ACH-000496,-1.3421118788312831
ACH-000499,-1.0921171780509409
ACH-000500,-1.1266390162981064
ACH-000502,-1.239432456620425
ACH-000503,-1.1872618021518848
ACH-000505,-1.316371305954455
ACH-000507,-1.2694277108641725
ACH-000510,-1.300845251313932
ACH-000511,-1.3981250085213432
ACH-000512,-1.1235240233169856
ACH-000516,-1.283348875124259
ACH-000517,-1.1230524982029615
ACH-000518,-1.4846750450704451
ACH-000520,-1.3489637946705737
ACH-000521,-1.1287512495194958
ACH-000522,-1.1886495617719532
ACH-000524,-1.461222718133443
ACH-000527,-1.2543714005678512
ACH-000528,-1.2953097638157072
ACH-000537,-1.2717115702720119
ACH-000541,-1.2230237232933812
ACH-000542,-1.13347107554009
ACH-000544,-1.112430264237861
ACH-000545,-1.1663005534619986
ACH-000547,-0.9612935289589524
ACH-000548,-1.1451867512099343
ACH-000549,-1.2575214032334174
ACH-000550,-1.1652148417915442
ACH-000552,-1.4043332454554691
ACH-000556,-1.1806408929096432
ACH-000557,-1.4485548814245506
ACH-000569,-1.201274948311421
ACH-000570,-1.1817193309655896
ACH-000571,-1.2582777540851735
ACH-000573,-1.479301904965308
ACH-000576,-1.1405332705325921
ACH-000579,-1.2240442320101366
ACH-000580,-1.2324608655966514
ACH-000584,-1.4256209223889835
ACH-000585,-1.1013301304695868
ACH-000588,-1.1297541061954126
ACH-000589,-1.2157280266118282
ACH-000591,-1.2910916637552061
ACH-000593,-1.1340561764990638
ACH-000600,-0.9995990706498536
ACH-000601,-1.19593230240342
ACH-000605,-1.411539488823489
ACH-000606,-1.2458548794320083
ACH-000608,-1.1139485725520113
ACH-000614,-1.2593346812581814
ACH-000616,-1.2344987908912008
ACH-000618,-1.2355876377670774
ACH-000619,-1.1927441953516562
ACH-000620,-1.2027362196382023
ACH-000621,-1.2027824224213566
ACH-000622,-1.4895532800759943
ACH-000623,-1.4193111712705282
ACH-000624,-1.215424501762249
ACH-000627,-1.011916896830012
ACH-000630,-1.224397357945801
ACH-000631,-1.2908466389936095
ACH-000632,-1.1483472890852915
ACH-000633,-0.976795475409182
ACH-000637,-1.206221017713489
ACH-000638,-1.1233285866985745
ACH-000646,-0.8500607553606064
ACH-000647,-1.2660902438386326
ACH-000648,-1.290646467822709
ACH-000649,-1.2542426029444944
ACH-000651,-1.190577182476252
ACH-000652,-1.41982647359095
ACH-000653,-1.209494702426871
ACH-000657,-1.2288451680107288
ACH-000658,-1.3600652725676172
ACH-000661,-1.1831371764175485
ACH-000662,-1.3212461991812792
ACH-000663,-1.2585481396752023
ACH-000665,-1.2973580134998266
ACH-000671,-1.1647990916995403
ACH-000672,-1.161552068583102
ACH-000673,-1.0340088410524433
ACH-000676,-1.0616828934367937
ACH-000677,-1.1817113821267704
ACH-000681,-1.3173240223132376
ACH-000683,-1.2255503099334148
ACH-000684,-1.2262195636361408
ACH-000688,-1.0473085020379291
ACH-000693,-1.1944224404421873
ACH-000694,-1.3002962685974155
ACH-000695,-1.2419239681158272
ACH-000696,-1.2656224558373776
ACH-000697,-1.2885413281987603
ACH-000699,-1.2285318450920824
ACH-000701,-1.109744009137041
ACH-000706,-1.3288950625418248
ACH-000711,-1.2442783442641103
ACH-000713,-1.1216529395102472
ACH-000714,-1.3572507972666954
ACH-000718,-1.071484521896069
ACH-000720,-1.1713538448345042
ACH-000721,-1.1636996424212824
ACH-000724,-1.0948092927205229
ACH-000725,-1.253290938809969
ACH-000732,-1.1912908382862473
ACH-000734,-1.1916942917577769
ACH-000735,-1.1645425209296465
ACH-000736,-1.2505691529083296
ACH-000738,-1.1110143812326403
ACH-000746,-1.1919403632559262
ACH-000747,-1.319657106551587
ACH-000748,-1.2011295174663668
ACH-000753,-1.309006888145431
ACH-000756,-1.180767896413375
ACH-000757,-1.2343109858239858
ACH-000758,-1.332427444017458
ACH-000760,-1.2412347321652482
ACH-000762,-1.2957832517576922
ACH-000763,-1.3672950444124
ACH-000764,-1.1223163203873046
ACH-000765,-1.188453581986467
ACH-000766,-1.31501204927349
ACH-000767,-1.0954397002755596
ACH-000768,-1.1788358082335617
ACH-000769,-1.160542318112752
ACH-000770,-1.1802263984244894
ACH-000771,-1.2620949650425537
ACH-000773,-1.1034832485135426
ACH-000776,-1.2506665272928732
ACH-000777,-1.2421722315865331
ACH-000778,-1.1080450239206083
ACH-000781,-1.4505992425685126
ACH-000782,-0.9613391958740632
ACH-000783,-1.268726705585129
ACH-000784,-1.041750008009082
ACH-000785,-1.114375601777042
ACH-000787,-1.4243690752654437
ACH-000788,-1.1946191217111088
ACH-000791,-1.2628240163522615
ACH-000792,-1.1572427839969206
ACH-000794,-1.1293399559330015
ACH-000796,-1.3965752054287774
ACH-000798,-1.4019512845239737
ACH-000799,-1.2794889909091056
ACH-000800,-1.8584924748993448
ACH-000802,-1.3398349148354889
ACH-000804,-1.4139030845135503
ACH-000805,-1.3495513954811158
ACH-000809,-1.031355555214364
ACH-000810,-1.391043276122136
ACH-000811,-1.2832130929199528
ACH-000817,-1.3659813171583055
ACH-000819,-1.1816454538194172
ACH-000820,-1.331099017167803
ACH-000821,-1.6657058216535257
ACH-000822,-0.9151411062534128
ACH-000823,-1.3116496773172759
ACH-000824,-1.3149978739556996
ACH-000827,-1.3046291638438725
ACH-000829,-1.0502133837029857
ACH-000831,-1.3551899448672042
ACH-000832,-1.0289103755946796
ACH-000833,-1.1262334331833768
ACH-000834,-1.4175100649759163
ACH-000835,-1.3501255260782217
ACH-000836,-1.1451575622425991
ACH-000837,-1.2710717674558916
ACH-000838,-1.4693203509328074
ACH-000839,-1.2411765856077688
ACH-000840,-1.3548185649015845
ACH-000841,-1.150166553803607
ACH-000843,-1.4498952899202202
ACH-000846,-1.1661109119293684
ACH-000847,-1.4133194894705288
ACH-000848,-1.0272829244372952
ACH-000849,-1.1662518879636221
ACH-000851,-1.0761659646951878
ACH-000855,-1.2490269603118147
ACH-000856,-1.2651624927608789
ACH-000858,-1.1338207417666035
ACH-000859,-1.3833839617349193
ACH-000861,-1.1881058415427943
ACH-000862,-1.29613422609422
ACH-000865,-1.2583803928174666
ACH-000866,-1.2525923631982945
ACH-000867,-1.2563201116409075
ACH-000869,-0.9693594111424992
ACH-000872,-1.3783817907544986
ACH-000873,-1.0030932552467464
ACH-000876,-1.1394443064527118
ACH-000878,-1.2532368074782958
ACH-000880,-1.4232757496278698
ACH-000881,-1.4346603129029984
ACH-000882,-1.2014638450090107
ACH-000884,-1.1037435522333052
ACH-000885,-1.130705348378891
ACH-000887,-1.1467518538044474
ACH-000889,-1.4928351312906272
ACH-000896,-1.346193377888231
ACH-000898,-1.1624593396948113
ACH-000900,-1.1350243612208306
ACH-000901,-1.2894309909339472
ACH-000905,-1.2044611904107545
ACH-000906,-1.2900556111692119
ACH-000907,-1.1166226619321742
ACH-000910,-1.1794513109261284
ACH-000911,-1.3113785501773736
ACH-000912,-1.4080315085560586
ACH-000913,-1.3035258526832794
ACH-000915,-0.9913797773395528
ACH-000916,-1.6381425952415212
ACH-000917,-1.2680730657579968
ACH-000920,-1.197248444170054
ACH-000921,-1.2928495935745272
ACH-000924,-1.2276988784505578
ACH-000926,-1.3698284749710254
ACH-000928,-1.2980479212240734
ACH-000929,-1.3076811353533155
ACH-000932,-1.11087584962307
ACH-000935,-1.3211354168186755
ACH-000936,-1.1328665122209718
ACH-000937,-1.0443728376860122
ACH-000938,-1.105280232933292
ACH-000939,-1.4171970505993805
ACH-000941,-1.2691009573799719
ACH-000943,-1.227194410544925
ACH-000946,-1.2131064535491518
ACH-000947,-1.2880574368116444
ACH-000948,-1.3118244517536828
ACH-000950,-1.3484547793472077
ACH-000953,-1.1786114428012286
ACH-000954,-1.0834856115139884
ACH-000957,-1.2795833103417482
ACH-000958,-1.0526653233049437
ACH-000960,-0.946682587800774
ACH-000963,-0.8009124563336057
ACH-000968,-1.3136763178105464
ACH-000969,-1.1276599561316936
ACH-000972,-1.0034212708840249
ACH-000973,-0.983580605438161
ACH-000974,-1.3388329005215676
ACH-000978,-1.403645697515706
ACH-000984,-1.324002912561456
ACH-000986,-1.1524605552682818
ACH-000988,-1.7010164681483972
ACH-000993,-1.3241917247511945
ACH-000994,-1.1456142380135563
ACH-000996,-1.155425892549439
ACH-001001,-1.2688160298434603
ACH-001020,-0.997990575038306
ACH-001028,-1.1400309326203923
ACH-001031,-1.3574704785540237
ACH-001038,-1.4048471577938195
ACH-001048,-1.2978682945622884
ACH-001050,-0.9827785970287772
ACH-001053,-1.138624431706291
ACH-001054,-1.2226081950479035
ACH-001061,-1.2753101873514237
ACH-001067,-1.1366957533281867
ACH-001075,-1.1902637536741263
ACH-001096,-1.2548472914456192
ACH-001111,-1.4465076338368017
ACH-001119,-1.3412702560537513
ACH-001128,-1.310454686200328
ACH-001134,-1.164206913491762
ACH-001151,-1.2223462399204197
ACH-001163,-1.1894552301630934
ACH-001164,-1.2379646156804702
ACH-001183,-1.1403279336931536
ACH-001192,-1.2149858314452389
ACH-001193,-1.4383187507940778
ACH-001196,-1.308700050844024
ACH-001197,-1.2614787360814288
ACH-001205,-1.262266555712696
ACH-001211,-0.9945279763051009
ACH-001212,-1.2023135194972179
ACH-001228,-1.4829776677365978
ACH-001232,-1.1620147028245464
ACH-001239,-1.173254928811874
ACH-001270,-1.3238498727853232
ACH-001274,-1.2188503065445049
ACH-001275,-0.9856770577312725
ACH-001277,-1.104262253605087
ACH-001278,-1.233798383302133
ACH-001280,-0.8909970961464506
ACH-001283,-1.4065486691488576
ACH-001289,-1.2893530061096028
ACH-001300,-1.2607117972370627
ACH-001301,-1.133950383321916
ACH-001302,-1.2476698214367743
ACH-001306,-1.3486010649556144
ACH-001318,-1.3657333868826618
ACH-001322,-1.3113797697959984
ACH-001328,-1.2833799932096637
ACH-001332,-0.8682571843698117
ACH-001336,-1.1287756113569678
ACH-001346,-1.4491090163755798
ACH-001353,-1.2028909133973051
ACH-001354,-1.5334164558366945
ACH-001367,-1.3160773910336814
ACH-001368,-1.4433417538428344
ACH-001374,-1.1910042467616602
ACH-001377,-1.0945999092214318
ACH-001380,-1.2815162288375592
ACH-001391,-1.342285510610311
ACH-001408,-1.3918709578457051
ACH-001430,-1.1700472413355023
ACH-001431,-1.2137349348868338
ACH-001450,-1.2505269610363754
ACH-001496,-1.2648157422181232
ACH-001500,-1.2983657301790796
ACH-001523,-1.272473110445974
ACH-001532,-1.3302754275191957
ACH-001550,-1.2869018495525504
ACH-001552,-1.2313781710116842
ACH-001554,-1.2329559488265918
ACH-001654,-1.2722017480882228
ACH-001735,-1.2884722249398213
ACH-001736,-1.052894012286548
ACH-001737,-1.1185110423442608
ACH-001740,-1.2049098678910504
ACH-001745,-1.2421821683101102
ACH-001765,-1.1018625809084577
