,CDK5RAP3 (80279)
ACH-000198,-0.06278681853055859
ACH-000203,0.0972262781972715
ACH-000204,-0.02255888062365424
ACH-000206,-0.06722142878952729
ACH-000207,-0.041134346711990205
ACH-000208,-0.6326272007783609
ACH-000210,0.06424245430167777
ACH-000211,-0.13750537730631093
ACH-000215,-0.03653358042632128
ACH-000221,-0.16499284010880474
ACH-000222,-0.335666778274585
ACH-000223,0.01118962570317256
ACH-000226,-0.04420879002991923
ACH-000227,-0.003669437042714343
ACH-000228,-0.26933751670546563
ACH-000231,-0.07895313472460466
ACH-000232,-0.0885907753180405
ACH-000233,-0.0587073166290363
ACH-000234,-0.09342330910120968
ACH-000235,-0.08313461443348442
ACH-000237,-0.21305345347245333
ACH-000238,-0.3898827392013501
ACH-000242,-0.04168811173830843
ACH-000243,-0.18475006338126487
ACH-000244,-0.4048528398657856
ACH-000246,-0.21480899975052967
ACH-000248,-0.04913528587829966
ACH-000250,-0.08579181781017878
ACH-000251,-0.039117326537142366
ACH-000252,-0.07765860693263081
ACH-000253,-0.4090017214268654
ACH-000255,-0.34022204262250305
ACH-000256,-0.17428607587626666
ACH-000257,-0.016676928624790945
ACH-000258,0.03050127171550243
ACH-000259,-0.0598401615189756
ACH-000260,-0.2010350874830893
ACH-000261,-0.07543784542033152
ACH-000262,0.10306071552938358
ACH-000263,-0.04862351321473083
ACH-000264,-0.09590096846620008
ACH-000265,-0.1107650941256988
ACH-000266,-0.3597124353556053
ACH-000272,-0.07161842770492523
ACH-000274,-0.07952699634079627
ACH-000277,0.0454069905982053
ACH-000278,-0.059559940984139186
ACH-000279,-0.008612093394986047
ACH-000280,-0.2405013324642513
ACH-000281,-0.19544043550595105
ACH-000288,-0.24995972982212514
ACH-000291,-0.3541097954243357
ACH-000293,-0.4014300972155492
ACH-000294,-0.263770898074654
ACH-000295,0.015149702455008391
ACH-000296,-0.3741862683457984
ACH-000302,-0.10274107093271033
ACH-000304,-0.3054063727938957
ACH-000307,-0.03700788480288143
ACH-000308,-0.16719682146349474
ACH-000310,0.0002273648643193748
ACH-000311,-0.14060703141851516
ACH-000312,-0.24375577118043554
ACH-000315,-0.1022313993467054
ACH-000316,-0.3080286160076332
ACH-000317,-0.02356402522409988
ACH-000318,-0.05495466459677231
ACH-000319,-0.2633720900882931
ACH-000320,0.06532407380241087
ACH-000322,-0.24801554418006186
ACH-000323,-0.32352293157555445
ACH-000324,-0.18082484375943345
ACH-000329,-0.005707194571902068
ACH-000330,-0.19479914789906624
ACH-000331,-0.1625647366508095
ACH-000332,-0.05297340501448392
ACH-000334,0.020079672814608863
ACH-000335,-0.1587471421001802
ACH-000336,-0.1795334597412842
ACH-000337,-0.11377731045957445
ACH-000338,0.1685238520638731
ACH-000339,-0.20258663637115865
ACH-000341,-0.07165934677697645
ACH-000348,-0.14777469298450974
ACH-000350,-0.02433970667778897
ACH-000352,-0.036348986194074055
ACH-000356,-0.11636154624330285
ACH-000361,-0.055098841357459516
ACH-000362,0.006327875588657932
ACH-000363,-0.13896393015439978
ACH-000364,0.08071158614150979
ACH-000365,-0.015920723075305718
ACH-000366,0.027555593033103898
ACH-000368,-0.14989031142755946
ACH-000374,-0.04607726703386453
ACH-000375,0.13416904865306714
ACH-000376,-0.13309231447040146
ACH-000381,-0.2851201334736321
ACH-000383,-0.07434367863402411
ACH-000387,0.008376655858744794
ACH-000389,-0.2771527182086742
ACH-000390,-0.06409395165171355
ACH-000393,0.05380595633395309
ACH-000395,-0.3880573562791147
ACH-000396,-0.18839558050793806
ACH-000397,-0.17834051380878602
ACH-000401,-0.3710415069293037
ACH-000402,-0.195663870384242
ACH-000403,-0.10093048376892333
ACH-000404,-0.23790406387768326
ACH-000406,-0.04498736813431072
ACH-000407,0.007350419838986651
ACH-000408,-0.25883607853936125
ACH-000410,-0.04799370986116271
ACH-000411,-0.08739720274855071
ACH-000414,-0.18674996940608227
ACH-000415,-0.2764921047232969
ACH-000416,-0.18132401603095644
ACH-000420,-0.3122173568534193
ACH-000421,-0.1186581072944069
ACH-000424,-0.1671797093708691
ACH-000425,-0.2176721702400998
ACH-000426,-0.3253737725087053
ACH-000427,-0.16295647004554212
ACH-000433,-0.043097042734130765
ACH-000435,-0.3323424766329425
ACH-000436,-0.01996661097941393
ACH-000444,-0.1728063276221301
ACH-000445,-0.07738732906379164
ACH-000448,-0.1412110628790455
ACH-000450,-0.08054901924460878
ACH-000452,-0.08377806842950662
ACH-000454,-0.1512127449101392
ACH-000458,-0.3615024481555713
ACH-000459,-0.07600874673681822
ACH-000460,-0.18224684859466767
ACH-000461,0.07718074731391412
ACH-000463,-0.20644913504069645
ACH-000464,-0.4200960349786196
ACH-000466,-0.02257386055194777
ACH-000467,-0.24132172325892354
ACH-000468,-0.19829041293201036
ACH-000469,-0.03845208815326847
ACH-000470,-0.10228470453430537
ACH-000471,-0.2402959773383
ACH-000472,-0.14778710288934402
ACH-000473,-0.05510393010569351
ACH-000475,-0.3717032295906793
ACH-000476,-0.14668729692670512
ACH-000477,0.0031876639550167986
ACH-000479,-0.3851762133344382
ACH-000480,-0.4934607598660746
ACH-000481,-0.03700506228044174
ACH-000483,-0.2724649360694983
ACH-000484,-0.09039900997181208
ACH-000485,-0.2235577655824685
ACH-000486,-0.2738504257935606
ACH-000487,-0.018885339169842637
ACH-000488,-0.12879976647355634
ACH-000490,-0.3166968501283732
ACH-000491,-0.09802027961722394
ACH-000495,-0.03288414166299472
ACH-000496,-0.2127785819165596
ACH-000499,-0.1368341493964617
ACH-000500,0.24687105792627734
ACH-000502,-0.3157887525780282
ACH-000503,-0.22431576029190053
ACH-000505,-0.10741414519343992
ACH-000507,-0.034446051346420425
ACH-000510,-0.0530364156995611
ACH-000511,-0.22228370408394216
ACH-000512,-0.2576437077605545
ACH-000516,-0.17542402878384156
ACH-000517,-0.18422057840910186
ACH-000518,-0.10827326511310907
ACH-000520,0.015834032149414732
ACH-000521,-0.3808240620469037
ACH-000522,-0.10862728982993876
ACH-000524,-0.17733085652707095
ACH-000527,-0.19873417644570102
ACH-000528,-0.288132914487484
ACH-000537,-0.3013070195788192
ACH-000541,-0.15963280509140454
ACH-000542,-0.004887886919946779
ACH-000544,-0.13542325707921046
ACH-000545,-0.16450539339689993
ACH-000547,-0.26723638476216965
ACH-000548,-0.376245947893212
ACH-000549,-0.14144069627734274
ACH-000550,-0.35901260536519297
ACH-000552,-0.2467152753459205
ACH-000556,-0.20689807690126796
ACH-000557,-0.13551666514221847
ACH-000569,-0.2222047879376552
ACH-000570,-0.2819829486104348
ACH-000571,-0.12044746171834456
ACH-000573,-0.16752281962743232
ACH-000576,-0.17900940484843125
ACH-000579,0.020879734078517703
ACH-000580,-0.2186908781449838
ACH-000584,-0.05457000204740014
ACH-000585,0.015493358667825053
ACH-000588,-0.2855787303274612
ACH-000589,-0.29339579242198577
ACH-000591,-0.3657652676593369
ACH-000593,-0.07170085550013547
ACH-000600,-0.2981918968088001
ACH-000601,-0.09303762521938083
ACH-000605,-0.21057782051941487
ACH-000606,-0.18393441900499607
ACH-000608,-0.041696987251459115
ACH-000614,-0.10864504796652613
ACH-000616,-0.0746216462631741
ACH-000618,-0.2509031062888526
ACH-000619,-0.12480325344927695
ACH-000620,-0.16671427499825947
ACH-000621,0.030086670874074108
ACH-000622,-0.019340560239134923
ACH-000623,-0.1438505596162241
ACH-000624,-0.05633875428161963
ACH-000627,-0.17097525421579898
ACH-000630,-0.044538190654914864
ACH-000631,-0.4674627082822346
ACH-000632,-0.2473867060921698
ACH-000633,-0.1974399451225009
ACH-000637,-0.2675070139945375
ACH-000638,-0.1582878317113557
ACH-000646,0.02290398308152764
ACH-000647,-0.0880210375892336
ACH-000648,-0.14924374890630498
ACH-000649,-0.1609291130739642
ACH-000651,-0.12428491559372955
ACH-000652,-0.3492953423430661
ACH-000653,-0.039033740260916695
ACH-000657,-0.14095774971652386
ACH-000658,-0.1959294477540526
ACH-000661,-0.010293985211689354
ACH-000662,-0.1776324269048307
ACH-000663,-0.12712771530255326
ACH-000665,0.02063316184441619
ACH-000671,-0.4074761095192812
ACH-000672,0.14822946880193574
ACH-000673,-0.0904931312683458
ACH-000676,-0.2479079812654461
ACH-000677,-0.0745343161941308
ACH-000681,0.008360297666288487
ACH-000683,-0.05863703953894048
ACH-000684,-0.3081917636356745
ACH-000688,-0.08602720427908668
ACH-000693,-0.09872825981508768
ACH-000694,-0.1262330815476119
ACH-000695,-0.3596866934746283
ACH-000696,-0.1694506709905544
ACH-000697,-0.33417913406469163
ACH-000699,-0.14592195754240486
ACH-000701,-0.057819894445791886
ACH-000706,-0.031243540411042717
ACH-000711,0.05078950884235109
ACH-000713,-0.26233143212408017
ACH-000714,-0.2533001254405391
ACH-000718,-0.094298339804458
ACH-000720,-0.1695977002668783
ACH-000721,-0.18513159600401616
ACH-000724,-0.12138128882570093
ACH-000725,0.04323363121881781
ACH-000732,-0.11354448299415668
ACH-000734,-0.03955110994125776
ACH-000735,-0.13095756329654265
ACH-000736,-0.3192899138806946
ACH-000738,-0.18812452197917875
ACH-000746,-0.05420583348143008
ACH-000747,-0.1498682706989958
ACH-000748,-0.11038366959270224
ACH-000753,-0.26056212691369857
ACH-000756,-0.09988203356954163
ACH-000757,0.03020315395689605
ACH-000758,0.11019618958549228
ACH-000760,-0.17695866795182638
ACH-000762,-0.18528985664707226
ACH-000763,-0.09026960798885904
ACH-000764,-0.3300815133942068
ACH-000765,-0.09409243681467414
ACH-000766,-0.20117061653136364
ACH-000767,0.07649935098941396
ACH-000768,-0.2533872099453253
ACH-000769,-0.029015811307438518
ACH-000770,-0.3695602385297397
ACH-000771,-0.17844830924976685
ACH-000773,0.029944175480722143
ACH-000776,-0.10430370333904714
ACH-000777,0.001464006900072033
ACH-000778,-0.1889465345124656
ACH-000781,0.08484969518131526
ACH-000782,-0.01044197852454786
ACH-000783,0.07162812141787632
ACH-000784,-0.18371071988104173
ACH-000785,-0.30938793825452543
ACH-000787,-0.2604326369058313
ACH-000788,-0.015687591629287567
ACH-000791,-0.15161431982450851
ACH-000792,-0.12195105263787626
ACH-000794,-0.016706641423698536
ACH-000796,0.11656461950455688
ACH-000798,0.14495521414131887
ACH-000799,-0.09907241267858677
ACH-000800,-0.3954271654415119
ACH-000802,-0.16196426799538252
ACH-000804,-0.07331227492361735
ACH-000805,-0.02729395482567729
ACH-000809,-0.1134608925679116
ACH-000810,-0.019268704639760863
ACH-000811,-0.2269447446620361
ACH-000817,-0.2518549424404687
ACH-000819,-0.21433724351976266
ACH-000820,-0.2972478156504411
ACH-000821,0.18798768986825154
ACH-000822,-0.09194368161175603
ACH-000823,-0.2792427168593869
ACH-000824,-0.009675360583387324
ACH-000827,-0.2874101890471945
ACH-000829,-0.35570936419066485
ACH-000831,-0.1886017673246588
ACH-000832,-0.29686714320715385
ACH-000833,0.02551647201776876
ACH-000834,-0.12765331379397996
ACH-000835,-0.22400207575426
ACH-000836,-0.24751706549399285
ACH-000837,-0.1970661290733524
ACH-000838,-0.061799623149350676
ACH-000839,-0.319565720423232
ACH-000840,-0.14943812055460728
ACH-000841,-0.04665929914788254
ACH-000843,-0.15498889333851046
ACH-000846,-0.13665106284773113
ACH-000847,-0.11245728110818222
ACH-000848,-0.20208013751670426
ACH-000849,0.008083765547437024
ACH-000851,-0.3237391269142625
ACH-000855,-0.13103064863487024
ACH-000856,-0.14007949758120405
ACH-000858,-0.25030425996437583
ACH-000859,-0.4059077761234778
ACH-000861,-0.14736851725829578
ACH-000862,-0.14455883501959327
ACH-000865,-0.13913623213490428
ACH-000866,-0.013178229504481343
ACH-000867,-0.008877977026585392
ACH-000869,-0.012126801158414965
ACH-000872,-0.0456104343889919
ACH-000873,-0.06206143927518808
ACH-000876,-0.15668301439934101
ACH-000878,-0.3628817683066865
ACH-000880,-0.2554387450190845
ACH-000881,0.04304555558354948
ACH-000882,0.042487861220549886
ACH-000884,-0.16195042297501336
ACH-000885,-0.11658615095951405
ACH-000887,-0.14819643570663815
ACH-000889,-0.2446276583292173
ACH-000896,0.06451323225514584
ACH-000898,-0.10505263760091803
ACH-000900,-0.10810739630870334
ACH-000901,-0.1520918342576099
ACH-000905,0.029762824276872976
ACH-000906,-0.1733798376677367
ACH-000907,-0.20251425888210045
ACH-000910,-0.04607446946282116
ACH-000911,-0.24631890844823595
ACH-000912,-0.2926718569554657
ACH-000913,-0.3387502964888956
ACH-000915,-0.06719374579997074
ACH-000916,-0.5893379025194228
ACH-000917,-0.20746386279594164
ACH-000920,0.10563146111643244
ACH-000921,-0.22828891220781145
ACH-000924,-0.4561889256691955
ACH-000926,-0.23166419926066376
ACH-000928,-0.3490483473075178
ACH-000929,-0.05157701453605576
ACH-000932,-0.09671761449740038
ACH-000935,-0.039770026775228284
ACH-000936,-0.3088994693816782
ACH-000937,-0.026463614287703854
ACH-000938,0.098624382986074
ACH-000939,-0.1942635769802239
ACH-000941,-0.029539892075309326
ACH-000943,-0.09396576473184964
ACH-000946,0.015795968858445173
ACH-000947,0.04399296650401654
ACH-000948,-0.18350054040309827
ACH-000950,-0.08782223729004941
ACH-000953,-0.006232505241034547
ACH-000954,0.2750740892019062
ACH-000957,-0.28351931779229245
ACH-000958,-0.03710749596337677
ACH-000960,-0.08822259601126786
ACH-000963,-0.3748032171094817
ACH-000968,-0.18046375428450026
ACH-000969,-0.0913967268037724
ACH-000972,0.17154306750853912
ACH-000973,-0.1652127919123038
ACH-000974,-0.19379086571031634
ACH-000978,-0.14933335892342947
ACH-000984,-0.2331127055074945
ACH-000986,-0.2526476284257681
ACH-000988,-0.14327458191134046
ACH-000993,-0.057413641985236526
ACH-000994,-0.2304939168409589
ACH-000996,-0.08936943913658638
ACH-001001,-0.015388986320835097
ACH-001020,0.041157777623993134
ACH-001028,0.0299526634431313
ACH-001031,-0.0627191367485674
ACH-001038,0.030135444533995682
ACH-001048,-0.023725793699781
ACH-001050,-0.053299146327849024
ACH-001053,0.024480233914576245
ACH-001054,0.006482875056613453
ACH-001061,0.0035828501682222272
ACH-001067,-0.40484677427623456
ACH-001075,-0.017891515990492494
ACH-001096,0.057274358243466474
ACH-001111,0.02234742964710921
ACH-001119,-0.08512397276003046
ACH-001128,-0.25928548318232736
ACH-001134,-0.06473252823283024
ACH-001151,-0.17575368288239182
ACH-001163,-0.2019275197738799
ACH-001164,-0.08882422308381703
ACH-001183,-0.19633406254539126
ACH-001192,-0.01727065568614902
ACH-001193,-0.3368145718860021
ACH-001196,-0.20909827140111356
ACH-001197,-0.1928204535565544
ACH-001205,-0.017138834623412657
ACH-001211,-0.29092594838731506
ACH-001212,-0.04392161208311565
ACH-001228,-0.1734826239195877
ACH-001232,-0.10204321391313773
ACH-001239,-0.11733563331617662
ACH-001270,0.09923665582170717
ACH-001274,-0.2226636880705604
ACH-001275,-0.18364823307677736
ACH-001277,-0.03954913739790771
ACH-001278,-0.2420293119464244
ACH-001280,-0.1729633380023109
ACH-001283,-0.08285796028381649
ACH-001289,-0.2218353585182116
ACH-001300,-0.03121421087487465
ACH-001301,-0.16326584691349622
ACH-001302,-0.09890194589918004
ACH-001306,-0.060921586312247325
ACH-001318,-0.07023956374739064
ACH-001322,-0.4416840869249
ACH-001328,-0.012776678455607902
ACH-001332,-0.04505251358817869
ACH-001336,-0.04316943435741491
ACH-001346,-0.15062747861979114
ACH-001353,-0.29174587150858244
ACH-001354,-0.19438570256273752
ACH-001367,0.1269015336745378
ACH-001368,-0.13848346565540573
ACH-001374,0.1641510200482945
ACH-001377,-0.20451134549289268
ACH-001380,-0.1742337159733359
ACH-001391,-0.07838847505503782
ACH-001408,0.043553555230788084
ACH-001430,-0.2352770423110213
ACH-001431,-0.04130642942753597
ACH-001450,-0.07590721289009045
ACH-001496,-0.0566359350240522
ACH-001500,-0.09523334521580236
ACH-001523,-0.316287437317296
ACH-001532,-0.007305263878370156
ACH-001550,-0.025074498869601263
ACH-001552,-0.17963576406341872
ACH-001554,-0.16228272199174562
ACH-001654,-0.2098793061468201
ACH-001735,-0.045724233604471684
ACH-001736,-0.11503995788474684
ACH-001737,-0.1519440470179642
ACH-001740,-0.13281260511451073
ACH-001745,0.06099068787827616
ACH-001765,-0.05908326435171805
