,PSMC6 (5706)
ACH-000004,-1.1878869885745973
ACH-000005,-0.7618064501438317
ACH-000007,-1.0451161755999103
ACH-000009,-0.9421514603131188
ACH-000011,-0.8550374589096458
ACH-000012,-1.1758695180178522
ACH-000013,-0.7872831640365436
ACH-000014,-1.136973519957068
ACH-000015,-0.7589955750318712
ACH-000017,-0.9299879219248236
ACH-000018,-0.9196538568218391
ACH-000019,-0.6671803136736644
ACH-000021,-0.8706536926472978
ACH-000022,-0.7574504450018085
ACH-000025,-0.8798344198947922
ACH-000028,-0.8199093127234058
ACH-000030,-0.9774687534877012
ACH-000035,-0.7516858639009258
ACH-000036,-0.9218627869035004
ACH-000037,-0.8911455984971877
ACH-000039,-0.7794384085730447
ACH-000040,-0.8474459190095981
ACH-000041,-1.0410882824371377
ACH-000042,-0.8445287863011701
ACH-000045,-0.8678101733720118
ACH-000047,-0.8796057763971078
ACH-000052,-0.9984347305364514
ACH-000053,-0.8851218746040759
ACH-000054,-0.8759839085014529
ACH-000055,-0.9568078854241834
ACH-000060,-0.8157516401090337
ACH-000067,-0.9357127248316346
ACH-000070,-0.9050156117461841
ACH-000075,-1.00953839185137
ACH-000078,-0.8624926809497424
ACH-000082,-0.8894691552676618
ACH-000085,-0.699705989096376
ACH-000086,-0.8394173223092333
ACH-000087,-0.965116557195435
ACH-000092,-0.8807055902900792
ACH-000095,-0.7540139762990241
ACH-000097,-0.918699955552878
ACH-000098,-0.8221746599809451
ACH-000099,-1.051799905898669
ACH-000108,-1.060073795266372
ACH-000113,-0.8118608144128252
ACH-000116,-0.6913389887657112
ACH-000118,-0.8594830517331307
ACH-000120,-1.1306994355750934
ACH-000123,-0.7387414201219497
ACH-000127,-0.9823625105114664
ACH-000128,-0.9241090885588495
ACH-000132,-0.7318963157709959
ACH-000133,-0.9825077551915832
ACH-000137,-0.8900865298968351
ACH-000138,-0.7972391988678701
ACH-000142,-0.959697403096586
ACH-000143,-1.081223853607908
ACH-000146,-0.7699311329047012
ACH-000148,-1.0371352811667691
ACH-000150,-0.844109745764135
ACH-000152,-0.9122241813407368
ACH-000153,-1.182090430489758
ACH-000159,-1.0259159633030106
ACH-000160,-0.918166867446992
ACH-000163,-1.059073673593098
ACH-000167,-0.6053341210881449
ACH-000168,-0.8724539086868729
ACH-000169,-0.807228791195282
ACH-000178,-0.9373991757984996
ACH-000183,-0.8985819059463249
ACH-000188,-1.0025550065354114
ACH-000189,-1.1460298329850058
ACH-000190,-0.9586773141921252
ACH-000198,-0.9732197448652232
ACH-000203,-1.0492815493142935
ACH-000204,-0.9659319683870412
ACH-000206,-0.7508600521565781
ACH-000207,-0.9006750604665436
ACH-000208,-0.8326033033233287
ACH-000210,-0.6804593390706346
ACH-000211,-0.930930098659824
ACH-000215,-0.825472380134318
ACH-000221,-1.0018356441892753
ACH-000222,-1.2265176148803223
ACH-000223,-0.8566468112418599
ACH-000226,-0.8300033481826864
ACH-000227,-1.1830932909091434
ACH-000228,-0.6374607245276056
ACH-000231,-0.9367253063895016
ACH-000232,-1.0066717182184868
ACH-000233,-0.8353673229270481
ACH-000234,-0.8588311838318813
ACH-000235,-0.8383243116114242
ACH-000237,-0.7571211545787092
ACH-000238,-0.7753167625865791
ACH-000242,-1.1345398623591263
ACH-000243,-0.9667300223677564
ACH-000244,-0.7600851711334913
ACH-000246,-0.9488015772051726
ACH-000248,-0.7931911738515084
ACH-000250,-1.0263134172449546
ACH-000251,-0.5706124479767454
ACH-000252,-1.14874836696409
ACH-000253,-1.004248408230926
ACH-000255,-0.8990105811352824
ACH-000256,-1.0700526956186542
ACH-000257,-0.8016388667821325
ACH-000258,-0.9045261529660448
ACH-000259,-1.0904053000907412
ACH-000260,-0.903130921534917
ACH-000261,-0.8286255529795422
ACH-000262,-0.7886720918240722
ACH-000263,-0.7244466949860021
ACH-000264,-0.837221296212246
ACH-000265,-0.8910133753754343
ACH-000266,-0.9455046981096104
ACH-000272,-0.9291402845777584
ACH-000274,-0.9414846647912544
ACH-000277,-0.9065716169787976
ACH-000278,-0.97247146099764
ACH-000279,-1.2485168973167018
ACH-000280,-0.7769514643638781
ACH-000281,-1.198056794933381
ACH-000288,-0.9513722007190514
ACH-000291,-0.8808771073476773
ACH-000293,-0.9471159351282908
ACH-000294,-0.7472019101527196
ACH-000295,-0.908286372868528
ACH-000296,-0.7161621391463875
ACH-000302,-0.9093026472404888
ACH-000304,-0.9893409094339356
ACH-000307,-0.8906375551550165
ACH-000308,-0.8568547403578881
ACH-000310,-0.8490840152058767
ACH-000311,-0.7681442590550275
ACH-000312,-1.1070856448329218
ACH-000315,-0.839335162493543
ACH-000316,-0.943437978467588
ACH-000317,-1.1094887969778349
ACH-000318,-0.5664032463557654
ACH-000319,-0.7970227464868128
ACH-000320,-0.8141433460853841
ACH-000322,-1.1818314793311655
ACH-000323,-0.8702623933940056
ACH-000324,-0.901441888712167
ACH-000329,-0.8186700614517837
ACH-000330,-0.8009116129587892
ACH-000331,-0.9956474751576742
ACH-000332,-0.8785955062677628
ACH-000334,-0.9083660087976264
ACH-000335,-0.9354236125796428
ACH-000336,-0.8900810813651373
ACH-000337,-0.7080394508671881
ACH-000338,-0.7766445130997623
ACH-000339,-0.9098360355915858
ACH-000341,-0.996443182937988
ACH-000348,-0.9482429925396167
ACH-000350,-0.9322058869863268
ACH-000352,-0.7145231443020791
ACH-000356,-0.8876350014308705
ACH-000361,-1.40131551173266
ACH-000362,-0.7784235492321407
ACH-000363,-0.9040873742349134
ACH-000364,-0.8297882932316175
ACH-000365,-0.8262930163056312
ACH-000366,-0.995113698624002
ACH-000368,-0.8447044692386361
ACH-000374,-0.6862639827627277
ACH-000375,-0.9853803167423556
