,ATP7B (540)
ACH-000004,0.09673553675643937
ACH-000005,0.07807531221266176
ACH-000007,-0.014291840418781085
ACH-000009,-0.07542849020526379
ACH-000011,-0.023623679443798326
ACH-000012,0.024112168827601883
ACH-000013,-0.02283661335503642
ACH-000014,0.04310507044276818
ACH-000015,-0.030067453536576312
ACH-000017,0.12570939784308968
ACH-000018,0.06453096866312573
ACH-000019,0.10571781901804723
ACH-000021,0.031969167351877305
ACH-000022,0.05523130459738617
ACH-000025,0.006879405942526981
ACH-000028,0.07249423305273799
ACH-000030,0.07241942693771433
ACH-000035,0.017718081987465658
ACH-000036,0.07439662605937265
ACH-000037,0.009286783189536109
ACH-000039,0.1446449595544343
ACH-000040,0.07194403515906944
ACH-000041,0.06786339202023325
ACH-000042,0.04978906119896258
ACH-000045,-0.0722274057742244
ACH-000047,-0.08865980783203818
ACH-000052,-0.008774545050652689
ACH-000053,-0.030205123435511037
ACH-000054,-0.1435206634746448
ACH-000055,-0.01540764960039721
ACH-000060,0.17829215355409006
ACH-000067,-0.03898139439457142
ACH-000070,-0.011053912361719391
ACH-000075,0.13043675105136754
ACH-000078,0.1024971651514746
ACH-000082,0.07351483527807133
ACH-000085,-0.06689147248605397
ACH-000086,0.06281324119452689
ACH-000087,-0.13794981389276506
ACH-000092,0.056924606141433985
ACH-000095,0.09398291554222034
ACH-000097,-0.008554805821251414
ACH-000098,0.04645092972302706
ACH-000099,-0.0006964321703431491
ACH-000108,0.10167885114144412
ACH-000113,0.00994224699596148
ACH-000116,-0.0009515909936050227
ACH-000118,-0.06381276986628143
ACH-000120,0.04740711032418945
ACH-000123,-0.00036687991613717504
ACH-000127,0.0972525473032109
ACH-000128,-0.03442623232284139
ACH-000132,0.0027154132329480067
ACH-000133,0.1785045521836452
ACH-000137,0.14710214803553628
ACH-000138,-0.002549168063406391
ACH-000142,0.09469037437810088
ACH-000143,-0.06499751907160921
ACH-000146,0.12574272343768705
ACH-000148,-0.09453653665490476
ACH-000150,-0.041510947913152935
ACH-000152,0.12321996340409197
ACH-000153,0.04924876910857888
ACH-000159,-0.06332802473746135
ACH-000160,0.06305943089180295
ACH-000163,0.03177744699911952
ACH-000167,-0.06140212983621314
ACH-000168,-0.11604653150427804
ACH-000169,-0.036286886680858485
ACH-000178,0.05483506609275155
ACH-000183,0.01808123003987349
ACH-000188,-0.16456476795269834
ACH-000189,-0.047634896443243084
ACH-000190,0.1728410306792411
ACH-000198,0.06453683132201579
ACH-000203,0.16436229390533932
ACH-000204,0.06745426277477452
ACH-000206,0.05759452937289336
ACH-000207,-0.07261406483416696
ACH-000208,0.02651125791468006
ACH-000210,-0.03545967384245095
ACH-000211,0.13205847552388225
ACH-000215,0.12428202574406624
ACH-000221,0.08583518866683898
ACH-000222,0.13054135419465887
ACH-000223,0.021011791175513668
ACH-000226,-0.04380141790453805
ACH-000227,0.16171353186398185
ACH-000228,-0.00188283473450404
ACH-000231,0.1372006619750865
ACH-000232,0.04894606041310345
ACH-000233,0.12282771113866775
ACH-000234,0.0909891138578571
ACH-000235,0.04733793921680585
ACH-000237,0.007858426738705572
ACH-000238,0.00805470185143475
ACH-000242,0.12038935420693307
ACH-000243,0.12729529968739522
ACH-000244,0.03913006213427124
ACH-000246,-0.04408145237822789
ACH-000248,0.153825634234046
ACH-000250,-0.025430706457331937
ACH-000251,-0.009770704929825728
ACH-000252,-0.08540928126695822
ACH-000253,0.007298247704382988
ACH-000255,0.15541221547578624
ACH-000256,0.0541119611085611
ACH-000257,0.04776651939307934
ACH-000258,0.07719318568869958
ACH-000259,0.11197067425869484
ACH-000260,0.023024929757100326
ACH-000261,0.07153753924951621
ACH-000262,0.03086097059631112
ACH-000263,0.07216314242401492
ACH-000264,0.05315582073090186
ACH-000265,0.015860576349324876
ACH-000266,0.08366055062682994
ACH-000272,0.1089857004431365
ACH-000274,-0.03427317245640985
ACH-000277,0.09402411544072213
ACH-000278,0.0956441326407068
ACH-000279,0.06454867978726618
ACH-000280,0.1598048094363071
ACH-000281,-0.031377257370248934
ACH-000288,-0.011118443375978405
ACH-000291,0.046610751128299266
ACH-000293,-0.003358102668571198
ACH-000294,0.06816363934466263
ACH-000295,0.14065673454186975
ACH-000296,0.09255209462256528
ACH-000302,0.06073723070910472
ACH-000304,-0.08016217323437445
ACH-000307,0.14744284971633334
ACH-000308,0.010194035875083069
ACH-000310,-0.021719258351993623
ACH-000311,0.005449463632425597
ACH-000312,-0.009800362544847044
ACH-000315,0.07626004305480304
ACH-000316,0.0814902012705613
ACH-000317,0.038983538350954784
ACH-000318,0.054663157278252265
ACH-000319,-0.03191902690588673
ACH-000320,0.031431905324781836
ACH-000322,0.18746284105314007
ACH-000323,-0.20276110564514546
ACH-000324,0.059581615212644816
ACH-000329,0.04197882277380331
ACH-000330,-0.00023164423703793966
ACH-000331,0.112797789224369
