,GNAT1 (2779)
ACH-000004,-0.0399570174186806
ACH-000005,-0.04393362828069547
ACH-000007,-0.2516260753333559
ACH-000009,-0.11451699657492648
ACH-000011,-0.1158069062231644
ACH-000012,-0.3249209968924417
ACH-000013,-0.1188543481074106
ACH-000014,0.08030378650149819
ACH-000015,-0.2426124126316621
ACH-000017,-0.1353079385890634
ACH-000018,-0.4640700183782973
ACH-000019,-0.24008256438373302
ACH-000021,-0.11529258568317287
ACH-000022,-0.15317844175919698
ACH-000025,-0.30233001972963397
ACH-000028,-0.12283281059376253
ACH-000030,-0.2688328500497198
ACH-000035,-0.09773314036062243
ACH-000036,-0.10878497038494822
ACH-000037,-0.004376774570575157
ACH-000039,-0.3154353677504164
ACH-000040,-0.17407186817904854
ACH-000041,-0.11217669688448452
ACH-000042,-0.17339992070232785
ACH-000045,-0.034099575505335315
ACH-000047,-0.22450363738704054
ACH-000052,-0.06061042715017397
ACH-000053,-0.19365129573425832
ACH-000054,-0.10777020540225216
ACH-000055,0.013216894288025895
ACH-000060,-0.2970976525693348
ACH-000067,-0.2007504751437468
ACH-000070,-0.2084574700283612
ACH-000075,-0.10987862977070667
ACH-000078,-0.026484208193542285
ACH-000082,-0.07738206747541984
ACH-000085,-0.09987155625469102
ACH-000086,-0.1884025237221548
ACH-000087,-0.5119058651972751
ACH-000092,-0.18062180856953827
ACH-000095,-0.10293095335931264
ACH-000097,-0.10809093802707503
ACH-000098,-0.2808288693738208
ACH-000099,-0.14409469527620072
ACH-000108,-0.22293017392751194
ACH-000113,-0.07943802394713079
ACH-000116,-0.19951712451488496
ACH-000118,-0.2751352953339149
ACH-000120,-0.10860736728170313
ACH-000123,-0.14355044378930154
ACH-000127,-0.1932669772859492
ACH-000128,-0.21428065526324394
ACH-000132,-0.03329966758174836
ACH-000133,-0.14985774468361687
ACH-000137,-0.024489089225000604
ACH-000138,-0.1762626536575594
ACH-000142,-0.2944544744717523
ACH-000143,-0.1367910950357744
ACH-000146,-0.23060055897437626
ACH-000148,-0.014168025938603909
ACH-000150,-0.36831826878126495
