,CYP2E1 (1571)
ACH-000004,-0.051926828700544686
ACH-000005,0.1441391686223413
ACH-000007,-0.0514371085680178
ACH-000009,-0.09740381802405954
ACH-000011,-0.2622466248823046
ACH-000012,-0.13718692884437952
ACH-000013,-0.08199163108720903
ACH-000014,-0.016560868247277895
ACH-000015,-0.10577565554517368
ACH-000017,-0.1400110605825473
ACH-000018,-0.12868611906262892
ACH-000019,0.0707618951044496
ACH-000021,-0.05217721290574665
ACH-000022,-0.2326404028095079
ACH-000025,-0.12174513066471368
ACH-000028,-0.09141851575923754
ACH-000030,-0.07274675921651848
ACH-000035,0.013196052525098754
ACH-000036,-0.07036666451805001
ACH-000037,-0.22166647376800772
ACH-000039,-0.060332113118049424
ACH-000040,-0.02118734332169741
ACH-000041,-0.1498859976022336
ACH-000042,-0.09973851234225026
ACH-000045,-0.07630942847319121
ACH-000047,-0.030390528710166582
ACH-000052,-0.4077433881269851
ACH-000053,-0.09518989444505052
ACH-000054,-0.13378797671305906
ACH-000055,0.060023172992729586
ACH-000060,-0.09420277279927088
ACH-000067,-0.11002792090769486
ACH-000070,0.0057459297772542795
ACH-000075,-0.011505225932061769
ACH-000078,-0.10912443587813106
ACH-000082,-0.017352947581885044
ACH-000085,-0.1840493235222138
ACH-000086,-0.16507469319729887
ACH-000087,0.14493380957461208
ACH-000092,0.08297331225549141
ACH-000095,-0.06953212437117927
ACH-000097,-0.02953252211359865
ACH-000098,-0.10766524168394212
ACH-000099,-0.1942942029693797
ACH-000108,-0.20762456602180332
ACH-000113,-0.0852186924074272
ACH-000116,0.002470835014985309
ACH-000118,-0.07302974461624705
ACH-000120,-0.09333440369498887
ACH-000123,-0.13890051051548447
ACH-000127,-0.14778376630968912
ACH-000128,-0.16856439837309545
ACH-000132,-0.046981910924647895
ACH-000133,-0.13226706455005693
ACH-000137,0.04941456754229246
ACH-000138,-0.014184050844117925
ACH-000142,-0.13321205484624846
ACH-000143,-0.13371163993608198
ACH-000146,-0.1259986089548164
ACH-000148,-0.20839248018408685
ACH-000150,-0.2603707637149081
ACH-000152,-0.0573032222833544
ACH-000153,-0.034987284373651645
ACH-000159,-0.1103837959728664
ACH-000160,-0.11713280080826186
ACH-000163,0.09670060444802024
ACH-000167,-0.08334217945823888
ACH-000168,0.060389007683611315
ACH-000169,-0.118473266360889
ACH-000178,-0.1543841910350621
ACH-000183,-0.07717320588963505
ACH-000188,-0.07811591204488673
ACH-000189,-0.1680516441466786
ACH-000190,0.09129470700511573
ACH-000198,-0.0824556487253957
ACH-000203,-0.015464398691713363
ACH-000204,-0.25618094575897005
ACH-000206,-0.0801067970790004
ACH-000207,-0.18025852440778767
ACH-000208,0.06649037170808716
ACH-000210,-0.2953220537630987
ACH-000211,0.03059923520065973
ACH-000215,-0.0758816294266067
ACH-000221,0.032998386694333526
ACH-000222,-0.27283358322924833
ACH-000223,-0.09478801273216764
ACH-000226,0.015111612636575645
ACH-000227,0.07534066725058701
ACH-000228,-0.21936557150695687
ACH-000231,-0.08169855938535862
ACH-000232,-0.03622162613997955
ACH-000233,-0.11120219107799598
ACH-000234,-0.10598692868489726
ACH-000235,-0.08005454343423685
ACH-000237,-0.28414908629474805
ACH-000238,-0.18005232581781475
ACH-000242,-0.1120021990094458
ACH-000243,-0.027277659054866562
ACH-000244,0.04250442560002018
ACH-000246,-0.08755012051639739
ACH-000248,0.0024597923860827193
ACH-000250,-0.0814832685783352
ACH-000251,-0.2370330538526421
ACH-000252,0.020199397545384083
ACH-000253,-0.10231004876333734
ACH-000255,-0.005588250071522096
ACH-000256,-0.057147739744595485
ACH-000257,0.016147505875514917
ACH-000258,-0.15268764580658115
ACH-000259,-0.12887865401997678
ACH-000260,-0.029218624727251823
ACH-000261,-0.050886474191358166
ACH-000262,-0.0517313051312923
ACH-000263,0.27535343787492217
ACH-000264,-0.10742074315027818
ACH-000265,-0.0312124811385749
ACH-000266,-0.1300233173385103
ACH-000272,-0.107790119117593
ACH-000274,-0.0695898927229395
ACH-000277,-0.06807600507110279
ACH-000278,-0.16616845599302574
ACH-000279,-0.13117724211292175
ACH-000280,-0.2289799049340483
ACH-000281,-0.1197903320409287
ACH-000288,-0.09112795455366554
ACH-000291,-0.08975934806430673
ACH-000293,-0.07565034758914845
ACH-000294,-0.05005509588147716
ACH-000295,-0.17842085974850702
ACH-000296,-0.08793570931717176
ACH-000302,-0.07041179033241235
ACH-000304,0.05612444794197504
ACH-000307,-0.0777089201806512
ACH-000308,-0.039862129102109116
ACH-000310,-0.1730839192870688
ACH-000311,-0.12772878826174194
ACH-000312,-0.187254285657193
ACH-000315,0.09481072992704302
ACH-000316,-0.13051098367671707
ACH-000317,-0.10869536046491818
ACH-000318,0.05867363277682434
ACH-000319,-0.0273484672183476
ACH-000320,-0.05817122979973601
ACH-000322,-0.0659402572379079
ACH-000323,-0.06131435425498793
ACH-000324,-0.055294083627674205
ACH-000329,-0.11775462793006472
ACH-000330,-0.21115611795035105
ACH-000331,-0.17089265919563024
ACH-000332,-0.1776193101797138
ACH-000334,0.06443783734335498
ACH-000335,-0.007772020372817391
ACH-000336,-0.2302172348684572
ACH-000337,-0.1210308035578843
ACH-000338,-0.34576148487315783
ACH-000339,-0.04711345425729722
ACH-000341,-0.00977043147318188
ACH-000348,-0.029356030131833976
ACH-000350,-0.09242560449300592
ACH-000352,-0.12394729988713775
ACH-000356,0.04942224337479224
ACH-000361,-0.25351195928889503
ACH-000362,-0.003928763831412308
ACH-000363,-0.13672960521394464
ACH-000364,0.07805629212933309
ACH-000365,-0.019010090824336374
ACH-000366,-0.1648703505154731
ACH-000368,-0.15624460378988916
ACH-000374,-0.1700065702664566
ACH-000375,-0.19275568146943392
ACH-000376,-0.1131687603323993
ACH-000381,0.07554338533536117
ACH-000383,-0.1764268004116595
ACH-000387,-0.16755658468147375
ACH-000389,-0.019306193806982213
ACH-000390,-0.03233697540513411
ACH-000393,-0.11191147898199907
ACH-000395,-0.06598769578426376
ACH-000396,0.023582160961902642
ACH-000397,-0.1475315229920112
ACH-000401,-0.1917523720915546
ACH-000402,0.0037358427122598007
ACH-000403,-0.08355057219849864
ACH-000404,0.07045309575142138
ACH-000406,-0.06930219231943041
ACH-000407,0.017993884654644722
ACH-000408,-0.08383575683691337
ACH-000410,0.09368892962680364
ACH-000411,-0.1948053129828509
ACH-000414,-0.14199382790588574
ACH-000415,-0.11950927358387956
ACH-000416,-0.12468299060473452
ACH-000420,-0.1634690222736442
ACH-000421,-0.06607556032496405
ACH-000424,-0.14130741091147206
ACH-000425,-0.0585181098631706
ACH-000426,-0.029484796413706507
ACH-000427,-0.1348370351931894
ACH-000433,-0.09446756416077944
ACH-000435,0.2143097302490352
ACH-000436,-0.013656865215941873
ACH-000444,-0.12340828361971415
ACH-000445,-0.1463589525962754
ACH-000448,-0.10624597724671232
ACH-000450,-0.20792599847419602
ACH-000452,-0.04237285360368863
ACH-000454,-0.21823320840354946
ACH-000458,0.03181070536025648
ACH-000459,-0.12044994800336498
ACH-000460,-0.009722735788668528
ACH-000461,0.0884707727361911
ACH-000463,-0.04994257103526875
ACH-000464,-0.1009446360422446
ACH-000466,-0.020502610069331826
ACH-000467,-0.22136785428023287
ACH-000468,-0.009622713240592422
ACH-000469,-0.1136062362085932
ACH-000470,-0.03744181043526382
ACH-000471,-0.06730386820856718
ACH-000472,-0.09268296008997004
ACH-000473,-0.02466076644516525
ACH-000475,-0.19546025675014733
ACH-000476,-0.2654308226447435
ACH-000477,-0.2286048371100421
ACH-000479,-0.3285601410348509
ACH-000480,-0.17901887034397182
ACH-000481,0.05100660395017643
ACH-000483,0.002571672607068877
ACH-000484,-0.03776485343655322
ACH-000485,-0.04505437027327234
ACH-000486,0.03714678045424668
ACH-000487,-0.0622911419291905
ACH-000488,-0.09780730265590164
ACH-000490,-0.10942437287288408
ACH-000491,0.06334467004196546
ACH-000495,-0.2103619776144509
ACH-000496,-0.051378898513125056
ACH-000499,-0.044709990857259546
ACH-000500,0.1120456076393046
ACH-000502,-0.11578475111979405
ACH-000503,-0.1258099365378651
ACH-000505,-0.10216138904904447
ACH-000507,-0.002606865471217155
ACH-000510,-0.0877576833303241
ACH-000511,0.11366706664747002
ACH-000512,-0.11477813760608012
ACH-000516,-0.013366792589495415
ACH-000517,-0.07161313817891818
ACH-000518,-0.2081893377186416
ACH-000520,0.011360467886601779
ACH-000521,-0.2581630980184951
ACH-000522,-0.013310492013999557
ACH-000524,-0.04894182435449749
ACH-000527,-0.10193114215522517
ACH-000528,-0.0786827786187506
ACH-000537,-0.15352373617936488
ACH-000541,-0.20595893487402234
ACH-000542,0.06446026863011367
ACH-000544,-0.09665562146987376
ACH-000545,-0.07922022655470486
ACH-000547,-0.017001716917666217
ACH-000548,-0.08069867004577601
ACH-000549,-0.032590673518402766
ACH-000550,-0.09664947935528533
ACH-000552,-0.31084714564713184
ACH-000556,-0.07599462801823313
ACH-000557,-0.12946658792639534
ACH-000569,0.07393954574965718
ACH-000570,-0.1567713385954551
ACH-000571,-0.1107492959146412
ACH-000573,-0.1922202639348012
ACH-000576,-0.06493552896347238
ACH-000579,-0.2692485481750184
ACH-000580,0.044025807534391455
ACH-000584,-0.1200630003145529
ACH-000585,-0.08540734276536567
ACH-000588,0.012412501064065938
ACH-000589,-0.0964439368509202
ACH-000591,-0.008668518621130283
ACH-000593,-0.1927627011318337
ACH-000600,0.053292516654613084
ACH-000601,-0.13869998583743112
ACH-000605,0.047809447403513804
ACH-000606,0.009526679944591658
ACH-000608,0.0338579092843333
ACH-000614,0.04910573130107952
ACH-000616,-0.1866276983914006
ACH-000618,-0.15127504621482502
ACH-000619,0.028618239580853064
ACH-000620,-0.18580594152029986
ACH-000621,-0.06977487414667252
ACH-000622,-0.04703272547295999
ACH-000623,-0.114920386411066
ACH-000624,-0.05375229753223405
ACH-000627,-0.12557747970811675
ACH-000630,-0.11485591194800003
ACH-000631,-0.38310605746764864
ACH-000632,-0.13111290106732468
ACH-000633,0.020362184360695902
ACH-000637,0.022144975868430238
ACH-000638,0.10566469945646947
ACH-000646,-0.16909752816703966
ACH-000647,-0.08809711915399585
ACH-000648,0.004499575632354918
ACH-000649,-0.06956743435004024
ACH-000651,-0.04792290770319031
ACH-000652,-0.1478082206133881
ACH-000653,-0.057795006476765824
ACH-000657,-0.10700856254282393
ACH-000658,-0.04076830108846483
ACH-000661,-0.08951546772733182
ACH-000662,-0.07438598344735824
ACH-000663,-0.21812506686324504
ACH-000665,-0.04198076796835448
ACH-000671,-0.06671084465836337
ACH-000672,-0.18164237707686287
ACH-000673,-0.13283706195957634
ACH-000676,-0.13477653668985154
ACH-000677,0.04715334949870083
ACH-000681,-0.17256116022721615
ACH-000683,-0.14114299037493386
ACH-000684,0.07721859858608793
ACH-000688,0.1385617003101334
ACH-000693,0.018149937621030517
ACH-000694,-0.03981240400166528
ACH-000695,-0.2435762270445949
ACH-000696,-0.08124326534329684
ACH-000697,0.08987495097535397
ACH-000699,-0.29414428443522145
ACH-000701,-0.0123351960690029
ACH-000706,-0.04479403483985471
ACH-000711,-0.02121981983639347
ACH-000713,0.04515488814229472
ACH-000714,0.1073437828253334
ACH-000718,-0.13591037521307714
ACH-000720,0.03554716188647203
ACH-000721,-0.08969109694284698
ACH-000724,-0.08250648103113742
ACH-000725,0.16667085574994822
ACH-000732,-0.07010628339974248
ACH-000734,-0.0845596713245067
ACH-000735,-0.07844264783186486
ACH-000736,0.2255049026327765
ACH-000738,-0.11927557079602855
ACH-000746,-0.1649087352284448
ACH-000747,-0.07206013187779417
ACH-000748,-0.16316473567146614
ACH-000753,-0.06383746985445607
ACH-000756,0.0033575616762507488
ACH-000757,-0.19573117185785316
ACH-000758,-0.025688365229718936
ACH-000760,-0.13372650627403251
ACH-000762,-0.2500418375307042
ACH-000763,0.2664340207711486
ACH-000764,-0.05192489505683432
ACH-000765,-0.08358757909712994
ACH-000766,-0.13667194509682595
ACH-000767,-0.07935410123416901
ACH-000768,0.12944154517876594
ACH-000769,0.018428002879848308
ACH-000770,0.0078567063850501
ACH-000771,-0.03948525111510054
ACH-000773,0.05387358751344808
ACH-000776,0.023867537237666856
ACH-000777,-0.18004246870888008
ACH-000778,-0.028590521956958305
ACH-000781,-0.12427252261272324
ACH-000782,-0.20010827204630044
ACH-000783,-0.14485820886697012
ACH-000784,-0.13298225419110132
ACH-000785,-0.027771223150745216
ACH-000787,-0.17402603495134736
ACH-000788,-0.1395005804325164
ACH-000791,0.035831971454016516
ACH-000792,-0.07022412328655969
ACH-000794,-0.020927557929222625
ACH-000796,-0.1534426644082408
ACH-000798,-0.1577105510452088
ACH-000799,-0.2922434023036771
ACH-000800,0.04241686630842248
ACH-000802,-0.07071987145530377
ACH-000804,-0.11013009423646992
ACH-000805,-0.2794112729754659
ACH-000809,-0.13651005394785315
