,FTH1 (2495)
ACH-000365,-0.36424260214444576
ACH-000366,-0.4375226554323325
ACH-000368,-0.17815930990763792
ACH-000374,-0.4141766592698297
ACH-000375,0.006929170810260667
ACH-000376,-0.3893886634420736
ACH-000381,-0.5709793300258871
ACH-000383,-0.22627405256480526
ACH-000387,-0.37047651375138013
ACH-000389,-0.08707667082398547
ACH-000390,-0.2675501049693673
ACH-000393,-0.26248892163686105
ACH-000395,-0.6625048372834754
ACH-000396,-0.6159604275854258
ACH-000397,-0.2529318167625166
ACH-000401,-0.24268782513771125
ACH-000402,-0.028126798152092826
ACH-000403,-0.2539221048275466
ACH-000404,-0.3345170294038349
ACH-000406,-0.2499780534227421
ACH-000407,-0.23410175707877526
ACH-000408,-0.5845413644209984
ACH-000410,-0.34171832792932805
ACH-000411,-0.43063282669005415
ACH-000414,-0.09983397949106283
ACH-000415,-0.3676237187256288
ACH-000416,-0.16970274510320568
ACH-000420,-0.4620081850752882
ACH-000421,-0.2994647976818227
ACH-000424,-0.27482914016890103
ACH-000425,-0.19163180436852525
ACH-000426,-0.2808332828798164
ACH-000427,-0.12295307709776646
ACH-000433,-0.08088326444835219
ACH-000435,-0.2915491808501145
ACH-000436,-0.2876696064202748
ACH-000444,-0.09871032252147384
ACH-000445,-0.11028548463836838
ACH-000448,-0.2559143938224922
ACH-000450,-0.23599238573872236
ACH-000452,-0.2299983849414151
ACH-000454,-0.2964702647191899
ACH-000458,-0.42988326799049176
ACH-000459,-0.21458956692426034
ACH-000460,-0.2814914703308763
ACH-000461,-0.34203352156592803
ACH-000463,-0.34588521024339786
ACH-000464,-0.06255733732532037
ACH-000466,-0.2346563863339688
ACH-000467,-0.296269127400787
ACH-000468,-0.20282920979820668
ACH-000469,-0.18487250267525154
ACH-000470,-0.35098741513056825
ACH-000471,-0.24357590617782374
ACH-000472,-0.2658138528087914
ACH-000473,-0.1837054555896236
ACH-000475,-0.3217774263198109
ACH-000476,-0.3730338504151473
ACH-000477,-0.2499847625897119
ACH-000479,-0.3114482326809008
ACH-000480,-0.4752966259831717
ACH-000481,-0.300755971595557
ACH-000483,-0.2213385784463427
ACH-000484,-0.29993897583011503
ACH-000485,-0.0517992952703762
ACH-000486,-0.28321409038948675
ACH-000487,-0.25322758173516835
ACH-000488,-0.02146506664457776
ACH-000490,-0.3230993748089279
ACH-000491,-0.13707903294198548
ACH-000495,-0.1984041630189612
ACH-000496,-0.3878083683378536
ACH-000499,-0.21105847783668105
ACH-000500,-0.7675447283921583
ACH-000502,-0.07245514408890598
ACH-000503,-0.3637846723465977
ACH-000505,-0.3204946257942253
ACH-000507,-0.3297642900321832
ACH-000510,-0.19739801520969447
ACH-000511,-0.20180351768430946
ACH-000512,-0.2961002801415213
ACH-000516,-0.3573857110682589
ACH-000517,-0.3333292876217417
ACH-000518,-0.08782790308791953
ACH-000520,-0.2725711502716534
ACH-000521,-0.05608716380860036
ACH-000522,-0.3806903329044813
ACH-000524,-0.2722959201939303
ACH-000527,-0.15681300748533766
ACH-000528,-0.2260928468978989
ACH-000537,-0.3134098049753434
ACH-000541,-0.6660691764957994
ACH-000542,-0.27305767071051434
ACH-000544,-0.33798970307824805
ACH-000545,-0.3671029023962983
ACH-000547,-0.355258224414054
ACH-000548,-0.3928639241810365
ACH-000549,-0.2882504946232655
ACH-000550,-0.22017926058271226
ACH-000552,-0.5215734845108085
ACH-000556,-0.2518042689395755
ACH-000557,-0.2782860916811432
ACH-000569,-0.26867266348097885
ACH-000570,-0.37120477834582905
ACH-000571,-0.1968429406375306
ACH-000573,-0.3655969015475008
ACH-000576,-0.21848796569342735
ACH-000579,-0.5143496213561837
ACH-000580,-0.048180429675791434
ACH-000584,-0.26394342693907297
ACH-000585,-0.31824036757580365
ACH-000588,-0.5447422219187147
ACH-000589,-0.2298136842123509
ACH-000591,-0.4307269636994701
ACH-000593,-0.11663267507610005
ACH-000600,-0.23653039699462286
ACH-000601,-0.29691251833054605
ACH-000605,-0.3336673251949426
ACH-000606,-0.2663001113699117
ACH-000608,-0.41542662418063386
ACH-000614,-0.2817471803236812
ACH-000616,-0.2333944489634747
ACH-000618,-0.4699241746476688
ACH-000619,-0.3460182441653395
ACH-000620,-0.18252421391964896
ACH-000621,-0.15423247259325942
ACH-000622,-0.44364337448713614
ACH-000623,-0.374128612080292
ACH-000624,-0.2712606967049913
ACH-000627,-0.2416154527043421
ACH-000630,-0.2577171201603777
ACH-000631,-0.6107919924207142
ACH-000632,-0.16030061653377733
ACH-000633,-0.4200804004079717
ACH-000637,-0.4872393109782615
ACH-000638,-0.2270713125130561
ACH-000646,-0.1569254634601357
ACH-000647,-0.26246409749632754
ACH-000648,-0.21349577721941773
ACH-000649,-0.25880805368120524
ACH-000651,-0.3067481768210473
ACH-000652,-0.4592144159628378
ACH-000653,-0.2889820039141436
ACH-000657,-0.2895358787043471
ACH-000658,-0.3367338098741354
ACH-000661,-0.3022190695648082
ACH-000662,-0.10820260000931638
ACH-000663,-0.2999373637424632
ACH-000665,-0.29468544508658656
ACH-000671,-0.0674958495912074
ACH-000672,0.2280876570035686
ACH-000673,-0.21466054992089392
ACH-000676,-0.0754830036534465
ACH-000677,-0.22370025369963292
ACH-000681,-0.21012187920865474
ACH-000683,-0.2602321055016996
ACH-000684,-0.25777397819352865
ACH-000688,-0.21451640162415656
ACH-000693,-0.25858918599260783
ACH-000694,-0.2557998713915526
ACH-000695,0.03780784785467493
ACH-000696,-0.18507340353360774
ACH-000697,-0.5299003595119611
ACH-000699,-0.22298790620270675
ACH-000701,-0.1895008424093873
ACH-000706,-0.38263917227490457
ACH-000711,-0.19506947890631415
ACH-000713,-0.23303940396710135
ACH-000714,-0.1965801716261462
ACH-000718,-0.3003715414724308
ACH-000720,-0.4003199111129098
ACH-000721,-0.17328140041848178
ACH-000724,-0.3930868653007478
ACH-000725,-0.4613196673531544
ACH-000732,-0.4125319872182669
ACH-000734,-0.3384488651830748
ACH-000735,-0.3251690137161505
ACH-000736,-0.33756665028550764
ACH-000738,-0.2447634082190987
ACH-000746,-0.2606467450047633
ACH-000747,-0.27255332131910737
ACH-000748,-0.30238968449085263
ACH-000753,-0.2077678440159815
ACH-000756,-0.368780714133168
ACH-000757,-0.32851475334949337
ACH-000758,-0.5281688301998214
ACH-000760,-0.24513321130880505
ACH-000762,-0.4816100640884464
ACH-000763,-0.2605745655206285
ACH-000764,-0.29712259724243073
ACH-000765,-0.4363535682057859
ACH-000766,-0.2013775758801904
ACH-000767,-0.26201509481256546
ACH-000768,-0.3001540760593837
ACH-000769,-0.33500047369627445
ACH-000770,-0.2916690407679785
ACH-000771,-0.21483738854619652
ACH-000773,-0.33246041146408023
ACH-000776,-0.30266901370234617
ACH-000777,-0.3464200191590719
ACH-000778,-0.2739955578133854
ACH-000781,-0.298488758998638
ACH-000782,-0.11113080458031367
ACH-000783,-0.2783881285151138
ACH-000784,-0.32905205376076
ACH-000785,-0.27633314409102616
ACH-000787,-0.30463329935714634
ACH-000788,-0.13740659527691407
ACH-000791,-0.3018255728284979
ACH-000792,-0.3318956815639972
ACH-000794,-0.4367144890787493
ACH-000796,-0.3580434936547098
ACH-000798,-0.0710927149941732
ACH-000799,-0.2631177845138972
ACH-000800,0.011664000695598356
ACH-000802,-0.3096061705259999
ACH-000804,-0.2974289096235148
ACH-000805,-0.3477560800640229
ACH-000809,-0.4319677792955742
ACH-000810,-0.727157610697659
ACH-000811,-0.20604438905386774
ACH-000817,-0.6251693779335875
ACH-000819,-0.19643530409046306
ACH-000820,-0.3437148402128548
ACH-000821,-0.2459931815366276
ACH-000822,-0.3536180364494695
ACH-000823,-0.2834314664356307
ACH-000824,-0.27506746395585396
ACH-000827,-0.1612596976523229
ACH-000829,-0.35563792678009376
ACH-000831,-0.3635638743572297
ACH-000832,-0.3135678969704945
ACH-000833,-0.2271564425064452
ACH-000834,-0.3020563467052204
ACH-000835,-0.14596302012879184
ACH-000836,-0.2415412656298175
ACH-000837,-0.19329404638266667
ACH-000838,-0.2657348229423032
ACH-000839,-0.16864776687673785
ACH-000840,-0.14822895487460172
ACH-000841,-0.18279996730978765
ACH-000843,-0.1860027131098086
ACH-000846,-0.2198128239346865
ACH-000847,-0.4952599189695428
ACH-000848,-0.34617573257792494
ACH-000849,-0.11470777367765317
ACH-000851,-0.4305463613505738
ACH-000855,-0.38840166849358587
ACH-000856,-0.2697511358745409
ACH-000858,-0.31596560883251823
ACH-000859,-0.4510625587359737
ACH-000861,-0.29787807888093243
ACH-000862,-0.188065632733878
ACH-000865,-0.2833310892370462
ACH-000866,-0.3104072638919705
ACH-000867,-0.3499568526467351
ACH-000869,-0.32980314206128136
ACH-000872,-0.30139060681921737
ACH-000873,-0.28102705939946115
ACH-000876,-0.4033204388910023
ACH-000878,-0.18725214272830454
ACH-000880,-0.1733967674997943
ACH-000881,-0.3419707861443166
ACH-000882,-0.22917835140402384
ACH-000884,-0.2710596399125757
ACH-000885,-0.3309562353103221
ACH-000887,-0.2607775225285375
ACH-000889,-0.3497600394734627
ACH-000896,-0.1785652875450378
ACH-000898,-0.19090092494400884
ACH-000900,-0.2374805824996161
ACH-000901,-0.40455972709531707
ACH-000905,-0.15191379399498778
ACH-000906,-0.16435361133403056
ACH-000907,-0.2812112956456198
ACH-000910,-0.38631296523227576
ACH-000911,-0.3199316395276861
ACH-000912,-0.3022361425698119
ACH-000913,-0.2412576564624295
ACH-000915,-0.1410757394656565
ACH-000916,-0.7208535226364051
ACH-000917,-0.2459139537234721
ACH-000920,-0.3829040960566248
ACH-000921,-0.21845596693185568
ACH-000924,-0.17681156413129562
ACH-000926,-0.15993385855266185
ACH-000928,-0.020877438949328413
ACH-000929,-0.5022852644508391
ACH-000932,-0.32919610485931594
ACH-000935,-0.6567588408537464
ACH-000936,-0.12990882172689933
ACH-000937,-0.18606316393993466
ACH-000938,-0.3933660417707261
ACH-000939,-0.23642748694668916
ACH-000941,-0.35975994580301546
ACH-000943,-0.2378899315599516
ACH-000946,-0.2462389612859769
ACH-000947,-0.22297924750057999
ACH-000948,-0.16535087706204207
ACH-000950,-0.40925886482491625
ACH-000953,-0.2788363518534998
ACH-000954,-0.10971644954203713
ACH-000957,-0.4267655962957021
ACH-000958,-0.20006249872597226
ACH-000960,-0.4039326911055823
ACH-000963,-0.38170703939583295
ACH-000968,-0.3599117185133276
ACH-000969,-0.4112091351816367
ACH-000972,-0.4618024254295953
ACH-000973,-0.20930164410230226
ACH-000974,-0.21906620096237645
ACH-000978,-0.2302534256138468
ACH-000984,-0.3227621431088733
ACH-000986,-0.2455863325213518
ACH-000988,-0.1819544124676284
ACH-000993,-0.06934006866067864
ACH-000994,-0.3635573157779352
ACH-000996,-0.6491457510970846
ACH-001001,-0.2788773758988595
ACH-001020,-0.16830068958315564
ACH-001028,-0.2707923422343029
ACH-001031,-0.2018348140822872
ACH-001038,-0.2724792479686977
ACH-001048,-0.34098740923701537
ACH-001050,-0.15839471761574486
ACH-001053,-0.12209240950480545
ACH-001054,-0.3416584823304846
ACH-001061,-0.4305082006740828
ACH-001067,-0.29369407455217617
ACH-001075,-0.5493960258445669
ACH-001096,-0.3501033724352435
ACH-001111,-0.6805669926713133
ACH-001119,-0.2498466460191423
ACH-001128,-0.3965375118014078
ACH-001134,-0.2147374881452112
ACH-001151,-0.3391577788656049
ACH-001163,-0.3200559719151005
ACH-001164,-0.05339007383752024
ACH-001183,-0.1539194505271234
ACH-001192,-0.29176722842727004
ACH-001193,-0.2278774640861014
ACH-001196,-0.061560297134281725
ACH-001197,-0.3896370992216877
ACH-001205,-0.18451925969783695
ACH-001211,-0.11363586951076753
ACH-001212,-0.4454055599765693
ACH-001228,-0.3368888272085728
ACH-001232,-0.3822868928616962
ACH-001239,-0.22370219544714026
ACH-001270,0.05052233567225948
ACH-001274,-0.2735638467651492
ACH-001275,-0.07524379527787282
ACH-001277,-0.036447298621377994
ACH-001278,-0.1945250568472857
ACH-001280,-0.314695026981822
ACH-001283,-0.2719351814046525
ACH-001289,-0.3026374253954287
ACH-001300,-0.14680179933668958
ACH-001301,-0.12062860129581
ACH-001302,-0.4538854376207799
ACH-001306,-0.3331831445854127
ACH-001318,-0.188133713415521
ACH-001322,-0.28833074062297603
ACH-001328,-0.3278452349430257
ACH-001332,-0.2434515128351131
ACH-001336,-0.2948221507109583
ACH-001346,-0.2731338387757525
ACH-001353,-0.3809873486496864
ACH-001354,-0.19547590967030154
ACH-001367,-0.1257793730224052
ACH-001368,-0.3518973352123536
ACH-001374,-0.4832098875766101
ACH-001377,-0.18062569933509
ACH-001380,-0.32725503776071524
ACH-001391,-0.5637268140344752
ACH-001408,-0.21835990121419865
ACH-001430,-0.3491123323352786
ACH-001431,-0.2137762570571448
ACH-001450,-0.16024351420666685
ACH-001496,-0.33977790346084724
ACH-001500,-0.33988906712831346
ACH-001523,-0.4254575647475278
ACH-001532,-0.22146108079215826
ACH-001550,-0.2290550112668337
ACH-001552,-0.03714101401255975
ACH-001554,-0.14288249387005084
ACH-001654,-0.26960353168081064
ACH-001735,-0.2693121811580534
ACH-001736,-0.3791425744934692
ACH-001737,-0.3767670365907797
ACH-001740,-0.1302534592774002
ACH-001745,-0.10258659623493284
ACH-001765,-0.2601882080302882
