,AMTN (401138)
ACH-000004,0.024925384749871386
ACH-000005,0.20857009154548128
ACH-000007,0.04004897851827949
ACH-000009,0.05668704972925774
ACH-000011,0.06788711472982084
ACH-000012,0.061158804257271625
ACH-000013,0.1544229248417715
ACH-000014,0.052217476112787736
ACH-000015,-0.0232980781289892
ACH-000017,0.00944409714410662
ACH-000018,0.1859216450520018
ACH-000019,0.12067125523673675
ACH-000021,0.08425809869011912
ACH-000022,-0.03369221089464803
ACH-000025,0.16798405871011848
ACH-000028,0.05926068063437119
ACH-000030,0.04415977980147028
ACH-000035,0.13322826254764875
ACH-000036,0.0023975679127328244
ACH-000037,0.12869001742005368
ACH-000039,-0.004603918751139182
ACH-000040,0.16397772487040538
ACH-000041,-0.07290221468033234
ACH-000042,0.0932253035157095
ACH-000045,0.1679330085086504
ACH-000047,0.021649405204398987
ACH-000052,0.05149556369799619
ACH-000053,0.06670234980698612
ACH-000054,0.07803877329218159
ACH-000055,0.08055279306117015
ACH-000060,0.004256579987698483
ACH-000067,-0.13477116320065288
ACH-000070,-0.07022601168276188
ACH-000075,0.022327336179414303
ACH-000078,0.0664573285848559
ACH-000082,0.009225817609210514
ACH-000085,0.2535364719797395
ACH-000086,0.19173483879318268
ACH-000087,-0.02394299358609064
ACH-000092,0.15260314172158526
ACH-000095,0.04735836365699683
ACH-000097,0.1518744643124308
ACH-000098,0.06700204102142569
ACH-000099,-0.04156810125842423
ACH-000108,0.121237885107261
ACH-000113,0.08265368818947089
ACH-000116,-0.02021922458652577
ACH-000118,0.08572072879996433
ACH-000120,0.05108184259114893
ACH-000123,0.0699496286652007
ACH-000127,0.04263629766776962
ACH-000128,-0.0030790184789323913
ACH-000132,0.16253542878958838
ACH-000133,0.1500784478883837
ACH-000137,0.06824805832729527
ACH-000138,0.12059353425648207
ACH-000142,0.07785240956115083
ACH-000143,0.01158896589848128
ACH-000146,0.07147449176114896
ACH-000148,-0.007433231615279347
ACH-000150,0.06289797766406571
ACH-000152,0.07761906499720696
ACH-000153,-0.026097529338254044
ACH-000159,0.04342205363132902
ACH-000160,0.07725341121765728
ACH-000163,0.09355675129189056
ACH-000167,-0.15039430081575622
ACH-000168,0.10021510867900207
ACH-000169,0.13321273599000094
ACH-000178,0.05028382601741226
ACH-000183,-0.09374187558654436
ACH-000188,0.11371824385136794
ACH-000189,-0.033051750386093835
ACH-000190,0.11487062420121424
ACH-000198,0.12488805442145876
ACH-000203,0.1116136394344438
ACH-000204,0.06931526791998388
ACH-000206,0.05310134408421567
ACH-000207,0.08384290213238824
ACH-000208,0.04361346467899986
ACH-000210,0.011152376296763768
ACH-000211,-0.030008265886622826
ACH-000215,0.0024837832901142155
ACH-000221,0.02447756533072129
ACH-000222,0.06464932674167816
ACH-000223,0.08227122079012741
ACH-000226,0.017941449853836975
ACH-000227,-0.010755632765501205
ACH-000228,0.04241199407285017
ACH-000231,0.030910828026519507
ACH-000232,0.0664229180743304
ACH-000233,0.08844544399239385
ACH-000234,0.10217263177942404
ACH-000235,0.07684691173579805
ACH-000237,0.06449398997917061
ACH-000238,0.05366221817388325
ACH-000242,0.3448072033130214
ACH-000243,0.0338072022181312
ACH-000244,-0.11881731656917476
ACH-000246,0.13581608158035602
ACH-000248,-0.04013942930716583
ACH-000250,0.033655625561979825
ACH-000251,0.12788181968917448
ACH-000252,0.0495535095179023
ACH-000253,0.101068477964796
ACH-000255,0.057873030570057174
ACH-000256,0.1267215947980715
ACH-000257,-0.04522018533986958
ACH-000258,-0.02203962741226335
ACH-000259,0.04634442343097216
ACH-000260,0.028644803993821424
ACH-000261,-0.0038677335550071907
ACH-000262,0.1259871398066988
ACH-000263,0.12348105969574125
ACH-000264,0.014434745273583988
ACH-000265,0.07297366046255346
ACH-000266,0.07718326771398039
ACH-000272,0.07006125289414973
