,SCRN1 (9805)
ACH-000004,0.11191058466520117
ACH-000005,0.28418959311446096
ACH-000007,0.1538113416930543
ACH-000009,0.0979453842275686
ACH-000011,0.015966074185523267
ACH-000012,0.09520305623663083
ACH-000013,0.1857582660369025
ACH-000014,0.25153312630987795
ACH-000015,0.021715697890486642
ACH-000017,0.17272022678039975
ACH-000018,0.09414764778484684
ACH-000019,0.2394592133295616
ACH-000021,0.1999654015122017
ACH-000022,0.24153380920019235
ACH-000025,0.2659635315517121
ACH-000028,0.20518005947127255
ACH-000030,0.1846035886770946
ACH-000035,0.03488131612595145
ACH-000036,0.19593614156259206
ACH-000037,0.2098610741996838
ACH-000039,0.08032586235696966
ACH-000040,0.09899352087688244
ACH-000041,0.09804384458624606
ACH-000042,0.1059430032143006
ACH-000045,0.19861806770518084
ACH-000047,0.14983407013901007
ACH-000052,0.07590298651892242
ACH-000053,0.08125708102067597
ACH-000054,-0.11218696778120002
ACH-000055,-0.045925943231154516
ACH-000060,0.09088360751266557
ACH-000067,0.22178997420831495
ACH-000070,0.33770726588262484
ACH-000075,0.19027947878530047
ACH-000078,0.13871684482690344
ACH-000082,0.07239292220010711
ACH-000085,0.10516607259350218
ACH-000086,0.18297525557127384
ACH-000087,0.014584479091649475
ACH-000092,0.1379464833029729
ACH-000095,0.08173545295704616
ACH-000097,0.06880885052274227
ACH-000098,0.17964343117433207
ACH-000099,0.2048857351363196
ACH-000108,0.2122325856960809
ACH-000113,0.11811906041138807
ACH-000116,0.16001680143707106
ACH-000118,0.26559448948288183
ACH-000120,0.2153285115116368
ACH-000123,0.07757344467315103
ACH-000127,0.1717898288509412
ACH-000128,-0.029743555868304287
ACH-000132,0.27074182040715583
ACH-000133,0.0885108903121104
ACH-000137,0.2620696691296372
ACH-000138,0.15899666949987945
ACH-000142,0.07357058376322187
ACH-000143,0.15347500926399454
ACH-000146,0.07698706873538484
ACH-000148,0.10049342983269396
ACH-000150,0.06829635829429474
ACH-000152,0.07718994377171635
ACH-000153,0.17703878264934006
ACH-000159,0.12855522119213206
ACH-000160,0.04950992066104612
ACH-000163,0.19566187773920815
ACH-000167,0.3389880170310957
ACH-000168,0.2610273575658005
ACH-000169,0.0285851993072152
ACH-000178,0.2818657663061488
