,CNOT10 (25904)
ACH-000004,-0.4299667847076121
ACH-000005,-0.07823716019052365
ACH-000007,-0.2054087286397579
ACH-000009,-0.2818729697064596
ACH-000011,-0.3682904612871956
ACH-000012,-0.29888247545891505
ACH-000013,-0.07384914654579804
ACH-000014,0.34541454936239513
ACH-000015,-0.08592994681758621
ACH-000017,-0.09755081418112913
ACH-000018,-0.1926637063854381
ACH-000019,-0.1847369524316328
ACH-000021,-0.2322538378885973
ACH-000022,0.03717711726077234
ACH-000025,0.057676477979023186
ACH-000028,-0.02793305547157138
ACH-000030,0.0774347084194475
ACH-000035,-0.2210663239866608
ACH-000036,-0.1502547234576356
ACH-000037,-0.15466393669513262
ACH-000039,-0.25201429944140064
ACH-000040,-0.16588603964806736
ACH-000041,0.08550764851555487
ACH-000042,0.04428482271544567
ACH-000045,-0.30070249736243
ACH-000047,-0.5151917900063228
ACH-000052,-0.2103732815473373
ACH-000053,-0.3658855311806226
ACH-000054,-0.010819222510163278
ACH-000055,0.04572395939122046
ACH-000060,-0.4599400251002956
ACH-000067,-0.1119210547198582
ACH-000070,-0.2511621657114305
ACH-000075,-0.02280105359400279
ACH-000078,-0.049176630505819385
ACH-000082,-0.13258057177611998
ACH-000085,-0.2641329419076893
ACH-000086,-0.1391503535429918
ACH-000087,-0.24876684295061305
ACH-000092,0.00465712510348584
ACH-000095,-0.035794012744097534
ACH-000097,0.3614785369447233
ACH-000098,-0.38971121616782267
ACH-000099,0.16938123712052586
ACH-000108,-0.4380158898342108
ACH-000113,-0.06350314077309492
ACH-000116,0.17622789987836335
ACH-000118,-0.42441057551769706
ACH-000120,-0.12287938316741805
ACH-000123,-0.1611343279088114
ACH-000127,-0.18332947608320185
ACH-000128,0.030562870923219368
ACH-000132,-0.17463911969810514
ACH-000133,0.09076902169473892
ACH-000137,-0.07943620136651272
ACH-000138,-0.22519117450891285
ACH-000142,-0.21488276225042635
ACH-000143,-0.20968596289970134
ACH-000146,-0.1984123834247516
ACH-000148,0.10907336351927033
ACH-000150,-0.34183506616175763
ACH-000152,0.08612347183230078
ACH-000153,0.001323682218205396
ACH-000159,-0.2481039324796777
ACH-000160,-0.019099686824043283
ACH-000163,0.016392395570554733
ACH-000167,-0.03411926231246207
ACH-000168,-0.27918883766865743
ACH-000169,-0.2287628791407621
ACH-000178,-0.3955915003103833
ACH-000183,-0.18430928364739815
ACH-000188,-0.010024202363262295
ACH-000189,-0.05862532083788038
ACH-000190,-0.11035769940598264
ACH-000198,-0.10267569180918784
ACH-000203,-0.5670307358313786
ACH-000204,-0.2298009303786288
ACH-000206,-0.24151310813279794
ACH-000207,0.037494825089776654
ACH-000208,-0.056280544845875725
ACH-000210,-0.13990050898627804
ACH-000211,-0.1000247049887874
ACH-000215,-0.27380979464078103
ACH-000221,-0.4040162417215155
ACH-000222,-0.3563604307294769
ACH-000223,-0.1299669835964946
ACH-000226,-0.24019303356257224
ACH-000227,-0.13774790732261016
ACH-000228,-0.532720475954174
ACH-000231,-0.051067683654709636
ACH-000232,-0.04816291967457613
ACH-000233,-0.2327650528910424
ACH-000234,-0.02732043663090481
ACH-000235,-0.20057088551095292
ACH-000237,0.00417662572937545
ACH-000238,-0.32796175873270755
ACH-000242,-0.0792859191707346
ACH-000243,-0.44809811565302216
ACH-000244,0.0786538710393549
ACH-000246,0.010784785755016138
ACH-000248,-0.1624605348587257
ACH-000250,-0.3985118091826196
ACH-000251,-0.3133707095372055
ACH-000252,0.027258349386681358
ACH-000253,-0.15676674183061134
ACH-000255,-0.07561027339972583
ACH-000256,-0.039778285027533285
ACH-000257,-0.16082118716234126
ACH-000258,-0.32336131480745484
ACH-000259,-0.18883682319909356
ACH-000260,-0.16802093596401746
ACH-000261,0.00668987305118589
ACH-000262,-0.13411094497464549
ACH-000263,-0.117677338058797
ACH-000264,-0.15404968697465146
ACH-000265,-0.2133544667774076
ACH-000266,-0.20568642444631016
ACH-000272,-0.11704254991491965
ACH-000274,-0.056940507914714125
ACH-000277,-0.3178599603412514
ACH-000278,-0.3076136456884277
ACH-000279,-0.18482261119726212
ACH-000280,-0.15915044884683294
ACH-000281,-0.2862692672182883
ACH-000288,-0.1051883572596879
ACH-000291,-0.17677527986819006
ACH-000293,-0.1747182568921792
ACH-000294,-0.44637567961514135
ACH-000295,-0.18917592103239766
ACH-000296,-0.26103576844812865
ACH-000302,-0.10661195350961997
ACH-000304,0.13454856622732309
ACH-000307,-0.4746509195752351
ACH-000308,-0.15822120630745906
ACH-000310,-0.05046760470344558
ACH-000311,-0.3348391204415435
ACH-000312,-0.23587924794204476
ACH-000315,-0.14112447581874424
ACH-000316,0.055871389942306615
ACH-000317,-0.06144685381170421
ACH-000318,-0.3242795927759886
ACH-000319,-0.19165547699074464
ACH-000320,0.23072873419916284
ACH-000322,-0.16249110713953285
ACH-000323,-0.0601949286804646
ACH-000324,-0.3217229376841435
ACH-000329,-0.37950935451582796
ACH-000330,0.01106766691980572
ACH-000331,-0.2039216153645885
ACH-000332,-0.095923451646037
ACH-000334,0.1213703852430292
ACH-000335,0.1902385321620373
ACH-000336,-0.07130575172897208
ACH-000337,-0.14416188865479035
ACH-000338,-0.09248152167159904
ACH-000339,-0.28150340503205795
ACH-000341,-0.2649498630866597
ACH-000348,-0.1085030489529373
ACH-000350,0.00842265347554749
ACH-000352,-0.10985276406792567
ACH-000356,-0.11073863190139673
ACH-000361,-0.023712895424938492
ACH-000362,-0.27511441939574305
ACH-000363,0.035343310194926564
ACH-000364,-0.3191793351089843
ACH-000365,-0.16398916070912606
ACH-000366,0.14545343891516932
ACH-000368,-0.031766239859139726
ACH-000374,-0.15110148815214186
ACH-000375,0.03714357237991417
ACH-000376,-0.14503729918944866
ACH-000381,-0.09767722575197367
ACH-000383,-0.08253371074598385
ACH-000387,-0.3648895425469415
ACH-000389,-0.2220896461168552
ACH-000390,-0.21988718288192052
ACH-000393,-0.09214571283257704
ACH-000395,-0.10718410370816647
ACH-000396,-0.046923380915897116
ACH-000397,-0.315435945125481
ACH-000401,0.03755946669513216
ACH-000402,-0.5298602440630518
ACH-000403,-0.13858778763149554
ACH-000404,-0.4560092913336305
ACH-000406,-0.07272594813098568
ACH-000407,-0.04396776133017996
ACH-000408,-0.15817853799416906
ACH-000410,-0.23316905525825896
ACH-000411,-0.5100876878954312
ACH-000414,-0.12531450310298553
ACH-000415,-0.4210251982163496
ACH-000416,-0.20082269434541264
ACH-000420,-0.258371247717257
ACH-000421,-0.1982372611398342
ACH-000424,0.021400562114549968
ACH-000425,0.02651394716823869
ACH-000426,-0.31938672284278297
ACH-000427,-0.007805803759582709
ACH-000433,-0.25230557907424145
ACH-000435,-0.2555245752094864
ACH-000436,-0.16825279355243766
ACH-000444,-0.191806069291056
ACH-000445,-0.3207795429370092
ACH-000448,-0.1806620325150251
ACH-000450,0.14235031940472387
ACH-000452,-0.08659871444731115
ACH-000454,-0.2837525009036272
ACH-000458,-0.2948954303880764
ACH-000459,-0.04645761963474338
ACH-000460,-0.2783587032153105
ACH-000461,-0.025066859998591588
ACH-000463,-0.08675790699710972
ACH-000464,-0.3949153467254963
ACH-000466,-0.23459372969861025
ACH-000467,-0.08284353974188707
ACH-000468,-0.2626731852147959
ACH-000469,-0.0982435216774164
ACH-000470,-0.0009442027801987047
ACH-000471,-0.23304163228650165
ACH-000472,-0.1272731041534272
ACH-000473,0.010812456988965456
ACH-000475,-0.12968874450318607
ACH-000476,-0.12965480102000226
ACH-000477,0.15535473825186394
ACH-000479,-0.1475923493055469
ACH-000480,-0.14952719478258292
ACH-000481,-0.13190577209551194
ACH-000483,-0.3503294979159108
ACH-000484,-0.3755493836985073
ACH-000485,-0.2013289310432569
ACH-000486,-0.3312814371443722
ACH-000487,-0.11763828274187173
ACH-000488,-0.22234258719785224
ACH-000490,-0.13852755792535715
ACH-000491,0.1280976227924906
ACH-000495,-0.06435175937276555
