,HOXC11 (3227)
ACH-000004,-0.17519329570305858
ACH-000005,-0.2099601046075291
ACH-000007,-0.1012695893485385
ACH-000009,-0.1635470089463121
ACH-000011,-0.10161766487673728
ACH-000012,-0.06666613825758368
ACH-000013,-0.1979175675757124
ACH-000014,-0.16900071628510782
ACH-000015,-0.19989974731589374
ACH-000017,-0.2671327545399669
ACH-000018,-0.24693563752833356
ACH-000019,-0.2359601853116233
ACH-000021,-0.07475070138238221
ACH-000022,-0.037690340566110085
ACH-000025,-0.3007259905566466
ACH-000028,-0.1917232493552999
ACH-000030,-0.19186298324883105
ACH-000035,-0.181637531757862
ACH-000036,-0.08053821616422932
ACH-000037,-0.1625481955855982
ACH-000039,-0.04037471915494841
ACH-000040,-0.2418163800515135
ACH-000041,-0.06114544249750711
ACH-000042,-0.04529352855452674
ACH-000045,-0.02095764552564578
ACH-000047,-0.32937293561357184
ACH-000052,-0.41816012001680986
ACH-000053,-0.18664471529817367
ACH-000054,-0.11439053064781482
ACH-000055,-0.21368121789633296
ACH-000060,-0.07766381624847474
ACH-000067,-0.2417484208650368
ACH-000070,-0.1167175082472887
ACH-000075,-0.14372913745731158
ACH-000078,-0.15190849842837656
ACH-000082,-0.2083792036354475
ACH-000085,-0.3127423000885404
ACH-000086,-0.3568832305983173
ACH-000087,0.14544522637761031
ACH-000092,-0.17925347753058332
ACH-000095,-0.1163642097743959
ACH-000097,-0.13833087691133228
ACH-000098,-0.0924802954181754
ACH-000099,-0.19591652859600156
ACH-000108,-0.12193110339193805
ACH-000113,-0.16434169381199265
ACH-000116,-0.20129661235987026
ACH-000118,-0.2081235144523356
ACH-000120,-0.08480665219663712
ACH-000123,-0.19835641741538068
ACH-000127,-0.1301987580973333
ACH-000128,-0.2857237003996995
ACH-000132,-0.12228033256170175
ACH-000133,-0.3630771287941052
ACH-000137,-0.26252362325671824
ACH-000138,-0.2221373947173452
ACH-000142,-0.10845140657908443
ACH-000143,-0.13804204004592832
ACH-000146,-0.11424040530989835
ACH-000148,-0.2775559647228835
ACH-000150,-0.27550913663597604
ACH-000152,-0.2595206077971189
ACH-000153,-0.14238497838683525
ACH-000159,-0.2373786108064311
ACH-000160,-0.2682364058654219
ACH-000163,-0.07719168342641143
ACH-000167,-0.08298565818983908
ACH-000168,-0.0461761149266785
ACH-000169,-0.2167858594015053
ACH-000178,-0.107180328390726
ACH-000183,-0.0904154074733388
ACH-000188,-0.11489980372004932
ACH-000189,-0.10250933032611807
ACH-000190,-0.06854623094031348
ACH-000198,-0.1852101688142107
ACH-000203,-0.2614395958008179
ACH-000204,-0.3691829222276711
ACH-000206,-0.03989154575441689
ACH-000207,-0.02362771128398116
ACH-000208,0.04376012103514572
ACH-000210,-0.1061924234557146
ACH-000211,-0.13696193381890368
ACH-000215,-0.16177304513904392
ACH-000221,0.004840439865403564
ACH-000222,-0.11823692622895787
ACH-000223,-0.2840251882390366
ACH-000226,-0.08542514533876376
ACH-000227,-0.15962366010564918
ACH-000228,-0.15505469870637814
ACH-000231,-0.16884632579910752
ACH-000232,-0.2489602304695337
ACH-000233,-0.2873887504470552
