,TMCC3 (57458)
ACH-000004,-0.21125660335654536
ACH-000005,-0.12960189065430147
ACH-000007,0.036593512398976034
ACH-000009,-0.059065727915152265
ACH-000011,0.16567400919780906
ACH-000012,-0.0074184873712691765
ACH-000013,-0.0069955985330265365
ACH-000014,0.006105117291644639
ACH-000015,-0.14781505288941862
ACH-000017,0.20612029442439025
ACH-000018,-0.02261221928301652
ACH-000019,0.09819912364399187
ACH-000021,-0.05800957157998798
ACH-000022,-0.014263715289802246
ACH-000025,-0.12758124212502592
ACH-000028,0.08947264487111127
ACH-000030,-0.004126488106816837
ACH-000035,0.10044217334667216
ACH-000036,-0.007365399810038178
ACH-000037,-0.0653387841543459
ACH-000039,0.06520180419118522
ACH-000040,0.13089746955614673
ACH-000041,-0.030344650295321587
ACH-000042,-0.06504908476408765
ACH-000045,-0.056060687642041085
ACH-000047,0.012651824516139555
ACH-000052,-0.2879305086184038
ACH-000053,-0.017000076783956958
ACH-000054,0.06456155135557642
ACH-000055,0.1804873964122516
ACH-000060,-0.015401209984713548
ACH-000067,0.017363119056042483
ACH-000070,0.026058990820688542
ACH-000075,-0.05062809855056955
ACH-000078,0.15333739172072705
ACH-000082,0.11244202301694113
ACH-000085,-0.038301489975544285
ACH-000086,0.07440911544310644
ACH-000087,0.09210572402609836
ACH-000092,0.01566865795764415
ACH-000095,0.05444437574186861
ACH-000097,-0.0435969623409333
ACH-000098,-0.022663825824011868
ACH-000099,0.07800679768478462
ACH-000108,0.05395402153095779
ACH-000113,0.014093182256360075
ACH-000116,0.10221449389014313
ACH-000118,0.13300984337586289
ACH-000120,-0.0029880248673882087
ACH-000123,0.05818849607834069
ACH-000127,0.0587213514921905
ACH-000128,-0.14551923154995994
ACH-000132,0.13132060777597826
ACH-000133,-0.06369253384022229
ACH-000137,-0.01541129458863538
ACH-000138,0.047173218762769496
ACH-000142,-0.01350057050027672
ACH-000143,-0.06195997067097048
ACH-000146,0.03496983436562435
ACH-000148,0.07224415934978247
ACH-000150,-0.16958680311734844
ACH-000152,-0.1171617449322277
ACH-000153,0.0419185537317758
ACH-000159,0.08561419725339013
ACH-000160,-0.10038700743678076
ACH-000163,-0.08579834307901918
ACH-000167,-0.150976410162475
ACH-000168,-0.07970516186399129
ACH-000169,-0.037552604913651616
ACH-000178,0.07940461274074173
ACH-000183,0.04583740152315709
ACH-000188,-0.0021279611419725503
ACH-000189,-0.042082309396331584
ACH-000190,0.090281834627815
ACH-000198,0.06817804261968581
ACH-000203,0.012030676869376929
ACH-000204,0.09095748442160337
ACH-000206,0.08142861312314019
ACH-000207,0.08617920071368364
ACH-000208,0.2191256470112121
ACH-000210,-0.21926062317834646
ACH-000211,0.004657494233915228
ACH-000215,-0.019204208548472
ACH-000221,0.08294823373468095
ACH-000222,-0.05084290700028842
ACH-000223,0.11490474391079
ACH-000226,-0.05678689051900902
ACH-000227,-0.08964069919105122
ACH-000228,0.19386394584533026
ACH-000231,0.006502698660278495
ACH-000232,-0.003600168386586324
ACH-000233,-0.06643332040236341
ACH-000234,0.14187542713908086
ACH-000235,-0.02569655759833594
ACH-000237,-0.0019714535811081783
ACH-000238,-0.013230044846601471
ACH-000242,0.12063238779223115
ACH-000243,0.08033538821766134
ACH-000244,-0.11461535780810925
ACH-000246,0.14626359317610807
ACH-000248,0.06552800092711462
ACH-000250,0.0250031878938555
ACH-000251,0.14768020414146274
ACH-000252,0.018572683067617626
ACH-000253,0.009767611061723023
ACH-000255,-0.026370021937959374
ACH-000256,-0.07055196620047471
ACH-000257,0.132748585084513
ACH-000258,0.10171170267503801
ACH-000259,0.004005335228727157
ACH-000260,-0.005043806009838041
ACH-000261,0.03542401808896197
ACH-000262,0.23023115477721676
ACH-000263,-0.1378505607564446
ACH-000264,-0.05124679892830509
ACH-000265,0.011630102964481356
ACH-000266,0.019843753136127826
ACH-000272,0.15469212410447028
ACH-000274,0.037218347624727435
ACH-000277,0.05893930792766484
ACH-000278,-0.08020678336294641
ACH-000279,0.0011317732981512179
ACH-000280,0.04679778679782826
ACH-000281,-0.01469479731454775
ACH-000288,0.008422621721387762
ACH-000291,-0.05617533307246244
ACH-000293,0.0985059025905818
ACH-000294,-0.10715588935824058
ACH-000295,0.021098459817155208
ACH-000296,-0.03189905291895975
ACH-000302,0.043738703703012465
ACH-000304,0.15492552591331302
ACH-000307,-0.001526234426058708
ACH-000308,-0.021483651261397084
ACH-000310,0.03817736842364191
ACH-000311,-0.03820366576203199
ACH-000312,0.013356119648732387
ACH-000315,0.18993504657756272
ACH-000316,0.010119470727814914
ACH-000317,-0.0923606706225461
ACH-000318,-0.09174136999410662
ACH-000319,-0.07255553313368146
ACH-000320,0.028408029495167582
ACH-000322,-0.03670772300719735
ACH-000323,0.10812399975190896
ACH-000324,-0.048358061254318505
ACH-000329,-0.015174311635817575
ACH-000330,-0.08456731260352733
ACH-000331,-0.06147824173898848
ACH-000332,0.0963896039132804
ACH-000334,-0.10419832480318324
ACH-000335,-0.06792133079397679
ACH-000336,0.10805166485048837
ACH-000337,-0.04674258818150357
ACH-000338,-0.2581038602328829
ACH-000339,0.0007419687829542129
ACH-000341,0.04954029736332359
ACH-000348,-0.006906540468445284
ACH-000350,0.12156502346033793
ACH-000352,0.04281709392838293
ACH-000356,0.02469245653648558
ACH-000361,0.021132953679618732
ACH-000362,0.028437776865677306
ACH-000363,-0.08305223453633635
ACH-000364,-0.03886429863664583
ACH-000365,-0.1962073113246684
ACH-000366,-0.02075805730535061
ACH-000368,-0.08244204708314573
ACH-000374,0.01614431748741179
ACH-000375,-0.004433916747746047
ACH-000376,0.1003210919918973
ACH-000381,0.11257260170452624
ACH-000383,-0.04826817482253544
ACH-000387,0.07508379756644601
ACH-000389,-0.027611050345598062
ACH-000390,-0.1214694840467077
ACH-000393,0.019122756206585063
ACH-000395,0.15773173552080508
ACH-000396,-0.009487988041333694
ACH-000397,0.07304287974885061
ACH-000401,0.025036059841105757
ACH-000402,-0.0705078140853762
ACH-000403,-0.004024335001252875
ACH-000404,-0.2305888011838022
ACH-000406,-0.04052185204448674
ACH-000407,-0.0029325851478607013
ACH-000408,-0.07298386576627659
ACH-000410,-0.015259189122282963
ACH-000411,0.18858217796637874
ACH-000414,-0.007429925613907798
ACH-000415,0.02588999090959837
ACH-000416,0.009559926921560472
ACH-000420,0.061056925367542564
ACH-000421,-0.012153216308777274
ACH-000424,0.07866404119658567
ACH-000425,0.08495402537520592
ACH-000426,0.06485953580492967
ACH-000427,0.054152954933389376
ACH-000433,0.06673391768820594
ACH-000435,-0.27579048309083554
ACH-000436,0.12612523988057786
ACH-000444,-0.004046217155514405
ACH-000445,-0.031662451547701545
ACH-000448,-0.052676316247797964
ACH-000450,0.09097949751560136
ACH-000452,-0.05642853417396838
ACH-000454,-0.15308215063274092
ACH-000458,-0.08748622182351982
ACH-000459,0.20798610999798992
ACH-000460,0.0961736158003307
ACH-000461,-0.02634145461959695
ACH-000463,-0.04732945620335397
