,MED29 (55588)
ACH-000004,-0.4617738853957504
ACH-000005,-0.1724363600853776
ACH-000007,-0.4510675769465057
ACH-000009,-0.3416246143589413
ACH-000011,-0.34588180179042183
ACH-000012,-0.46236100775719396
ACH-000013,-0.7790742089160186
ACH-000014,-0.2625235382106845
ACH-000015,-0.5059568512017941
ACH-000017,-0.3803410038770901
ACH-000018,-0.5273791271875994
ACH-000019,-0.4423849857803339
ACH-000021,-0.4541272981746811
ACH-000022,-0.2411385846024667
ACH-000025,-0.3621029825738892
ACH-000028,-0.5456426156897008
ACH-000030,-0.44243289828138976
ACH-000035,-0.5752043041775275
ACH-000036,-0.4728902497292406
ACH-000037,-0.2852719647398283
ACH-000039,-0.3015901447076809
ACH-000040,-0.2830149972485516
ACH-000041,-0.6084744591133378
ACH-000042,-0.4341445503631939
ACH-000045,-0.4807763414275505
ACH-000047,-0.3029931048507286
ACH-000052,-0.11969909995420508
ACH-000053,-0.6358711268610381
ACH-000054,-0.2968283563133418
ACH-000055,-0.4539504031917616
ACH-000060,-0.3360384980423014
ACH-000067,-0.5310275914922571
ACH-000070,-0.8572565565681932
ACH-000075,-0.2627548491443509
ACH-000078,-0.5213046983640948
ACH-000082,-0.5258679638453521
ACH-000085,-0.3696352757218954
ACH-000086,-0.5917879386334067
ACH-000087,-0.2583144813999059
ACH-000092,-0.770014393319076
ACH-000095,-0.4138194857269853
ACH-000097,-0.7445332871943202
ACH-000098,-0.7062668076058987
ACH-000099,-0.4613302185573161
ACH-000108,-0.5688522334233782
ACH-000113,-0.5256537983944258
ACH-000116,-0.36363405864084136
ACH-000118,-0.5912097720534324
ACH-000120,-0.3881637146066052
ACH-000123,-0.4390309535801491
ACH-000127,-0.43339515993926586
ACH-000128,-0.3678469820898884
ACH-000132,-0.3414049205596471
ACH-000133,-0.42018357272573903
ACH-000137,-0.701922013548931
ACH-000138,-0.37578518207120426
ACH-000142,-0.4440385829191282
ACH-000143,-0.6744831638986899
ACH-000146,-0.4826171707695503
ACH-000148,-0.4344783026062234
ACH-000150,-0.4566666904071415
ACH-000152,-0.4105304326843136
ACH-000153,-0.5355197644696392
ACH-000159,-0.4979076963036946
ACH-000160,-0.06569265694222534
ACH-000163,-0.6369406712509776
ACH-000167,-0.10066633907961536
ACH-000168,-0.5453730164334919
ACH-000169,-0.4413621634232524
ACH-000178,-0.4996905822172519
ACH-000183,-0.6135530996603187
ACH-000188,-0.4940033022581669
ACH-000189,-0.6508401562879382
ACH-000190,-0.0937731804686581
ACH-000198,-0.5149591310521778
ACH-000203,-0.2652314982120012
ACH-000204,-0.4126888199724757
ACH-000206,-0.7664062318866535
ACH-000207,-0.5420413675758616
ACH-000208,-0.34122827639197484
ACH-000210,-0.5047585906085537
ACH-000211,-0.3266008674099873
ACH-000215,-0.5190159701021899
ACH-000221,-0.6159527861403156
ACH-000222,-0.4472651836165942
ACH-000223,-0.25252210748513765
ACH-000226,-0.5504763430556759
ACH-000227,-0.5721812966924761
ACH-000228,-0.6617825806183524
ACH-000231,-0.2856491265863161
ACH-000232,-0.5318696903814438
ACH-000233,-0.471988356531538
ACH-000234,-0.3785476186207453
ACH-000235,-0.4689322543637699
ACH-000237,-0.3258546635992792
ACH-000238,-0.32414698904207234
ACH-000242,-0.3735736482490693
ACH-000243,-0.4560489060847824
ACH-000244,-0.38927165538562
ACH-000246,-0.4149176124492749
ACH-000248,-0.201530721457698
ACH-000250,-0.2439311928496504
ACH-000251,-0.9882556933075118
ACH-000252,-0.21200944307341424
ACH-000253,-0.4670307247059755
ACH-000255,-0.4717548148923867
ACH-000256,-0.2561975011529909
ACH-000257,-0.15971856429366113
ACH-000258,-0.15361798559313727
ACH-000259,-0.2945759335618621
ACH-000260,-0.5604173644522413
ACH-000261,-0.5492567077233471
ACH-000262,-0.2408086907464385
ACH-000263,-0.2434429569465299
ACH-000264,-0.4451345901419891
ACH-000265,-0.5093678661988951
ACH-000266,-0.4655015708106637
ACH-000272,-0.3622757468843893
ACH-000274,-0.5952838090687717
ACH-000277,-0.3909246151345971
ACH-000278,-0.5217621090104878
ACH-000279,-0.39454340880793615
ACH-000280,-0.5302426736798492
ACH-000281,-0.24924645338850035
ACH-000288,-0.18579877490199453
ACH-000291,-0.36570649602356936
ACH-000293,-0.8104101346693409
ACH-000294,-0.4446102061940136
ACH-000295,-0.5830812392924858
ACH-000296,-0.22348229089371927
ACH-000302,-0.5218284474422861
ACH-000304,-0.21304613944331174
ACH-000307,-0.3505176235993775
ACH-000308,-0.6593784796505721
ACH-000310,-0.41477464672594494
ACH-000311,-0.3833128788928871
ACH-000312,-0.5395077107241456
ACH-000315,-0.5971091666685578
ACH-000316,-0.2333816089430199
ACH-000317,-0.28948065741635115
ACH-000318,-0.6447090790084695
ACH-000319,-0.4496755773382081
ACH-000320,-0.22210558123633745
ACH-000322,-0.4234172528134847
ACH-000323,-0.5284693861453965
ACH-000324,-0.4553826878608687
ACH-000329,-0.3814513102240147
ACH-000330,-0.6091397386628432
ACH-000331,-0.5338074770435863
ACH-000332,-0.3556130809192318
ACH-000334,-0.6816571851750939
ACH-000335,-0.4655510705285765
ACH-000336,-0.4188036615342848
ACH-000337,-0.3924674506702835
ACH-000338,-0.057231001454016314
ACH-000339,-0.5410614301390015
ACH-000341,-0.7245272815857585
ACH-000348,-0.5952658405705673
ACH-000350,-0.492266694613992
ACH-000352,-0.6673646146805563
ACH-000356,-0.5149897561747715
ACH-000361,-0.17142526284853676
ACH-000362,-0.4921209485958322
ACH-000363,-0.7275620197649731
ACH-000364,-0.6799315481011554
ACH-000365,-0.6380805198495301
ACH-000366,-0.5796250745627008
ACH-000368,-0.4066779019102945
ACH-000374,-0.2631064332125541
ACH-000375,-0.1486778154384227
ACH-000376,-0.4239472962779389
ACH-000381,-0.34527084778025074
ACH-000383,-0.4944045943697598
ACH-000387,-0.24387504930611806
ACH-000389,-0.546748089850964
ACH-000390,-0.6515843074720907
ACH-000393,-0.4714364127156734
ACH-000395,-0.5202812861773147
ACH-000396,-0.6886325548972759
ACH-000397,-0.41215381257934586
ACH-000401,-0.4975620468921628
ACH-000402,-0.6171256249059218
ACH-000403,-0.5518304463632968
ACH-000404,-0.3976501629940172
ACH-000406,-0.32893573846038204
ACH-000407,-0.34956144886636903
ACH-000408,-0.5728179282298843
ACH-000410,-0.6341931277923933
ACH-000411,-0.5735276144601833
ACH-000414,-0.5443263730650739
ACH-000415,-0.5526131099532211
ACH-000416,-0.30896098076792744
ACH-000420,-0.629409645119449
ACH-000421,-0.4853198835737922
ACH-000424,-0.5018044400423894
ACH-000425,-0.6341165762479342
ACH-000426,-0.8194819633216941
ACH-000427,-0.4763735383896737
ACH-000433,-0.4928648723996557
ACH-000435,-0.4474707232632033
ACH-000436,-0.6686095696366752
ACH-000444,-0.39752284455096376
ACH-000445,-0.5178632218926067
ACH-000448,-0.4646725545518288
ACH-000450,-0.4062593720332746
ACH-000452,-0.3914659011934857
ACH-000454,-0.5850436266982268
ACH-000458,-0.44350605553034733
ACH-000459,-0.535117663909185
ACH-000460,-0.5300023591174245
ACH-000461,-0.4214848861572285
ACH-000463,-0.5722586297108428
ACH-000464,-0.2677795042368781
ACH-000466,-0.4215567414951476
ACH-000467,-0.29829279860165386
ACH-000468,-0.4645670779920941
ACH-000469,-0.24139632754951965
ACH-000470,-0.4392622245137461
ACH-000471,-0.5505377678078296
ACH-000472,-0.4684971092996626
ACH-000473,-0.42953187451959773
ACH-000475,-0.4781168218938138
ACH-000476,-0.4549228699711756
ACH-000477,-0.7074751153843241
ACH-000479,-0.21310271241335701
ACH-000480,-0.16115725134329625
ACH-000481,-0.4652984208411117
ACH-000483,-0.30849770977187624
ACH-000484,-0.7267991700500174
ACH-000485,-0.5207585061400274
ACH-000486,-0.6472638451960495
ACH-000487,-0.4477056580913017
ACH-000488,-0.6037616764894113
ACH-000490,-0.30782690980179184
ACH-000491,-0.5880461702573269
ACH-000495,-0.32978794324790905
ACH-000496,-0.3219180914969376
ACH-000499,-0.8009094763305474
ACH-000500,-0.43111652590577376
ACH-000502,-0.5311010938513542
ACH-000503,-0.391503945948817
ACH-000505,-0.6151393543012786
ACH-000507,-0.5169949906026123
ACH-000510,-0.4288180319890913
ACH-000511,-0.5826778839302459
ACH-000512,-0.6417395508280558
ACH-000516,-0.5155410548034229
ACH-000517,-0.3206462748856086
ACH-000518,-0.5106300202205479
ACH-000520,-0.20984782711683608
ACH-000521,-0.4645002698512036
ACH-000522,-0.3661276257912871
ACH-000524,-0.3675744540562523
ACH-000527,-0.40072467752633506
ACH-000528,-0.3438750243674728
ACH-000537,-0.5170100662403914
ACH-000541,-0.5402210501800914
ACH-000542,-0.4393455648106115
ACH-000544,-0.5467866731500339
ACH-000545,-0.5344802956949867
ACH-000547,-0.5034619741926816
ACH-000548,-0.4402965851658264
ACH-000549,-0.42148150143270935
ACH-000550,-0.2089906398987663
ACH-000552,-0.4769900829310636
ACH-000556,-0.5208822461562782
ACH-000557,-0.624755928936932
ACH-000569,-0.35583846870970365
ACH-000570,-0.5363386267946473
ACH-000571,-0.3845860240864017
ACH-000573,-0.34841613266088417
ACH-000576,-0.7151338628223501
ACH-000579,-0.5032656737565824
ACH-000580,-0.24228705104800125
ACH-000584,-0.28582166160723704
ACH-000585,-0.7165867984219129
ACH-000588,-0.4227747655183107
ACH-000589,-0.5646470189548422
ACH-000591,-0.286932361076787
ACH-000593,-0.375857621497436
ACH-000600,-0.4163676179324034
ACH-000601,-0.3279512110419717
ACH-000605,-0.2758448095233261
ACH-000606,-0.4711139671498542
ACH-000608,-0.4106430143518247
ACH-000614,-0.06873521946427841
ACH-000616,-0.5887906506668104
ACH-000618,-0.31712338150321545
ACH-000619,-0.2642257324570475
ACH-000620,-0.513606064384524
ACH-000621,-0.6339126572792254
ACH-000622,-0.3526564343870043
ACH-000623,-0.4219626846205418
ACH-000624,-0.6302839753403547
ACH-000627,-0.4316261103052843
ACH-000630,-0.3504580072718278
ACH-000631,-0.36094891862293416
ACH-000632,-0.4089821317462736
ACH-000633,-0.2702829004161819
ACH-000637,-0.6700541647351937
ACH-000638,-0.4273759628683856
ACH-000646,-0.44888284386883104
ACH-000647,-0.4265962388281374
ACH-000648,-0.3609425804616248
ACH-000649,-0.4131441751362737
ACH-000651,-0.4183909099185185
ACH-000652,-0.37893039932853995
ACH-000653,-0.4838466703130434
ACH-000657,-0.4875943583848058
ACH-000658,-0.7682097447648164
ACH-000661,-0.498623117330422
ACH-000662,-0.2543156376427055
ACH-000663,-0.4759705500387078
ACH-000665,-0.6136328436169687
ACH-000671,-0.5517444989760298
ACH-000672,-0.6407829998389033
ACH-000673,-0.5064194331850315
ACH-000676,-0.5661879966794809
ACH-000677,-0.5681607599425094
ACH-000681,-0.3616056101667226
ACH-000683,-0.3704731184573572
ACH-000684,-0.2442047366587793
ACH-000688,-0.5276624082289784
ACH-000693,-0.4664841532398226
ACH-000694,-0.4761770502677437
ACH-000695,-0.35234724951582785
ACH-000696,-0.5287865169352528
ACH-000697,-0.7983517614371648
ACH-000699,-0.6110816270238538
ACH-000701,-0.6058413191530524
ACH-000706,-0.6645934384467033
ACH-000711,-0.4276127779922381
ACH-000713,-0.5066738354729984
ACH-000714,-0.6603824391233623
ACH-000718,-0.33889829966593776
ACH-000720,-0.6279887147350639
ACH-000721,-0.4581464300587327
ACH-000724,-0.4794410616325418
ACH-000725,-0.507670038053223
ACH-000732,-0.5945556085919133
ACH-000734,-0.36552567887339976
ACH-000735,-0.3084619064733071
ACH-000736,-0.3495990733960247
ACH-000738,-0.35909949746173403
ACH-000746,-0.6656599506663845
ACH-000747,-0.5609524880447609
ACH-000748,-0.5626007119424026
ACH-000753,-0.3928620389974702
ACH-000756,-0.4651557416931306
ACH-000757,-0.5016278321947389
ACH-000758,-0.5245047327584691
ACH-000760,-0.21679823504589946
ACH-000762,-0.4542701605255461
ACH-000763,-0.5959223882884102
ACH-000764,-0.23824692332697744
ACH-000765,-0.5230454119519014
ACH-000766,-0.4643011532540423
ACH-000767,-0.4978464898442021
ACH-000768,-0.3824395914771093
ACH-000769,-0.559075423766612
ACH-000770,-0.4165562971671738
ACH-000771,-0.5067654031786037
ACH-000773,-0.5176711761040745
ACH-000776,-0.6483605091030209
ACH-000777,-0.5077100108238469
ACH-000778,-0.5827013643586685
ACH-000781,-0.4948330570746553
ACH-000782,-0.5305886745379748
ACH-000783,-0.4934401209988991
ACH-000784,-0.41902407571821054
ACH-000785,-0.33243173023366346
ACH-000787,-0.35393982489979725
ACH-000788,-0.6325547411480323
ACH-000791,-0.4569830055810228
ACH-000792,-0.3733863479180302
ACH-000794,-0.4836667037074853
ACH-000796,-0.5055564291461465
