,HIST1H4G (8369)
ACH-000208,-0.19110647635529732
ACH-000210,-0.013628022634636468
ACH-000211,-0.14502968800935562
ACH-000215,-0.04152076548198938
ACH-000221,0.012078643513190077
ACH-000222,-0.0694510002942498
ACH-000223,-0.2354869179818556
ACH-000226,-0.14662150007407987
ACH-000227,-0.16596161825971442
ACH-000228,-0.14843777562541724
ACH-000231,-0.1399458108705094
ACH-000232,-0.05786049216783539
ACH-000233,-0.1913815093303243
ACH-000234,-0.19181865123867745
ACH-000235,-0.11914279397949268
ACH-000237,-0.16091706143943574
ACH-000238,-0.05393097139267515
ACH-000242,0.04629305098518305
ACH-000243,-0.17513589656162595
ACH-000244,-0.04747713489263868
ACH-000246,-0.0928545038449528
ACH-000248,-0.2910541737916513
ACH-000250,-0.11125410045273054
ACH-000251,-0.18509260181241327
ACH-000252,-0.06576422192220785
ACH-000253,-0.2993092208403633
ACH-000255,-0.13547854754627472
ACH-000256,-0.1664199110311783
ACH-000257,-0.28552451508209525
ACH-000258,0.06074888946476582
ACH-000259,-0.2089317945352708
ACH-000260,-0.12140931844448492
ACH-000261,-0.14043560035351146
ACH-000262,0.05849647594439994
ACH-000263,-0.32272296218168656
ACH-000264,-0.07815656175843884
ACH-000265,-0.1864003453939754
ACH-000266,-0.09987805985184738
ACH-000272,-0.13557085156705867
ACH-000274,-0.1296750584485812
ACH-000277,-0.09774974074196788
ACH-000278,0.005460687180518978
ACH-000279,-0.17769247861621
ACH-000280,-0.1441268191137527
ACH-000281,-0.2261318977448601
ACH-000288,-0.2499152086180513
ACH-000291,-0.1997203951511763
ACH-000293,-0.2347841244140032
ACH-000294,-0.06487155854734232
ACH-000295,-0.4115907252120949
ACH-000296,-0.10953797548357176
ACH-000302,-0.1827583335595248
ACH-000304,-0.011065777728995635
ACH-000307,-0.13642550603725076
ACH-000308,-0.2421909755519221
ACH-000310,-0.109102099330811
ACH-000311,-0.1163921830914611
ACH-000312,-0.11834757081873146
ACH-000315,-0.0062585568404526296
ACH-000316,-0.2821589101420572
ACH-000317,-0.1685231402233995
ACH-000318,-0.06847419993328557
ACH-000319,-0.13618911501975653
ACH-000320,-0.26835168423995176
ACH-000322,-0.09868469125563188
ACH-000323,-0.11547980392688545
ACH-000324,-0.07522011203484102
ACH-000329,-0.13334867225536107
ACH-000330,-0.23268650355524026
ACH-000331,-0.2131376700511976
ACH-000332,-0.2373687004301037
ACH-000334,-0.1685237871694833
ACH-000335,-0.10831253618792454
ACH-000336,0.05878645590831556
ACH-000337,0.013443507610920606
ACH-000338,0.012780534716306885
ACH-000339,-0.1849585295438202
ACH-000341,-0.16252108926601208
ACH-000348,-0.061826334793073014
ACH-000350,-0.16849744058569496
ACH-000352,-0.24117598960693265
ACH-000356,-0.19453804597631988
ACH-000361,-0.18903544884734014
ACH-000362,-0.3039993395374141
ACH-000363,-0.1904028949539144
ACH-000364,-0.3087552039649977
ACH-000365,-0.06491318351215608
ACH-000366,-0.15764823720971746
ACH-000368,-0.04690505304074236
ACH-000374,-0.3182290055417729
ACH-000375,-0.16261411983853913
ACH-000376,-0.119631143079506
ACH-000381,0.013368514577921296
ACH-000383,-0.12630314892750033
ACH-000387,-0.16362007056566433
ACH-000389,0.06086418156889309
ACH-000390,-0.1962323246086463
ACH-000393,-0.2197096970500866
ACH-000395,-0.01796522090878036
ACH-000396,-0.17210093905690788
ACH-000397,-0.05923745617394656
ACH-000401,-0.14704427668655665
ACH-000402,-0.3335127508697581
ACH-000403,-0.08550500006373489
ACH-000404,-0.06077075426565527
ACH-000406,-0.1393679497774124
ACH-000407,-0.27376681139315184
ACH-000408,-0.1836095034441448
ACH-000410,-0.07485029650476502
ACH-000411,0.03202608679423365
ACH-000414,-0.17901999374693772
ACH-000415,-0.08400639305879093
ACH-000416,-0.1198474072583096
ACH-000420,-0.09078614036269496
ACH-000421,-0.07483102372753206
ACH-000424,-0.15925597499362834
ACH-000425,-0.20288039453880907
ACH-000426,-0.10348022267375658
ACH-000427,-0.2848908356838681
ACH-000433,-0.08860271840041775
ACH-000435,-0.3407184780819568
ACH-000436,-0.15022650249107627
ACH-000444,-0.2269554590501991
ACH-000445,-0.162309747629944
ACH-000448,-0.1373983938376089
ACH-000450,-0.04570633552484959
ACH-000452,-0.25131519970058924
ACH-000454,-0.36795192112863
ACH-000458,-0.12256723739118347
ACH-000459,-0.14435078273158974
ACH-000460,-0.10405758078019506
ACH-000461,-0.10106775791771047
ACH-000463,-0.15836165786661394
ACH-000464,-0.1329219791837236
ACH-000466,-0.22082704528444305
ACH-000467,-0.1706685660348493
ACH-000468,-0.15020007515769265
ACH-000469,-0.1810642081372479
ACH-000470,-0.1327355299459173
ACH-000471,-0.09175653135420647
ACH-000472,-0.15779976422634567
ACH-000473,-0.15293882069475964
ACH-000475,-0.1253253771638448
ACH-000476,-0.15753957464741106
ACH-000477,-0.058078721081382775
ACH-000479,-0.2678132262893009
ACH-000480,-0.03739196969923003
ACH-000481,-0.08727088845322015
ACH-000483,-0.20670614048230007
ACH-000484,-0.06772158511249105
ACH-000485,-0.1324201814809172
ACH-000486,-0.11177318452303912
ACH-000487,-0.3056191899142039
ACH-000488,-0.16368107121652414
ACH-000490,-0.14861802601524213
ACH-000491,-0.3097843291432529
ACH-000495,-0.16512032274986851
ACH-000496,-0.20602413551705395
ACH-000499,-0.15852947439178502
ACH-000500,-0.2324589847425101
ACH-000502,-0.13341657433197585
ACH-000503,0.11342135057650607
ACH-000505,-0.1277444288882394
ACH-000507,-0.049667050436410384
ACH-000510,-0.18819784022587832
ACH-000511,-0.23008404846695726
ACH-000512,-0.26142244693570504
ACH-000516,-0.1640979187513958
ACH-000517,-0.2014065931238281
ACH-000518,-0.1133995932825706
ACH-000520,0.032983366366159124
ACH-000521,-0.0871109283556371
ACH-000522,-0.1636039783115859
ACH-000524,-0.29578860275941643
ACH-000527,-0.27788596819452555
ACH-000528,-0.14489385019659767
ACH-000537,-0.06777417357924002
ACH-000541,0.109395266283416
ACH-000542,-0.14609148875377453
ACH-000544,0.053802056507893936
ACH-000545,-0.23894278475194294
ACH-000547,-0.18423421051727848
ACH-000548,-0.1242537230140188
ACH-000549,-0.2582075919587797
ACH-000550,-0.19049839850138092
ACH-000552,-0.10132876990922664
ACH-000556,-0.08097401185346316
ACH-000557,-0.08290291212486603
ACH-000569,-0.3734252097455801
ACH-000570,-0.19817978806394634
ACH-000571,-0.08750336351720568
ACH-000573,-0.15043986500193762
ACH-000576,-0.14479736265530374
ACH-000579,-0.3680510270398845
ACH-000580,-0.27297817263065394
ACH-000584,-0.19439769338497695
ACH-000585,-0.19487143732499904
ACH-000588,-0.08921105275948656
ACH-000589,-0.020762634000341968
ACH-000591,-0.18502846554497995
ACH-000593,-0.16617684893691273
ACH-000600,-0.1783022718892812
ACH-000601,-0.19919841580361006
ACH-000605,-0.2603047430241697
ACH-000606,-0.10580813173065244
ACH-000608,-0.1731217133908337
ACH-000614,-0.06021632164712695
ACH-000616,-0.04148235805837478
ACH-000618,-0.2002513222426992
ACH-000619,-0.18759564670375836
ACH-000620,-0.08999699978150097
ACH-000621,-0.17944720559141658
ACH-000622,-0.2273630614678236
ACH-000623,-0.2452712674370469
ACH-000624,-0.1169395030637818
ACH-000627,-0.1932156433061369
ACH-000630,-0.17610243587968238
ACH-000631,-0.07469901394989575
ACH-000632,-0.19127090987362694
ACH-000633,-0.10359695622631968
ACH-000637,-0.4014640004256278
ACH-000638,-0.18032505278429398
ACH-000646,-0.2796564526686521
ACH-000647,-0.23389509690934984
ACH-000648,-0.16561380988037133
ACH-000649,-0.21735157016628268
ACH-000651,-0.1447604469237451
ACH-000652,-0.02510415739543306
ACH-000653,-0.15830852925337227
ACH-000657,-0.12901115895723522
ACH-000658,-0.2278277249235623
ACH-000661,-0.1912185170654472
ACH-000662,-0.013994462431156924
ACH-000663,-0.03892508847087142
ACH-000665,-0.2358444557666569
ACH-000671,-0.04607379479004672
ACH-000672,-0.27137446383810515
ACH-000673,-0.18570590872235404
ACH-000676,-0.25996116207219583
ACH-000677,-0.17092123458107952
ACH-000681,-0.09834122772553973
ACH-000683,-0.2201468928950288
ACH-000684,-0.053572616391490316
ACH-000688,-0.17615863735958312
ACH-000693,-0.1991213100485333
ACH-000694,-0.14186234760670968
ACH-000695,0.025912289760894328
ACH-000696,-0.2007976059171786
ACH-000697,-0.13528012696594324
ACH-000699,-0.21882785696933085
ACH-000701,-0.057539220884898185
ACH-000706,-0.10960066918271462
ACH-000711,-0.16493696328957524
ACH-000713,-0.17544793698317987
ACH-000714,-0.1489420877062999
ACH-000718,-0.10864620156247634
ACH-000720,-0.20603104087612206
ACH-000721,-0.170714610770125
ACH-000724,0.0514645787367285
ACH-000725,0.013658241516578065
ACH-000732,-0.2587657465746319
ACH-000734,-0.1810727959287083
ACH-000735,-0.15050472866653045
ACH-000736,-0.3022577878002158
ACH-000738,-0.15071843285568895
ACH-000746,-0.07906281850395576
ACH-000747,-0.13939406123745762
ACH-000748,-0.12848524032219452
ACH-000753,-0.17451490113467547
ACH-000756,0.007383226305229814
ACH-000757,0.02834311390424845
ACH-000758,0.021273826074602008
ACH-000760,-0.0918784269096936
ACH-000762,0.06326802210308588
ACH-000763,-0.11807829789430033
ACH-000764,-0.3380636888216863
ACH-000765,-0.17889911154670704
ACH-000766,-0.11437919053212806
ACH-000767,-0.106680958542924
ACH-000768,-0.2522419834864572
ACH-000769,-0.0851589110342413
ACH-000770,-0.10743397377756113
ACH-000771,-0.08643019075961128
ACH-000773,-0.07112507785255348
ACH-000776,-0.09798027321722276
ACH-000777,-0.12224920133170165
ACH-000778,-0.14402744657030664
ACH-000781,-0.20480109187703974
ACH-000782,-0.3327201433356224
ACH-000783,-0.2149136513471103
ACH-000784,-0.1388334695902221
ACH-000785,-0.13915987028347893
ACH-000787,-0.1274093268319572
ACH-000788,-0.16496683196448725
ACH-000791,-0.1931408062146457
ACH-000792,-0.17711708874917542
ACH-000794,-0.2159875820593484
ACH-000796,-0.18017999404987275
ACH-000798,-0.2735730226907221
ACH-000799,-0.1389994367571359
ACH-000800,-0.06825392726409113
ACH-000802,-0.14115316269664513
ACH-000804,-0.08772516373016125
ACH-000805,-0.16188959397948782
ACH-000809,-0.03990579532685518
ACH-000810,-0.05503067808399472
ACH-000811,-0.2367893891889857
ACH-000817,-0.2384652614396849
ACH-000819,-0.034115740800386304
ACH-000820,0.02456687005409731
ACH-000821,-0.04820526465302776
ACH-000822,-0.060091532509395015
ACH-000823,-0.16851129494930334
ACH-000824,-0.2080992654772944
ACH-000827,-0.11448800542693235
ACH-000829,-0.2801179718504311
ACH-000831,-0.10303167731457673
ACH-000832,-0.06342037388265215
ACH-000833,-0.18328896526283295
ACH-000834,-0.1339123002098963
ACH-000835,-0.06935359793664457
ACH-000836,-0.05889156463182633
ACH-000837,-0.19730154045316645
ACH-000838,-0.04368262900316597
ACH-000839,-0.2275499704738665
ACH-000840,-0.3388335243933944
ACH-000841,-0.06469233284371424
ACH-000843,-0.061911396163110886
ACH-000846,0.06587602655274435
ACH-000847,-0.15157946282864415
ACH-000848,-0.1466964006328853
ACH-000849,-0.19699396966593788
ACH-000851,-0.3093616913446531
ACH-000855,-0.16339394159529394
ACH-000856,-0.08636662165443311
ACH-000858,-0.168830241883326
ACH-000859,-0.34532744409027283
ACH-000861,-0.01875371763582761
ACH-000862,-0.21928453900771855
ACH-000865,-0.1818144306517044
ACH-000866,-0.11708691384752068
ACH-000867,-0.15140825076445688
ACH-000869,-0.14667581946124686
ACH-000872,-0.03984342200907155
ACH-000873,-0.13046918545581107
ACH-000876,-0.22972390463863676
ACH-000878,-0.10109492619211148
ACH-000880,-0.12741626593992478
ACH-000881,-0.14970348747567014
ACH-000882,-0.25050684901903114
ACH-000884,-0.09319638458224473
ACH-000885,-0.2735119342999865
ACH-000887,-0.1344891052475714
ACH-000889,-0.2692484512238614
ACH-000896,-0.1585830849263185
ACH-000898,-0.17228158126222615
ACH-000900,-0.08742730191888994
ACH-000901,-0.1053998827886461
ACH-000905,-0.18888389021757968
ACH-000906,-0.17931982103733213
ACH-000907,-0.10107771838567384
ACH-000910,-0.03406610154306164
ACH-000911,-0.19939408811452344
ACH-000912,-0.18149842760608764
ACH-000913,-0.16479295110618036
ACH-000915,-0.04859767221426528
ACH-000916,-0.33431690130450425
ACH-000917,-0.10567745837444356
ACH-000920,-0.2256996594277205
ACH-000921,-0.2234123705748007
ACH-000924,-0.18315800308457025
ACH-000926,-0.06241898038829849
ACH-000928,-0.16334138201804374
ACH-000929,-0.12161480349735483
ACH-000932,-0.01390921897710504
ACH-000935,-0.12372980454757912
ACH-000936,-0.1509432229893217
ACH-000937,-0.1323680624162408
ACH-000938,-0.11809902758729528
ACH-000939,-0.10457533597891758
ACH-000941,-0.16439901337671012
ACH-000943,-0.10801443579426707
ACH-000946,-0.2834149668679022
ACH-000947,-0.17353671398580625
ACH-000948,-0.1611888630947751
ACH-000950,-0.2266299315059469
ACH-000953,-0.054868892570866655
ACH-000954,0.08086407441466613
ACH-000957,-0.10428968158414026
ACH-000958,-0.2334877068579897
ACH-000960,-0.18775607083409704
ACH-000963,-0.11395036682925475
ACH-000968,-0.04202393590912673
ACH-000969,-0.2179729865725777
ACH-000972,0.12334679108686784
ACH-000973,-0.25351267897535196
ACH-000974,-0.1678631535209684
ACH-000978,-0.1887725277286504
ACH-000984,-0.1314581715062558
ACH-000986,-0.06199857320585364
ACH-000988,-0.1569169856305577
ACH-000993,-0.06873729694239533
ACH-000994,-0.0113093719042189
ACH-000996,-0.2109436123492223
ACH-001001,-0.13519140189913206
ACH-001020,-0.2427654286568641
ACH-001028,-0.11215226334373617
ACH-001031,-0.023141556739677938
ACH-001038,-0.2069450515418842
ACH-001048,-0.20701144480942635
ACH-001050,-0.1742867886872617
ACH-001053,-0.077952982026724
ACH-001054,-0.2702553349661957
ACH-001061,-0.1018319438518736
ACH-001067,-0.16921267120222722
ACH-001075,-0.2734138278538358
ACH-001096,-0.21519301363850613
ACH-001111,-0.3707168642545449
ACH-001119,-0.12822450057746632
ACH-001128,0.01607272134072852
ACH-001134,-0.08980014829098547
ACH-001151,-0.15292191037156705
ACH-001163,-0.14267760266968718
ACH-001164,0.1905794159102973
ACH-001183,-0.11636407758608434
ACH-001192,-0.2615498063145464
ACH-001193,0.1260839530784262
ACH-001196,-0.023738429483653442
ACH-001197,-0.017147683934681638
ACH-001205,-0.1421511308036912
ACH-001211,-0.1549679335053468
ACH-001212,-0.15877057105989067
ACH-001228,-0.17775062694821445
ACH-001232,-0.04661458883162647
ACH-001239,-0.19825667919149864
ACH-001270,-0.10238125369221644
ACH-001274,-0.06002713393227279
ACH-001275,-0.2998632094895785
ACH-001277,-0.03142919993707878
ACH-001278,-0.07059701705413697
ACH-001280,-0.2199637168018073
ACH-001283,-0.26467957176354323
ACH-001289,-0.03888281009210208
ACH-001300,-0.1211367408610495
ACH-001301,-0.22623488049337695
ACH-001302,-0.082063010489957
ACH-001306,-0.1415069312143437
ACH-001318,-0.102428062684442
ACH-001322,-0.09735967166400918
ACH-001328,-0.07301960549751517
ACH-001332,-0.09377850745829547
ACH-001336,-0.2096403330670041
ACH-001346,-0.1989414428603581
ACH-001353,-0.15781390557430136
ACH-001354,-0.17738733669658724
ACH-001367,-0.2225572533530878
ACH-001368,-0.20015338908877656
ACH-001374,-0.1046258033571091
ACH-001377,-0.2566166808860089
ACH-001380,-0.1457313419922165
ACH-001391,-0.16070171312979958
ACH-001408,-0.15124129235023867
ACH-001430,-0.05359387234619141
ACH-001431,-0.12345174229017787
ACH-001450,-0.090227150914799
ACH-001496,-0.1393954460545394
ACH-001500,-0.0569279305893005
ACH-001523,-0.16590480389149365
ACH-001532,-0.1252998357266726
ACH-001550,-0.20813215466567847
ACH-001552,0.06947423883879349
ACH-001554,-0.15491918322580006
ACH-001654,-0.16910120306750234
ACH-001735,-0.06851295213727471
ACH-001736,-0.05118315149946175
ACH-001737,-0.6014086008859523
ACH-001740,-0.1036794770156014
ACH-001745,-0.1332332129946438
ACH-001765,-0.2100732716491067
