,NECAP2 (55707)
ACH-000004,-0.15581457140437924
ACH-000005,-0.1235231004607701
ACH-000007,-0.3658448318799778
ACH-000009,-0.2080990275117781
ACH-000011,-0.2909512388411024
ACH-000012,-0.14524466538263112
ACH-000013,-0.2325461279706745
ACH-000014,-0.1846023045172691
ACH-000015,-0.02768625072265456
ACH-000017,-0.11967048523068323
ACH-000018,-0.03953420262763832
ACH-000019,0.1157265002307006
ACH-000021,-0.11220668943022066
ACH-000022,-0.2089951758351784
ACH-000025,-0.2665118463676894
ACH-000028,-0.09856361138987274
ACH-000030,-0.14147071483317497
ACH-000035,-0.4202199218193773
ACH-000036,-0.3482677207803167
ACH-000037,-0.3627459358860845
ACH-000039,-0.2365158638727615
ACH-000040,-0.17854535833870872
ACH-000041,-0.2436638826997307
ACH-000042,-0.15095845889366874
ACH-000045,-0.1057798593827
ACH-000047,-0.2739168334722572
ACH-000052,-0.0758436794444818
ACH-000053,-0.2430504676023268
ACH-000054,-0.09310877581504713
ACH-000055,-0.12811727637000422
ACH-000060,-0.15562719699881833
ACH-000067,-0.20020895606814232
ACH-000070,-0.1083932172315633
ACH-000075,-0.20348762153852865
ACH-000078,-0.19592668721279174
ACH-000082,-0.14521237752984836
ACH-000085,-0.20222051981401645
ACH-000086,-0.23779977742705646
ACH-000087,-0.3973849073312976
ACH-000092,-0.15322066977238544
ACH-000095,-0.09305648893991196
ACH-000097,-0.1398356529859228
ACH-000098,-0.2838226452891206
ACH-000099,-0.1313424776591156
ACH-000108,-0.2757148423231858
ACH-000113,-0.11773747826928828
ACH-000116,-0.07873490836203167
ACH-000118,-0.059869194608296615
ACH-000120,0.16398169446687322
ACH-000123,-0.1919925376429917
ACH-000127,-0.2550437462405559
ACH-000128,-0.3144434388495406
ACH-000132,-0.16913120282264324
ACH-000133,-0.2003814257689268
ACH-000137,-0.2914475224926368
ACH-000138,-0.2180517010395197
ACH-000142,-0.34087928065673073
ACH-000143,-0.17874994478559314
ACH-000146,-0.19543453206479447
ACH-000148,-0.24736440557945774
ACH-000150,-0.5191339380797472
ACH-000152,-0.2603521649731155
ACH-000153,-0.06295060038237098
ACH-000159,-0.16932384878098264
ACH-000160,-0.26827222921820515
ACH-000163,-0.1146946260021304
ACH-000167,-0.4842677536144556
ACH-000168,-0.2762194932148915
ACH-000169,-0.1528198962604815
ACH-000178,-0.18563119218628996
ACH-000183,-0.3397674170855444
ACH-000188,-0.11626971443482513
ACH-000189,-0.2727742922580752
ACH-000190,-0.15772361316433936
ACH-000198,-0.2230448661723975
ACH-000203,-0.018252465768523653
ACH-000204,-0.02684318061290531
ACH-000206,0.03614903660689508
ACH-000207,-0.2586967698291604
ACH-000208,-0.2382348133820787
ACH-000210,-0.23793915886270214
ACH-000211,-0.15375198926490033
ACH-000215,-0.2545912323857114
ACH-000221,-0.2935951232950919
ACH-000222,-0.541621728822506
ACH-000223,-0.17912755664246
ACH-000226,-0.04738469464316911
ACH-000227,-0.12489801055689423
ACH-000228,-0.09426389933997434
ACH-000231,-0.15621734973518112
ACH-000232,-0.1726854431669911
ACH-000233,-0.1411004255795586
ACH-000234,-0.2615413884680182
ACH-000235,-0.1785358305907473
ACH-000237,-0.20705221722980266
ACH-000238,-0.1854173340376612
ACH-000242,0.025918097059695756
ACH-000243,-0.14686852873777098
ACH-000244,-0.2551012395805737
ACH-000246,-0.15408385223957485
ACH-000248,-0.2501191581714467
ACH-000250,-0.15117835836611965
ACH-000251,-0.3659384986914777
ACH-000252,-0.15855090799084076
ACH-000253,-0.311957367638143
ACH-000255,-0.10963474799197316
ACH-000256,-0.21921118035710965
ACH-000257,-0.16994011041508345
ACH-000258,-0.032692929703516366
ACH-000259,-0.16606243926317305
ACH-000260,-0.2334414678645472
ACH-000261,-0.1996574488039546
ACH-000262,-0.3362285548233413
ACH-000263,-0.2429582643855895
ACH-000264,-0.11219883518175708
ACH-000265,-0.11277008018035947
ACH-000266,-0.2124326256806558
ACH-000272,-0.102276405691711
ACH-000274,-0.21628864017969995
ACH-000277,0.04155782126784542
ACH-000278,-0.3340285307818033
ACH-000279,-0.09556537008430112
ACH-000280,-0.20944462338714054
ACH-000281,-0.3148052884325397
ACH-000288,-0.3782693682656372
ACH-000291,-0.18962237322103545
ACH-000293,-0.1353681550151442
ACH-000294,0.04402408328180628
ACH-000295,-0.42727155618290463
ACH-000296,-0.3570203702643002
ACH-000302,-0.1656266537419198
ACH-000304,-0.0930744935872776
ACH-000307,-0.1795734653248581
ACH-000308,-0.12280794996872782
ACH-000310,0.005378433221084293
ACH-000311,-0.29670158499361915
ACH-000312,-0.2379412602454191
ACH-000315,0.21798627518276184
ACH-000316,-0.2203671527870156
ACH-000317,-0.416885172147861
ACH-000318,-0.049117668509502506
ACH-000319,-0.2777447956493592
ACH-000320,-0.2231548966316733
ACH-000322,0.07488102608316995
ACH-000323,-0.2487026022192336
ACH-000324,-0.12356847405127255
ACH-000329,-0.2655965746216544
ACH-000330,-0.29006415597076346
ACH-000331,-0.15944421248385124
ACH-000332,-0.17127384377170565
ACH-000334,-0.06570858624257286
ACH-000335,-0.12655114070630616
ACH-000336,0.06932595589503104
ACH-000337,-0.10669835265657576
ACH-000338,-0.4818728461513542
ACH-000339,-0.033669160805649787
ACH-000341,-0.15582784080779746
ACH-000348,-0.07782828986401326
ACH-000350,-0.13009131023875456
ACH-000352,-0.2712154191288914
ACH-000356,0.055771234319283686
ACH-000361,-0.0967227048486293
ACH-000362,-0.16143455255314815
ACH-000363,-0.13504008445671756
ACH-000364,-0.18497883942407709
ACH-000365,-0.1907909156333412
ACH-000366,-0.19242070075515788
ACH-000368,-0.3486554563511083
ACH-000374,-0.2450637170215815
ACH-000375,-0.3232872546217901
ACH-000376,-0.2994605770434536
ACH-000381,-0.1953780794916702
ACH-000383,-0.21237868668821624
ACH-000387,-0.17209670922748607
ACH-000389,-0.29656806673637914
ACH-000390,-0.169526744633441
ACH-000393,-0.15645108084967174
ACH-000395,-0.17215199501129555
ACH-000396,-0.388794690788302
ACH-000397,-0.207983879045576
ACH-000401,-0.22035982427672127
ACH-000402,-0.4222882225802728
ACH-000403,-0.13797470185937044
ACH-000404,-0.13114119123214574
ACH-000406,-0.13959401653338782
ACH-000407,-0.13404355529122908
ACH-000408,-0.2413270601800984
ACH-000410,-0.10711920470384093
ACH-000411,-0.27447630676116874
ACH-000414,-0.14430831036577071
ACH-000415,-0.3161258703148381
ACH-000416,-0.16157102977920312
ACH-000420,-0.16841026121410768
ACH-000421,-0.14713892889819932
ACH-000424,-0.21946951805314607
ACH-000425,-0.3132946077232609
ACH-000426,-0.48639572700310296
ACH-000427,-0.2030116874640004
ACH-000433,-0.061579075204768775
ACH-000435,-0.4985021701676998
ACH-000436,-0.19477849686588275
ACH-000444,-0.19697598320737475
ACH-000445,-0.3538474538006326
ACH-000448,-0.13763753926548852
ACH-000450,-0.04893692670635395
ACH-000452,-0.049975407916906564
ACH-000454,-0.08108117759079783
ACH-000458,-0.22067658024085327
ACH-000459,0.15006612304928707
ACH-000460,-0.18471368357766135
ACH-000461,-0.05176664096357488
ACH-000463,-0.16340104087855425
ACH-000464,-0.35170251543691783
ACH-000466,-0.15467920935650262
ACH-000467,-0.22434779612458625
ACH-000468,-0.18724722901907626
ACH-000469,-0.15436801694666066
ACH-000470,-0.14076988107974556
ACH-000471,-0.21304486439242434
ACH-000472,-0.1491473372778912
ACH-000473,-0.21608911745359435
ACH-000475,-0.1111330739603027
ACH-000476,-0.12608731064752338
ACH-000477,-0.2239851837048946
ACH-000479,-0.1949551419696143
ACH-000480,-0.07602277839153672
ACH-000481,-0.12261708685965605
ACH-000483,-0.1324577925317649
ACH-000484,-0.225052696496918
ACH-000485,-0.1880433200948014
ACH-000486,-0.2095853939625642
ACH-000487,-0.3255013253703207
ACH-000488,-0.2652267423979991
ACH-000490,-0.2418410430585691
ACH-000491,-0.14947723835438373
ACH-000495,-0.004712856254751171
ACH-000496,-0.14353816953494056
ACH-000499,-0.16255231353143335
ACH-000500,-0.09156987794955257
ACH-000502,-0.22543835169948154
ACH-000503,-0.16130644112768613
ACH-000505,-0.17461923894474712
ACH-000507,-0.2142786313940208
ACH-000510,-0.13957962923106088
ACH-000511,-0.2698940037391432
ACH-000512,-0.3500024427744504
ACH-000516,-0.12868673476731496
ACH-000517,-0.20210740088702284
ACH-000518,-0.10700886637371662
ACH-000520,-0.11706463579479462
ACH-000521,-0.2680954889057114
ACH-000522,-0.15429702603265774
ACH-000524,-0.1784047902431128
ACH-000527,-0.10283672340874224
ACH-000528,-0.18146979727510992
ACH-000537,-0.1805193753756233
ACH-000541,-0.11490064502951362
ACH-000542,-0.13573457349219367
ACH-000544,-0.2616415789686293
ACH-000545,-0.11133463746566316
ACH-000547,-0.19287390533583654
ACH-000548,-0.06775887199356809
ACH-000549,-0.21643143014088095
ACH-000550,-0.3220209315935145
ACH-000552,-0.2437207323352892
ACH-000556,-0.1781844585641948
ACH-000557,0.04390132636891778
ACH-000569,-0.10456174753227993
ACH-000570,-0.061169595962010624
ACH-000571,-0.16270772988730833
ACH-000573,-0.1400694406964426
ACH-000576,-0.187572286362066
ACH-000579,-0.21093144217961685
ACH-000580,-0.03559341254126189
ACH-000584,-0.14859737850340612
ACH-000585,-0.2164837473013207
ACH-000588,-0.3758872544636113
ACH-000589,-0.004908821696032298
ACH-000591,-0.2761634032801296
ACH-000593,-0.28393336426064764
ACH-000600,0.0042110200753645724
ACH-000601,-0.2066942950203038
ACH-000605,-0.2065906959255679
ACH-000606,-0.18939901125574127
ACH-000608,-0.16107910226371394
ACH-000614,-0.2505145530212243
ACH-000616,-0.13333257077361246
ACH-000618,-0.10724769156948788
ACH-000619,-0.1826105885630961
ACH-000620,-0.17674332297564652
ACH-000621,-0.20694987603533505
ACH-000622,-0.15867855822662538
ACH-000623,-0.3114612253217245
ACH-000624,-0.050400699172698016
ACH-000627,-0.3249500410579318
ACH-000630,-0.3245483855494712
ACH-000631,-0.1314631695165908
ACH-000632,-0.2434143195283227
ACH-000633,-0.1087326718258473
ACH-000637,-0.04147114479697533
ACH-000638,-0.3115984311966298
ACH-000646,-0.32884051192659103
ACH-000647,-0.15135958381536554
ACH-000648,-0.18567908049420712
ACH-000649,-0.186448545602224
ACH-000651,-0.1837019411363384
ACH-000652,-0.2918115400683108
ACH-000653,-0.2203329563529273
ACH-000657,-0.2904823127047127
ACH-000658,-0.14090548177949244
ACH-000661,-0.10970683831091647
ACH-000662,-0.4228181765183046
ACH-000663,-0.19979577573465632
ACH-000665,-0.10035786550752177
ACH-000671,-0.15440160224279975
ACH-000672,0.1436825002572858
ACH-000673,-0.19075326197925596
ACH-000676,-0.2283067310319769
ACH-000677,-0.1436976988474978
ACH-000681,-0.19212146405859734
ACH-000683,-0.1940701986611334
ACH-000684,-0.2287165853507167
ACH-000688,-0.1655888331481628
ACH-000693,-0.1143901285400182
ACH-000694,-0.2427397961032009
ACH-000695,-0.1635024227296045
ACH-000696,-0.2505428839835301
