,AHNAK2 (113146)
ACH-000004,0.4272188197820673
ACH-000005,-0.1155556730300768
ACH-000007,0.2305234927128528
ACH-000009,0.16664605795445162
ACH-000011,0.2036065328455645
ACH-000012,0.2534172819867451
ACH-000013,0.13197727485315264
ACH-000014,0.3650811292970424
ACH-000015,0.2678095647846417
ACH-000017,0.10585242752559547
ACH-000018,0.3732443946903069
ACH-000019,-0.07535975965642996
ACH-000021,0.06228085313060061
ACH-000022,0.15661219282363806
ACH-000025,0.306871400629878
ACH-000028,0.16935788145466474
ACH-000030,0.1370067025390477
ACH-000035,0.4139903546558901
ACH-000036,0.13178679519774314
ACH-000037,0.07564414981464672
ACH-000039,0.2434051120915119
ACH-000040,0.14087127915517894
ACH-000041,0.21165072414605848
ACH-000042,0.12617992006972584
ACH-000045,0.22960455131089624
ACH-000047,0.07896096652670803
ACH-000052,0.05881835083508166
ACH-000053,0.2542998064418472
ACH-000054,0.011584685414916591
ACH-000055,0.32362009255478724
ACH-000060,0.19032199933675528
ACH-000067,0.07269813250645167
ACH-000070,0.1055963059039124
ACH-000075,0.3489796721672941
ACH-000078,-0.07522644328044725
ACH-000082,0.15554864261056486
ACH-000085,0.4065197947678519
ACH-000086,0.080268107795991
ACH-000087,0.06565720566039424
ACH-000092,0.08532127677827721
ACH-000095,0.07287615631483765
ACH-000097,-0.07230554114499982
ACH-000098,0.1568753313283214
ACH-000099,0.042799664388660716
ACH-000108,0.043350291945629706
ACH-000113,0.2304200256482772
ACH-000116,0.06635900225980297
ACH-000118,0.15282510368570515
ACH-000120,0.3339299770262553
ACH-000123,0.13733270782681742
ACH-000127,0.1869055692677072
ACH-000128,0.21194108838704134
ACH-000132,0.1101844632819758
ACH-000133,-0.0906178159380686
ACH-000137,0.1297252641073481
ACH-000138,0.2359136973906908
ACH-000142,0.13191782442021768
ACH-000143,0.1085933533313682
ACH-000146,0.20510930850853287
ACH-000148,0.03156958812055545
ACH-000150,0.1430291276662855
ACH-000152,-0.02298678843901726
ACH-000153,-0.11775625513126607
ACH-000159,0.1363221660054182
ACH-000160,0.10677950215811767
ACH-000163,0.2665140339647268
ACH-000167,-0.3800272373367306
ACH-000168,0.08040300938664736
ACH-000169,0.2121456540466292
ACH-000178,0.18269230025465305
ACH-000183,0.24652738011105166
ACH-000188,0.03807521364174631
ACH-000189,0.15010091368922834
ACH-000190,-0.08206806121038618
ACH-000198,0.2484587684970633
ACH-000203,-0.39895963175795335
ACH-000204,0.2311968499815155
ACH-000206,0.3230020710212014
ACH-000207,0.1028559833999095
ACH-000208,0.3648011159000012
ACH-000210,0.1681911301789904
ACH-000211,0.121176451579739
ACH-000215,0.054192754304139085
ACH-000221,-0.07927199280289178
ACH-000222,-0.1129047571113829
ACH-000223,0.09210550133882912
ACH-000226,0.28028491009681583
ACH-000227,0.17249671832663124
ACH-000228,0.25043006519313754
ACH-000231,0.07332414264368055
ACH-000232,0.17753786783094322
ACH-000233,0.11662749923513067
ACH-000234,0.08798004271620699
ACH-000235,0.153664475994231
ACH-000237,0.23410131200893816
ACH-000238,0.12473200033666795
ACH-000242,0.0651019372646124
ACH-000243,0.14911372316655694
ACH-000244,0.36395353009258585
ACH-000246,0.21985393686216265
ACH-000248,0.00031778965296633163
ACH-000250,-0.008528041890517103
ACH-000251,0.21727301646055305
ACH-000252,0.4241825723385827
ACH-000253,0.08651380427976317
ACH-000255,0.33558134786199856
ACH-000256,0.3723961610446933
ACH-000257,0.13379528186860978
ACH-000258,0.1695178838286337
ACH-000259,0.02938340482465537
ACH-000260,0.13631722316977346
ACH-000261,0.0983571995977929
ACH-000262,-0.1524881177212973
ACH-000263,0.28617853546060645
ACH-000264,0.11915612285712365
ACH-000265,0.18679867128502167
ACH-000266,0.034510404051621875
ACH-000272,0.06149373355286606
ACH-000274,0.13770188311835424
ACH-000277,0.1041642081705582
ACH-000278,0.21010672812556289
ACH-000279,0.12315058550439725
ACH-000280,0.1747516355563926
ACH-000281,0.35251940217359146
ACH-000288,0.07223472843786069
ACH-000291,0.04693730919085728
ACH-000293,0.3882093985157992
ACH-000294,0.20226150526815406
ACH-000295,-0.01767922370868617
ACH-000296,0.3434550461427877
ACH-000302,0.2013643651807744
ACH-000304,-0.05253746971269115
ACH-000307,0.15443652167078978
ACH-000308,0.07375987019091654
ACH-000310,-0.06437478281932481
ACH-000311,-0.11987106723655445
ACH-000312,0.10043309903868364
ACH-000315,0.2163729181231845
ACH-000316,0.11915273238211704
ACH-000317,0.09711224585392338
ACH-000318,0.1344784224345804
ACH-000319,0.33537110643787216
ACH-000320,0.1620719815169185
ACH-000322,0.1523041814233866
ACH-000323,0.17230191515469745
ACH-000324,0.20550592326050127
ACH-000329,0.04025875283036951
ACH-000330,0.4052425384900636
ACH-000331,0.21256087440731847
ACH-000332,0.043026205830553436
ACH-000334,0.01413743700082644
ACH-000335,0.3975694755956496
ACH-000336,0.01818153231371957
ACH-000337,0.25146222536499885
ACH-000338,0.08688238012130389
ACH-000339,0.14232897606333675
ACH-000341,0.12069049127761228
ACH-000348,0.0217470303251982
ACH-000350,-0.004136608491446701
ACH-000352,0.2600546486636548
ACH-000356,0.2365829123013913
ACH-000361,0.1956656269682288
ACH-000362,0.06958691106071728
ACH-000363,0.1953647855090614
ACH-000364,0.23164983691952065
ACH-000365,0.18087770392776187
ACH-000366,-0.03548449754605425
ACH-000368,0.057809219282328586
ACH-000374,0.3455612077442997
ACH-000375,0.2941944924681216
ACH-000376,0.044826894359224115
ACH-000381,0.12787460056092076
ACH-000383,0.10672006598835204
ACH-000387,0.05453104417848464
ACH-000389,0.05985336184844536
