,FTCD (10841)
ACH-000505,-0.3360906209508462
ACH-000507,-0.308145334187571
ACH-000510,-0.2829034461888207
ACH-000511,-0.19828229631715505
ACH-000512,-0.6252862708624055
ACH-000516,-0.2170298067444381
ACH-000517,-0.30726732378098404
ACH-000518,-0.17808423119664404
ACH-000520,-0.12426190124141992
ACH-000521,-0.3275469863264017
ACH-000522,-0.17432012344814266
ACH-000524,-0.2367290062060533
ACH-000527,-0.2849885251455055
ACH-000528,-0.20754570533627284
ACH-000537,-0.33838715435905314
ACH-000541,-0.3346248701015996
ACH-000542,-0.28071887644624616
ACH-000544,-0.2852775397756573
ACH-000545,-0.131495543871479
ACH-000547,0.011996461062040008
ACH-000548,-0.16955106198187025
ACH-000549,-0.38117065552790624
ACH-000550,-0.1880637975387763
ACH-000552,-0.14206634893045167
ACH-000556,-0.15600404859951136
ACH-000557,-0.2367508191498636
ACH-000569,-0.1535817917855442
ACH-000570,-0.18386768021222588
ACH-000571,-0.19759592485061325
ACH-000573,-0.2349596123596373
ACH-000576,-0.11447113227722205
ACH-000579,0.01973846246560355
ACH-000580,0.012628586564812529
ACH-000584,-0.12268078129563502
ACH-000585,-0.2856757791972908
ACH-000588,-0.2231224917090836
ACH-000589,-0.08498081135700647
ACH-000591,-0.2733425216942875
ACH-000593,-0.13887810865617825
ACH-000600,-0.06671339575649166
ACH-000601,-0.24619817555385215
ACH-000605,-0.2421256627757171
ACH-000606,-0.2830270168036641
ACH-000608,-0.30229475584019144
ACH-000614,-0.05358111935708055
ACH-000616,-0.3042999620157193
ACH-000618,-0.4236709826991907
ACH-000619,-0.2731752507506435
ACH-000620,-0.44380626532172496
ACH-000621,-0.2430309072140456
ACH-000622,-0.16995727700918448
ACH-000623,-0.17450457110876622
ACH-000624,-0.2441500583453031
ACH-000627,-0.22046491444101385
ACH-000630,-0.2625935099636338
ACH-000631,-0.6123636111431225
ACH-000632,-0.2576247413475896
ACH-000633,-0.31332478583526685
ACH-000637,-0.2695328154794542
ACH-000638,-0.12554352644240707
ACH-000646,-0.3098459753869704
ACH-000647,-0.2285179702454342
ACH-000648,-0.10163023184312993
ACH-000649,-0.1730442751597989
ACH-000651,-0.14756506879839626
ACH-000652,-0.07575353956828396
ACH-000653,-0.19310739224502046
ACH-000657,-0.3520455033109491
ACH-000658,-0.30649271005961976
ACH-000661,-0.16566471344816358
ACH-000662,0.08759626027792837
ACH-000663,-0.2303865616251644
ACH-000665,-0.18023225873016907
ACH-000671,-0.2582068446342942
ACH-000672,-0.7331704491760979
ACH-000673,-0.2937268102207207
ACH-000676,-0.06434841683497168
ACH-000677,-0.16456304800906552
ACH-000681,-0.2463239804232526
ACH-000683,-0.25329276316324595
ACH-000684,-0.23602302056435825
ACH-000688,-0.29122128927201985
ACH-000693,-0.23750435462669264
ACH-000694,-0.3274203171928254
ACH-000695,-0.08451676064059918
ACH-000696,-0.21884935483689036
ACH-000697,-0.42690231637596293
ACH-000699,-0.18187828609981865
ACH-000701,-0.3511954138690559
ACH-000706,-0.1366453888601901
ACH-000711,-0.22630910256193998
ACH-000713,-0.27629707953334576
ACH-000714,-0.23595249902818066
ACH-000718,-0.2909538168126351
ACH-000720,-0.2992833703666105
ACH-000721,-0.1282115303638137
ACH-000724,-0.177492923688549
ACH-000725,-0.146159573853077
ACH-000732,-0.08620786874592852
ACH-000734,-0.2852867651465244
ACH-000735,-0.3367063418545813
ACH-000736,-0.24120889196680645
ACH-000738,-0.11474857409778208
ACH-000746,-0.17821135167962504
ACH-000747,-0.1448666492174992
ACH-000748,-0.2304751079457684
ACH-000753,-0.14986075045657754
ACH-000756,-0.3394880853964978
ACH-000757,-0.11525271745720406
ACH-000758,-0.1941252060068888
ACH-000760,-0.12806303074372738
ACH-000762,-0.10627582496824528
ACH-000763,-0.2366230100586723
ACH-000764,-0.16437759857200526
ACH-000765,0.004994813135261567
ACH-000766,-0.19278127003049006
ACH-000767,-0.23097065109562456
ACH-000768,-0.11903685307755946
ACH-000769,-0.18618857750247308
ACH-000770,-0.16651036226743313
ACH-000771,-0.23177414644422745
ACH-000773,-0.2478400242223804
ACH-000776,-0.15788268038450592
ACH-000777,-0.3295771523309143
ACH-000778,-0.18964439591387905
ACH-000781,-0.2044149705258989
ACH-000782,-0.2727276668772834
ACH-000783,-0.2924083957055167
ACH-000784,-0.24807850663027206
ACH-000785,-0.4136177066008759
ACH-000787,-0.1215277650071122
ACH-000788,-0.2380493944525916
ACH-000791,-0.07223363356367431
ACH-000792,-0.23191054311879397
ACH-000794,-0.320378919078057
ACH-000796,-0.2216977875178329
ACH-000798,-0.05588931289872076
ACH-000799,-0.1832281070695924
ACH-000800,-0.31726023226316835
ACH-000802,-0.3331305714539332
ACH-000804,-0.31772404016802264
ACH-000805,0.01989089523182397
ACH-000809,-0.17715647869109835
ACH-000810,-0.14903763309761126
ACH-000811,-0.2634605301352177
ACH-000817,-0.1416034027561431
ACH-000819,-0.2537703565664746
ACH-000820,-0.05071771818167313
ACH-000821,-0.07727494396112762
ACH-000822,-0.18269682918942556
ACH-000823,-0.11472547430434185
ACH-000824,-0.28694498348570585
ACH-000827,-0.3478141753029488
ACH-000829,-0.23332213062898505
ACH-000831,-0.07426664426628088
ACH-000832,-0.15351251985081185
ACH-000833,-0.1988849325699285
ACH-000834,-0.11546573957532845
ACH-000835,-0.24566695024369264
ACH-000836,-0.1504027370803257
ACH-000837,-0.15840146254608636
ACH-000838,-0.08755699258369129
ACH-000839,-0.2568412939879231
ACH-000840,-0.3954123006422296
ACH-000841,-0.362172233762001
ACH-000843,-0.290547598245264
ACH-000846,-0.0248177760294484
ACH-000847,-0.29642311173223623
ACH-000848,-0.11852262702024932
ACH-000849,-0.20134708501105972
ACH-000851,-0.13616944555771862
ACH-000855,-0.04359349013024357
ACH-000856,-0.3359160618008387
ACH-000858,-0.1456038959292504
ACH-000859,-0.17588935942259068
ACH-000861,-0.11222156990047093
ACH-000862,-0.1060501638279345
ACH-000865,-0.2999556464135958
ACH-000866,-0.36117620401331824
ACH-000867,-0.23612365395217355
ACH-000869,-0.18825891676218534
ACH-000872,-0.19290548093680268
ACH-000873,-0.14375745729363654
ACH-000876,-0.33952229680655704
ACH-000878,-0.1331924427041226
ACH-000880,-0.17916393188245647
ACH-000881,-0.1932964679303641
ACH-000882,-0.21958678477334284
ACH-000884,-0.25868815250757143
ACH-000885,-0.32888740080198825
ACH-000887,-0.3394992575028326
ACH-000889,-0.19159099756088036
ACH-000896,-0.2244546134798113
ACH-000898,-0.23206046886242465
ACH-000900,-0.2060962009912118
ACH-000901,-0.17610088542266153
ACH-000905,-0.2868697661633997
ACH-000906,-0.2361297309315198
ACH-000907,-0.3630601705114879
ACH-000910,-0.2161405001808023
ACH-000911,-0.10518036977541126
ACH-000912,-0.19151995523477455
ACH-000913,-0.17617540610884752
ACH-000915,-0.2293660145479281
ACH-000916,-0.4266563035943053
ACH-000917,-0.1817849465147459
ACH-000920,-0.025520222148513627
ACH-000921,-0.3018844705768716
ACH-000924,-0.3835364564366313
ACH-000926,-0.23296008667176796
ACH-000928,-0.2313138595498484
ACH-000929,-0.11667866002623516
ACH-000932,-0.2497680994432157
ACH-000935,-0.17546872837003105
ACH-000936,-0.08946053817600297
ACH-000937,-0.31580905397496595
ACH-000938,-0.2895552740065598
ACH-000939,-0.030724159262351777
ACH-000941,-0.1800908951597799
ACH-000943,-0.200592615437682
ACH-000946,-0.308892565961041
ACH-000947,-0.22480183746431687
ACH-000948,-0.147372320530447
ACH-000950,-0.3640978120878999
ACH-000953,-0.22319587787911774
ACH-000954,-0.06479356384141458
ACH-000957,-0.1324235755253609
ACH-000958,-0.02655436634990196
ACH-000960,-0.1984600144907689
ACH-000963,-0.24253974558419025
ACH-000968,-0.029781837726289083
ACH-000969,-0.10352326362513076
ACH-000972,-0.3291535200665393
ACH-000973,-0.2614416486254638
ACH-000974,-0.21346132309316806
ACH-000978,-0.11602490629456015
ACH-000984,-0.19387538945875465
ACH-000986,-0.16523503151095692
ACH-000988,-0.2098437397309509
ACH-000993,-0.11656769094315005
ACH-000994,-0.2177600503205084
ACH-000996,-0.2559228717009018
ACH-001001,-0.2288087864139589
ACH-001020,-0.3728356956448691
ACH-001028,-0.3080577822696862
ACH-001031,-0.2592465489785866
ACH-001038,-0.18938770920449052
ACH-001048,-0.2157216535972287
ACH-001050,-0.2956942150875741
ACH-001053,-0.13124196792416712
ACH-001054,0.037946407230579536
ACH-001061,-0.24734636301844984
ACH-001067,-0.07795692713363332
ACH-001075,-0.45913187541468203
ACH-001096,-0.27802444377884633
ACH-001111,-0.21716251119065136
ACH-001119,-0.31248214651514433
ACH-001128,-0.11463623650482355
ACH-001134,-0.2758857659602247
ACH-001151,-0.2482987966424781
ACH-001163,-0.23912701275323295
ACH-001164,-0.1293469783764143
ACH-001183,-0.5493810316131496
ACH-001192,-0.2051645479855356
ACH-001193,-0.02666912276082221
ACH-001196,-0.16593104251452645
ACH-001197,-0.24258571948663746
ACH-001205,-0.043439076849175
ACH-001211,-0.2985257846429252
ACH-001212,-0.3279120953681574
ACH-001228,-0.3452258952519038
ACH-001232,-0.23909593256763265
ACH-001239,-0.2489516464576231
ACH-001270,-0.10649322943295253
ACH-001274,-0.2871972665540104
ACH-001275,-0.1961298452451376
ACH-001277,-0.050971514263631744
ACH-001278,-0.2995067896180523
ACH-001280,-0.2670208943714478
ACH-001283,-0.12245829631114667
ACH-001289,-0.3427482881898505
ACH-001300,-0.3406689328046645
ACH-001301,-0.3557009840216425
ACH-001302,-0.3323581459648314
ACH-001306,-0.20577010270416585
ACH-001318,-0.13785896540373482
ACH-001322,-0.3328392034171123
ACH-001328,-0.3622470337565828
ACH-001332,-0.20707792613166887
ACH-001336,-0.009883830709286391
ACH-001346,-0.2489281137960951
ACH-001353,-0.23079251060598774
ACH-001354,-0.09199138231566392
ACH-001367,-0.23703195697194826
ACH-001368,-0.2764543213728459
ACH-001374,-0.4669782205705529
ACH-001377,-0.20934529865046148
ACH-001380,-0.2472505046359543
ACH-001391,-0.08113565866075828
ACH-001408,-0.2023615009968724
ACH-001430,-0.14653721564747824
ACH-001431,-0.3991941175853525
ACH-001450,-0.16316748419365731
ACH-001496,-0.17017482346979426
ACH-001500,-0.1071540191249086
ACH-001523,-0.08544248910885814
ACH-001532,-0.1845571439849958
ACH-001550,-0.31259504342250216
ACH-001552,-0.14793696082477176
ACH-001554,-0.2815226011257636
ACH-001654,-0.2575325691319853
ACH-001735,-0.2104955601531093
ACH-001736,-0.31865411860306697
ACH-001737,-0.5265668329642196
ACH-001740,-0.18840502268829293
ACH-001745,-0.2870844817531541
ACH-001765,-0.23374560292561106
