,DRAXIN (374946)
ACH-000004,-0.07705921341435122
ACH-000005,0.006784401228393214
ACH-000007,0.19057594199643646
ACH-000009,0.022462315825182173
ACH-000011,0.17950673463751382
ACH-000012,0.036915995683671966
ACH-000013,0.19816629831466487
ACH-000014,0.12263517624306215
ACH-000015,0.12223111977498335
ACH-000017,0.17802086297662395
ACH-000018,0.034560829636922336
ACH-000019,0.10662614221823856
ACH-000021,0.06768655610594858
ACH-000022,0.1855195583641332
ACH-000025,0.0063835545194554704
ACH-000028,0.13114254187096902
ACH-000030,0.14850223771137205
ACH-000035,0.0030070782004111628
ACH-000036,0.10457852066870828
ACH-000037,0.2097173685156347
ACH-000039,0.13394157843255028
ACH-000040,0.1571200702257736
ACH-000041,0.2693631327639676
ACH-000042,0.08618292202575459
ACH-000045,0.07610504974499774
ACH-000047,0.12314110616338515
ACH-000052,-0.11688469498619733
ACH-000053,0.06481070257012005
ACH-000054,0.061123739281767286
ACH-000055,0.10835779487556507
ACH-000060,0.16274817988167456
ACH-000067,0.014692061486217791
ACH-000070,0.264818764586299
ACH-000075,0.3073379466672478
ACH-000078,0.07536868311146781
ACH-000082,0.10567669622110852
ACH-000085,-0.044629723206693436
ACH-000086,0.08304024413282042
ACH-000087,-0.0327830513239138
ACH-000092,0.08976004110288277
ACH-000095,0.11477041844150378
ACH-000097,0.1846824374007408
ACH-000098,0.0371302805140525
ACH-000099,0.10649948783848437
ACH-000108,0.1649308502449764
ACH-000113,0.07018846055550841
ACH-000116,0.2671956529414673
ACH-000118,0.10020040622179792
ACH-000120,0.120621010254287
ACH-000123,0.03900304382016763
ACH-000127,0.19305906149478594
ACH-000128,-0.055144316820498473
ACH-000132,0.0553726659308847
ACH-000133,0.17217712399433607
ACH-000137,-0.0155884360298042
ACH-000138,0.2434384126847829
ACH-000142,0.042226211051984416
ACH-000143,0.16368776860107204
ACH-000146,0.04199054813627268
ACH-000148,0.19263959096624086
ACH-000150,-0.0004939646743402176
ACH-000152,0.15532007674647458
ACH-000153,0.14283907064313686
ACH-000159,0.1860909462733892
ACH-000160,0.05555855126532591
ACH-000163,-0.002919850184414997
ACH-000167,0.14875663800479552
ACH-000168,0.3035835440445465
ACH-000169,0.17850868842965198
ACH-000178,0.15041146422178447
ACH-000183,0.1478859669249603
ACH-000188,0.11141308156202144
ACH-000189,0.1975233738138126
ACH-000190,0.00904361202089365
ACH-000198,0.062262479403295275
ACH-000203,-0.023863384095544418
ACH-000204,-0.03559303411276335
ACH-000206,-0.013244733312740104
ACH-000207,0.06019331556431842
ACH-000208,0.06917928618379678
ACH-000210,0.04640126590448892
ACH-000211,0.22598449093259296
ACH-000215,0.1339927779264302
ACH-000221,0.10515399562643936
ACH-000222,0.2196136087906798
ACH-000223,0.1393810918705863
ACH-000226,0.17691768089429952
ACH-000227,0.1711557057421463
ACH-000228,0.0951787983891106
ACH-000231,0.12216370814249475
ACH-000232,0.1567956169382659
ACH-000233,0.2127503757864097
ACH-000234,0.10487604400081674
ACH-000235,0.06595291107244683
ACH-000237,0.05296260898383543
ACH-000238,0.0028784670397216244
ACH-000242,-0.08108733782153177
ACH-000243,0.10851279731691353
ACH-000244,0.2792359786392791
ACH-000246,0.13884498723824634
ACH-000248,0.12395896960297505
ACH-000250,0.16094819066364402
ACH-000251,0.04449469198790817
ACH-000252,0.056645037281063515
ACH-000253,0.01912207133704797
ACH-000255,0.061457461499456134
ACH-000256,0.13522496133995116
ACH-000257,0.07793300043846361
ACH-000258,0.2585093943618189
ACH-000259,0.1153246229523353
ACH-000260,0.1731823236195132
ACH-000261,0.13379641048377236
ACH-000262,0.021810787600387453
ACH-000263,0.05020024161737435
ACH-000264,0.09148674907712367
ACH-000265,0.11397053440725352
ACH-000266,0.09517540869472008
ACH-000272,0.1592032049700326
ACH-000274,0.02287022769333508
ACH-000277,0.004355219556034014
ACH-000278,0.10547371551435336
ACH-000279,0.13260110160883604
ACH-000280,0.12958971417243476
ACH-000281,0.04984761043681138
ACH-000288,-0.02869726288985198
ACH-000291,0.05998683072082349
ACH-000293,0.2323503477327333
ACH-000294,0.25962345197504905
ACH-000295,0.12155889426614758
ACH-000296,0.09340073458231793
ACH-000302,0.10281296895705774
ACH-000304,0.2343542612763173
ACH-000307,0.14562595460294975
ACH-000308,0.11946325721711927
ACH-000310,0.2306075992927987
ACH-000311,-0.023399515020247917
ACH-000312,0.033120688669972136
ACH-000315,0.04565075867883552
ACH-000316,0.12852062514638904
ACH-000317,-0.009818731946084534
ACH-000318,0.023351061895924487
ACH-000319,0.17897655515152047
ACH-000320,0.09593681733705288
ACH-000322,0.12427972454050285
ACH-000323,0.07759114559919376
ACH-000324,0.11935211580695627
ACH-000329,0.1294222064077728
ACH-000330,0.01146077308477628
ACH-000331,0.12257863277434156
ACH-000332,0.13448271778681775
ACH-000334,0.06834817026993176
ACH-000335,0.024666788023352548
ACH-000336,0.1385735938575179
ACH-000337,0.03425656975829627
ACH-000338,0.4125923025465483
ACH-000339,0.14033516354579892
ACH-000341,0.032714440274218375
ACH-000348,0.10768755867684476
ACH-000350,0.2108601735220487
ACH-000352,0.08438541717438039
ACH-000356,-0.08487808353137581
ACH-000361,0.2535884901685988
ACH-000362,0.14128924329675782
ACH-000363,0.09700407813596126
ACH-000364,0.15244103520234453
ACH-000365,0.11733491230925233
ACH-000366,0.05265955221255119
ACH-000368,0.16609540212973836
ACH-000374,0.21749605248238665
ACH-000375,-0.12386845635286416
ACH-000376,-0.010033205030719626
ACH-000381,0.034788610935560495
ACH-000383,0.05978004819529601
ACH-000387,-0.0693845320673406
ACH-000389,0.2284591023543824
ACH-000390,0.14139205135046748
ACH-000393,0.042578269693749296
ACH-000395,0.20090375826598256
ACH-000396,0.4143130090196218
ACH-000397,0.3324370027549107
ACH-000401,0.2252725955220746
ACH-000402,0.11634690350502387
ACH-000403,0.11054266308083613
ACH-000404,-0.1660210121543671
ACH-000406,0.09127519643452356
ACH-000407,0.07597274504777164
ACH-000408,0.08726695503877906
ACH-000410,0.15427576803493714
ACH-000411,0.10031665035451237
ACH-000414,0.14810941746141887
ACH-000415,0.14378282823249358
ACH-000416,0.17648375333501545
ACH-000420,0.01792572493966161
ACH-000421,0.12496842852049245
ACH-000424,0.09215165409849252
ACH-000425,0.08987919635060952
ACH-000426,0.2701199699381885
ACH-000427,0.3629449787125113
ACH-000433,0.07387992962506247
ACH-000435,-0.01635332325639741
ACH-000436,0.04052902831788655
ACH-000444,0.17703117153577747
ACH-000445,0.03850810565809925
ACH-000448,0.1330087469625727
ACH-000450,0.2554189231756306
ACH-000452,0.09894340763608114
ACH-000454,0.19551690689315449
ACH-000458,0.24740815796150856
ACH-000459,-0.028405017309433612
ACH-000460,0.10329524067166017
ACH-000461,0.16421181728738518
ACH-000463,0.13207986707750535
ACH-000464,0.2633776138047931
ACH-000466,-0.04995036527825465
ACH-000467,0.1569885440461072
ACH-000468,0.20438878660414825
ACH-000469,0.0830589891343184
ACH-000470,0.11734682783837967
ACH-000471,0.11319747405114874
ACH-000472,0.035656331524998065
ACH-000473,0.11320445629143805
ACH-000475,0.14216830862597996
ACH-000476,0.2535711145761401
ACH-000477,0.21237788112308498
ACH-000479,0.2420551390861209
ACH-000480,0.020202749876871304
ACH-000481,0.11081704504079082
ACH-000483,0.2638261731939052
ACH-000484,0.24254237968157016
ACH-000485,0.11732731440723128
ACH-000486,0.1096981980905496
ACH-000487,0.04092031154833193
ACH-000488,0.1397186888392651
ACH-000490,0.06272074530723197
ACH-000491,0.13089901182545302
ACH-000495,0.2007690975102473
ACH-000496,0.04733780227205312
ACH-000499,0.1644369771205637
ACH-000500,-0.05905486720126605
ACH-000502,0.1084159392260932
ACH-000503,0.014525148650383094
ACH-000505,0.14182796026275574
ACH-000507,0.16016540332427906
ACH-000510,0.03295475260057957
ACH-000511,0.1406719932869337
ACH-000512,0.06906728115510176
ACH-000516,0.2116189686601009
ACH-000517,0.07681330489766894
ACH-000518,0.10015117149383328
ACH-000520,0.05322864848836485
ACH-000521,0.012348296561339959
ACH-000522,0.020758275870580375
ACH-000524,0.14135427547168194
ACH-000527,0.0846845455253894
ACH-000528,0.1622801672160995
ACH-000537,0.23314685679381986
ACH-000541,-0.06548581592757666
ACH-000542,0.23193602061930366
ACH-000544,0.09187146431683417
ACH-000545,0.20399691476370072
ACH-000547,0.13091465938031827
ACH-000548,0.29858841495194016
ACH-000549,-0.04632578880530765
ACH-000550,0.02759950395146512
ACH-000552,0.033835080609622585
ACH-000556,0.21696317634747336
ACH-000557,0.14329163374209614
ACH-000569,0.18638356723401586
ACH-000570,0.16113834156514087
ACH-000571,0.05554062781158945
ACH-000573,0.0969129776517712
ACH-000576,0.030221927274837274
ACH-000579,0.10397398853996104
ACH-000580,0.06637736855566871
ACH-000584,0.10891760671031243
ACH-000585,0.05682422092187435
ACH-000588,0.110710393646143
ACH-000589,0.16538057242436227
ACH-000591,0.20965346080748604
ACH-000593,0.017243845864614436
ACH-000600,0.2221945353716145
ACH-000601,0.08443112057731225
ACH-000605,0.2701061438933122
ACH-000606,0.12103106452019663
ACH-000608,0.14114428022383585
ACH-000614,0.11903771426700635
ACH-000616,0.1466167032569341
ACH-000618,0.06558752526265782
ACH-000619,0.1382292929283763
ACH-000620,0.08741429291406706
ACH-000621,0.109666093648085
ACH-000622,0.10456370589882087
ACH-000623,0.15019808659579206
ACH-000624,0.13224423903617213
ACH-000627,0.034240647431706066
ACH-000630,0.014056439684865387
ACH-000631,0.3556349835588113
