,ADCK5 (203054)
ACH-000004,-0.0537350283726647
ACH-000005,-0.11990836453644335
ACH-000007,-0.004202773761554722
ACH-000009,-0.013352118711146705
ACH-000011,-0.12886475859362306
ACH-000012,0.009574703077880305
ACH-000013,-0.046155139565510164
ACH-000014,0.11375312762768645
ACH-000015,0.08208937579393376
ACH-000017,-0.10063324972015107
ACH-000018,-0.06376800091183467
ACH-000019,0.017986463645600272
ACH-000021,0.0077500571029559375
ACH-000022,0.022356938505217368
ACH-000025,0.04412019613274195
ACH-000028,0.05038683269041438
ACH-000030,0.0696177671346416
ACH-000035,0.14210922005262752
ACH-000036,-0.136674912848068
ACH-000037,0.07017829291883305
ACH-000039,-0.05439293728868348
ACH-000040,-0.04308812192840046
ACH-000041,0.11406982012029801
ACH-000042,-0.0268580547068057
ACH-000045,-0.061733737131972964
ACH-000047,0.10167287224933366
ACH-000052,0.2599247095626105
ACH-000053,0.1082228314892656
ACH-000054,-0.09162135951167033
ACH-000055,0.1326098339651051
ACH-000060,-0.09660406670548476
ACH-000067,-0.09090007573895116
ACH-000070,-0.12097197820078714
ACH-000075,-0.09578570883944716
ACH-000078,-0.016509063554826783
ACH-000082,0.03543800317741469
ACH-000085,0.12596179718242298
ACH-000086,0.06174304589661642
ACH-000087,-0.23044822712963897
ACH-000092,-0.08746260914102423
ACH-000095,0.13508557865786558
ACH-000097,0.07057657007041535
ACH-000098,-0.09960771719689718
ACH-000099,0.13198380062625575
ACH-000108,0.03138419245340983
ACH-000113,0.09976671344869736
ACH-000116,0.06336134766305263
ACH-000118,0.023016983470989454
ACH-000120,-0.06871118496392052
ACH-000123,0.0442010954400991
ACH-000127,0.027719178376195357
ACH-000128,-0.1024119117532024
ACH-000132,0.05561732469484552
ACH-000133,-0.14186244468870912
ACH-000137,0.018291381178351367
ACH-000138,-0.041810584153715406
ACH-000142,0.007920610540825929
ACH-000143,0.017566182751029467
ACH-000146,0.08261555561428865
ACH-000148,0.024242295853449315
ACH-000150,-0.18269588023254124
ACH-000152,-0.13736753680913666
ACH-000153,-0.1040851188075194
ACH-000159,-0.027185893123414972
ACH-000160,0.024229171417517275
ACH-000163,-0.02066475929147596
ACH-000167,-0.037516935695516576
ACH-000168,0.05016352045574333
ACH-000169,-0.08912533373971107
ACH-000178,-0.032347703443173365
ACH-000183,0.07647071754013217
ACH-000188,0.11805743989219156
ACH-000189,-0.14852405201266827
ACH-000190,0.04920362486531692
ACH-000198,-0.18812142623777664
ACH-000203,0.6705780461806755
ACH-000204,0.049088295125100934
ACH-000206,-0.1548095477617147
ACH-000207,-0.03627809928381913
ACH-000208,0.003692570712954906
ACH-000210,-0.020165141313630282
ACH-000211,0.02884901434269873
ACH-000215,-0.07788504087606914
ACH-000221,-0.008659903551118855
ACH-000222,-0.10222487878630064
ACH-000223,0.03783623145551004
ACH-000226,0.052429808758144285
ACH-000227,0.02013869732662561
ACH-000228,0.022686695924443404
ACH-000231,0.03936425528148823
ACH-000232,-0.06063170830437822
ACH-000233,0.027756775476498786
ACH-000234,-0.06621289481199234
ACH-000235,0.03453269701090212
ACH-000237,-0.045322785566533436
ACH-000238,-0.05773250164833304
ACH-000242,0.04638162394136641
ACH-000243,0.011581292489314868
ACH-000244,-0.15288659241843056
ACH-000246,-0.09209558857366773
ACH-000248,0.04336488656007003
ACH-000250,-0.08101121331089994
ACH-000251,-0.08083203530629622
ACH-000252,0.009423605584921895
ACH-000253,0.02587172485250469
ACH-000255,0.13944230028623794
ACH-000256,-0.157181226658893
ACH-000257,-0.16858321744016094
ACH-000258,0.021204812754118472
ACH-000259,-0.0025164329045619226
ACH-000260,-0.01666416913358175
ACH-000261,-0.0065632969350700576
ACH-000262,-0.07485967728626843
ACH-000263,0.23792146979107284
ACH-000264,0.07840803524795052
ACH-000265,-0.08455209056164949
ACH-000266,0.04106484421486978
ACH-000272,0.004191625770673349
ACH-000274,-0.06037706637828465
ACH-000277,0.09779355615211027
ACH-000278,0.012839049660747124
ACH-000279,-0.061202558330506224
ACH-000280,-0.04086023251325737
ACH-000281,0.10687020383251164
ACH-000288,-0.0019736712944732693
ACH-000291,0.002679333729178987
ACH-000293,-0.08514146135759268
ACH-000294,0.05859565095924552
ACH-000295,-0.3496159011392473
ACH-000296,-0.023418272091552082
ACH-000302,0.08120194294538828
ACH-000304,0.014945760356902475
ACH-000307,-0.038871383982889016
ACH-000308,-0.003683352430825484
ACH-000310,-0.02128220961956272
ACH-000311,0.02870665229543544
ACH-000312,0.09710355062943117
ACH-000315,0.19122896668182907
ACH-000316,0.016423507951184683
ACH-000317,0.05579536126453416
ACH-000318,0.00358357369811162
ACH-000319,-0.0436769812549328
ACH-000320,-0.15221006569558768
ACH-000322,-0.07167477312984942
ACH-000323,0.03886555480687017
ACH-000324,0.024698509282762543
ACH-000329,-0.18831426634555648
ACH-000330,0.07853802372625586
ACH-000331,-0.03205932905505118
ACH-000332,-0.050227870722861764
ACH-000334,0.0490805566668389
ACH-000335,-0.11269398140530346
ACH-000336,-0.23075733100495185
ACH-000337,0.026076376080334532
ACH-000338,-0.33548239198211743
ACH-000339,0.17608572598981884
ACH-000341,0.08687705542608094
ACH-000348,-0.003431750701384516
ACH-000350,0.14598785651053015
ACH-000352,-0.05302058383892845
ACH-000356,-0.03757151471983793
ACH-000361,0.04948014691955352
ACH-000362,-0.042305388434697284
ACH-000363,-0.13360744988774076
ACH-000364,-0.1003554619128243
ACH-000365,0.05450974244053591
ACH-000366,0.06783951816137304
ACH-000368,-0.21085563361827325
ACH-000374,0.07175028398772071
ACH-000375,-0.0986395969801004
ACH-000376,0.016462237634220882
ACH-000381,-0.048259076820904905
ACH-000383,-0.038302119339794015
ACH-000387,0.05725587323499124
ACH-000389,0.01265628192854358
ACH-000390,-0.028353410802012407
ACH-000393,-0.1179616671083373
ACH-000395,-0.22745401707265164
ACH-000396,0.2994672236432297
ACH-000397,0.06354212920152552
ACH-000401,0.1915354022768314
ACH-000402,0.010680793993749086
ACH-000403,-0.04857262521550219
ACH-000404,-0.17418188028086828
ACH-000406,-0.04120841381945601
ACH-000407,0.05007196460651745
ACH-000408,-0.06948576115640451
ACH-000410,-0.035282436447604835
ACH-000411,0.1400401322033659
ACH-000414,0.10916049175120474
ACH-000415,-0.1097753230691862
ACH-000416,-0.10192951872294977
ACH-000420,-0.16065172856058932
ACH-000421,0.04920647653540222
ACH-000424,0.3434145969568998
ACH-000425,0.043464453314492925
ACH-000426,0.06811781228215855
ACH-000427,-0.03960976190282964
ACH-000433,-0.09177582844704778
ACH-000435,-0.2397019251931826
ACH-000436,0.1548787487946814
ACH-000444,0.06681395466816492
ACH-000445,0.05916370572895915
ACH-000448,-0.006176249733851815
ACH-000450,0.011573329048809457
ACH-000452,-0.04229353844202423
ACH-000454,0.08891407851971372
ACH-000458,-0.09698788437037772
ACH-000459,-0.04875754569959957
ACH-000460,-0.05819361058900727
ACH-000461,0.043483158845325866
ACH-000463,0.0637849839278459
ACH-000464,-0.06849391742206515
ACH-000466,0.05553932109888824
ACH-000467,-0.04432903142184949
ACH-000468,0.12394116121587274
ACH-000469,0.0924101770454699
ACH-000470,-0.060480254467903886
ACH-000471,-0.015435464330810375
ACH-000472,-0.06754230105773447
ACH-000473,0.0009933050940501467
ACH-000475,0.019411234288227733
ACH-000476,0.029680971319014475
ACH-000477,-0.013977793949298566
ACH-000479,-0.2450074706287755
ACH-000480,0.08487086019116642
ACH-000481,0.03280319165947754
ACH-000483,0.03317914485625496
ACH-000484,-0.05995605072088288
ACH-000485,-0.0949279171418204
ACH-000486,-0.0015453078389802016
ACH-000487,-0.09977321653332638
ACH-000488,-0.0211448212734534
ACH-000490,-0.05169665392402669
ACH-000491,0.031617244998384364
ACH-000495,0.2051364233839686
ACH-000496,0.02499932428198941
ACH-000499,0.08211140486709285
ACH-000500,0.3400024421344673
ACH-000502,0.08800039211238574
ACH-000503,-0.00083376058906658
ACH-000505,2.3709841404792304e-06
ACH-000507,-0.09366747912101478
ACH-000510,0.019653866910641086
ACH-000511,-0.056023291167838565
ACH-000512,0.10119137527699316
ACH-000516,0.026366962255898282
ACH-000517,-0.059298171117130365
ACH-000518,0.028404784736928174
ACH-000520,0.06162339611320074
ACH-000521,-0.024548686733904642
ACH-000522,-0.015309458349384738
ACH-000524,0.025511706521615825
ACH-000527,0.09128480313155278
ACH-000528,0.06602385958101532
ACH-000537,0.060355891181514236
ACH-000541,-0.06514434947516731
ACH-000542,-0.0365507446019609
ACH-000544,0.039893257802546316
ACH-000545,-0.07803539507833271
ACH-000547,-0.07580782005871413
ACH-000548,-0.059304483025181126
ACH-000549,0.10390783238950303
ACH-000550,0.0253373439364746
ACH-000552,0.03939947265059493
ACH-000556,-0.06477780031133859
ACH-000557,-0.059295576087528334
ACH-000569,0.08038220748247114
ACH-000570,-0.006655369020546489
ACH-000571,0.0068252453497693885
ACH-000573,0.1545876867712977
ACH-000576,-0.16105517595985894
ACH-000579,-0.03850364728136098
ACH-000580,0.03519280009790838
ACH-000584,-0.00043507811833146906
ACH-000585,-0.007096068000471955
ACH-000588,-0.019492894268120342
ACH-000589,-0.06941417153661296
ACH-000591,-0.004393040253075247
ACH-000593,-0.1950725818308088
ACH-000600,-0.014357926377396338
ACH-000601,-0.008237885905471419
ACH-000605,0.03178288596476672
ACH-000606,0.08181911232575728
ACH-000608,-0.1089240796065914
ACH-000614,-0.07260356517500755
ACH-000616,-0.020972562583237857
ACH-000618,0.05930219925978406
ACH-000619,-0.0012157422546717628
ACH-000620,0.0999874343921968
ACH-000621,-0.04403105440972517
ACH-000622,-0.017206809510826083
ACH-000623,0.10022461147946923
ACH-000624,0.08474292081351291
ACH-000627,-0.0517285141761394
ACH-000630,0.026901356292396563
ACH-000631,0.08027687967490438
ACH-000632,-0.02966611887584765
ACH-000633,0.032198917740853115
ACH-000637,0.16763858350722846
ACH-000638,0.11493687092305725
ACH-000646,-0.19672320259447612
ACH-000647,0.07136885176939664
ACH-000648,-0.194666950275424
ACH-000649,-0.0842995123525691
ACH-000651,0.07780468884850311
ACH-000652,-0.07361024432886333
ACH-000653,-0.007829154140712623
ACH-000657,0.002195045357309246
ACH-000658,-0.3318249339506408
ACH-000661,0.01208629999002993
ACH-000662,0.013112771752455626
