,ECM2 (1842)
ACH-000004,0.029121917023441756
ACH-000005,0.2465222695952675
ACH-000007,-0.03139098422102329
ACH-000009,0.062398900644664274
ACH-000011,0.2548204793906293
ACH-000012,0.1060347672651016
ACH-000013,0.14484020318115914
ACH-000014,0.11381663893753526
ACH-000015,-0.04745987569867551
ACH-000017,0.2553430515888949
ACH-000018,0.3242254248202451
ACH-000019,0.2973802202386284
ACH-000021,0.14411101160537876
ACH-000022,0.16144825809648886
ACH-000025,0.038116712603364813
ACH-000028,0.011530450782796046
ACH-000030,0.17067588467321493
ACH-000035,0.0725095456235981
ACH-000036,0.11133259143060883
ACH-000037,-0.00987529548929229
ACH-000039,0.1245507212018053
ACH-000040,0.11911708006041348
ACH-000041,0.11802914473953027
ACH-000042,0.1484481721183454
ACH-000045,0.3052274759130681
ACH-000047,0.15368776667384726
ACH-000052,0.21849449004333105
ACH-000053,0.0604232379693865
ACH-000054,0.07377536437669006
ACH-000055,0.07306701009612265
ACH-000060,0.18914545328333107
ACH-000067,-0.03388882451222708
ACH-000070,0.2353987728789929
ACH-000075,0.10954844018968668
ACH-000078,0.04513632957656606
ACH-000082,0.04801364275491545
ACH-000085,0.099187730561863
ACH-000086,0.0934379301693582
ACH-000087,-0.0023304596648240595
ACH-000092,0.1461731395784321
ACH-000095,0.20013186459664825
ACH-000097,0.13032384384720405
ACH-000098,0.11293457901722236
ACH-000099,0.13095727585721126
ACH-000108,0.12159837196717695
ACH-000113,0.06081921225521818
ACH-000116,0.25971824358443124
ACH-000118,0.10893675943386992
ACH-000120,0.03743097527990039
ACH-000123,0.043033174721182926
ACH-000127,0.09670507156379148
ACH-000128,-0.009386551144441613
ACH-000132,0.12631405882605004
ACH-000133,0.19137666226493066
ACH-000137,0.1877759698199165
ACH-000138,0.17841246888818424
ACH-000142,0.1701804119464425
ACH-000143,0.049421227604338834
ACH-000146,0.15700730005010127
ACH-000148,-0.020580644383929828
ACH-000150,0.08388571019806314
ACH-000152,0.1880934335467204
ACH-000153,0.22886244474771694
ACH-000159,0.14398047944253714
ACH-000160,0.08024695097329475
ACH-000163,0.00982751468957135
ACH-000167,0.12071754382922803
ACH-000168,0.1691685918654391
ACH-000169,0.05995827556422116
ACH-000178,0.09249525255992556
ACH-000183,0.06208594144759218
ACH-000188,0.060799002770320874
ACH-000189,0.14783996366541666
ACH-000190,-0.1389295971002062
ACH-000198,0.13851237974575165
ACH-000203,0.15596204754065635
ACH-000204,0.0810268164253528
ACH-000206,0.2856150674625502
ACH-000207,0.01907863333588557
ACH-000208,0.22501218583523427
ACH-000210,-0.1608853694770669
ACH-000211,0.1677525227674982
ACH-000215,0.037586033837991834
ACH-000221,0.24567424169534724
ACH-000222,0.0617230812780791
ACH-000223,0.10408793346306894
ACH-000226,0.012421138112449505
ACH-000227,0.06539412265817171
ACH-000228,0.16781241638979405
ACH-000231,0.24344029772263134
ACH-000232,0.1861585070573771
ACH-000233,0.11239143652065248
ACH-000234,0.16052308297416354
ACH-000235,0.1675967316549972
ACH-000237,0.17110951498234275
ACH-000238,0.20146342620200464
ACH-000242,0.1587162594818813
ACH-000243,0.2472997556394172
ACH-000244,0.13312419550016458
ACH-000246,0.07410809530658788
ACH-000248,0.14139795083768147
ACH-000250,0.06177994990165496
ACH-000251,-0.01739163923429541
ACH-000252,0.14830955552827074
ACH-000253,0.046811412712949294
ACH-000255,0.1402731980658188
ACH-000256,0.2521764926584482
ACH-000257,0.31272455690459755
ACH-000258,0.013969714495165231
ACH-000259,0.18389263769157893
ACH-000260,0.14133063477098426
ACH-000261,0.19236231302669046
ACH-000262,0.1393413204127703
ACH-000263,-0.03620418450988551
ACH-000264,0.17527138437175682
ACH-000265,0.21003189979305334
ACH-000266,0.1260905235334828
ACH-000272,0.12493894645232925
ACH-000274,0.2026997616314208
ACH-000277,0.07538736893635815
ACH-000278,0.16412753906628708
ACH-000279,0.09705948347791454
ACH-000280,0.2021694983659953
ACH-000281,0.2591711637902629
ACH-000288,0.1997001948780841
ACH-000291,0.05683182645879214
ACH-000293,0.03894626456698351
ACH-000294,0.24683862120016956
ACH-000295,0.4471041710252425
ACH-000296,0.2704829465280084
ACH-000302,0.21132602150048568
ACH-000304,0.15115376903046338
ACH-000307,0.19811831524647172
ACH-000308,0.20508168389226844
ACH-000310,0.21816299912793424
ACH-000311,0.2510208992927459
ACH-000312,0.15510152661246315
ACH-000315,0.01814394624982469
ACH-000316,0.060029709321593565
ACH-000317,0.30326139795946844
ACH-000318,0.18426837775923974
ACH-000319,0.2055813156167564
ACH-000320,-0.0478914979840896
ACH-000322,0.11411365831173476
ACH-000323,0.14215310647806528
ACH-000324,0.06755796381153649
ACH-000329,0.05884780297889657
ACH-000330,0.0570033989991342
ACH-000331,0.1401315523656643
ACH-000332,0.07837971911274698
ACH-000334,0.20589280491380754
ACH-000335,0.09808544762229723
ACH-000336,-0.06089502478853288
ACH-000337,0.1998736434900409
ACH-000338,0.04653759489968032
ACH-000339,0.07214448742504126
ACH-000341,0.09129320605014007
ACH-000348,0.14358541589488352
ACH-000350,0.1271055141130622
ACH-000352,0.18464960592053195
ACH-000356,0.2687652391398262
ACH-000361,0.037740056119161376
ACH-000362,0.1279180400298964
ACH-000363,-0.0677185000834731
ACH-000364,0.09055422514531887
ACH-000365,0.14911873340340612
ACH-000366,0.0996555493011978
ACH-000368,0.1617898717844629
