,MMEL1 (79258)
ACH-000244,0.06208045844989611
ACH-000246,-0.13825435930851895
ACH-000248,-0.1434826468169571
ACH-000250,-0.02578069876238213
ACH-000251,0.12302748843340293
ACH-000252,-0.12603399522258324
ACH-000253,-0.17544650550130872
ACH-000255,-0.05469721583791765
ACH-000256,-0.09770374963169626
ACH-000257,-0.4108956054487559
ACH-000258,-0.006808607317510663
ACH-000259,-0.167321916412582
ACH-000260,-0.13068986889215495
ACH-000261,-0.01632766703714636
ACH-000262,-0.055257684947616376
ACH-000263,0.02504477140381756
ACH-000264,-0.16423021015717926
ACH-000265,-0.029636524020621294
ACH-000266,-0.1184206654294786
ACH-000272,-0.010719529963779593
ACH-000274,-0.07905550515179609
ACH-000277,-0.05994175367451163
ACH-000278,-0.20060414403252275
ACH-000279,-0.24126820829642034
ACH-000280,-0.10020203439276552
ACH-000281,-0.13463569266436676
ACH-000288,-0.17313444275090184
ACH-000291,-0.033776846367739664
ACH-000293,-0.18920813699458253
ACH-000294,-0.15582556792353233
ACH-000295,-0.19890814684006816
ACH-000296,-0.2494209356277395
ACH-000302,-0.10076128773504964
ACH-000304,0.40660926611900666
ACH-000307,-0.07442343792452741
ACH-000308,-0.08742286919424593
ACH-000310,-0.17101164661354476
ACH-000311,-0.09516746341208844
ACH-000312,-0.2519593082459706
ACH-000315,-0.2568027541385561
ACH-000316,-0.3118051809142485
ACH-000317,0.016119546070580186
ACH-000318,0.0525472723019128
ACH-000319,-0.1286561615695149
ACH-000320,-0.19416499657058592
ACH-000322,-0.2389544440796989
ACH-000323,-0.2121825734689021
ACH-000324,-0.17332236245562818
ACH-000329,-0.17450103019154906
ACH-000330,0.020627486091169808
ACH-000331,-0.10940710201827096
ACH-000332,-0.3241507706924399
ACH-000334,0.15043826215549258
ACH-000335,0.014675868982628452
ACH-000336,-0.036674050553206536
ACH-000337,-0.2205624973941288
ACH-000338,0.14505718162996542
ACH-000339,0.005400297915786267
ACH-000341,-0.014264853170433406
ACH-000348,-0.03880619597690022
ACH-000350,-0.19311842112752164
ACH-000352,-0.1585742316951673
ACH-000356,-0.016982627247816764
ACH-000361,0.008324844468639703
ACH-000362,-0.050488936294530384
ACH-000363,-0.0727499787319758
ACH-000364,-0.2360004399183105
ACH-000365,-0.09430048477873564
ACH-000366,-0.1674860337557078
ACH-000368,-0.21204857529904755
ACH-000374,-0.05703583221360396
ACH-000375,-0.03261708737884777
ACH-000376,-0.16274763221446162
ACH-000381,-0.2643991308397992
ACH-000383,-0.055152879698178316
ACH-000387,0.03079879694007262
ACH-000389,-0.11860308858449255
ACH-000390,0.0343838002413645
ACH-000393,-0.11833829137140643
ACH-000395,-0.2581716314090136
ACH-000396,-0.4754281735239125
ACH-000397,-0.12779103999769206
ACH-000401,-0.0881489523399245
ACH-000402,-0.28702706915733434
ACH-000403,-0.08446362509070487
ACH-000404,0.00021013308542514449
ACH-000406,-0.16989133656462138
ACH-000407,-0.10524052827689773
ACH-000408,-0.06138295667476276
ACH-000410,-0.05181941439598832
ACH-000411,0.03541699586386369
ACH-000414,-0.0990588050635314
ACH-000415,-0.028185036732919062
ACH-000416,-0.1194582880419365
ACH-000420,-0.2235523550947015
ACH-000421,-0.15021338538596726
ACH-000424,-0.03482314940261425
ACH-000425,-0.08012982945316262
ACH-000426,-0.34955610610889504
ACH-000427,-0.005123360746813556
ACH-000433,0.06505476495039005
ACH-000435,-0.22425035478335906
ACH-000436,0.015913371293437825
ACH-000444,-0.10031900568002618
ACH-000445,0.02946602549166415
ACH-000448,-0.03412015696226752
ACH-000450,-0.08204160928833909
ACH-000452,-0.11321479055677858
ACH-000454,-0.047487807223072616
ACH-000458,-0.17913394691805667
ACH-000459,-0.0375684489940314
ACH-000460,-0.11149215944737499
ACH-000461,-0.0968258786508484
ACH-000463,-0.1438062815726346
ACH-000464,-0.01990968786127053
ACH-000466,-0.2706713002435117
ACH-000467,-0.08085794731848442
ACH-000468,-0.1845184052272917
ACH-000469,-0.26309163466973845
ACH-000470,-0.219959551338062
ACH-000471,-0.06534287837593876
ACH-000472,-0.06379093161070326
ACH-000473,-0.11271162486709095
ACH-000475,-0.03675111826749454
ACH-000476,-0.05804988836896964
ACH-000477,-0.03641345045181293
ACH-000479,-0.0858617360071708
ACH-000480,-0.1769853495375322
ACH-000481,-0.014592958403740376
ACH-000483,-0.0673093881214187
ACH-000484,-0.2174906373363316
ACH-000485,-0.0954242535856086
ACH-000486,0.03390875740178895
ACH-000487,-0.07058046941424381
ACH-000488,-0.006459547333645208
ACH-000490,-0.02475839060844765
ACH-000491,-0.17009058417139736
ACH-000495,-0.02976532206410248
ACH-000496,-0.054255002993146464
ACH-000499,0.059561784920411365
ACH-000500,-0.4259716168511817
ACH-000502,-0.22360711240509665
ACH-000503,-0.19233937929203987
ACH-000505,-0.042784334844899886
ACH-000507,-0.03463519163605293
ACH-000510,-0.07379987822174247
ACH-000511,-0.09312135124918998
ACH-000512,-0.4574654910565695
ACH-000516,-0.0905612265618565
ACH-000517,-0.10368944540761356
ACH-000518,-0.15907158456495366
ACH-000520,-0.2366612410965027
ACH-000521,-0.07746634742121905
ACH-000522,-0.1501048886492661
ACH-000524,-0.10045733345348502
ACH-000527,-0.0936324722952078
ACH-000528,-0.17394586807347598
ACH-000537,0.017476632739011382
ACH-000541,0.1122771126090568
ACH-000542,-0.044650859425013824
ACH-000544,-0.11655167845900047
ACH-000545,-0.1283858886929602
ACH-000547,-0.020262120871595755
ACH-000548,-0.13848639766141507
ACH-000549,-0.23679631243965996
ACH-000550,-0.1955595284981909
ACH-000552,-0.03838340018572856
ACH-000556,0.022245076464203227
ACH-000557,-0.041657495663289634
ACH-000569,0.08261142166790468
ACH-000570,-0.04929654965450071
ACH-000571,-0.08068885951537744
ACH-000573,-0.04308650476199048
ACH-000576,-0.045271429179530816
ACH-000579,-0.10988522097520537
ACH-000580,-0.212698105697904
ACH-000584,-0.09324187692430903
ACH-000585,-0.13688020196503886
ACH-000588,-0.2422751572847985
ACH-000589,0.013067717354933549
ACH-000591,-0.07276957471375631
ACH-000593,-0.00685448071995551
ACH-000600,-0.14599879497746754
ACH-000601,-0.07769902349719024
ACH-000605,-0.17215155870567625
ACH-000606,-0.015967266471819442
ACH-000608,-0.14745709163120047
ACH-000614,-0.10940093255153653
ACH-000616,-0.07992046958775012
ACH-000618,-0.1682960613575184
ACH-000619,-0.08976101374332736
ACH-000620,-0.12842766258143135
ACH-000621,-0.09178141135245943
ACH-000622,-0.050271604955945765
ACH-000623,-0.030348004058569786
ACH-000624,-0.1043543473929246
ACH-000627,-0.21274386842890547
ACH-000630,-0.14490032949765816
ACH-000631,-0.2955815831519342
ACH-000632,-0.13884533620478695
ACH-000633,-0.18373308494707788
ACH-000637,-0.056086193667120365
ACH-000638,-0.014910986570124388
ACH-000646,-0.3145430806783407
ACH-000647,-0.07324299705376536
ACH-000648,-0.010498689971348152
ACH-000649,-0.14419640808411738
ACH-000651,-0.05864454149306515
ACH-000652,0.020648200622616155
ACH-000653,-0.07611389198521679
ACH-000657,-0.15367057371058834
ACH-000658,0.017803660107775524
ACH-000661,-0.05244623633942424
ACH-000662,-0.018882202403463662
ACH-000663,-0.16653556262974212
ACH-000665,-0.06285639736262477
ACH-000671,-0.04481107608385397
ACH-000672,-0.08239943404348192
ACH-000673,-0.043622488848380575
ACH-000676,-0.11055028557612588
ACH-000677,-0.1342004540782043
ACH-000681,-0.0483935678078154
ACH-000683,-0.15121726385497958
ACH-000684,-0.22046478860939075
ACH-000688,-0.28087403146329404
ACH-000693,-0.06598402714318949
ACH-000694,-0.08744101518760887
ACH-000695,-0.17429115032117504
ACH-000696,-0.15679980948071204
ACH-000697,-0.1454603649877682
ACH-000699,-0.08857979198508123
ACH-000701,-0.2556649776674218
ACH-000706,-0.02175378622853669
ACH-000711,-0.0876735479728997
ACH-000713,-0.028391774200334563
ACH-000714,-0.07221089258709885
ACH-000718,-0.2715842908320289
ACH-000720,-0.05141336620139905
ACH-000721,-0.11563368734063187
ACH-000724,-0.18426443625317496
ACH-000725,-0.11990236257556194
ACH-000732,0.004593215931551987
ACH-000734,-0.1928984729725869
ACH-000735,-0.11721508146365413
ACH-000736,-0.2008205118567977
ACH-000738,-0.09539882139280094
ACH-000746,-0.045236742656233335
ACH-000747,-0.1539075422185398
ACH-000748,-0.10497594237166293
ACH-000753,-0.13872361850036155
ACH-000756,-0.05290967093132694
ACH-000757,-0.03674353363897381
ACH-000758,-0.28497380406539097
ACH-000760,-0.1281189801681233
ACH-000762,-0.12199976122500053
ACH-000763,-0.08455892127362842
ACH-000764,-0.0030765119695560306
ACH-000765,-0.10777084466972674
ACH-000766,-0.030805090258946812
ACH-000767,-0.04503261426206027
ACH-000768,0.005677498369649571
ACH-000769,-0.04190173220158566
ACH-000770,-0.11158087900630964
ACH-000771,-0.05388934870550991
ACH-000773,-0.04869842697354855
ACH-000776,0.016124098383524663
ACH-000777,-0.07753290211600827
ACH-000778,-0.09202540837828578
ACH-000781,-0.11899497229032073
ACH-000782,-0.3672175919168866
ACH-000783,-0.0565451891071077
ACH-000784,-0.0892444630702101
ACH-000785,-0.1024396236690573
ACH-000787,-0.21506549386742788
ACH-000788,-0.08789125177447378
ACH-000791,-0.06482390209215702
ACH-000792,-0.028991080508668388
ACH-000794,-0.09331578374542036
ACH-000796,-0.10450089920504033
ACH-000798,-0.12262797594285656
ACH-000799,-0.04951005320396185
ACH-000800,-0.18904191032901
ACH-000802,-0.04948005004301105
ACH-000804,-0.1273993586616016
ACH-000805,-0.15240219652096673
ACH-000809,-0.0385982303515156
ACH-000810,0.3592193109978595
ACH-000811,-0.1451266789311709
ACH-000817,-0.10918685715268936
ACH-000819,-0.1451940669398568
ACH-000820,0.10334493824367837
ACH-000821,-0.15868638679727098
ACH-000822,-0.17177466992775464
ACH-000823,-0.20474597768392747
ACH-000824,-0.09419136229296143
ACH-000827,-0.12926931130148808
ACH-000829,-0.17514601130338012
ACH-000831,-0.1670752151741462
ACH-000832,-0.10881017167418733
ACH-000833,-0.35456316656837084
ACH-000834,0.003134813930571977
ACH-000835,0.01782933204189115
ACH-000836,-0.1567143681341772
ACH-000837,-0.16129065280701227
ACH-000838,-0.014036592577842335
ACH-000839,-0.09951013993081853
ACH-000840,-0.13739152359052595
ACH-000841,-0.05464150173905248
ACH-000843,-0.06492912518209366
ACH-000846,-0.023117642655100183
ACH-000847,-0.2963368438047409
ACH-000848,-0.10658516113207546
ACH-000849,-0.2525033243588535
ACH-000851,-0.07672775096951913
ACH-000855,0.019248429622787742
ACH-000856,-0.2065110646494762
ACH-000858,-0.08582043703327734
ACH-000859,0.044362962376511834
ACH-000861,-0.13940090965423596
ACH-000862,-0.050587380959082204
ACH-000865,-0.09457004076273358
ACH-000866,-0.08051833755127304
ACH-000867,-0.1196189084623769
ACH-000869,-0.06560502647418327
ACH-000872,-0.031097106283338463
ACH-000873,-0.06987964106782513
ACH-000876,-0.0458880503992469
ACH-000878,-0.15704391194104392
ACH-000880,-0.16339796562065276
ACH-000881,-0.13026371245269208
ACH-000882,-0.13043793676804785
ACH-000884,-0.19011045053848213
ACH-000885,-0.18946056642939546
ACH-000887,-0.06466694963483811
ACH-000889,-0.06770650979240254
ACH-000896,-0.08537293192148293
ACH-000898,-0.00893873175605891
ACH-000900,-0.0612095215764025
ACH-000901,-0.1740093597649966
ACH-000905,-0.13284561105044845
ACH-000906,-0.11402926242762244
ACH-000907,-0.01806696832067839
ACH-000910,-0.1821043035461721
ACH-000911,0.014983278924481662
ACH-000912,0.0012860462356436189
ACH-000913,-0.1887586422277851
ACH-000915,-0.1215734162617206
ACH-000916,0.00033349226126976777
ACH-000917,-0.018076801290260208
ACH-000920,0.07894816518030312
ACH-000921,-0.11459559085974134
ACH-000924,-0.12460647105455655
ACH-000926,-0.12717490414065832
ACH-000928,-0.1345055715592491
ACH-000929,-0.18354298845820996
ACH-000932,-0.29779756166596466
ACH-000935,-0.20950731905982595
ACH-000936,-0.03754579127838115
ACH-000937,-0.0837901216334722
ACH-000938,-0.038789877649059536
ACH-000939,-0.05216585252792647
ACH-000941,-0.02947015314286878
ACH-000943,-0.1103902186183275
ACH-000946,-0.03571146870315181
ACH-000947,-0.09327814482535653
ACH-000948,0.021673278324539955
ACH-000950,-0.24104612876989145
ACH-000953,-0.1105796976487646
ACH-000954,-0.20469174379701796
ACH-000957,-0.1410665495942586
ACH-000958,-0.26031943974111776
ACH-000960,-0.22783711300720244
ACH-000963,-0.1268475790895806
ACH-000968,-0.011951784471420077
ACH-000969,-0.1628478325308127
ACH-000972,-0.2024184497826308
ACH-000973,-0.07790823012606253
ACH-000974,-0.021265912259041817
ACH-000978,-0.06096799150334285
ACH-000984,-0.10555999021187401
ACH-000986,-0.021411364573230892
ACH-000988,-0.08162449275389598
ACH-000993,-0.12230334961615888
ACH-000994,0.025597162194417364
ACH-000996,-0.14682586541280976
ACH-001001,-0.08300272531216983
ACH-001020,0.07005418582710739
ACH-001028,-0.005959948641744346
ACH-001031,-0.13942253146931985
ACH-001038,-0.07587659990092124
ACH-001048,-0.11239667433300934
ACH-001050,-0.16652774495102055
ACH-001053,-0.3365972951302311
ACH-001054,0.04297312685620186
ACH-001061,-0.13298310406473945
ACH-001067,-0.015328491946914019
ACH-001075,-0.04137792366979375
ACH-001096,-0.1953225562133852
ACH-001111,-0.05493131487065507
ACH-001119,-0.1671538851625836
ACH-001128,0.012218860083094205
ACH-001134,-0.21727644581498026
ACH-001151,-0.13916087728201454
ACH-001163,-0.09318610422248848
ACH-001164,-0.0284148385666192
ACH-001183,-0.19733403374604885
ACH-001192,0.03516147937102458
ACH-001193,0.02499380636122356
ACH-001196,-0.18539920682173575
ACH-001197,-0.1357714550179145
ACH-001205,-0.22353831250158326
ACH-001211,0.10826639198556816
ACH-001212,0.1101571159629294
ACH-001228,-0.11919289726815455
ACH-001232,-0.119643192695383
ACH-001239,-0.10111141027868227
ACH-001270,-0.010266871036175605
ACH-001274,-0.13636370719401508
ACH-001275,-0.04640047443735438
ACH-001277,-0.009238401965431749
ACH-001278,-0.041463047304750165
ACH-001280,-0.09889628484643136
ACH-001283,-0.14961313179551566
ACH-001289,-0.20361744670525544
ACH-001300,-0.17815306923169616
ACH-001301,-0.09966989232536716
ACH-001302,0.0022586205897698643
ACH-001306,-0.0935290392868656
ACH-001318,-0.042526928303781526
ACH-001322,-0.03071180025501096
ACH-001328,-0.271083744140492
ACH-001332,0.0760572927221577
ACH-001336,0.0793057255286472
ACH-001346,-0.0990468200467418
ACH-001353,-0.03752274814271985
ACH-001354,-0.015376240152393219
ACH-001367,0.12925672968258525
ACH-001368,-0.10873235095299293
ACH-001374,-0.09762556686206733
ACH-001377,-0.11346722551173108
ACH-001380,-0.04725491185950249
ACH-001391,-0.14782288842875185
ACH-001408,-0.035131760646049136
ACH-001430,-0.20052476245495204
ACH-001431,-0.0921955962616884
ACH-001450,-0.10759164960373152
ACH-001496,-0.011281428561654688
ACH-001500,-0.27092870235532285
ACH-001523,-0.05802978572459026
ACH-001532,-0.09289288897937877
ACH-001550,-0.09578078965938884
ACH-001552,0.0038661324564395923
ACH-001554,-0.11001965404553823
ACH-001654,-0.12193929878564587
ACH-001735,-0.10719442274029548
ACH-001736,-0.11596545338950275
ACH-001737,-0.05142912436258159
ACH-001740,-0.15443331947985575
ACH-001745,-0.11324688671317765
ACH-001765,-0.06578380520596383
