,TTK (7272)
ACH-000332,-0.6954872798477975
ACH-000334,-0.6748658018117253
ACH-000335,-0.4459172902843957
ACH-000336,-0.5830934407816191
ACH-000337,-0.8406196704421245
ACH-000338,-0.8313449909715379
ACH-000339,-0.7407248957402142
ACH-000341,-0.6531624865184039
ACH-000348,-0.6925388400712617
ACH-000350,-0.7460942475386414
ACH-000352,-0.7456262681485495
ACH-000356,-0.8042986694815794
ACH-000361,-0.5721551356364106
ACH-000362,-0.41706113166943104
ACH-000363,-0.7779635103239163
ACH-000364,-0.6602699028613502
ACH-000365,-0.5864818663616361
ACH-000366,-0.7031927018695369
ACH-000368,-1.0603177493368283
ACH-000374,-0.6193663224275335
ACH-000375,-0.5073031167614857
ACH-000376,-0.8355788674838167
ACH-000381,-0.5740193214609856
ACH-000383,-0.6711571896055153
ACH-000387,-0.6915902427030706
ACH-000389,-1.0238103733713697
ACH-000390,-0.7107311597471195
ACH-000393,-0.7016985835216131
ACH-000395,-0.8785754964637073
ACH-000396,-0.6987387709591726
ACH-000397,-0.6429031859020551
ACH-000401,-0.653891865399618
ACH-000402,-0.8856641707622058
ACH-000403,-0.9256077721339498
ACH-000404,-0.8701358143534541
ACH-000406,-0.6039578619613903
ACH-000407,-0.8453075582680386
ACH-000408,-0.5708749966468827
ACH-000410,-0.7203523543459313
ACH-000411,-0.6009198457970012
ACH-000414,-0.6682860909154481
ACH-000415,-0.6619383378155697
ACH-000416,-0.8434131811745452
ACH-000420,-0.9029987714739296
ACH-000421,-0.8381108452414493
ACH-000424,-0.7107912005358453
ACH-000425,-0.6815983897857866
ACH-000426,-0.6430939990299125
ACH-000427,-0.7129599155882308
ACH-000433,-0.7960277306759509
ACH-000435,-0.8744607114033739
ACH-000436,-0.7750676012055422
ACH-000444,-0.4937543127272083
ACH-000445,-0.7481757202115253
ACH-000448,-0.6504799198335885
ACH-000450,-0.6370238001572399
ACH-000452,-0.6685992768675825
ACH-000454,-0.7054000039379899
ACH-000458,-0.5916454183644386
ACH-000459,-0.19390635070149545
ACH-000460,-0.7452003382498961
ACH-000461,-0.463882796848091
ACH-000463,-0.7167930650075881
ACH-000464,-0.5648182288843985
ACH-000466,-0.6918757488722821
ACH-000467,-0.8429143356140475
ACH-000468,-0.7093161300497597
ACH-000469,-0.6943542843312016
ACH-000470,-0.6514327395456032
ACH-000471,-0.6087043022610147
ACH-000472,-0.7823113069991543
ACH-000473,-0.4202002953722567
ACH-000475,-0.6609780020316582
ACH-000476,-0.8296820636487574
ACH-000477,-0.7308458582987138
ACH-000479,-0.5130507762549111
ACH-000480,-0.5606895387683114
ACH-000481,-0.7946309136401916
ACH-000483,-0.6078393815135886
ACH-000484,-0.7892725896511806
ACH-000485,-0.9351166664752988
ACH-000486,-0.5746001401357652
ACH-000487,-0.6877297166682043
ACH-000488,-0.7196407631233294
ACH-000490,-0.7129835620405274
ACH-000491,-0.5843349958440086
ACH-000495,-0.5485543108020906
ACH-000496,-0.6754564698137078
ACH-000499,-0.5739956165040582
ACH-000500,-0.8503460419838791
ACH-000502,-0.5909648395785855
ACH-000503,-0.4552363592575362
ACH-000505,-0.6684459822510143
ACH-000507,-0.6640282163566769
ACH-000510,-0.6179472352350043
ACH-000511,-0.8622956430822991
ACH-000512,-0.3824204379408538
ACH-000516,-1.0092902881003096
ACH-000517,-0.8726862732044343
ACH-000518,-0.568411868854125
ACH-000520,-0.8773994864960151
ACH-000521,-0.8776052383481967
ACH-000522,-0.9588086850889774
ACH-000524,-0.6440630392052731
ACH-000527,-0.5854492388531711
ACH-000528,-0.8131998960339218
ACH-000537,-0.6991975913091761
ACH-000541,-0.3571955722767729
ACH-000542,-0.7857783543540563
ACH-000544,-0.7842154761229162
ACH-000545,-0.7663519437530255
ACH-000547,-0.6396172045940772
ACH-000548,-0.848166729849703
ACH-000549,-0.656919655600996
ACH-000550,-0.7884511174740938
ACH-000552,-0.6388506535227731
ACH-000556,-0.8337285424676292
ACH-000557,-0.7876458616148964
ACH-000569,-0.8443679385397236
ACH-000570,-0.727825021801348
ACH-000571,-0.7936483085586086
ACH-000573,-0.5642513578206533
ACH-000576,-0.7474629243524756
ACH-000579,-0.4187012560369822
ACH-000580,-0.7410273381418019
ACH-000584,-0.6852478938184295
ACH-000585,-0.5002346706574065
ACH-000588,-0.4538355219013325
ACH-000589,-0.6967993369864918
ACH-000591,-0.8236694244397108
ACH-000593,-0.6340464080968835
ACH-000600,-0.8961962131582915
ACH-000601,-0.6937100052592915
ACH-000605,-0.8568708090452094
ACH-000606,-0.7007914772569772
ACH-000608,-0.6794495173501677
ACH-000614,-0.7159650683043329
ACH-000616,-0.6482708581839038
ACH-000618,-0.7737873912419632
ACH-000619,-0.7492756461539605
ACH-000620,-0.7491486849412843
ACH-000621,-0.7488694310614203
ACH-000622,-0.6270743202118529
ACH-000623,-0.6197312415262591
ACH-000624,-0.7645433107855393
ACH-000627,-0.8099748606143649
ACH-000630,-0.5827077343919269
ACH-000631,-0.6622776661969112
ACH-000632,-0.7833948820221719
ACH-000633,-0.4493961844395705
ACH-000637,-0.5764472666942246
ACH-000638,-0.6654662839512882
ACH-000646,-0.7033258635188608
ACH-000647,-0.6748936623627528
ACH-000648,-0.6616838163314326
ACH-000649,-0.6790077042688241
ACH-000651,-0.671338761296958
ACH-000652,-0.5483438523080546
ACH-000653,-0.5326238956080886
ACH-000657,-0.6240255981136956
ACH-000658,-0.5346738126999269
ACH-000661,-0.7631147309478633
ACH-000662,-0.8473059086414614
ACH-000663,-0.6781892517932611
ACH-000665,-0.8267699678560736
ACH-000671,-0.6051587165484742
ACH-000672,-0.6023515451269847
ACH-000673,-0.6425843846188377
ACH-000676,-0.6189477322607854
ACH-000677,-0.6042716906812565
ACH-000681,-0.6401434913296827
ACH-000683,-0.6669997630569885
ACH-000684,-0.724683027978387
ACH-000688,-0.5112041229553886
ACH-000693,-0.6135022204054871
ACH-000694,-0.5326405211763243
ACH-000695,-0.7443469774177186
ACH-000696,-0.5979695232211542
ACH-000697,-0.5563804886785945
ACH-000699,-0.7242382038612446
ACH-000701,-0.9102152861965777
ACH-000706,-0.5639533922782025
ACH-000711,-0.7200454305108533
ACH-000713,-0.7357374803334636
ACH-000714,-0.8497711459303667
ACH-000718,-0.8518348082479162
ACH-000720,-0.8455099051178686
ACH-000721,-0.8389822503826341
ACH-000724,-0.6062992923539926
ACH-000725,-0.8852416970529824
ACH-000732,-0.6608899653079803
ACH-000734,-0.5916729531811377
ACH-000735,-0.6751170548775162
ACH-000736,-0.4722091721587419
ACH-000738,-0.6557459383927727
ACH-000746,-0.6178274329608432
ACH-000747,-0.8728335734263957
ACH-000748,-0.857640552674295
ACH-000753,-0.6304451555049504
ACH-000756,-0.8296352423005057
ACH-000757,-0.5586336775584495
ACH-000758,-0.655588306226673
ACH-000760,-0.9048783362581846
ACH-000762,-0.6941459649001535
ACH-000763,-0.6464916744155568
ACH-000764,-0.7175368312951012
ACH-000765,-0.6471794212308722
ACH-000766,-0.6660660692716961
ACH-000767,-0.8016276489122885
ACH-000768,-0.7849212246087224
ACH-000769,-0.6930032605292651
ACH-000770,-0.8438828513986905
ACH-000771,-0.8174444041294976
ACH-000773,-0.7023694324518348
ACH-000776,-0.6166172332432189
ACH-000777,-0.525491029338826
ACH-000778,-0.8271703106024778
ACH-000781,-0.6223208899112362
ACH-000782,-0.6212578437808969
ACH-000783,-0.9856385118164596
ACH-000784,-0.6971772842499577
ACH-000785,-0.7515733940738181
ACH-000787,-0.5616630503327467
ACH-000788,-0.7506574091107772
ACH-000791,-0.9021521403106304
ACH-000792,-0.5871857325947079
ACH-000794,-0.7102017570818923
ACH-000796,-0.9739830530264568
ACH-000798,-0.634647957727898
ACH-000799,-0.9367349308498136
ACH-000800,-0.8881965257923008
ACH-000802,-0.5242078466563377
ACH-000804,-0.8246399203417067
ACH-000805,-0.7040661247218789
ACH-000809,-0.7369191926990937
ACH-000810,-0.6563849572497614
ACH-000811,-0.5909133208062448
ACH-000817,-0.7652749594836119
ACH-000819,-0.6565010285830541
ACH-000820,-0.7719151787127421
ACH-000821,-0.6341118061409177
ACH-000822,-0.7327000443862256
ACH-000823,-0.7537686112892914
ACH-000824,-0.769879429282361
ACH-000827,-0.7445533187242956
ACH-000829,-0.6087685142515464
ACH-000831,-0.7307880189476909
ACH-000832,-0.5237097994112878
ACH-000833,-0.4965520832602995
ACH-000834,-0.7343435854963234
ACH-000835,-0.5242055376083129
ACH-000836,-0.9779102834816708
ACH-000837,-0.5404160728454215
ACH-000838,-0.6129438400996956
ACH-000839,-0.7758877456738956
ACH-000840,-0.3570561877390674
ACH-000841,-0.8845768044651069
ACH-000843,-0.7514051748817241
ACH-000846,-0.8540737896372841
ACH-000847,-0.7280599707262688
ACH-000848,-0.8092273011453348
ACH-000849,-0.5856622487601129
ACH-000851,-0.9070339376994648
ACH-000855,-0.6958335476176967
ACH-000856,-0.5631067252460641
ACH-000858,-0.6149916453142206
ACH-000859,-0.4772662350458296
ACH-000861,-0.5683802471057487
ACH-000862,-0.4921995417638834
ACH-000865,-0.6029463496089511
ACH-000866,-0.7847385457145316
ACH-000867,-0.8551663763936582
ACH-000869,-0.26413257359289616
ACH-000872,-0.7842267678694628
ACH-000873,-0.40447531417303617
ACH-000876,-0.7317320435862773
ACH-000878,-0.4953010235959461
ACH-000880,-0.4982703741817596
ACH-000881,-0.7036124864861898
ACH-000882,-0.7953030864035432
ACH-000884,-0.7490244183408149
ACH-000885,-0.5562748614038723
ACH-000887,-0.756436259926635
ACH-000889,-0.486180122863677
ACH-000896,-0.6089435004392283
ACH-000898,-0.8188265982608453
ACH-000900,-0.5348986385960028
ACH-000901,-0.8393205038065897
ACH-000905,-0.7715991475159073
ACH-000906,-0.7846050080563366
ACH-000907,-0.783860783891028
ACH-000910,-0.5432934360814046
ACH-000911,-0.800138848040573
ACH-000912,-0.7748214382601053
ACH-000913,-0.5867145975392384
ACH-000915,-0.8748091449308055
ACH-000916,-0.9211518507158872
ACH-000917,-0.743689710671597
ACH-000920,-0.7368496286082633
ACH-000921,-0.8740822348423491
ACH-000924,-0.6889880038822109
ACH-000926,-0.5937902886956482
ACH-000928,-0.9124655217120758
ACH-000929,-0.7716418104902308
ACH-000932,-0.8598476581600166
ACH-000935,-0.5976732511911044
ACH-000936,-0.6344421517186668
ACH-000937,-0.5619540562524037
ACH-000938,-0.8314103282017251
ACH-000939,-0.6772959751747528
ACH-000941,-0.6906224129466064
ACH-000943,-0.7587745518938215
ACH-000946,-0.7660049342370692
ACH-000947,-0.7252885122651287
ACH-000948,-0.7639764534116154
ACH-000950,-0.7967528452270085
ACH-000953,-0.8404814458056904
ACH-000954,-0.6022781556056394
ACH-000957,-0.6517006767167547
ACH-000958,-0.9532057186673656
ACH-000960,-0.7033480979943625
ACH-000963,-0.9738920961744904
ACH-000968,-0.598042713536463
ACH-000969,-0.6777317107232073
ACH-000972,-0.9431253584511496
ACH-000973,-0.8114820343976688
ACH-000974,-0.6677652786107204
ACH-000978,-0.3918294058863953
ACH-000984,-0.7334896157484948
ACH-000986,-0.7113228495901609
ACH-000988,-1.0491610287399618
ACH-000993,-0.6865304166126631
ACH-000994,-0.701616400560402
ACH-000996,-0.7749512508621814
ACH-001001,-0.8870781363071861
ACH-001020,-0.6319329732290394
ACH-001028,-0.8091134381547025
ACH-001031,-0.5575121311756704
ACH-001038,-0.7272701370866815
ACH-001048,-0.5709111107247101
ACH-001050,-0.5901883076821155
ACH-001053,-0.6786924130332396
ACH-001054,-0.7030665900333744
ACH-001061,-0.7723009376052515
ACH-001067,-0.471706883025416
ACH-001075,-0.4712256503680826
ACH-001096,-0.6455016960466121
ACH-001111,-0.5137209521300838
ACH-001119,-0.592164623085381
ACH-001128,-0.6289616420178986
ACH-001134,-1.0795111360285754
ACH-001151,-0.7471925629380283
ACH-001163,-0.7403625429299272
ACH-001164,-0.5224620304939195
ACH-001183,-0.7797982759701126
ACH-001192,-0.5826740269579274
ACH-001193,-1.0262483575440355
ACH-001196,-0.7811523375622043
ACH-001197,-0.6047691114452565
ACH-001205,-0.7223349011709008
ACH-001211,-0.8029081280387276
ACH-001212,-0.6299438452816795
ACH-001228,-0.32211293831551274
ACH-001232,-0.7992882923696165
ACH-001239,-0.5302909703530259
ACH-001270,-0.6064975244848921
ACH-001274,-0.6929024896337843
ACH-001275,-0.6855612101563725
ACH-001277,-0.6449137029554957
ACH-001278,-0.5635172146773391
ACH-001280,-0.7204741465357527
ACH-001283,-0.716238870298019
ACH-001289,-0.7196762829923539
ACH-001300,-0.8515657481213822
ACH-001301,-0.7840911443883041
ACH-001302,-0.8091229857676961
ACH-001306,-0.7461535469729419
ACH-001318,-0.4491853897388994
ACH-001322,-0.5841294951717303
ACH-001328,-0.7561611752412692
ACH-001332,-0.7671461789612821
ACH-001336,-1.0061579302273027
ACH-001346,-0.6551576802579157
ACH-001353,-0.8256609088516527
ACH-001354,-0.5768106344130414
ACH-001367,-0.8818673751344114
ACH-001368,-0.7756340157613343
ACH-001374,-0.8414085156171921
ACH-001377,-0.7194449389208369
ACH-001380,-0.9417093799137872
ACH-001391,-0.8505704288635363
ACH-001408,-0.7422269064922975
ACH-001430,-0.7836455781867614
ACH-001431,-0.7325061075379433
ACH-001450,-0.4861530797184147
ACH-001496,-0.7595888339774189
ACH-001500,-0.34901708713477464
ACH-001523,-0.4452432987251751
ACH-001532,-0.5104938818867014
ACH-001550,-0.6395067482568044
ACH-001552,-0.6599839748640408
ACH-001554,-0.5912493136527859
ACH-001654,-0.4832174122196512
ACH-001735,-0.7254447458663125
ACH-001736,-0.5639359654203453
ACH-001737,-1.0924929251631583
ACH-001740,-0.6522211956642966
ACH-001745,-0.6721143529444851
ACH-001765,-0.5880034136041885
